Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Full Bath,Year Built,Year Remod/Add,TotRms AbvGrd,Lot Area,Fireplaces,BsmtFin SF 1,MS SubClass,Lot Frontage,SalePrice
3,944,2.0,528.0,0.0,944,0,1,1952,1952,4,10206,0,0.0,20,74.0,82000
5,1678,0.0,0.0,1678.0,1678,0,2,1959,1959,10,10926,0,0.0,90,65.0,119900
5,1560,1.0,313.0,1150.0,1560,0,1,1956,1956,7,11767,1,546.0,20,70.0,103500
4,960,1.0,288.0,672.0,960,0,1,1956,1956,5,8926,0,0.0,20,69.22459016393442,112000
6,1196,2.0,528.0,684.0,684,512,1,1920,2000,7,12354,0,0.0,50,67.0,110000
5,1298,1.0,256.0,720.0,854,444,1,1941,1950,6,8212,2,626.0,50,45.0,122000
5,1604,2.0,660.0,984.0,984,620,2,1941,1960,6,10998,0,408.0,50,60.0,117000
5,1268,1.0,250.0,832.0,832,436,1,1938,1950,7,6300,2,832.0,50,70.0,160000
5,1520,1.0,281.0,793.0,848,672,1,1932,2000,6,4500,0,182.0,50,55.0,159434
2,438,1.0,246.0,290.0,438,0,1,1920,1950,3,8400,0,290.0,30,60.0,60000
6,1489,1.0,240.0,778.0,944,545,2,1940,1950,7,9900,1,0.0,50,60.0,139500
7,3082,2.0,672.0,824.0,1687,998,2,1920,1970,12,15863,2,523.0,75,102.0,197000
6,1242,1.0,180.0,583.0,647,595,1,1935,1950,6,5707,1,0.0,70,43.0,105000
4,1981,2.0,576.0,1122.0,1328,653,2,1928,1950,7,7804,2,622.0,50,65.0,135000
6,1232,2.0,440.0,816.0,1232,0,1,1916,2000,6,8574,1,0.0,30,64.0,147500
6,1608,1.0,216.0,976.0,1160,448,2,1925,1990,7,6171,1,264.0,50,51.0,137450
7,1135,2.0,576.0,560.0,575,560,1,1936,2007,6,7200,0,350.0,70,60.0,155000
6,1913,2.0,342.0,896.0,1172,741,1,1928,1950,9,7558,1,0.0,50,57.0,177000
7,1477,1.0,216.0,861.0,877,600,2,1928,1950,6,6292,1,0.0,50,52.0,145000
7,1228,1.0,215.0,600.0,628,600,1,1918,1990,6,7155,1,0.0,70,53.0,137000
7,2080,1.0,282.0,1276.0,1276,804,1,1926,2004,9,10918,2,0.0,70,53.0,234000
5,1567,2.0,440.0,840.0,840,727,1,1940,1950,6,13680,2,728.0,50,60.0,205000
6,1494,1.0,213.0,771.0,753,741,1,1942,1950,7,7500,2,547.0,70,69.22459016393442,177500
5,1308,1.0,256.0,728.0,976,332,1,1940,1950,7,9600,2,428.0,50,130.0,160000
5,1273,1.0,307.0,1273.0,1273,0,1,1960,1960,5,14680,0,793.0,20,80.0,155000
5,964,2.0,432.0,876.0,964,0,1,1921,2006,5,13360,0,713.0,30,80.0,163500
5,1343,1.0,186.0,731.0,820,523,1,1921,1950,7,7681,1,0.0,50,54.0,154900
7,2480,2.0,400.0,920.0,1240,1240,2,1940,1950,13,8145,2,246.0,90,69.22459016393442,205000
5,1112,1.0,390.0,1112.0,1112,0,1,1954,1954,6,9100,1,154.0,20,70.0,144800
7,1564,1.0,234.0,704.0,860,704,1,1941,1950,7,12000,1,275.0,70,75.0,174500
6,1561,2.0,463.0,1561.0,1561,0,2,1960,1960,6,13339,1,65.0,20,90.0,193000
5,1523,1.0,295.0,1067.0,986,537,2,1949,2005,7,15600,1,312.0,50,78.0,158000
6,1152,1.0,300.0,1092.0,1152,0,1,1950,2004,6,14000,1,0.0,20,80.0,158500
6,1906,2.0,576.0,1310.0,1906,0,1,1954,1954,6,17500,2,784.0,20,100.0,224000
6,1032,2.0,452.0,516.0,516,516,1,1980,1980,5,1733,1,0.0,160,24.0,115000
6,1229,2.0,462.0,561.0,561,668,1,1980,1992,5,1488,1,471.0,160,24.0,137000
6,1229,2.0,462.0,561.0,561,668,1,1980,1980,5,1612,1,0.0,160,24.0,121000
6,1229,2.0,462.0,561.0,561,668,1,1980,1980,5,1300,1,285.0,160,24.0,124000
6,1982,2.0,501.0,572.0,1182,800,2,1986,1986,6,13607,1,454.0,80,69.22459016393442,208000
7,2365,2.0,551.0,1803.0,2365,0,2,1971,2009,7,17597,2,803.0,20,69.22459016393442,315000
6,1680,2.0,540.0,880.0,1680,0,2,1988,2007,5,21695,1,808.0,20,69.22459016393442,222000
5,1344,1.0,468.0,672.0,672,672,1,1920,1997,6,10690,0,456.0,70,59.0,147000
5,2168,2.0,576.0,760.0,928,928,2,1900,1993,11,8660,0,0.0,70,50.0,123000
5,1192,1.0,189.0,596.0,596,596,1,1920,1950,6,6402,0,0.0,70,60.0,78000
3,1526,0.0,0.0,1013.0,1013,0,1,1915,1982,6,8470,0,0.0,50,105.0,85000
4,572,1.0,200.0,572.0,572,0,1,1925,1950,4,10200,0,0.0,30,60.0,75000
8,1648,2.0,482.0,1596.0,1648,0,2,2007,2008,5,3843,1,1476.0,120,44.0,230000
2,810,1.0,280.0,0.0,810,0,1,1910,1950,4,21780,0,0.0,30,109.0,57625
8,2052,3.0,642.0,1107.0,1040,1012,2,2000,2001,7,10125,1,445.0,60,75.0,251000
7,2149,2.0,670.0,1434.0,1518,631,1,2003,2003,6,12822,1,1351.0,50,48.0,239686
7,1710,2.0,550.0,1710.0,1710,0,2,2004,2005,7,12118,1,0.0,20,43.0,240000
6,1961,2.0,560.0,804.0,804,1157,2,2001,2002,7,12209,1,690.0,60,71.0,215000
6,926,1.0,351.0,902.0,926,0,1,1977,1977,5,9750,1,767.0,85,75.0,156450
6,1287,2.0,541.0,957.0,1287,0,1,1977,1977,5,9360,2,841.0,85,72.0,173000
5,1734,2.0,539.0,0.0,1302,432,2,1977,1977,8,10125,0,0.0,90,75.0,126000
7,1217,2.0,497.0,1188.0,1217,0,2,1990,1991,6,9947,0,611.0,80,69.22459016393442,173000
5,1595,2.0,672.0,1582.0,1595,0,2,1991,1991,5,11070,0,55.0,20,82.0,152000
6,1344,2.0,525.0,819.0,1344,0,1,1958,1958,7,14375,1,111.0,20,69.22459016393442,137500
7,2036,2.0,513.0,2136.0,2036,0,2,1965,1965,8,215245,2,1236.0,20,150.0,375000
9,1620,3.0,912.0,1620.0,1620,0,2,2007,2008,6,12898,1,1022.0,20,89.0,315500
7,1692,2.0,650.0,846.0,846,846,2,2009,2009,6,13159,0,0.0,60,83.0,224500
9,2036,3.0,780.0,2190.0,2036,0,2,2008,2008,9,13438,1,1758.0,20,113.0,410000
9,1641,3.0,885.0,1641.0,1641,0,2,2008,2008,7,14463,0,1115.0,20,79.0,316500
8,1466,3.0,610.0,1466.0,1466,0,2,2007,2007,7,8925,0,16.0,20,73.0,201000
6,1412,2.0,576.0,1392.0,1412,0,2,1988,1988,6,11457,1,1005.0,20,130.0,175000
6,2237,2.0,440.0,712.0,1375,862,2,1980,2006,7,9839,1,462.0,60,69.22459016393442,204000
7,1479,2.0,578.0,1645.0,1479,0,2,1987,1989,7,14419,1,904.0,80,125.0,213500
8,1296,2.0,471.0,1267.0,1296,0,2,2001,2002,6,6853,0,1005.0,20,69.22459016393442,220000
7,2014,2.0,486.0,912.0,1072,942,2,2003,2003,9,9157,0,0.0,60,75.0,170000
9,1838,3.0,765.0,1838.0,1838,0,2,2006,2006,8,14601,1,1260.0,20,85.0,315000
9,1978,3.0,920.0,1978.0,1978,0,2,2007,2007,7,12633,1,1640.0,20,85.0,425000
5,1008,1.0,384.0,1008.0,1008,0,1,1968,1968,6,12518,0,532.0,20,75.0,139500
5,1771,2.0,336.0,0.0,1771,0,1,1960,2006,9,21750,1,0.0,20,100.0,115000
6,1204,2.0,412.0,1204.0,1204,0,2,1998,1998,5,4500,0,866.0,120,32.0,162000
6,1224,2.0,402.0,1224.0,1224,0,2,1999,1999,5,4500,0,883.0,120,69.22459016393442,165000
4,988,1.0,297.0,462.0,526,462,1,1973,1973,5,1596,0,462.0,180,21.0,91000
5,874,1.0,288.0,864.0,874,0,1,1968,1968,5,9858,0,510.0,20,62.0,130000
4,630,1.0,286.0,630.0,630,0,1,1970,2002,3,1526,0,515.0,180,21.0,86000
5,1404,2.0,504.0,1188.0,1404,0,2,1969,2000,7,13383,1,594.0,20,83.0,160000
4,630,1.0,286.0,630.0,630,0,1,1970,1970,3,1477,0,509.0,180,21.0,80000
4,1344,0.0,0.0,546.0,798,546,1,1970,2008,6,1533,1,0.0,160,21.0,97000
4,1092,1.0,286.0,546.0,546,546,1,1970,1970,6,2217,0,273.0,160,21.0,88000
5,796,1.0,336.0,796.0,796,0,1,1972,1972,4,7689,0,720.0,85,50.0,131900
6,1091,1.0,429.0,384.0,1091,0,1,1993,1996,5,7706,0,114.0,80,62.0,131250
5,1110,2.0,602.0,1097.0,1110,0,1,1978,1978,4,9101,1,1097.0,85,69.22459016393442,165500
5,833,0.0,0.0,833.0,833,0,1,1985,1985,5,8780,0,625.0,20,69.22459016393442,112000
5,883,2.0,698.0,828.0,883,0,1,1992,1993,5,7669,1,718.0,85,70.0,149000
5,1362,2.0,480.0,796.0,796,566,1,1993,1995,5,14115,0,732.0,50,85.0,143000
5,1287,2.0,440.0,624.0,624,663,1,1992,1992,6,10429,0,330.0,60,62.0,130000
6,1567,2.0,714.0,1567.0,1567,0,2,1977,1977,5,9819,2,1567.0,20,69.22459016393442,196000
5,1632,2.0,898.0,784.0,784,848,1,1969,1969,7,10457,1,496.0,60,70.0,173000
6,1414,2.0,601.0,1184.0,1414,0,1,1958,2002,6,11029,1,528.0,20,87.0,176500
6,2117,2.0,550.0,1205.0,2117,0,2,1970,1970,7,12925,2,865.0,20,69.22459016393442,237500
6,2112,2.0,576.0,952.0,1092,1020,2,1969,1969,9,11075,2,500.0,60,85.0,206900
6,1604,2.0,470.0,926.0,926,678,2,1997,1998,7,8702,1,706.0,60,72.0,187500
6,1470,2.0,420.0,680.0,680,790,2,1995,1996,7,8139,1,476.0,60,65.0,165000
6,1604,2.0,472.0,926.0,926,678,2,1998,1998,7,9535,0,851.0,60,59.0,195500
6,1638,2.0,472.0,943.0,943,695,2,1998,1998,7,9042,2,828.0,60,59.0,192000
6,1636,2.0,386.0,916.0,916,720,2,1996,1996,7,15038,1,138.0,60,69.22459016393442,173000
5,1384,2.0,404.0,1348.0,1384,0,2,1996,1997,7,14137,0,450.0,20,53.0,177900
7,1446,2.0,406.0,729.0,729,717,2,1996,1997,6,21872,1,604.0,60,57.0,175000
8,1593,2.0,682.0,1593.0,1593,0,1,2001,2002,5,4923,1,1153.0,120,41.0,286000
8,1682,2.0,528.0,1664.0,1682,0,1,1997,1997,6,6264,1,656.0,120,45.0,247900
8,1337,2.0,462.0,1337.0,1337,0,2,1993,1993,5,5395,1,733.0,120,41.0,180000
8,1280,2.0,506.0,1280.0,1280,0,2,1992,1992,5,5070,0,0.0,120,39.0,180000
6,1604,2.0,470.0,926.0,926,678,2,1997,1998,7,10839,1,0.0,60,100.0,181000
6,1633,2.0,460.0,932.0,932,701,2,1998,1998,7,11184,1,0.0,60,73.0,183000
6,1658,2.0,431.0,773.0,773,885,2,1995,1996,8,8000,1,219.0,60,69.22459016393442,188000
7,1895,2.0,409.0,712.0,1086,809,2,1994,1996,7,10832,1,0.0,60,69.22459016393442,194500
6,1709,2.0,416.0,836.0,851,858,2,1991,1991,7,14067,0,504.0,60,69.22459016393442,185000
8,1228,2.0,472.0,1228.0,1228,0,2,1988,1989,5,4671,1,767.0,120,40.0,189000
8,1337,2.0,462.0,1337.0,1337,0,2,1989,1989,5,5950,1,319.0,120,65.0,188500
8,2500,3.0,683.0,1168.0,1168,1332,3,2005,2005,9,13543,1,16.0,60,101.0,355000
9,2504,3.0,656.0,1122.0,1134,1370,2,2005,2007,11,11198,1,0.0,60,77.0,325000
9,1884,3.0,670.0,1884.0,1884,0,2,2004,2004,7,15401,1,1337.0,20,53.0,387000
6,1474,2.0,495.0,1632.0,1474,0,1,1952,1952,7,31220,2,0.0,20,69.22459016393442,115000
9,1710,2.0,557.0,1710.0,1710,0,2,2007,2007,6,8118,1,1034.0,120,60.0,334000
6,1488,2.0,738.0,1488.0,1488,0,2,1950,1950,6,47280,1,0.0,20,69.22459016393442,133000
7,2093,2.0,542.0,791.0,1236,857,2,1986,1991,7,20544,1,0.0,60,46.0,215000
7,1688,2.0,528.0,1675.0,1688,0,2,1988,1988,6,12680,1,983.0,20,63.0,226500
6,1422,2.0,576.0,1422.0,1422,0,2,1981,1981,7,12090,1,588.0,20,78.0,175500
7,1260,2.0,598.0,1260.0,1260,0,2,1983,1983,6,10825,0,747.0,20,69.22459016393442,181900
7,2064,2.0,550.0,2048.0,2064,0,2,1978,1978,7,18559,2,1206.0,20,56.0,235000
7,1782,2.0,551.0,1782.0,1782,0,2,1979,1979,6,14450,1,864.0,20,85.0,220000
6,2872,2.0,619.0,1330.0,1542,1330,2,1977,1995,11,12227,1,896.0,60,69.22459016393442,272000
6,1211,2.0,461.0,1211.0,1211,0,2,1976,1976,6,13068,1,890.0,20,90.0,161000
5,1126,2.0,540.0,1126.0,1126,0,2,1977,1977,6,15611,0,767.0,20,69.22459016393442,175000
7,2044,2.0,489.0,738.0,1277,767,2,1980,1988,7,10400,1,0.0,60,80.0,185000
5,1308,2.0,484.0,720.0,720,588,1,1969,1969,7,9743,0,280.0,60,75.0,146900
7,2840,4.0,1314.0,1420.0,1420,1420,2,1978,1978,8,12511,2,988.0,60,69.22459016393442,292500
6,1523,2.0,478.0,1193.0,1523,0,2,1976,1976,7,11361,1,644.0,20,104.0,180000
6,1444,2.0,473.0,1444.0,1444,0,2,1976,1976,5,10400,1,0.0,20,80.0,159900
7,1964,2.0,483.0,803.0,1098,866,2,1976,1976,8,10480,1,403.0,60,80.0,205000
5,1178,2.0,439.0,1176.0,1178,0,1,1973,2000,5,10000,1,1084.0,20,80.0,157000
8,2340,3.0,787.0,1236.0,1236,1104,2,1996,1996,9,14311,1,1023.0,60,69.22459016393442,306000
5,1792,2.0,480.0,896.0,896,896,2,1974,1974,8,9000,0,0.0,90,60.0,133000
6,1054,2.0,460.0,1054.0,1054,0,1,1969,1969,6,9750,0,602.0,20,65.0,151000
4,936,1.0,288.0,936.0,936,0,1,1969,1969,4,10295,0,252.0,20,68.0,111900
5,864,2.0,576.0,864.0,864,0,1,1971,1971,5,7560,0,119.0,20,63.0,123000
4,864,2.0,576.0,864.0,864,0,1,1972,1972,5,12735,0,600.0,20,69.22459016393442,111250
6,1337,2.0,511.0,1405.0,1337,0,2,1998,1999,5,4060,0,266.0,120,34.0,181000
6,987,1.0,264.0,483.0,483,504,1,1973,1973,5,1680,0,458.0,160,21.0,103400
6,987,1.0,264.0,483.0,483,504,1,1973,1973,5,1680,0,330.0,160,21.0,100000
6,987,1.0,352.0,483.0,483,504,1,1972,1972,5,1890,0,483.0,160,21.0,100500
6,987,1.0,280.0,483.0,483,504,1,1970,1970,5,1869,0,321.0,160,21.0,106000
6,987,1.0,264.0,483.0,483,504,1,1971,1971,4,1680,0,387.0,160,21.0,85400
6,987,1.0,264.0,483.0,483,504,1,1971,1971,5,1680,0,358.0,160,21.0,89500
5,1302,1.0,264.0,630.0,630,672,2,1972,1972,6,1680,0,350.0,160,21.0,111750
6,1069,2.0,440.0,1069.0,1069,0,2,1977,1977,4,4043,0,559.0,120,53.0,140000
6,1456,2.0,460.0,855.0,855,601,2,1975,1975,7,2308,0,286.0,160,24.0,143000
7,1055,2.0,440.0,1055.0,1055,0,2,1977,1977,4,2529,0,378.0,120,24.0,148500
5,892,1.0,264.0,864.0,892,0,1,1966,1966,5,9477,0,340.0,20,69.22459016393442,110000
8,1932,3.0,774.0,1932.0,1932,0,2,2008,2008,7,12444,1,1336.0,20,96.0,394617
10,2332,3.0,846.0,1682.0,1742,590,2,2007,2008,9,12474,1,1280.0,60,96.0,426000
10,2084,3.0,1220.0,2078.0,2084,0,2,2007,2008,7,14803,1,1636.0,20,114.0,385000
9,2713,3.0,858.0,1452.0,1476,1237,2,2008,2008,11,14948,1,1330.0,60,67.0,446261
8,1582,3.0,905.0,1582.0,1582,0,2,2007,2007,7,12704,0,1012.0,20,98.0,317500
8,1710,3.0,866.0,1710.0,1710,0,2,2007,2008,6,13891,1,1400.0,20,107.0,372402
8,2464,3.0,650.0,2418.0,2464,0,2,2007,2007,9,13693,1,1728.0,20,105.0,417500
9,1950,3.0,706.0,1950.0,1950,0,2,2007,2007,7,14418,1,1375.0,20,104.0,383000
9,2748,3.0,850.0,1850.0,1850,898,2,2006,2006,9,13418,1,1420.0,60,108.0,390000
10,2790,4.0,1150.0,1620.0,1632,1158,2,2005,2006,10,12539,1,1082.0,60,96.0,460000
9,2331,3.0,1003.0,1414.0,1414,917,2,2005,2005,9,12151,1,1249.0,60,102.0,379000
8,2088,3.0,656.0,948.0,948,1140,2,2007,2007,10,8899,1,40.0,60,74.0,250000
8,2332,3.0,756.0,1148.0,1170,1162,2,2004,2004,9,10574,1,856.0,60,85.0,316000
10,2470,3.0,789.0,2535.0,2470,0,1,2003,2003,7,12720,2,2257.0,20,106.0,615000
9,2668,3.0,726.0,1572.0,1572,1096,2,2003,2004,10,13688,2,1016.0,60,110.0,412500
7,2046,3.0,871.0,998.0,1006,1040,2,2003,2004,8,10625,1,866.0,60,85.0,284000
8,1575,3.0,732.0,1603.0,1575,0,2,2003,2004,7,10845,1,1149.0,20,92.0,284000
8,2649,3.0,746.0,1479.0,1515,1134,2,2001,2002,10,16900,1,1075.0,60,130.0,421250
8,2690,3.0,795.0,1765.0,1804,886,2,2003,2003,9,16451,1,0.0,60,112.0,370000
9,1866,3.0,870.0,1858.0,1866,0,2,2008,2008,7,10110,1,372.0,120,58.0,336860
9,1702,3.0,1052.0,1702.0,1702,0,1,2008,2008,7,8769,1,1540.0,120,65.0,367294
7,1367,2.0,484.0,1367.0,1367,0,2,2005,2005,6,12304,1,20.0,120,135.0,192000
8,1518,2.0,588.0,1518.0,1518,0,1,2003,2004,6,12677,1,1218.0,120,62.0,274000
9,1684,2.0,564.0,1684.0,1684,0,2,2005,2005,6,8849,1,28.0,120,63.0,266000
9,1800,3.0,944.0,1800.0,1800,0,2,2007,2008,6,8232,1,1204.0,120,89.0,370967
8,1342,2.0,550.0,1342.0,1342,0,2,2006,2007,6,6240,1,846.0,120,48.0,234250
8,1342,2.0,550.0,1342.0,1342,0,2,2006,2007,6,6240,1,24.0,120,48.0,219500
7,1626,2.0,474.0,764.0,764,862,2,2003,2004,6,2448,0,0.0,160,36.0,155000
7,1626,2.0,474.0,764.0,764,862,2,2003,2004,6,2448,0,573.0,160,36.0,154000
7,1358,2.0,484.0,1358.0,1358,0,2,2004,2004,6,8198,1,720.0,120,59.0,207000
7,1455,3.0,644.0,1415.0,1455,0,2,2003,2003,6,3940,1,1073.0,120,69.22459016393442,195000
7,1576,3.0,668.0,1393.0,1576,0,2,2004,2004,7,3940,1,1087.0,120,69.22459016393442,219990
7,1504,2.0,437.0,1346.0,1504,0,2,2005,2006,7,3182,1,16.0,120,43.0,191000
7,1266,2.0,388.0,1266.0,1266,0,2,2007,2007,6,3182,1,0.0,20,43.0,159895
7,1246,2.0,428.0,1146.0,1246,0,2,2007,2008,5,3710,1,0.0,20,53.0,187687
6,1515,2.0,393.0,789.0,813,702,2,2004,2004,8,9024,1,0.0,60,80.0,179000
6,1593,2.0,398.0,839.0,864,729,2,2004,2004,8,7415,1,759.0,60,62.0,193000
7,1166,2.0,400.0,856.0,1166,0,2,2005,2005,5,9587,0,655.0,80,59.0,190000
6,1456,2.0,400.0,728.0,728,728,2,2005,2005,8,8029,0,0.0,60,51.0,176000
7,1720,2.0,400.0,840.0,840,880,2,2002,2003,7,8010,1,0.0,60,69.22459016393442,188000
7,1986,2.0,434.0,847.0,847,1139,2,2003,2003,9,8396,1,0.0,60,69.22459016393442,213000
7,1358,2.0,484.0,1350.0,1358,0,2,2007,2008,6,7301,1,876.0,120,55.0,217300
6,1792,2.0,451.0,936.0,962,830,2,2000,2000,8,10261,1,0.0,60,93.0,186500
7,1892,2.0,431.0,982.0,1008,884,2,2000,2001,8,8220,1,544.0,60,71.0,226750
7,1490,2.0,388.0,788.0,788,702,2,2004,2005,8,15384,1,724.0,60,60.0,184000
7,1414,2.0,403.0,707.0,707,707,2,2002,2002,6,7750,1,0.0,60,69.22459016393442,176000
7,2322,2.0,400.0,1037.0,1037,1285,2,1999,2000,8,12460,1,870.0,60,41.0,225000
7,1651,2.0,450.0,831.0,873,778,2,1999,1999,7,8390,1,0.0,60,77.0,185900
8,2199,2.0,516.0,1173.0,1182,1017,2,1997,1997,9,9660,1,0.0,75,84.0,284500
8,2630,3.0,696.0,1470.0,1470,1160,2,1998,1998,8,9200,1,986.0,60,80.0,315000
8,2198,3.0,836.0,1145.0,1145,1053,2,2000,2000,9,14260,1,655.0,60,84.0,250000
9,2172,3.0,687.0,1519.0,1533,639,2,2000,2000,8,11000,1,0.0,60,69.22459016393442,291000
8,2006,3.0,938.0,1982.0,2006,0,2,1998,1998,5,11675,1,1660.0,20,136.0,350000
7,2125,2.0,576.0,1064.0,1064,1061,2,1996,1997,12,10990,2,851.0,60,97.0,279500
8,2501,3.0,751.0,1242.0,1251,1250,2,1995,1995,9,11929,1,0.0,60,69.22459016393442,290000
8,2113,3.0,839.0,2109.0,2113,0,2,1995,1995,7,10437,1,1696.0,20,91.0,350000
7,2418,3.0,983.0,1311.0,1325,1093,2,1993,1994,9,10542,1,1173.0,60,96.0,341000
7,2197,3.0,783.0,1080.0,1108,1089,2,1993,1994,9,10010,1,228.0,60,91.0,287500
7,2127,2.0,525.0,1223.0,1223,904,2,1994,1994,5,10944,2,1000.0,60,81.0,271000
8,1987,2.0,691.0,1986.0,1987,0,2,1994,1994,7,14303,1,1314.0,20,91.0,301500
8,1580,3.0,830.0,1580.0,1580,0,2,2007,2008,7,11932,0,0.0,20,92.0,235128
6,1933,3.0,668.0,894.0,894,1039,2,2007,2007,9,14598,1,0.0,60,86.0,214000
8,1574,3.0,824.0,1574.0,1574,0,2,2006,2006,7,11957,1,24.0,20,75.0,232000
7,1578,3.0,642.0,1578.0,1578,0,2,2006,2006,7,13253,1,1096.0,20,74.0,240000
9,1506,2.0,592.0,1498.0,1506,0,2,2008,2008,6,14587,1,0.0,20,75.0,264132
8,1563,3.0,758.0,1563.0,1563,0,2,2007,2007,6,10206,1,33.0,20,78.0,245000
7,1428,2.0,554.0,1417.0,1428,0,2,2008,2008,6,12274,0,0.0,20,91.0,227680
8,1861,3.0,851.0,1341.0,1341,520,3,2007,2007,7,9801,1,0.0,60,73.0,257000
8,1874,3.0,880.0,955.0,955,919,2,2007,2008,8,9428,1,729.0,60,80.0,297900
8,1460,2.0,480.0,1460.0,1460,0,2,2006,2007,6,10037,1,666.0,20,87.0,247000
8,1372,2.0,588.0,1363.0,1372,0,2,2007,2008,6,8640,0,24.0,20,72.0,212700
7,1372,2.0,529.0,1372.0,1372,0,2,2007,2008,6,8640,0,0.0,20,72.0,250580
7,1428,2.0,480.0,1428.0,1428,0,2,2007,2008,6,11639,0,0.0,20,95.0,182000
7,1768,2.0,603.0,866.0,866,902,2,2005,2005,7,9803,0,400.0,60,75.0,226700
8,1992,2.0,648.0,1053.0,1053,939,2,2003,2004,9,9375,1,0.0,60,75.0,250000
7,1958,3.0,936.0,1026.0,1026,932,2,2005,2005,9,10625,1,0.0,60,85.0,250000
8,2078,3.0,836.0,1034.0,1050,1028,2,2007,2008,8,10800,1,789.0,60,85.0,339750
7,1665,2.0,562.0,813.0,822,843,2,2007,2007,7,8125,0,0.0,60,65.0,205950
8,1660,3.0,660.0,1660.0,1660,0,2,2007,2007,7,10625,1,0.0,20,85.0,256000
7,1218,2.0,462.0,1218.0,1218,0,2,2007,2008,6,7500,0,902.0,20,62.0,230348
6,1728,2.0,673.0,864.0,864,864,2,2003,2003,7,8791,0,503.0,60,64.0,207500
7,1080,0.0,0.0,1080.0,1080,0,1,2004,2005,6,7500,0,680.0,20,63.0,141000
6,1696,2.0,542.0,835.0,835,861,2,2003,2003,7,10110,0,80.0,60,68.0,188000
7,1663,2.0,478.0,835.0,835,828,2,2003,2004,8,12774,0,0.0,60,67.0,192500
6,1175,0.0,0.0,1175.0,1175,0,1,2005,2006,6,13072,0,80.0,20,63.0,146000
5,1114,2.0,576.0,1114.0,1114,0,1,2004,2004,6,13695,0,646.0,20,66.0,159000
6,1114,2.0,576.0,1114.0,1114,0,1,2003,2004,6,13695,0,814.0,20,66.0,155000
6,1640,2.0,520.0,798.0,798,842,2,2004,2004,6,8366,0,0.0,60,65.0,173000
7,1162,2.0,483.0,1162.0,1162,0,2,2007,2007,6,9260,0,0.0,20,81.0,170000
6,1609,2.0,525.0,754.0,754,855,2,1995,1995,6,8453,0,362.0,60,65.0,182000
6,1680,2.0,474.0,886.0,886,794,2,1993,1994,7,8480,0,602.0,60,50.0,163000
6,1679,2.0,575.0,1408.0,1679,0,2,1994,1998,7,8125,1,1138.0,20,65.0,193500
7,1657,2.0,483.0,832.0,832,825,2,1994,1995,6,14565,0,537.0,60,43.0,189000
6,1677,2.0,627.0,827.0,827,850,2,2001,2001,7,8450,0,472.0,60,65.0,190500
7,1737,2.0,506.0,836.0,844,893,2,1992,1992,7,8285,0,397.0,60,75.0,175000
6,1294,2.0,496.0,1278.0,1294,0,2,1991,1991,6,7153,0,1200.0,20,69.22459016393442,179200
6,1710,2.0,506.0,832.0,832,878,2,1993,1993,7,9291,0,426.0,60,76.0,187000
6,1617,2.0,533.0,1604.0,1617,0,2,1993,1994,5,8012,1,165.0,120,50.0,193000
6,1199,2.0,530.0,1199.0,1199,0,2,1993,1993,5,7892,0,300.0,120,55.0,153900
5,984,1.0,384.0,984.0,984,0,1,1963,1963,5,9100,1,53.0,20,70.0,128000
5,912,1.0,352.0,912.0,912,0,1,1962,1962,4,12968,0,737.0,20,69.22459016393442,144000
5,864,1.0,420.0,864.0,864,0,1,1961,2007,5,8100,1,764.0,20,75.0,135000
5,890,1.0,308.0,890.0,890,0,1,1968,1968,5,8450,0,890.0,190,65.0,115000
5,864,1.0,276.0,864.0,864,0,1,1963,1963,5,6360,0,489.0,20,60.0,119916
6,912,1.0,288.0,912.0,912,0,1,1961,1996,5,6768,0,832.0,20,65.0,142000
6,1430,2.0,484.0,1430.0,1430,0,2,1974,1974,6,19508,2,800.0,20,95.0,192000
5,1641,2.0,490.0,1001.0,1001,640,2,1972,1972,5,10759,1,190.0,50,70.0,140000
6,2683,2.0,473.0,930.0,1364,1319,2,1990,1991,9,9205,2,704.0,60,69.22459016393442,290000
9,2786,2.0,636.0,1848.0,1827,959,2,1993,1994,10,11025,1,520.0,60,105.0,372500
7,1391,2.0,530.0,1391.0,1391,0,2,2004,2004,5,4282,0,16.0,120,59.0,196000
7,1250,2.0,625.0,625.0,625,625,2,2006,2007,5,4017,0,0.0,160,35.0,171900
7,1245,2.0,495.0,1235.0,1245,0,2,2004,2005,5,3435,0,24.0,120,37.0,178000
6,1200,2.0,480.0,600.0,600,600,2,2005,2005,5,3180,0,390.0,160,30.0,165000
7,1392,2.0,540.0,689.0,703,689,2,2007,2007,5,3180,0,0.0,160,30.0,146000
7,1392,2.0,540.0,689.0,703,689,2,2007,2007,5,3604,0,0.0,160,34.0,146000
7,1501,2.0,440.0,744.0,757,744,2,1999,1999,6,2280,0,549.0,160,24.0,179400
6,1549,2.0,440.0,744.0,757,792,2,1999,1999,6,2280,0,550.0,160,24.0,172900
9,1638,2.0,495.0,1614.0,1638,0,2,2000,2000,5,4765,1,1027.0,120,69.22459016393442,300000
9,1310,2.0,545.0,1310.0,1310,0,1,2001,2001,5,4538,1,1004.0,120,69.22459016393442,285000
9,1419,2.0,588.0,1419.0,1419,0,1,2001,2001,5,4385,1,964.0,120,42.0,290000
