DATE,STOCKHOLM_cloud_cover,STOCKHOLM_pressure,STOCKHOLM_precipitation,STOCKHOLM_sunshine,STOCKHOLM_temp_mean,STOCKHOLM_temp_min,STOCKHOLM_temp_max,STOCKHOLM_picnic_weather
20050831,1,1.0256,0.0,13.6,16.6,11.4,21.9,True
20050901,1,1.0265,0.0,13.3,17.0,12.4,22.1,True
20050902,1,1.026,0.0,11.8,17.2,12.8,22.1,True
20050903,4,1.0287,0.0,2.4,16.8,14.3,20.6,True
20050904,5,1.0267,0.0,8.8,14.2,9.6,19.0,True
20050905,5,1.017,0.0,10.8,16.3,12.4,19.9,True
20050906,5,1.0135,0.0,9.3,17.6,13.2,22.5,True
20050907,6,1.005,0.21,7.8,18.0,14.5,23.0,False
20050908,7,1.0041,0.0,2.9,18.3,16.0,21.2,True
20050909,6,1.0133,0.0,9.5,14.4,13.0,19.9,True
20050910,4,1.0206,0.0,6.9,12.2,9.5,15.6,False
20050911,2,1.019,0.0,11.6,11.2,6.2,16.7,False
20050912,5,1.0089,0.3,2.8,11.6,7.6,16.2,False
20050913,5,1.0192,0.07,4.6,11.1,7.5,14.1,False
20050914,6,0.997,0.05,0.5,15.0,14.1,17.3,False
20050915,5,1.0004,0.27,0.8,9.7,7.5,15.7,False
20050916,2,1.0055,0.0,12.2,8.1,3.8,12.0,False
20050917,2,1.014,0.0,12.2,8.4,4.5,12.0,False
20050918,7,1.0139,0.0,0.1,11.1,7.6,14.1,False
20050919,3,1.0191,0.0,10.5,14.7,11.7,18.6,True
20050920,6,1.0182,0.0,0.7,15.5,14.5,17.4,False
20050921,7,1.0217,0.0,6.9,13.5,11.3,17.0,False
20050922,4,1.0245,0.0,6.7,13.2,9.2,18.2,True
20050923,3,1.0219,0.0,9.0,14.5,10.8,18.7,True
20050924,4,1.0176,0.0,7.8,15.5,12.0,20.2,True
20050925,3,1.0196,0.0,8.3,14.8,12.1,19.2,True
20050926,5,1.0172,0.0,6.3,15.9,12.5,20.5,True
20050927,4,1.0147,0.0,4.4,14.5,12.4,17.5,False
20050928,7,1.0094,0.18,1.0,13.3,12.6,14.8,False
20050929,4,1.0116,0.0,-1.7,11.3,8.9,15.6,False
20050930,1,1.0174,0.0,9.1,11.7,8.6,16.8,False
20051001,5,1.0143,0.0,4.0,12.5,9.8,15.8,False
20051002,6,1.0153,0.0,4.8,12.8,10.4,16.4,False
20051003,6,1.0222,0.0,5.2,11.6,8.7,15.3,False
20051004,4,1.03,0.0,6.5,12.2,9.4,16.0,False
20051005,1,1.0314,0.0,10.7,11.7,8.1,17.7,False
20051006,2,1.0289,0.0,10.0,11.8,8.8,15.3,False
20051007,3,1.0297,0.0,5.2,11.5,8.0,15.7,False
20051008,3,1.0272,0.0,6.2,12.8,8.6,17.5,False
20051009,4,1.0193,0.02,7.4,13.8,11.0,18.0,False
20051010,5,1.0271,0.0,8.2,10.7,7.3,15.0,False
20051011,4,1.0293,0.0,8.3,12.9,9.2,18.7,True
20051012,5,1.0289,0.0,7.8,12.4,10.1,16.4,False
20051013,5,1.0262,0.0,5.6,12.4,10.3,16.6,False
20051014,5,1.0214,0.0,2.1,10.0,8.2,12.6,False
20051015,1,1.0285,0.0,9.7,7.3,5.1,10.6,False
20051016,8,1.035,0.0,0.0,6.0,4.1,7.4,False
20051017,4,1.0344,0.0,6.3,5.3,4.2,8.1,False
20051018,1,1.028,0.0,9.4,6.3,3.0,11.2,False
20051019,5,1.0226,0.0,5.5,5.0,2.0,7.5,False
20051020,5,1.0098,0.01,3.3,7.6,2.7,11.3,False
20051021,7,0.9998,0.05,0.2,10.2,8.3,11.2,False
20051022,8,0.9912,1.43,0.0,9.2,7.7,11.9,False
20051023,7,1.0015,0.02,0.0,3.9,2.8,7.8,False
20051024,3,1.0154,0.0,8.8,1.0,-0.3,3.3,False
20051025,8,1.0043,1.25,0.0,3.4,-1.9,6.3,False
20051026,7,0.9934,0.05,0.1,6.2,4.4,9.6,False
20051027,4,1.023,0.0,5.7,3.2,0.6,5.2,False
20051028,6,1.0278,0.0,2.0,8.0,4.1,10.2,False
20051029,3,1.0224,0.0,6.9,8.5,7.0,10.9,False
20051030,7,1.0204,0.0,-1.7,8.4,7.1,10.6,False
20051031,6,1.0182,0.0,5.2,8.8,6.7,12.1,False
20051101,8,1.0148,0.0,1.2,7.8,6.7,9.4,False
20051102,6,1.0143,0.09,0.9,8.8,7.0,10.8,False
20051103,8,1.0153,0.16,0.0,8.0,5.0,9.2,False
20051104,6,1.0123,0.48,0.3,10.4,8.9,11.5,False
20051105,8,1.012,0.23,0.0,9.7,8.9,10.7,False
20051106,7,1.0139,0.14,0.2,9.4,8.1,10.5,False
20051107,7,1.0162,0.09,2.0,9.3,8.6,10.9,False
20051108,6,1.0229,0.02,2.7,8.2,7.0,9.8,False
20051109,7,1.0221,0.0,0.0,8.5,7.5,9.3,False
20051110,5,1.0172,0.0,4.4,8.3,6.9,9.5,False
20051111,4,1.0126,0.0,4.4,7.6,6.2,9.5,False
20051112,7,1.01,0.0,1.8,9.9,6.2,12.6,False
20051113,6,1.0117,0.04,3.3,8.3,6.7,10.3,False
20051114,8,0.9984,0.27,0.0,7.9,6.1,9.5,False
20051115,5,0.981,0.14,0.3,6.2,1.8,11.2,False
20051116,6,0.9905,0.0,4.4,0.7,-0.5,3.9,False
20051117,1,1.0023,0.0,7.0,-1.6,-2.6,0.2,False
20051118,3,1.0121,0.0,3.9,-2.3,-4.8,-0.6,False
20051119,5,1.0165,0.23,3.6,-0.6,-2.0,0.6,False
20051120,7,1.0222,0.0,2.4,-0.4,-1.1,1.5,False
20051121,6,1.0333,0.0,0.2,-0.7,-1.5,0.1,False
20051122,8,1.0366,0.0,0.0,1.7,-0.6,2.7,False
20051123,8,1.0295,0.07,0.0,4.0,2.2,4.7,False
20051124,8,1.0074,0.07,0.0,4.5,3.5,5.0,False
20051125,7,1.0001,0.53,0.0,2.9,1.7,5.2,False
20051126,8,0.9965,0.48,0.0,1.0,0.3,3.7,False
20051127,8,1.0011,0.05,0.5,-0.3,-1.2,1.2,False
20051128,8,0.9911,1.09,0.0,-0.9,-1.6,-0.3,False
20051129,4,0.9951,0.24,3.2,-2.3,-3.1,-0.7,False
20051130,5,0.9969,0.0,3.9,-1.3,-3.4,0.6,False
20051201,7,1.0076,0.23,1.3,-2.2,-6.0,1.3,False
20051202,7,1.0136,0.0,2.3,1.4,0.3,2.3,False
20051203,8,1.013,0.0,0.0,1.8,1.0,2.7,False
20051204,8,1.0096,0.5,0.0,1.5,0.9,2.2,False
20051205,8,1.0096,0.04,0.0,2.4,1.0,3.3,False
20051206,8,1.0128,0.63,0.0,3.7,2.9,4.5,False
20051207,8,1.0147,0.27,0.0,3.5,2.7,4.2,False
20051208,8,1.0244,0.0,0.0,0.4,-1.1,4.8,False
20051209,6,1.0327,0.0,2.0,-0.8,-1.3,0.6,False
20051210,3,1.0276,0.15,2.9,-0.1,-2.7,2.6,False
20051211,5,1.0141,0.0,0.6,5.4,2.4,6.8,False
20051212,1,1.0151,0.0,5.0,4.5,3.7,7.2,False
20051213,4,1.0161,0.0,4.1,3.1,1.5,4.9,False
20051214,2,1.009,0.4,4.6,0.8,0.7,1.7,False
20051215,7,0.9849,0.01,1.4,0.7,0.2,2.0,False
20051216,4,0.9849,0.0,4.2,-2.2,-3.1,0.3,False
20051217,2,0.9933,0.05,3.3,-4.6,-6.2,-3.0,False
20051218,6,1.004,0.01,0.9,-5.6,-7.7,-3.3,False
20051219,4,1.0115,0.0,4.5,-5.2,-8.2,-4.0,False
20051220,5,1.0181,0.0,0.6,-0.1,-4.3,1.8,False
20051221,8,1.0223,0.04,0.4,-1.2,-2.2,0.2,False
20051222,8,1.0134,0.07,0.0,1.7,-0.8,2.5,False
20051223,8,1.0133,0.11,0.0,1.4,-0.1,2.7,False
20051224,4,1.0021,0.0,1.1,1.4,-0.2,3.4,False
20051225,5,1.0042,0.39,2.8,-0.5,-2.5,1.6,False
20051226,8,1.0198,0.23,0.0,-1.8,-3.6,-0.1,False
20051227,8,1.0311,0.05,0.0,-2.7,-4.6,-2.1,False
20051228,8,1.0275,0.25,0.0,-2.1,-3.5,-1.2,False
20051229,8,1.0153,0.94,0.0,-1.4,-2.4,-0.1,False
20051230,5,1.0121,0.46,0.0,0.0,-1.0,1.4,False
20051231,8,1.0034,0.57,0.0,-0.9,-2.9,0.9,False
20060101,8,1.0034,0.07,0.0,-2.3,-3.6,1.1,False
20060102,3,1.0199,0.0,4.7,-4.9,-5.7,-2.4,False
20060103,3,1.0294,0.0,1.3,-8.1,-9.2,-5.4,False
20060104,8,1.0408,0.03,0.0,-7.2,-9.6,-6.0,False
20060105,8,1.0423,0.0,0.0,-1.1,-6.7,0.6,False
20060106,8,1.0405,0.0,0.0,-0.3,-0.7,0.2,False
20060107,8,1.0407,0.0,0.0,-1.0,-1.6,0.0,False
20060108,8,1.0392,0.0,0.0,-2.2,-3.6,-0.5,False
20060109,5,1.0336,0.0,0.2,-4.8,-6.2,-3.2,False
20060110,5,1.0185,0.21,1.7,-1.5,-6.2,0.2,False
20060111,8,1.0066,0.0,0.0,2.3,0.1,3.0,False
20060112,3,1.0196,0.0,5.7,3.3,2.5,5.1,False
20060113,4,1.0277,0.0,2.3,0.9,-0.5,3.0,False
20060114,4,1.0286,0.0,5.3,-2.1,-3.9,-0.4,False
20060115,8,1.0287,0.0,0.6,-0.6,-2.0,1.0,False
20060116,8,1.0222,0.0,0.0,-0.6,-3.6,0.8,False
20060117,8,1.0147,0.02,0.0,0.2,-0.7,1.3,False
20060118,7,1.0202,0.05,0.0,-3.9,-6.5,0.6,False
20060119,7,1.0328,0.05,0.0,-8.4,-9.4,-6.4,False
20060120,8,1.0277,0.13,0.0,-8.3,-9.6,-7.6,False
20060121,7,1.0308,0.11,0.0,-8.0,-9.1,-6.7,False
20060122,1,1.0446,0.0,5.5,-8.8,-11.6,-5.9,False
20060123,8,1.0399,0.06,0.0,-4.7,-8.2,-2.4,False
20060124,8,1.0253,0.04,0.0,-2.8,-4.9,-1.1,False
20060125,8,1.0177,0.19,0.7,-0.6,-2.2,0.5,False
20060126,3,1.0255,0.0,4.9,-2.2,-3.5,0.1,False
20060127,5,1.0218,0.0,1.1,-2.0,-4.5,0.3,False
20060128,6,1.0211,0.0,0.1,-1.5,-3.7,0.2,False
20060129,4,1.022,0.0,4.8,1.0,-1.7,4.0,False
20060130,7,1.0167,0.04,1.3,3.9,0.6,6.8,False
20060131,7,1.0121,0.0,0.0,4.3,2.1,6.2,False
20060201,7,1.0101,0.0,4.6,5.3,3.7,6.5,False
20060202,6,1.0101,0.06,1.2,1.9,0.6,5.6,False
20060203,8,1.0162,0.47,0.4,-1.9,-4.5,1.2,False
20060204,3,1.0304,0.01,6.2,-9.0,-10.3,-4.5,False
20060205,3,1.0307,0.0,5.5,-10.0,-11.7,-7.5,False
20060206,8,1.0151,0.67,0.0,-5.8,-12.4,-1.4,False
20060207,8,1.0021,0.0,0.0,-1.5,-2.8,-0.1,False
20060208,8,0.9974,0.29,0.0,-2.7,-3.7,-1.8,False
20060209,8,0.9994,0.33,0.0,-1.4,-3.6,-0.7,False
20060210,6,1.0166,0.02,0.0,-3.1,-4.0,-1.0,False
20060211,5,1.0215,0.0,7.4,-5.5,-9.0,-3.5,False
20060212,8,1.019,0.01,0.0,-2.7,-4.4,-1.2,False
20060213,4,1.0165,0.0,5.8,-5.8,-7.6,-1.5,False
20060214,8,1.021,0.02,0.0,-3.8,-6.5,-2.6,False
20060215,8,1.0115,0.01,0.0,-0.7,-4.1,0.7,False
20060216,8,1.0049,0.03,0.0,-1.4,-2.5,0.3,False
20060217,8,1.0034,0.05,0.0,-3.9,-5.2,-2.4,False
20060218,8,1.004,0.33,0.0,-2.1,-4.9,-1.2,False
20060219,8,1.0082,0.0,0.0,0.2,-1.3,0.8,False
20060220,8,1.0163,0.0,0.0,-0.8,-1.5,0.3,False
20060221,8,1.0281,0.0,1.1,-2.2,-3.3,-0.3,False
20060222,8,1.0245,0.3,0.0,-2.6,-7.3,0.6,False
20060223,5,1.0278,0.0,5.4,-0.6,-2.1,1.3,False
20060224,8,1.0319,0.0,0.0,-2.0,-5.0,0.8,False
20060225,7,1.0234,0.0,3.3,0.0,-1.1,2.0,False
20060226,5,1.0132,0.04,7.5,-4.8,-7.9,-0.5,False
20060227,5,1.008,0.05,8.9,-5.1,-8.0,-2.7,False
20060228,7,1.0035,0.16,2.8,-2.7,-5.2,0.1,False
20060301,8,1.0027,0.24,0.0,-1.9,-3.2,-0.6,False
20060302,8,1.003,0.28,1.2,-4.3,-6.0,-1.8,False
20060303,8,0.9968,0.29,0.7,-5.8,-7.7,-3.8,False
20060304,8,0.9903,0.53,0.0,-5.1,-6.2,-3.7,False
20060305,8,0.995,0.03,1.2,-5.9,-7.0,-4.2,False
20060306,6,1.0069,0.06,3.5,-5.8,-7.6,-3.6,False
20060307,1,1.0137,0.0,10.5,-9.3,-12.4,-6.6,False
20060308,7,1.0113,0.11,2.4,-6.0,-8.8,-2.9,False
20060309,6,1.0119,0.0,2.2,-9.7,-13.5,-4.9,False
20060310,4,1.0129,0.0,3.7,-10.1,-13.0,-6.7,False
20060311,3,1.02,0.01,9.7,-8.1,-12.5,-4.3,False
20060312,4,1.0314,0.0,5.2,-4.9,-7.2,-2.2,False
20060313,3,1.0383,0.01,10.9,-5.8,-11.2,-0.6,False
20060314,8,1.0359,0.07,0.0,-2.6,-6.7,-0.5,False
20060315,8,1.0365,0.0,0.4,-1.8,-2.8,0.7,False
20060316,4,1.0376,0.0,6.4,-2.5,-5.6,0.0,False
20060317,3,1.0322,0.0,11.3,-1.5,-7.9,3.8,False
20060318,7,1.0129,0.0,2.7,1.5,-2.8,4.6,False
20060319,4,1.0024,0.0,8.9,0.4,-0.8,3.2,False
20060320,3,1.0045,0.02,9.6,-3.6,-7.3,0.9,False
20060321,2,1.0067,0.0,9.4,-3.3,-7.3,0.7,False
20060322,6,1.0057,0.07,1.5,-2.2,-5.3,1.8,False
20060323,5,1.0103,0.0,9.1,-3.3,-8.5,2.6,False
20060324,4,1.0121,0.0,11.7,-1.0,-5.5,2.9,False
20060325,1,1.0146,0.0,12.1,-2.2,-8.7,2.9,False
20060326,4,1.0148,0.0,-1.7,0.8,-4.3,7.4,False
20060327,8,1.0044,0.28,0.0,0.5,-1.1,1.1,False
20060328,8,0.9923,0.36,0.0,4.1,0.8,6.0,False
20060329,8,0.996,0.15,0.0,4.7,3.4,6.1,False
20060330,6,0.9994,0.06,5.4,4.6,2.9,7.6,False
20060331,8,0.9941,0.26,0.0,0.3,-1.0,4.1,False
20060401,3,1.0043,0.01,7.8,0.2,-2.6,3.4,False
20060402,8,1.0046,0.19,0.0,1.5,-0.8,3.8,False
20060403,7,1.0049,0.17,0.0,3.2,1.7,5.3,False
20060404,8,1.0075,0.08,0.0,2.4,1.6,4.0,False
20060405,8,1.0051,0.02,0.0,1.0,0.3,2.6,False
20060406,6,1.0042,0.09,3.0,2.8,-0.3,7.2,False
20060407,7,1.003,0.0,5.8,5.2,1.8,8.8,False
20060408,8,1.0069,0.19,3.4,4.1,1.2,8.4,False
20060409,4,1.0027,0.2,10.6,3.0,1.3,7.5,False
20060410,6,1.0069,0.01,2.7,2.4,0.0,5.1,False
20060411,1,1.0109,0.0,13.3,4.3,-0.6,8.9,False
20060412,7,1.0089,0.0,6.4,4.4,1.0,9.5,False
20060413,8,1.0004,0.1,0.0,3.5,2.1,5.9,False
20060414,8,0.9953,0.0,0.0,4.5,2.5,7.3,False
20060415,3,1.0048,0.0,10.7,7.7,2.7,13.0,False
20060416,7,1.0036,0.1,8.5,7.0,2.4,12.7,False
20060417,6,0.9968,0.07,5.9,6.9,3.7,11.9,False
20060418,5,0.9982,0.0,7.5,6.7,2.9,11.0,False
20060419,1,1.007,0.7,9.6,7.9,2.9,12.4,False
20060420,8,1.0075,0.23,0.0,3.4,0.4,10.2,False
20060421,2,1.0199,0.0,11.8,6.8,1.0,12.0,False
20060422,2,1.0233,0.0,14.1,7.1,1.2,13.0,False
20060423,2,1.0198,0.0,14.4,7.6,2.5,12.1,False
20060424,4,1.0218,0.0,10.7,8.4,3.5,14.0,False
20060425,5,1.02,0.0,6.3,9.0,5.7,14.7,False
20060426,3,1.0215,0.0,11.3,8.4,4.7,14.9,False
20060427,4,1.0193,0.21,9.3,9.8,3.4,16.2,False
20060428,8,1.0132,0.38,0.0,7.0,6.0,10.4,False
20060429,7,1.0186,0.04,3.0,7.0,5.2,9.9,False
20060430,7,1.0243,0.0,11.1,8.7,5.7,12.3,False
20060501,7,1.022,0.03,8.4,8.5,5.3,11.2,False
20060502,8,1.0179,0.01,3.3,8.5,6.7,13.8,False
20060503,5,1.0282,0.0,7.7,9.4,3.3,16.6,False
20060504,2,1.0365,0.0,14.3,12.3,5.7,18.2,True
20060505,2,1.038,0.0,14.7,13.8,6.6,20.5,True
20060506,0,1.0379,0.0,14.4,13.9,7.9,20.1,True
20060507,2,1.0344,0.0,15.0,15.7,8.3,23.2,True
20060508,2,1.0285,0.0,13.0,16.9,10.5,23.4,True
20060509,1,1.0234,0.0,15.5,16.8,10.8,23.2,True
20060510,2,1.0187,0.0,14.7,12.9,5.4,20.7,True
20060511,5,1.0121,0.0,8.5,15.6,10.0,22.2,True
20060512,4,1.0078,0.02,12.3,15.4,8.0,23.5,False
20060513,4,1.0057,0.0,10.6,12.5,9.8,18.4,True
20060514,4,1.0088,0.0,13.4,11.1,6.3,15.9,False
20060515,1,1.0151,0.0,15.1,9.9,4.6,14.8,False
20060516,3,1.0164,0.0,9.0,8.3,4.0,13.5,False
20060517,5,1.0185,0.81,8.4,8.6,3.4,14.4,False
20060518,8,1.0104,0.07,0.0,8.2,5.2,12.6,False
20060519,8,1.0013,0.01,0.7,8.8,6.2,11.9,False
20060520,8,0.9943,0.61,0.6,9.1,6.4,15.3,False
20060521,7,0.9946,0.04,4.8,12.0,8.3,16.7,False
20060522,7,1.0026,0.23,7.3,12.8,8.5,18.4,False
20060523,7,0.9982,1.0,0.8,11.9,9.7,16.3,False
20060524,3,1.0036,0.0,12.8,11.6,7.1,16.3,False
20060525,7,1.0021,0.18,2.1,9.8,7.0,14.0,False
20060526,7,1.0041,0.92,1.4,8.6,6.6,12.2,False
20060527,5,1.0081,0.0,7.0,10.2,7.3,14.7,False
20060528,7,1.0023,0.02,7.5,11.4,8.5,17.1,False
20060529,5,0.9992,0.3,8.6,11.5,6.5,18.3,False
20060530,8,0.9999,0.31,0.9,9.1,7.7,12.9,False
20060531,7,1.0071,0.03,1.8,8.7,6.2,11.9,False
20060601,3,1.0137,0.0,7.7,10.8,6.6,14.7,False
20060602,1,1.0182,0.0,14.8,15.3,8.6,22.1,True
20060603,5,1.0106,0.03,9.5,16.2,12.0,21.2,False
20060604,4,1.013,0.0,10.1,12.6,8.3,18.3,True
20060605,2,1.0177,0.0,14.9,12.6,8.3,17.2,False
20060606,2,1.0233,0.0,12.5,10.5,5.8,15.6,False
20060607,7,1.0223,0.01,7.6,11.0,5.8,18.6,False
20060608,5,1.0225,0.03,11.0,14.6,8.3,22.0,False
20060609,6,1.0231,0.0,8.0,17.5,12.3,23.6,True
20060610,2,1.0254,0.0,15.4,17.4,13.4,24.5,True
20060611,2,1.0244,0.0,17.4,20.5,11.2,29.5,True
20060612,2,1.0237,0.0,17.2,23.7,16.7,31.6,True
20060613,1,1.0196,0.0,17.3,24.4,18.4,31.7,True
20060614,5,1.0144,0.33,9.3,17.9,12.1,28.3,False
20060615,3,1.0211,0.0,16.9,15.0,8.0,21.1,True
20060616,4,1.0161,0.0,13.4,19.5,12.4,27.4,True
20060617,2,1.0152,0.0,17.3,21.2,14.6,28.4,True
20060618,2,1.0128,0.0,16.7,20.3,12.4,28.1,True
20060619,5,1.0135,0.0,10.5,20.3,15.9,26.2,True
20060620,6,1.0119,0.05,6.8,18.7,15.3,23.0,False
20060621,8,1.0102,0.12,5.4,18.1,14.8,25.0,False
20060622,6,1.0057,0.01,6.0,18.3,14.8,22.0,False
20060623,4,1.0102,0.35,9.0,15.7,12.7,21.2,False
20060624,4,1.0176,0.0,13.8,16.7,12.1,23.3,True
20060625,4,1.0176,0.77,12.5,18.2,13.4,24.4,False
20060626,7,1.017,1.3,6.1,16.2,12.8,21.8,False
20060627,8,1.0103,0.11,0.0,13.8,12.1,16.1,False
20060628,7,1.0113,0.06,2.0,15.1,13.1,19.2,False
20060629,1,1.0216,0.0,17.6,18.0,11.8,24.5,True
20060630,0,1.029,0.0,17.8,20.5,12.8,27.3,True
20060701,2,1.0308,0.0,17.8,21.2,15.3,27.7,True
20060702,2,1.0293,0.0,17.5,21.6,15.2,29.4,True
20060703,2,1.025,0.0,16.6,22.8,15.4,31.8,True
20060704,6,1.02,0.0,14.9,23.4,17.1,29.3,True
20060705,2,1.0216,0.0,15.1,21.3,17.3,26.6,True
20060706,3,1.016,0.0,13.9,24.8,18.0,32.9,True
20060707,5,1.0115,0.0,12.4,25.3,18.8,32.6,True
20060708,6,1.0116,0.08,8.3,23.8,19.9,31.1,False
20060709,4,1.0166,0.0,14.4,22.0,17.5,27.1,True
20060710,5,1.0148,1.77,7.0,21.4,18.5,25.7,False
20060711,4,1.0186,0.0,6.6,20.1,16.1,25.2,True
20060712,2,1.0206,0.0,15.6,19.7,15.1,25.0,True
20060713,2,1.0179,0.0,12.0,20.2,16.0,25.2,True
20060714,3,1.023,0.0,10.4,18.2,15.2,22.0,True
20060715,5,1.0305,0.0,10.2,15.8,10.9,20.7,True
20060716,1,1.0294,0.0,16.7,19.2,12.7,26.2,True
20060717,4,1.0173,0.0,14.3,21.7,16.3,27.6,True
20060718,4,1.017,0.0,9.8,18.0,15.6,24.0,True
20060719,1,1.0223,0.0,17.0,15.6,11.0,21.5,True
20060720,8,1.0226,0.13,1.1,17.1,12.5,21.3,False
20060721,6,1.0169,0.01,9.0,20.4,15.4,27.0,False
20060722,5,1.0157,0.0,12.1,20.7,16.5,26.3,True
20060723,5,1.0165,0.0,9.1,20.5,15.1,27.0,True
20060724,7,1.0141,0.0,9.5,22.0,17.1,28.6,True
20060725,3,1.0151,0.0,13.8,23.6,18.7,29.9,True
20060726,3,1.0183,0.0,12.9,21.3,18.2,27.1,True
20060727,3,1.0189,0.03,12.0,21.6,16.9,27.8,False
20060728,7,1.0112,0.83,6.1,21.7,17.9,30.4,False
20060729,7,1.0076,0.24,1.3,19.2,17.0,21.7,False
20060730,3,1.0112,0.0,12.7,20.1,15.5,26.1,True
20060731,7,1.0104,0.18,-1.7,20.3,17.1,24.8,False
20060801,6,1.0057,0.0,5.1,21.1,17.4,26.6,True
20060802,7,1.0047,0.0,5.1,18.9,15.9,22.9,True
20060803,7,1.0056,0.0,5.1,18.1,16.1,19.8,True
20060804,4,1.0139,0.0,5.1,19.7,15.6,24.5,True
20060805,1,1.017,0.0,5.1,21.0,14.4,26.9,True
20060806,1,1.0171,0.0,5.1,23.0,16.0,29.9,True
20060807,3,1.0119,0.0,5.1,22.9,18.0,28.8,True
20060808,3,1.0116,0.0,5.1,21.1,15.9,26.8,True
20060809,3,1.0097,0.0,5.1,20.6,15.1,25.6,True
20060810,5,1.0096,0.0,5.1,20.8,15.5,26.6,True
20060811,4,1.0126,0.0,5.1,19.9,16.1,25.0,True
20060812,6,1.014,0.0,5.1,20.1,16.0,24.4,True
20060813,8,1.0124,1.42,5.1,18.1,16.6,20.6,False
20060814,7,1.0063,1.8,5.1,19.1,16.6,23.0,False
20060815,5,1.0012,0.89,5.1,17.4,13.2,22.6,False
20060816,7,1.0005,0.35,5.1,17.4,15.6,20.5,False
20060817,5,1.0073,0.0,5.1,18.9,14.4,25.2,True
20060818,2,1.0104,0.0,5.1,20.8,14.9,27.4,True
20060819,5,1.0136,0.0,5.1,20.1,15.6,24.5,True
20060820,6,1.0131,0.15,5.1,19.6,16.9,23.6,False
20060821,6,1.0083,4.3,5.1,17.3,15.0,20.0,False
20060822,5,1.0071,1.82,5.1,18.6,16.6,22.0,False
20060823,8,1.0054,1.82,5.1,16.7,15.3,18.5,False
20060824,7,1.008,0.0,5.1,19.4,16.0,23.8,True
20060825,7,1.0079,0.5,5.1,17.6,14.4,22.0,False
20060826,5,1.0087,0.0,5.1,18.6,15.1,24.1,True
20060827,7,1.0045,1.27,5.1,18.0,14.7,22.4,False
20060828,5,0.9956,0.28,5.1,17.3,15.2,20.6,False
20060829,3,0.9998,0.0,5.1,16.6,12.5,22.3,True
20060830,3,1.0065,0.0,5.1,17.7,13.2,23.0,True
20060831,5,1.0073,0.0,-1.7,18.1,13.2,23.8,True
20060901,5,1.0061,0.0,10.2,18.2,13.6,24.6,True
20060902,7,1.0073,0.24,4.5,17.9,14.6,22.4,False
20060903,8,0.9969,0.63,1.1,16.7,14.6,19.1,False
20060904,6,0.9932,0.0,5.3,15.6,13.8,19.7,True
20060905,6,1.0017,0.03,4.6,15.5,11.3,19.4,False
20060906,4,1.0082,0.32,7.3,14.6,11.7,18.4,False
20060907,8,1.0012,0.55,0.0,13.4,11.9,16.5,False
20060908,6,1.0096,0.18,3.4,10.4,7.2,13.3,False
20060909,2,1.0177,0.0,9.3,14.3,9.1,18.6,True
20060910,3,1.0234,0.0,11.6,15.5,10.8,19.9,True
20060911,5,1.0244,0.0,10.4,14.9,11.6,19.0,True
20060912,2,1.0209,0.0,12.2,17.9,12.8,23.8,True
20060913,1,1.0189,0.0,12.0,17.9,13.2,23.9,True
20060914,1,1.0198,0.0,9.5,17.8,13.8,23.5,True
20060915,3,1.0285,0.0,8.2,13.2,10.3,16.4,False
20060916,1,1.0264,0.0,12.1,13.3,8.6,18.3,True
20060917,6,1.019,0.0,5.5,13.5,8.9,18.0,True
20060918,8,1.0114,0.0,1.6,14.6,11.8,17.8,False
20060919,7,1.0041,0.01,0.7,15.7,12.2,19.9,False
20060920,3,1.0039,0.0,8.7,15.6,13.0,19.1,True
20060921,5,1.0137,0.0,5.7,16.2,12.1,20.8,True
20060922,1,1.0192,0.0,11.2,17.4,13.0,23.1,True
20060923,1,1.0217,0.0,11.2,17.2,13.5,22.6,True
20060924,6,1.0184,0.0,6.8,17.1,13.1,22.1,True
20060925,8,1.0202,0.0,0.4,14.3,12.4,16.9,False
20060926,3,1.0182,0.0,7.0,17.3,14.6,21.9,True
20060927,1,1.0103,0.0,8.3,17.4,13.9,22.5,True
20060928,8,1.0055,0.0,0.0,14.8,14.1,16.1,False
20060929,4,1.0067,0.0,9.2,16.0,13.9,19.5,True
20060930,8,1.0118,0.3,0.0,12.5,10.8,15.3,False
20061001,5,1.0081,0.06,2.8,14.5,13.3,16.9,False
20061002,6,1.0011,0.06,2.6,12.8,9.0,15.1,False
20061003,7,0.9953,0.07,0.5,13.3,10.5,15.9,False
20061004,7,0.9993,1.09,0.5,11.9,11.0,14.3,False
20061005,7,1.0052,0.07,1.5,12.3,10.6,14.5,False
20061006,7,1.0058,0.08,5.1,10.8,7.0,14.9,False
20061007,8,0.9979,0.51,0.2,14.0,11.0,16.1,False
20061008,2,1.0011,0.0,8.5,13.4,11.3,15.7,False
20061009,2,1.0173,0.0,9.3,9.7,7.2,13.2,False
20061010,7,1.0222,0.0,1.7,12.7,8.2,15.9,False
20061011,8,1.0279,0.01,0.0,10.6,8.9,13.4,False
20061012,6,1.0296,0.0,0.2,9.9,6.9,12.5,False
20061013,3,1.0359,0.0,4.0,7.9,6.0,11.0,False
20061014,7,1.031,0.0,0.8,10.5,6.3,12.9,False
20061015,4,1.0316,0.0,7.3,11.0,8.4,14.0,False
20061016,8,1.0241,0.0,0.1,10.4,7.3,12.5,False
20061017,7,1.0142,0.0,0.7,9.8,6.9,11.7,False
