DATE,LJUBLJANA_cloud_cover,LJUBLJANA_wind_speed,LJUBLJANA_humidity,LJUBLJANA_pressure,LJUBLJANA_global_radiation,LJUBLJANA_precipitation,LJUBLJANA_sunshine,LJUBLJANA_temp_mean,LJUBLJANA_temp_min,LJUBLJANA_temp_max,LJUBLJANA_picnic_weather
20021215,8,0.7,0.93,1.0247,0.13,0.69,0.0,-0.6,-0.6,0.3,False
20021216,8,0.7,0.91,1.0235,0.36,0.23,0.3,0.5,-0.8,2.1,False
20021217,8,0.9,0.95,1.0214,0.13,0.17,0.0,1.0,0.0,1.7,False
20021218,8,1.1,0.92,1.0244,0.19,0.0,0.0,1.6,0.2,2.7,False
20021219,7,1.3,0.75,1.0327,0.58,0.0,4.7,1.6,-0.7,3.5,False
20021220,4,1.1,0.78,1.0278,0.53,0.0,4.4,-0.5,-1.7,2.3,False
20021221,7,1.5,0.81,1.0232,0.17,0.0,0.0,2.7,-3.5,4.7,False
20021222,6,1.3,0.78,1.0209,0.39,0.0,1.6,4.5,-0.8,6.2,False
20021223,7,1.7,0.75,1.0174,0.41,0.0,1.5,7.4,5.6,10.1,False
20021224,8,1.3,0.89,1.0222,0.09,0.0,0.0,2.1,1.2,6.3,False
20021225,8,1.0,0.83,1.0257,0.13,0.0,0.0,-0.7,-1.6,1.2,False
20021226,8,0.8,0.85,1.0236,0.15,0.02,0.0,-0.4,-1.5,0.4,False
20021227,8,0.8,0.91,1.0158,0.09,0.16,0.0,3.6,-0.5,5.6,False
20021228,8,0.4,0.93,1.0048,0.23,0.69,0.2,8.4,5.6,9.8,False
20021229,8,0.9,0.94,1.0101,0.17,0.0,0.0,7.5,6.8,8.7,False
20021230,6,1.6,0.73,1.0088,0.4,0.03,0.6,9.8,4.4,11.8,False
20021231,8,1.6,0.88,1.0069,0.07,1.04,0.0,8.5,7.6,11.6,False
20030101,8,1.2,0.72,1.0171,0.31,0.0,0.0,1.8,0.7,8.1,False
20030102,7,1.3,0.9,1.0063,0.11,0.85,0.0,5.1,-0.2,8.7,False
20030103,5,1.3,0.79,1.0029,0.61,0.0,5.1,6.9,3.8,12.0,False
20030104,5,0.6,0.8,1.0029,0.54,0.25,3.8,6.9,2.0,11.3,False
20030105,8,1.2,0.94,1.0048,0.15,1.45,0.0,0.4,-1.8,7.2,False
20030106,6,0.7,0.84,1.0136,0.22,1.33,0.0,-2.6,-4.8,-1.2,False
20030107,7,1.8,0.84,1.0087,0.23,0.35,0.0,-4.8,-6.0,-2.1,False
20030108,8,0.8,0.89,1.0181,0.29,0.43,0.0,-5.6,-8.1,-4.6,False
20030109,8,1.1,0.87,1.0153,0.23,0.69,0.0,-7.3,-8.1,-4.8,False
20030110,8,1.3,0.85,1.0192,0.24,0.12,0.0,-5.8,-8.2,-4.5,False
20030111,4,2.2,0.7,1.0296,0.68,0.0,4.7,-6.0,-10.2,-1.6,False
20030112,1,1.1,0.79,1.0345,0.86,0.0,7.8,-10.8,-14.8,-5.3,False
20030113,4,0.7,0.78,1.0332,0.68,0.0,4.7,-8.8,-16.2,-6.1,False
20030114,2,0.6,0.78,1.0333,0.78,0.0,6.2,-2.9,-8.9,2.6,False
20030115,3,0.7,0.86,1.0322,0.56,0.0,4.3,-2.4,-6.5,2.9,False
20030116,5,0.7,0.87,1.03,0.52,0.0,2.3,-1.4,-6.6,3.1,False
20030117,6,0.8,0.91,1.0321,0.55,0.0,3.5,-1.5,-3.6,3.5,False
20030118,3,0.6,0.9,1.0249,0.6,0.0,4.1,-2.3,-4.2,1.9,False
20030119,8,0.6,0.96,1.0211,0.44,0.0,1.5,-4.6,-5.4,-1.8,False
20030120,6,0.6,0.91,1.0191,0.55,0.0,2.0,-4.8,-7.0,-1.4,False
20030121,8,0.5,0.95,1.0092,0.11,1.34,0.0,-1.2,-6.0,0.7,False
20030122,7,0.4,0.93,1.0046,0.36,0.21,0.3,2.4,0.6,4.6,False
20030123,8,0.3,0.95,1.0161,0.2,0.0,0.0,1.5,0.7,2.7,False
20030124,6,0.8,0.86,1.0275,0.56,0.0,3.3,1.8,-0.8,4.8,False
20030125,7,1.8,0.73,1.0314,0.43,0.0,0.0,3.7,1.8,5.4,False
20030126,5,1.6,0.73,1.0283,0.88,0.0,6.1,3.1,1.2,8.0,False
20030127,6,1.2,0.81,1.0255,0.58,0.0,1.8,1.0,-2.0,4.3,False
20030128,6,0.6,0.82,1.0129,0.66,0.0,2.5,2.0,-1.5,6.0,False
20030129,4,0.8,0.84,1.0038,0.46,0.0,0.0,0.1,-1.5,3.4,False
20030130,7,1.3,0.85,1.0007,0.71,0.48,2.5,0.4,-3.7,3.9,False
20030131,5,1.2,0.76,1.0057,0.88,0.0,4.9,1.3,0.0,5.4,False
20030201,1,2.1,0.6,1.0186,1.1,0.0,7.9,-1.3,-4.5,3.3,False
20030202,5,0.8,0.63,1.0189,0.83,0.0,4.2,-3.8,-6.4,-0.9,False
20030203,6,2.2,0.63,1.0101,0.87,2.57,4.5,-0.1,-8.3,4.0,False
20030204,8,0.2,0.95,0.9913,0.36,2.34,0.0,0.7,0.1,1.8,False
20030205,3,1.1,0.76,0.9976,1.12,0.0,6.4,0.3,-1.3,5.0,False
20030206,3,0.5,0.79,1.0124,1.07,0.0,6.7,-1.6,-7.6,5.7,False
20030207,6,0.6,0.72,1.0239,0.88,0.0,4.5,-2.2,-8.8,3.9,False
20030208,8,0.7,0.82,1.0237,0.64,0.06,0.9,-0.9,-3.2,2.4,False
20030209,8,1.5,0.74,1.0258,0.66,0.0,1.6,-1.1,-2.1,1.3,False
20030210,8,0.9,0.71,1.0268,0.49,0.0,0.0,-0.9,-2.3,0.7,False
20030211,8,2.0,0.75,1.0279,0.38,0.0,0.1,-1.0,-1.7,1.2,False
20030212,5,2.3,0.7,1.0302,0.97,0.0,4.2,-2.5,-3.4,0.6,False
20030213,6,2.2,0.7,1.0293,0.86,0.0,2.1,-3.9,-6.8,-0.7,False
20030214,3,1.2,0.7,1.0283,1.04,0.0,4.8,-4.2,-7.9,0.5,False
20030215,4,1.2,0.7,1.0283,1.14,0.0,3.5,-3.9,-11.3,0.5,False
20030216,6,1.7,0.74,1.0311,0.84,0.0,2.7,-2.0,-6.2,1.1,False
20030217,6,2.0,0.69,1.0333,0.86,0.0,1.1,-2.5,-3.4,0.5,False
20030218,0,0.8,0.65,1.0261,1.34,0.0,8.3,-3.3,-9.2,2.8,False
20030219,2,1.0,0.71,1.0219,1.35,0.0,8.1,-3.1,-8.7,2.2,False
20030220,1,0.8,0.7,1.0197,1.39,0.0,7.9,-1.9,-8.9,5.5,False
20030221,6,0.9,0.7,1.0276,1.15,0.0,3.9,0.8,-4.8,5.4,False
20030222,6,2.2,0.65,1.0338,0.44,0.0,0.0,1.4,0.5,3.2,False
20030223,0,0.4,0.69,1.0372,1.51,0.0,8.8,-1.0,-6.2,5.8,False
20030224,0,0.5,0.67,1.0341,1.64,0.0,7.2,-1.2,-7.7,7.2,False
20030225,0,0.5,0.59,1.0308,1.57,0.0,9.1,0.2,-7.4,9.0,False
20030226,0,1.0,0.71,1.0263,1.66,0.0,9.1,2.6,-6.7,10.8,False
20030227,1,2.1,0.68,1.024,1.63,0.0,8.9,4.7,-2.9,10.5,False
20030228,0,0.9,0.69,1.027,1.58,0.0,8.9,5.3,-2.2,13.2,False
20030301,2,1.1,0.63,1.0248,1.52,0.0,6.7,6.2,-2.0,13.6,False
20030302,7,0.9,0.78,1.0166,0.83,0.0,0.0,5.6,-0.2,10.9,False
20030303,6,1.3,0.78,1.0154,1.08,0.0,2.1,6.4,2.2,11.1,False
20030304,2,1.0,0.72,1.0237,1.56,0.0,7.5,6.5,1.7,12.2,False
20030305,2,0.9,0.7,1.0237,1.68,0.0,9.4,6.6,1.3,13.1,False
20030306,6,1.1,0.87,1.0202,0.24,0.15,0.0,2.1,-0.8,6.5,False
20030307,8,1.0,0.85,1.0242,0.51,0.06,0.0,3.1,0.7,4.8,False
20030308,5,0.7,0.66,1.0248,1.46,0.0,6.1,6.3,2.0,12.2,False
20030309,6,1.1,0.6,1.0256,1.48,0.0,5.5,8.1,-0.7,14.2,False
20030310,4,0.6,0.65,1.0265,1.47,0.0,6.3,9.2,3.5,18.4,True
20030311,4,1.1,0.62,1.0253,1.48,0.0,5.8,10.2,0.6,19.1,True
20030312,8,2.5,0.64,1.0189,0.95,0.13,0.7,11.5,9.1,14.3,False
20030313,5,1.4,0.76,1.0239,1.37,0.0,5.8,5.1,3.4,12.0,False
20030314,4,1.3,0.65,1.0284,1.57,0.0,5.0,2.6,-2.0,7.5,False
20030315,6,3.6,0.57,1.0344,1.37,0.0,5.2,4.4,1.3,8.0,False
20030316,6,3.5,0.55,1.0363,1.32,0.0,4.9,5.5,2.6,7.5,False
20030317,2,1.0,0.54,1.0289,2.02,0.0,9.1,6.8,-2.0,14.0,False
20030318,1,1.0,0.58,1.0279,1.96,0.0,9.9,5.9,-1.1,13.6,False
20030319,2,0.7,0.61,1.0248,1.98,0.0,9.6,6.3,-1.2,13.9,False
20030320,1,0.8,0.57,1.0203,2.05,0.0,9.5,8.8,-0.6,18.6,True
20030321,6,1.9,0.64,1.0271,1.09,0.0,2.4,4.6,3.0,9.1,False
20030322,0,1.6,0.44,1.0305,2.18,0.0,10.5,2.5,-2.3,7.7,False
20030323,0,1.3,0.46,1.0325,2.26,0.0,11.0,3.3,-4.4,10.3,False
20030324,0,0.6,0.41,1.0284,2.25,0.0,11.1,10.5,-3.0,19.8,True
20030325,1,0.7,0.49,1.0231,2.17,0.0,10.7,11.0,0.3,21.2,True
20030326,1,0.9,0.5,1.0199,2.06,0.0,10.2,11.7,2.7,20.8,True
20030327,2,1.8,0.52,1.0209,2.0,0.0,9.8,12.1,2.4,20.8,True
20030328,2,2.8,0.62,1.0179,2.06,0.0,9.6,11.7,3.5,19.4,True
20030329,2,2.4,0.69,1.0158,2.06,0.0,9.4,11.4,3.9,17.7,False
20030330,3,2.4,0.67,1.0156,2.09,0.0,7.9,12.9,9.6,19.1,True
20030331,6,1.4,0.73,1.0168,1.63,0.15,6.4,11.9,5.4,19.8,False
20030401,2,1.5,0.47,1.0223,2.5,0.0,11.5,9.3,2.8,15.2,False
20030402,8,2.3,0.76,1.0062,0.52,2.58,0.6,5.6,1.8,12.3,False
20030403,8,0.5,0.94,1.0147,0.33,1.22,0.0,3.8,1.1,4.8,False
20030404,5,2.4,0.59,1.0216,1.6,0.01,4.3,7.2,3.8,10.6,False
20030405,1,1.2,0.56,1.0131,2.59,0.0,11.8,8.2,-0.6,15.6,False
20030406,6,2.5,0.55,1.0149,1.85,0.0,5.8,2.8,0.3,9.0,False
20030407,6,2.0,0.45,1.0161,1.61,0.0,4.3,1.2,-1.7,4.6,False
20030408,2,1.7,0.4,1.0188,2.44,0.0,8.5,4.2,-2.3,10.6,False
20030409,4,2.2,0.47,1.0145,2.2,0.0,8.9,5.4,-1.1,10.4,False
20030410,8,1.7,0.86,1.0075,0.53,1.44,0.0,4.0,2.6,8.6,False
20030411,6,0.6,0.84,1.0143,0.71,0.1,1.1,6.9,2.6,11.0,False
20030412,8,0.7,0.92,1.0186,0.21,1.43,0.0,6.0,5.3,7.2,False
20030413,4,1.3,0.64,1.022,2.26,0.0,7.1,11.8,5.0,17.4,False
20030414,5,2.7,0.62,1.0242,1.97,0.0,6.9,11.0,2.9,16.8,False
20030415,8,1.7,0.66,1.0262,0.57,0.0,0.1,11.4,9.7,14.0,False
20030416,1,1.9,0.53,1.0249,2.61,0.0,12.0,13.5,6.0,20.2,True
20030417,2,2.5,0.54,1.025,2.27,0.0,10.6,12.3,5.0,18.0,True
20030418,5,2.0,0.51,1.0178,2.14,0.01,9.5,12.1,4.5,18.7,False
20030419,7,1.5,0.68,1.0169,1.29,0.0,2.3,11.2,6.8,15.1,False
20030420,6,0.8,0.7,1.0178,1.9,0.04,5.4,12.3,5.1,18.2,False
20030421,6,1.3,0.61,1.0156,1.54,0.0,1.5,13.1,9.5,18.3,True
20030422,3,1.1,0.53,1.0135,2.46,0.0,10.1,13.4,4.3,20.4,True
20030423,3,1.9,0.55,1.0113,2.46,0.0,10.7,14.0,5.5,21.0,True
20030424,4,1.1,0.5,1.0164,2.58,0.0,11.1,15.0,8.0,20.8,True
20030425,2,1.2,0.53,1.0195,2.62,0.0,11.5,15.4,5.8,22.5,True
20030426,4,2.7,0.52,1.0162,2.54,0.26,10.6,16.2,7.6,22.8,False
20030427,6,1.3,0.83,1.0157,1.16,0.9,3.4,12.2,10.8,17.1,False
20030428,6,2.7,0.74,1.0186,2.09,0.0,6.4,13.9,7.2,19.6,True
20030429,5,3.2,0.64,1.0193,2.55,0.0,7.3,16.3,10.4,20.6,True
20030430,5,2.9,0.55,1.0202,2.14,0.0,4.6,18.0,13.5,23.4,True
20030501,4,1.7,0.61,1.021,2.34,0.0,9.4,19.3,11.4,24.6,True
20030502,4,2.1,0.6,1.0189,2.44,0.0,9.8,19.7,11.3,26.5,True
20030503,4,1.6,0.58,1.0202,2.09,0.0,7.3,17.6,12.6,25.2,True
20030504,1,1.5,0.52,1.0255,3.14,0.0,13.6,17.0,7.6,23.7,True
20030505,0,0.8,0.53,1.0211,3.0,0.0,13.3,19.2,7.6,27.7,True
20030506,2,1.3,0.48,1.0188,3.09,0.0,13.3,21.1,10.6,31.2,True
20030507,2,2.6,0.45,1.0198,3.07,0.0,12.7,21.4,10.7,29.7,True
20030508,6,3.3,0.47,1.0186,2.41,0.0,7.4,22.7,13.5,30.4,True
20030509,6,1.9,0.51,1.0167,1.82,0.0,4.0,21.3,14.2,28.7,True
20030510,7,2.1,0.7,1.019,1.55,0.01,2.3,18.8,12.6,23.4,False
20030511,5,1.2,0.66,1.0189,2.16,0.0,5.8,19.9,13.8,27.0,True
20030512,4,1.1,0.54,1.0167,2.91,0.0,11.7,21.4,12.1,28.9,True
20030513,2,1.4,0.56,1.0117,2.34,0.32,10.6,19.5,12.6,27.1,False
20030514,8,2.3,0.76,1.0201,0.42,0.0,0.0,10.1,9.3,18.5,True
20030515,4,1.3,0.58,1.0209,2.16,0.0,6.3,12.5,7.8,17.5,False
20030516,2,1.6,0.56,1.0197,3.35,0.0,13.8,13.3,4.8,19.4,True
20030517,2,1.7,0.5,1.0173,3.05,0.0,11.2,15.9,5.0,22.8,True
20030518,2,1.7,0.52,1.0181,3.01,0.0,12.2,18.1,8.2,25.5,True
20030519,2,2.5,0.52,1.0179,3.1,0.0,13.4,20.0,11.0,26.9,True
20030520,7,1.9,0.83,1.0169,0.4,3.43,0.0,11.4,9.4,19.8,False
20030521,6,1.3,0.72,1.021,1.32,0.13,1.1,11.6,9.2,16.6,False
20030522,3,2.0,0.48,1.0216,2.8,0.0,12.1,15.0,4.8,21.3,True
20030523,2,1.2,0.51,1.0193,3.3,0.0,13.5,16.8,6.9,24.5,True
20030524,1,1.6,0.62,1.0138,2.99,0.0,13.6,19.0,9.4,25.4,True
20030525,2,1.1,0.58,1.0115,2.62,0.0,9.7,20.9,12.3,26.7,True
20030526,5,1.6,0.71,1.0159,2.17,2.61,7.9,19.3,14.1,27.5,False
20030527,5,1.1,0.76,1.018,2.23,0.06,5.5,19.1,14.9,26.7,False
20030528,4,2.0,0.65,1.0157,2.53,0.01,8.5,20.7,13.8,28.3,False
20030529,4,1.9,0.58,1.0146,2.93,0.0,11.6,21.6,15.6,26.6,True
20030530,4,1.3,0.59,1.0156,2.96,0.0,11.6,21.6,14.6,26.9,True
20030531,4,0.9,0.63,1.0135,2.81,0.0,9.5,22.0,14.4,28.2,True
20030601,6,1.6,0.71,1.0126,1.77,0.0,3.6,20.4,16.1,24.8,True
20030602,6,1.4,0.86,1.015,1.23,0.03,1.5,17.7,14.2,21.7,False
20030603,5,1.2,0.66,1.0167,2.74,0.0,9.0,21.0,13.8,27.0,True
20030604,1,1.0,0.59,1.0185,3.24,0.0,13.2,23.6,14.7,29.7,True
20030605,2,2.2,0.52,1.0194,3.32,0.0,12.9,24.7,16.1,31.4,True
20030606,4,1.3,0.5,1.0183,3.23,0.0,10.9,24.6,16.0,31.3,True
20030607,2,1.2,0.55,1.0172,3.23,0.0,13.1,25.6,17.2,31.3,True
20030608,5,0.9,0.73,1.0166,2.16,0.01,7.5,21.9,18.6,29.9,False
20030609,3,1.7,0.54,1.0172,3.3,0.0,12.5,25.3,16.2,32.3,True
20030610,2,1.0,0.55,1.0181,3.13,0.0,12.3,26.8,18.6,33.1,True
20030611,2,1.4,0.5,1.0179,3.18,0.0,11.8,28.0,19.3,35.6,True
20030612,1,1.0,0.57,1.019,2.75,0.0,10.5,27.5,20.0,33.7,True
20030613,3,1.1,0.65,1.0182,2.86,1.04,10.9,25.4,19.8,35.1,False
20030614,5,1.3,0.58,1.0181,3.16,0.26,11.3,26.4,20.5,31.4,False
20030615,5,1.8,0.63,1.0153,2.76,0.02,9.9,24.4,18.5,30.5,False
20030616,3,1.1,0.69,1.0123,2.85,0.05,10.2,22.8,18.3,30.9,False
20030617,3,1.1,0.58,1.0132,2.8,0.16,9.8,24.0,17.3,28.6,False
20030618,6,1.1,0.82,1.0158,1.04,0.66,0.1,19.8,18.4,24.9,False
20030619,5,1.1,0.6,1.0187,2.17,0.0,7.9,21.9,15.5,28.5,True
20030620,3,1.8,0.5,1.0142,3.26,0.82,13.0,24.7,15.3,31.3,False
20030621,4,1.8,0.67,1.0145,2.98,0.0,10.4,22.2,18.1,26.4,True
20030622,3,1.8,0.56,1.0142,3.12,0.0,10.9,24.7,18.4,31.1,True
20030623,2,2.7,0.48,1.0149,3.18,0.0,11.4,27.4,19.1,32.9,True
20030624,3,1.8,0.57,1.0163,2.75,0.09,10.0,24.7,20.9,33.4,False
20030625,4,1.8,0.64,1.0153,2.6,0.0,9.5,24.3,17.1,34.0,True
20030626,3,1.4,0.63,1.0146,2.57,0.68,8.1,21.0,17.5,28.4,False
20030627,5,1.4,0.75,1.0147,2.4,0.26,8.6,20.7,16.1,27.9,False
20030628,6,1.7,0.71,1.0145,2.99,2.19,10.1,21.7,16.6,28.8,False
20030629,7,0.9,0.82,1.0127,1.05,0.01,1.3,19.5,17.4,22.4,False
20030630,4,2.6,0.65,1.0102,3.16,0.0,11.2,23.4,15.8,29.0,True
20030701,3,2.9,0.54,1.0026,3.15,0.71,11.7,26.4,21.4,30.8,False
20030702,6,1.3,0.71,1.0098,1.42,0.1,3.5,17.9,14.3,26.0,False
20030703,6,2.4,0.77,1.012,1.65,2.76,7.0,17.4,15.0,22.9,False
20030704,6,1.2,0.8,1.0141,1.64,0.39,3.6,16.8,14.4,21.1,False
20030705,4,1.0,0.65,1.0149,2.94,0.4,9.6,18.5,13.6,25.7,False
20030706,4,0.8,0.63,1.0168,2.71,0.0,9.6,20.4,13.0,26.3,True
20030707,2,0.9,0.57,1.0198,3.22,0.0,13.3,20.8,14.1,27.5,True
20030708,3,0.8,0.61,1.0187,2.85,0.0,11.5,21.6,14.3,27.8,True
20030709,5,2.1,0.7,1.0168,2.2,0.01,7.8,20.1,15.4,27.7,False
20030710,5,1.1,0.63,1.0165,2.41,0.04,7.2,22.4,16.4,27.6,False
20030711,4,1.3,0.6,1.0175,2.91,0.0,11.3,22.9,18.1,27.2,True
20030712,4,2.1,0.57,1.0163,3.06,0.0,11.4,24.6,16.0,31.2,True
20030713,5,2.3,0.74,1.0169,1.99,0.36,4.1,19.1,16.2,24.9,False
20030714,4,1.0,0.6,1.0168,3.11,0.0,10.4,20.0,13.4,25.7,True
20030715,2,1.6,0.5,1.0144,3.15,0.0,11.7,23.3,14.5,30.5,True
20030716,3,2.0,0.6,1.0131,2.99,0.0,11.1,25.4,18.6,31.1,True
20030717,3,2.7,0.56,1.0141,2.82,0.21,10.8,25.5,20.1,33.7,False
20030718,2,1.6,0.53,1.0194,2.81,0.0,12.6,24.1,16.5,30.8,True
20030719,1,1.1,0.45,1.0204,3.29,0.0,14.4,24.6,15.4,31.1,True
20030720,1,1.0,0.48,1.0182,3.14,0.0,12.4,26.0,16.3,32.5,True
20030721,2,1.4,0.47,1.017,3.09,0.0,12.6,27.5,17.8,35.2,True
20030722,2,1.6,0.45,1.0169,3.04,0.0,13.0,28.0,20.1,35.4,True
20030723,3,1.5,0.7,1.0176,1.99,0.5,8.3,22.2,19.6,28.7,False
20030724,5,1.3,0.66,1.0144,1.94,0.05,6.3,22.8,16.6,29.5,False
20030725,3,1.3,0.56,1.0143,3.0,0.0,11.3,24.0,18.6,29.6,True
20030726,2,1.2,0.48,1.015,3.12,0.0,13.0,26.6,17.0,33.5,True
20030727,1,1.1,0.46,1.0149,3.13,0.0,13.9,27.9,18.1,35.5,True
20030728,4,2.1,0.69,1.0165,2.11,6.5,8.6,22.8,17.6,32.5,False
20030729,4,1.3,0.67,1.0198,1.54,0.0,2.3,21.1,17.6,26.0,True
20030730,4,1.1,0.54,1.0166,2.38,0.0,9.5,21.9,14.0,27.9,True
20030731,8,0.8,0.87,1.0141,0.62,1.1,0.1,17.2,16.0,22.1,False
20030801,5,1.3,0.75,1.0155,2.19,0.07,7.8,22.0,17.0,28.3,False
20030802,2,1.3,0.63,1.0183,2.99,0.0,13.1,25.0,18.7,30.9,True
20030803,1,0.7,0.57,1.0213,2.97,0.0,13.1,26.1,18.5,32.6,True
20030804,1,0.9,0.54,1.0211,2.89,0.0,12.9,27.9,19.1,34.7,True
20030805,2,0.8,0.66,1.0212,2.5,0.0,9.0,26.4,18.9,35.5,True
20030806,5,2.2,0.76,1.0206,1.81,0.25,7.1,22.7,20.2,33.0,False
20030807,3,0.8,0.58,1.0204,2.69,0.0,11.6,24.9,18.0,30.8,True
20030808,1,0.5,0.54,1.0192,2.83,0.0,12.8,25.7,16.7,33.1,True
20030809,3,0.8,0.56,1.0172,2.37,0.0,10.2,25.4,18.0,33.1,True
20030810,3,0.7,0.68,1.0163,2.38,0.43,9.9,24.3,17.0,34.4,False
20030811,3,1.0,0.55,1.0182,2.72,0.0,11.2,25.4,18.1,32.7,True
20030812,2,0.8,0.48,1.0223,2.48,0.0,12.0,26.1,17.8,33.3,True
20030813,1,1.9,0.48,1.019,2.78,0.0,12.6,28.1,17.8,37.3,True
20030814,6,2.3,0.65,1.0153,2.24,2.62,7.9,24.0,19.3,36.2,False
20030815,6,1.4,0.74,1.0145,2.23,0.71,6.9,21.7,17.6,31.2,False
20030816,4,1.1,0.67,1.0174,2.59,0.0,10.1,23.4,16.9,29.2,True
20030817,4,1.0,0.6,1.0171,2.54,0.0,10.6,26.4,18.3,33.4,True
20030818,2,1.5,0.55,1.017,2.55,0.0,11.7,27.1,19.6,34.7,True
20030819,5,0.9,0.63,1.0184,2.32,0.0,8.5,23.8,19.2,29.9,True
20030820,2,1.0,0.6,1.0184,2.68,0.0,11.3,23.9,18.8,29.6,True
20030821,4,0.9,0.62,1.0164,2.03,0.0,6.6,23.7,18.3,31.4,True
20030822,1,1.1,0.55,1.0162,2.56,0.0,12.0,25.2,16.5,32.7,True
20030823,1,1.0,0.54,1.0161,2.57,0.0,12.4,26.2,17.8,33.3,True
20030824,2,1.0,0.56,1.014,2.43,0.13,11.0,26.3,20.1,32.2,False
20030825,7,2.0,0.87,1.0149,0.68,0.25,1.3,18.8,17.8,26.2,False
20030826,3,1.1,0.63,1.0126,2.52,0.0,10.4,20.6,15.0,27.5,True
20030827,1,1.9,0.53,1.0102,2.5,0.0,12.6,23.3,13.8,31.0,True
20030828,5,1.1,0.58,1.0111,2.3,1.36,10.2,24.7,16.0,32.0,False
20030829,5,3.0,0.64,1.0069,2.12,0.13,8.6,25.1,16.5,31.0,False
20030830,4,1.1,0.64,1.0103,1.85,0.21,9.3,22.9,18.8,29.8,False
20030831,6,3.0,0.89,1.0156,0.38,2.15,1.5,13.1,11.3,22.2,False
20030901,6,0.9,0.74,1.0175,1.84,0.15,5.2,14.2,8.8,19.1,False
20030902,5,0.8,0.69,1.0206,1.78,0.01,6.3,14.8,13.0,19.5,False
20030903,2,1.5,0.58,1.0281,2.16,0.0,10.8,13.0,7.8,19.7,True
20030904,0,0.7,0.6,1.0289,2.53,0.0,12.1,14.2,5.8,21.5,True
20030905,1,1.0,0.61,1.0245,2.42,0.0,11.6,16.1,7.2,24.4,True
20030906,5,0.5,0.6,1.0212,2.04,0.0,8.0,18.3,9.6,24.3,True
20030907,5,1.2,0.63,1.0191,1.6,0.0,3.3,18.1,14.0,23.9,True
20030908,7,1.0,0.8,1.0112,0.77,0.2,0.0,15.4,12.5,19.0,False
20030909,8,0.5,0.93,1.0081,0.24,1.97,0.0,14.7,14.1,15.8,False
20030910,6,0.7,0.79,1.0121,1.0,0.7,1.9,16.3,14.3,21.1,False
20030911,7,4.0,0.77,1.0156,1.21,0.33,3.5,12.9,10.1,21.8,False
20030912,6,0.8,0.7,1.0206,1.84,0.0,6.5,14.7,7.2,20.8,True
20030913,7,1.0,0.71,1.0225,1.12,0.01,0.8,15.6,12.2,19.4,False
20030914,2,2.9,0.52,1.0265,2.11,0.0,10.2,17.0,14.6,21.0,True
20030915,1,1.3,0.65,1.0279,2.25,0.0,10.8,14.2,8.1,21.2,True
20030916,2,1.0,0.69,1.0248,2.16,0.0,9.8,13.9,7.0,22.3,True
20030917,2,0.8,0.67,1.0246,2.13,0.0,9.9,15.9,7.6,24.5,True
20030918,1,0.5,0.66,1.0244,2.06,0.0,10.8,17.2,9.5,26.3,True
20030919,1,0.7,0.7,1.0243,2.05,0.0,10.7,18.3,10.4,27.2,True
20030920,3,0.6,0.71,1.0263,1.92,0.0,8.5,18.7,11.8,27.6,True
20030921,2,0.6,0.67,1.0232,1.96,0.0,9.0,19.0,12.7,29.2,True
20030922,0,1.8,0.55,1.0189,2.0,0.0,10.4,19.7,10.4,28.1,True
20030923,4,1.7,0.63,1.0149,1.78,3.3,9.4,19.0,10.8,26.7,False
20030924,8,1.5,0.77,1.0259,0.66,1.06,0.2,13.7,12.4,19.4,False
20030925,3,1.5,0.66,1.0303,2.09,0.0,9.7,11.7,7.0,18.2,True
20030926,0,1.1,0.69,1.0262,2.0,0.0,10.5,11.3,5.1,18.8,True
20030927,5,1.1,0.68,1.0207,1.73,0.0,7.3,13.6,5.4,21.2,True
20030928,4,1.6,0.71,1.0164,1.42,0.24,6.2,15.3,6.7,21.0,False
20030929,8,0.6,0.92,1.0125,0.18,3.22,0.0,13.4,12.6,16.5,False
20030930,5,1.1,0.78,1.0176,1.45,0.0,6.3,13.5,11.0,18.7,True
20031001,7,0.7,0.76,1.0175,0.99,0.0,2.4,14.8,9.3,18.4,True
20031002,6,1.8,0.8,1.0161,0.81,0.0,1.8,17.7,13.2,21.0,True
20031003,6,1.5,0.87,1.013,0.61,1.02,1.2,17.5,13.3,21.9,False
20031004,7,1.2,0.94,1.0071,0.49,2.81,2.2,14.4,13.7,18.4,False
20031005,6,2.5,0.75,1.0,1.21,0.82,4.5,13.9,11.4,19.8,False
20031006,4,0.9,0.7,1.0148,1.51,0.0,7.6,11.1,8.1,16.7,False
20031007,8,1.4,0.82,1.0097,0.64,1.68,1.2,10.7,5.1,15.8,False
20031008,6,1.8,0.61,1.0097,1.57,0.0,8.8,10.6,7.3,16.5,False
20031009,2,2.1,0.59,1.0117,1.6,0.0,9.2,11.1,5.7,19.3,True
20031010,2,2.5,0.68,1.0206,1.53,0.0,9.0,14.8,7.5,20.5,True
20031011,3,1.6,0.78,1.0227,1.3,0.0,6.9,14.6,9.2,20.5,True
20031012,6,1.0,0.79,1.0239,0.81,0.0,3.2,13.2,8.6,17.8,False
20031013,6,1.2,0.58,1.024,1.46,0.0,7.7,11.9,10.4,16.1,False
20031014,5,2.1,0.6,1.0264,0.91,0.0,1.0,9.9,8.7,13.1,False
20031015,1,1.6,0.62,1.0299,1.6,0.0,9.1,6.8,3.5,12.3,False
