DATE,MONTELIMAR_wind_speed,MONTELIMAR_humidity,MONTELIMAR_pressure,MONTELIMAR_global_radiation,MONTELIMAR_precipitation,MONTELIMAR_temp_mean,MONTELIMAR_temp_min,MONTELIMAR_temp_max,MONTELIMAR_picnic_weather
20030706,5.2,0.46,1.0171,3.39,0.0,22.3,16.3,28.4,True
20030707,4.4,0.44,1.019,3.26,0.0,24.6,17.6,31.6,True
20030708,4.9,0.43,1.0173,3.29,0.0,25.6,19.2,31.9,True
20030709,5.0,0.43,1.0154,2.83,0.0,25.7,20.0,31.4,True
20030710,4.5,0.38,1.0152,3.19,0.0,27.8,21.7,33.8,True
20030711,5.1,0.35,1.0154,3.19,0.0,28.1,22.0,34.2,True
20030712,3.4,0.41,1.0153,3.25,0.0,28.4,21.0,35.7,True
20030713,2.0,0.47,1.0125,3.12,0.0,27.3,17.2,37.4,True
20030714,2.5,0.54,1.0103,3.05,0.0,26.8,18.1,35.4,True
20030715,3.1,0.57,1.0107,3.09,0.0,25.8,18.0,33.6,True
20030716,2.2,0.68,1.0115,1.62,0.28,25.4,20.8,30.1,False
20030717,5.1,0.42,1.0189,3.16,0.0,25.2,19.5,31.0,True
20030718,4.2,0.35,1.0191,3.33,0.0,26.2,19.8,32.7,True
20030719,2.5,0.43,1.017,3.17,0.0,27.8,17.8,37.9,True
20030720,3.4,0.59,1.0151,2.98,0.0,27.2,20.1,34.4,True
20030721,3.0,0.68,1.0155,1.96,0.3,27.2,19.5,34.8,False
20030722,3.1,0.69,1.0178,2.81,1.06,27.5,19.4,35.6,False
20030723,3.4,0.6,1.0158,2.98,0.3,27.4,20.3,34.4,False
20030724,3.6,0.55,1.0157,2.78,0.0,24.7,19.3,30.1,True
20030725,2.0,0.51,1.0144,2.6,0.0,25.5,18.6,32.4,True
20030726,2.4,0.6,1.013,2.78,0.0,27.2,18.5,35.9,True
20030727,2.8,0.79,1.0148,1.49,0.96,26.6,21.5,31.7,False
20030728,5.0,0.54,1.0198,3.12,0.0,23.4,18.2,28.6,True
20030729,5.9,0.44,1.0204,3.15,0.0,24.0,18.5,29.4,True
20030730,3.9,0.5,1.0168,2.59,0.0,25.3,19.4,31.2,True
20030731,6.2,0.5,1.015,3.2,0.0,23.2,19.5,26.9,True
20030801,5.8,0.49,1.0153,3.05,0.0,24.6,18.8,30.5,True
20030802,4.4,0.45,1.017,3.02,0.0,28.0,20.9,35.1,True
20030803,1.6,0.51,1.0189,2.92,0.0,28.0,18.1,37.8,True
20030804,1.5,0.45,1.0197,2.85,0.0,28.8,17.7,39.9,True
20030805,1.4,0.42,1.0195,2.83,0.0,30.0,19.0,41.0,True
20030806,2.0,0.42,1.0182,2.52,0.0,30.8,21.3,40.3,True
20030807,2.5,0.48,1.0174,2.72,0.0,29.9,20.0,39.8,True
20030808,2.0,0.44,1.0173,2.82,0.0,29.0,18.6,39.3,True
20030809,1.2,0.46,1.0166,2.57,0.0,30.3,21.2,39.4,True
20030810,1.8,0.48,1.0155,2.68,0.0,29.8,19.4,40.3,True
20030811,2.4,0.46,1.0159,2.68,0.0,30.1,19.6,40.6,True
20030812,2.9,0.41,1.0187,2.71,0.0,29.4,18.2,40.7,True
20030813,1.2,0.47,1.0185,2.3,0.0,30.4,19.8,41.1,True
20030814,1.5,0.64,1.0155,1.39,0.32,29.3,21.7,36.9,False
20030815,3.4,0.69,1.0131,1.43,0.0,25.4,18.6,32.2,True
20030816,3.4,0.57,1.0126,2.32,0.0,28.8,22.3,35.3,True
20030817,2.4,0.81,1.0149,1.49,0.98,26.2,20.0,32.3,False
20030818,1.8,0.7,1.0184,2.52,0.84,25.3,17.9,32.8,False
20030819,3.1,0.58,1.0182,2.66,0.0,26.0,18.9,33.2,True
20030820,4.0,0.64,1.0161,2.14,0.0,25.2,17.8,32.7,True
20030821,4.1,0.58,1.0163,2.6,0.0,24.5,18.7,30.3,True
20030822,3.8,0.44,1.0167,2.64,0.0,26.7,19.9,33.5,True
20030823,2.8,0.44,1.0163,2.52,0.0,27.8,20.3,35.2,True
20030824,2.8,0.5,1.0127,2.11,0.0,26.2,17.3,35.1,True
20030825,3.2,0.48,1.0096,2.43,0.0,26.1,18.5,33.7,True
20030826,3.9,0.44,1.0118,2.51,0.0,27.6,21.6,33.6,True
20030827,3.1,0.44,1.0095,2.51,0.02,29.0,21.4,36.6,False
20030828,3.6,0.7,1.0065,1.85,2.02,27.4,22.5,32.4,False
20030829,3.1,0.71,1.0057,1.71,1.98,23.6,17.2,29.9,False
20030830,2.0,0.65,1.0143,2.02,0.02,22.8,17.0,28.7,False
20030831,4.9,0.59,1.0175,2.55,0.0,19.9,16.4,23.4,True
20030901,5.1,0.43,1.0174,2.49,0.0,19.0,14.5,23.4,True
20030902,6.2,0.44,1.0193,2.54,0.0,18.0,12.7,23.2,True
20030903,5.0,0.49,1.023,2.43,0.0,19.2,13.9,24.4,True
20030904,2.2,0.52,1.0249,2.13,0.0,19.4,10.4,28.4,True
20030905,1.0,0.66,1.0214,1.07,0.0,19.0,14.3,23.6,True
20030906,1.5,0.65,1.0189,2.29,0.0,20.2,13.0,27.4,True
20030907,1.5,0.84,1.0149,0.95,5.44,19.3,13.8,24.8,False
20030908,1.8,0.83,1.0093,1.14,0.26,17.2,14.0,20.3,False
20030909,3.5,0.78,1.0086,1.01,0.28,18.3,15.9,20.7,False
20030910,5.9,0.57,1.0184,2.22,0.0,19.2,16.4,22.1,True
20030911,5.8,0.66,1.0203,1.92,0.0,18.8,14.9,22.7,True
20030912,6.9,0.68,1.0237,2.23,0.0,20.0,16.3,23.8,True
20030913,7.6,0.57,1.0223,2.08,0.0,20.6,17.0,24.1,True
20030914,3.8,0.58,1.023,2.23,0.0,19.2,14.6,23.8,True
20030915,1.1,0.69,1.0234,2.17,0.0,18.8,10.2,27.5,True
20030916,2.9,0.63,1.0227,2.11,0.0,18.2,9.9,26.5,True
20030917,1.9,0.66,1.0218,2.12,0.0,21.6,13.7,29.4,True
20030918,1.4,0.67,1.022,2.12,0.0,19.8,10.5,29.0,True
20030919,1.6,0.6,1.0224,2.06,0.0,19.3,9.3,29.3,True
20030920,2.1,0.62,1.0246,2.07,0.0,18.8,9.4,28.3,True
20030921,1.8,0.74,1.023,1.99,0.0,18.6,9.8,27.5,True
20030922,2.2,0.89,1.0179,0.54,2.18,19.7,16.6,22.8,False
20030923,3.6,0.75,1.0176,1.47,0.02,19.7,15.1,24.3,False
20030924,7.5,0.61,1.0219,2.06,0.0,15.6,11.8,19.5,True
20030925,2.0,0.71,1.0242,1.88,0.0,18.4,11.5,25.2,True
20030926,1.4,0.79,1.0221,1.75,0.0,19.0,14.0,24.1,True
20030927,1.1,0.9,1.0176,0.49,1.32,18.1,15.3,20.9,False
20030928,0.9,0.96,1.014,0.23,0.74,16.0,15.4,16.7,False
20030929,4.1,0.69,1.0138,1.91,0.02,17.1,13.8,20.4,False
20030930,1.4,0.86,1.0124,0.71,0.4,13.2,8.2,18.2,False
20031001,3.1,0.75,1.0091,0.98,0.0,20.9,15.2,26.6,True
20031002,2.4,0.77,1.0123,1.39,0.06,22.4,17.9,26.9,False
20031003,1.6,0.84,1.0127,1.15,1.18,19.8,15.5,24.2,False
20031004,2.6,0.86,1.0102,0.86,0.38,15.3,11.4,19.2,False
20031005,4.0,0.73,1.0124,1.22,0.0,12.3,10.3,14.3,False
20031006,4.2,0.67,1.0198,1.82,0.0,12.4,8.9,15.9,False
20031007,2.8,0.82,1.0171,0.8,0.0,11.7,5.9,17.5,False
20031008,5.2,0.59,1.0202,1.72,0.0,12.6,9.2,16.0,False
20031009,6.1,0.72,1.0195,1.22,0.0,16.6,12.6,20.6,True
20031010,6.0,0.72,1.0215,1.67,0.0,17.0,14.4,19.5,True
20031011,3.1,0.78,1.0228,1.62,0.0,15.0,10.3,19.6,True
20031012,1.2,0.83,1.0204,0.69,0.0,16.6,13.0,20.1,True
20031013,0.6,0.89,1.0191,0.47,0.0,16.8,13.8,19.9,True
20031014,3.2,0.83,1.0177,1.33,0.0,17.9,14.0,21.8,True
20031015,4.6,0.78,1.0191,1.27,0.0,15.7,12.6,18.8,True
20031016,3.1,0.77,1.0194,1.38,0.0,13.6,9.2,17.9,False
20031017,2.4,0.83,1.019,0.59,0.0,10.6,7.7,13.6,False
20031018,1.6,0.81,1.012,0.8,0.0,10.9,6.2,15.6,False
20031019,1.1,0.9,1.0052,0.41,2.52,9.6,4.4,14.7,False
20031020,1.2,0.87,0.9999,0.77,0.0,15.4,11.6,19.3,True
20031021,5.1,0.67,1.0112,1.36,0.0,11.1,9.5,12.7,False
20031022,1.9,0.78,1.0086,1.4,0.06,9.5,3.0,16.0,False
20031023,1.8,0.79,1.0065,1.14,0.42,10.6,5.5,15.6,False
20031024,6.6,0.74,1.0161,0.77,0.0,6.6,5.0,8.2,False
20031025,5.1,0.64,1.0229,1.38,0.0,5.4,1.7,9.0,False
20031026,2.9,0.88,1.0154,0.24,0.5,3.2,0.6,5.8,False
20031027,4.9,0.68,1.0166,1.28,0.0,8.0,5.2,10.9,False
20031028,2.4,0.71,1.0155,0.74,1.12,10.0,5.7,14.2,False
20031029,2.2,0.84,1.0052,0.7,0.04,11.6,8.5,14.8,False
20031030,2.2,0.86,1.0002,0.79,0.16,8.8,2.1,15.6,False
20031031,6.8,0.85,0.9862,0.19,2.9,13.2,9.3,17.1,False
20031101,2.4,0.85,0.9991,1.2,0.02,10.5,5.7,15.4,False
20031102,2.4,0.82,1.0131,1.05,0.0,9.9,4.5,15.3,False
20031103,1.2,0.87,1.0229,0.98,0.0,10.0,2.1,17.9,False
20031104,5.4,0.75,1.0281,1.11,0.0,10.8,5.3,16.3,False
20031105,1.9,0.86,1.0284,1.09,0.0,11.6,6.4,16.8,False
20031106,3.1,0.79,1.025,1.08,0.0,8.6,1.9,15.4,False
20031107,3.6,0.87,1.0193,0.31,3.88,7.2,5.7,8.7,False
20031108,1.9,0.93,1.0194,0.3,0.06,7.6,5.3,10.0,False
20031109,1.1,0.92,1.0226,0.19,0.0,10.4,7.7,13.0,False
20031110,2.0,0.85,1.0203,0.87,0.0,13.2,9.4,17.0,False
20031111,1.2,0.89,1.0213,0.92,0.12,10.9,6.0,15.8,False
20031112,0.8,0.97,1.0229,0.11,0.7,10.2,8.3,12.2,False
20031113,4.4,0.79,1.026,1.0,0.0,12.4,10.6,14.2,False
20031114,1.1,0.93,1.0247,0.38,0.06,7.4,2.8,11.9,False
20031115,1.6,0.93,1.017,0.58,0.82,9.4,6.6,12.3,False
20031116,0.9,0.96,1.0142,0.22,1.32,11.8,9.5,14.2,False
20031117,7.2,0.75,1.0257,0.59,0.0,9.2,8.1,10.4,False
20031118,6.6,0.69,1.0281,0.95,0.0,9.4,6.0,12.8,False
20031119,4.2,0.87,1.0263,0.62,0.0,9.6,8.2,11.1,False
20031120,1.1,0.9,1.021,0.75,0.02,10.5,4.2,16.9,False
20031121,1.5,0.93,1.0156,0.44,0.2,10.2,4.3,16.1,False
20031122,4.8,0.74,1.0121,0.4,0.0,14.4,10.9,17.9,False
20031123,5.6,0.56,1.0073,0.49,0.34,17.7,15.1,20.2,False
20031124,2.0,0.89,1.0081,0.12,1.88,13.6,12.3,15.0,False
20031125,1.0,0.89,1.0122,0.69,0.02,11.8,6.7,17.0,False
20031126,2.2,0.84,1.0058,0.8,1.56,10.9,7.0,14.8,False
20031127,2.8,0.89,1.0005,0.16,0.8,7.4,5.8,9.1,False
20031128,6.4,0.72,1.0114,0.74,0.0,7.6,5.2,9.9,False
20031129,3.8,0.74,1.0152,0.85,0.12,6.8,4.5,9.1,False
20031130,1.6,0.93,1.0117,0.21,1.0,10.2,5.6,14.7,False
20031201,4.2,0.89,1.0049,0.06,13.22,11.6,8.5,14.8,False
20031202,2.2,0.97,1.0127,0.21,7.18,10.0,8.9,11.2,False
20031203,6.4,0.9,1.0137,0.11,0.76,8.8,7.7,10.0,False
20031204,2.2,0.89,1.0202,0.34,0.12,11.4,7.9,15.0,False
20031205,3.8,0.93,1.0258,0.47,0.0,7.2,4.8,9.6,False
20031206,6.1,0.92,1.0203,0.22,0.0,5.4,3.9,6.8,False
20031207,5.0,0.79,1.0181,0.28,0.04,5.4,3.9,6.9,False
20031208,1.1,0.88,1.0235,0.63,0.0,5.2,-0.9,11.4,False
20031209,0.6,0.86,1.0172,0.71,0.02,3.6,-2.6,9.9,False
20031210,0.6,0.89,1.0185,0.66,0.0,4.4,-2.0,10.9,False
20031211,2.4,0.83,1.0218,0.73,0.0,3.6,-1.4,8.5,False
20031212,4.5,0.82,1.0229,0.64,0.0,7.2,1.1,13.4,False
20031213,3.0,0.83,1.0237,0.64,0.0,9.8,6.8,12.9,False
20031214,5.5,0.74,1.0194,0.66,0.02,10.2,5.1,15.2,False
20031215,7.2,0.63,1.0224,0.46,0.0,7.8,5.9,9.8,False
20031216,7.1,0.67,1.0264,0.76,0.0,5.1,3.0,7.2,False
20031217,1.9,0.79,1.0258,0.19,0.06,4.8,2.0,7.7,False
20031218,2.6,0.8,1.0222,0.56,0.16,9.4,4.6,14.3,False
20031219,1.0,0.85,1.0238,0.25,0.02,9.4,7.9,10.9,False
20031220,1.0,0.9,1.0252,0.48,0.04,5.0,0.2,9.9,False
20031221,2.1,0.81,1.0185,0.46,0.02,10.0,7.1,12.9,False
20031222,6.0,0.76,1.0185,0.24,0.16,1.8,-1.6,5.1,False
20031223,8.6,0.59,1.0266,0.3,0.0,3.3,2.6,4.0,False
20031224,7.6,0.62,1.0281,0.77,0.0,3.6,2.0,5.1,False
20031225,7.1,0.65,1.0277,0.75,0.0,2.9,-0.3,6.2,False
20031226,2.2,0.72,1.0209,0.73,0.0,4.2,-2.2,10.7,False
20031227,2.1,0.83,1.0134,0.12,0.38,8.4,6.1,10.8,False
20031228,5.1,0.82,1.0057,0.06,1.9,9.4,6.6,12.1,False
20031229,4.8,0.72,1.0092,0.69,0.0,5.0,2.9,7.0,False
20031230,6.0,0.74,1.0113,0.48,0.0,4.2,2.0,6.4,False
20031231,8.0,0.67,1.0151,0.22,0.0,4.2,2.8,5.6,False
20040101,5.1,0.77,1.0125,0.34,0.02,3.5,2.5,4.5,False
20040102,6.8,0.84,1.0097,0.66,0.04,4.3,2.5,6.1,False
20040103,8.0,0.68,1.0172,0.51,0.0,2.9,1.8,4.0,False
20040104,9.0,0.64,1.0198,0.56,0.0,1.0,-0.2,2.2,False
20040105,8.0,0.76,1.0223,0.72,0.0,2.7,-0.2,5.6,False
20040106,4.0,0.78,1.0232,0.64,0.0,4.2,1.3,7.1,False
20040107,0.9,0.87,1.0211,0.6,0.0,3.6,-1.9,9.2,False
20040108,2.0,0.85,1.017,0.44,0.28,3.6,-2.0,9.3,False
20040109,0.8,0.96,1.0162,0.16,0.22,6.2,4.5,8.0,False
20040110,4.1,0.87,1.0201,0.45,0.32,6.8,3.0,10.6,False
20040111,1.2,0.94,1.0205,0.22,0.02,7.8,5.5,10.0,False
20040112,1.1,0.94,1.0157,0.13,0.04,7.6,4.8,10.5,False
20040113,1.1,0.94,1.0089,0.18,0.0,11.1,8.4,13.8,False
20040114,3.2,0.68,1.0093,0.24,0.0,9.1,6.8,11.4,False
20040115,3.2,0.57,1.0163,0.91,0.0,7.8,5.3,10.2,False
20040116,0.9,0.81,1.0133,0.15,0.26,3.8,-0.4,8.0,False
20040117,1.8,0.93,1.0059,0.3,0.24,6.9,4.3,9.5,False
20040118,6.2,0.71,1.0093,0.26,0.06,5.7,4.0,7.4,False
20040119,7.5,0.61,1.0199,0.79,0.0,3.6,1.6,5.6,False
20040120,5.4,0.83,1.0127,0.23,0.04,6.4,2.3,10.6,False
20040121,6.5,0.68,1.0148,0.39,0.02,8.7,7.7,9.7,False
20040122,5.9,0.66,1.0183,0.91,0.3,6.7,4.4,9.0,False
20040123,3.4,0.82,1.0171,0.63,0.0,5.4,2.7,8.2,False
20040124,1.8,0.86,1.0178,0.36,0.08,4.4,1.5,7.3,False
20040125,4.6,0.67,1.0148,0.78,0.18,6.4,3.6,9.2,False
20040126,2.4,0.89,1.0052,0.16,0.6,4.5,3.2,5.8,False
20040127,3.5,0.67,1.0055,0.8,0.0,3.8,-0.8,8.4,False
20040128,2.5,0.74,1.009,0.67,0.02,3.2,0.6,5.9,False
20040129,5.1,0.66,1.0147,0.93,0.0,1.9,-1.1,4.9,False
20040130,2.5,0.6,1.0226,1.05,0.2,3.0,-2.1,8.2,False
20040131,2.1,0.92,1.0245,0.11,0.34,6.1,3.1,9.1,False
20040201,1.4,0.86,1.0291,1.05,0.02,8.3,2.3,14.4,False
20040202,1.5,0.87,1.0315,1.03,0.04,7.0,0.2,13.9,False
20040203,2.4,0.78,1.0329,1.08,0.0,8.8,1.8,15.9,False
20040204,1.9,0.9,1.036,1.02,0.0,3.2,-3.0,9.3,False
20040205,1.1,0.91,1.0346,0.61,0.02,7.4,4.2,10.5,False
20040206,2.0,0.94,1.0307,0.51,0.0,3.6,-0.4,7.6,False
20040207,1.8,0.87,1.0274,0.54,0.0,9.2,6.2,12.1,False
20040208,4.1,0.64,1.0281,1.24,0.0,6.8,0.9,12.6,False
20040209,8.8,0.49,1.0296,1.21,0.0,7.8,6.1,9.6,False
20040210,5.0,0.51,1.0311,1.17,0.0,6.1,2.6,9.7,False
20040211,7.2,0.66,1.0241,0.85,0.0,5.3,1.0,9.6,False
20040212,8.2,0.69,1.0254,1.24,0.0,8.0,6.7,9.2,False
20040213,4.4,0.65,1.0292,1.2,0.0,7.1,2.7,11.5,False
20040214,4.2,0.72,1.0234,1.01,0.0,6.6,1.6,11.6,False
20040215,7.4,0.67,1.0212,1.11,0.0,6.8,3.9,9.8,False
20040216,4.8,0.64,1.0236,0.7,0.0,6.4,3.7,9.2,False
20040217,4.2,0.62,1.0259,0.86,0.0,7.8,3.6,11.9,False
20040218,6.8,0.65,1.0181,0.85,0.0,6.1,4.6,7.7,False
20040219,5.9,0.69,1.0089,0.83,0.22,4.4,3.0,5.8,False
20040220,3.4,0.82,1.0129,0.79,0.76,4.4,1.1,7.7,False
20040221,4.4,0.93,1.0037,0.23,0.86,7.2,5.0,9.3,False
20040222,1.4,0.97,1.0043,0.14,4.16,9.2,8.3,10.0,False
20040223,7.1,0.75,1.0102,0.58,0.02,3.5,2.3,4.7,False
20040224,8.1,0.56,1.0146,1.55,0.0,3.0,0.3,5.7,False
20040225,1.8,0.7,1.0104,0.53,0.02,3.0,0.0,6.1,False
20040226,5.5,0.64,1.0027,0.96,0.0,4.8,2.8,6.8,False
20040227,3.9,0.54,0.9993,1.35,0.0,2.0,-1.6,5.5,False
20040228,6.0,0.55,1.0037,1.41,0.0,3.4,-0.2,7.1,False
20040229,5.2,0.6,1.0132,1.25,0.0,2.8,-0.4,6.1,False
20040301,7.5,0.56,1.0213,1.4,0.0,2.8,0.7,5.0,False
20040302,7.2,0.53,1.0289,1.61,0.0,3.6,0.0,7.2,False
20040303,7.0,0.54,1.0285,1.67,0.0,6.6,2.0,11.3,False
20040304,3.9,0.48,1.0231,1.24,0.06,8.6,3.4,13.7,False
20040305,0.8,0.8,1.0176,0.93,0.04,8.3,1.9,14.7,False
20040306,3.2,0.89,1.0197,0.4,0.46,9.2,7.3,11.1,False
20040307,4.6,0.68,1.0227,1.28,0.06,6.8,2.9,10.8,False
20040308,7.1,0.62,1.0222,1.23,0.0,7.2,3.7,10.6,False
20040309,5.6,0.57,1.0228,1.8,0.0,5.8,2.5,9.2,False
20040310,5.0,0.61,1.0199,1.74,0.0,4.2,0.6,7.7,False
20040311,4.8,0.57,1.0186,1.63,0.0,4.2,0.9,7.5,False
20040312,3.5,0.73,1.017,0.14,0.68,6.8,3.1,10.4,False
20040313,3.2,0.77,1.0212,0.18,1.94,9.4,7.8,10.9,False
20040314,2.1,0.89,1.0304,0.98,0.04,11.0,6.5,15.5,False
20040315,2.9,0.76,1.0329,1.94,0.0,10.9,2.7,19.1,True
20040316,1.4,0.73,1.0328,1.9,0.0,12.7,2.6,22.7,True
20040317,1.4,0.69,1.0307,1.85,0.0,13.0,3.1,22.9,True
20040318,2.8,0.8,1.0289,1.88,0.0,10.2,3.4,16.9,False
20040319,1.5,0.69,1.027,1.75,0.08,12.7,3.8,21.6,False
20040320,1.1,0.71,1.0248,1.6,0.0,15.4,9.2,21.6,True
20040321,1.9,0.74,1.0202,1.63,0.1,11.8,4.6,19.0,False
20040322,2.6,0.66,1.0163,1.56,0.02,9.3,4.9,13.7,False
20040323,5.1,0.68,1.0106,1.22,0.0,7.2,4.2,10.2,False
20040324,7.0,0.57,1.0112,1.49,0.02,8.7,6.2,11.2,False
20040325,6.6,0.57,1.0124,1.0,0.0,8.4,6.6,10.1,False
20040326,6.6,0.6,1.011,1.83,0.0,6.8,4.5,9.1,False
20040327,5.1,0.54,1.0127,1.16,0.0,5.5,2.1,8.9,False
20040328,3.5,0.58,1.0162,2.18,0.0,8.0,0.6,15.4,False
20040329,3.9,0.56,1.0139,2.3,0.0,9.8,1.1,18.4,True
20040330,2.8,0.66,1.0117,0.73,0.12,11.3,6.6,16.0,False
20040331,4.8,0.58,1.0123,0.83,0.18,14.8,11.8,17.7,False
20040401,3.5,0.7,1.0115,1.86,0.02,13.9,9.0,18.8,False
20040402,2.9,0.69,1.0154,0.57,0.74,13.0,9.0,17.0,False
20040403,3.0,0.67,1.0244,2.39,0.0,11.1,4.0,18.2,True
20040404,1.9,0.65,1.0243,2.14,0.0,13.2,5.4,21.0,True
20040405,4.0,0.62,1.0204,2.43,0.0,12.3,7.4,17.3,False
20040406,2.2,0.69,1.0123,1.1,0.08,10.9,6.5,15.3,False
20040407,4.1,0.64,1.014,1.9,0.0,9.6,6.9,12.3,False
20040408,5.0,0.58,1.013,2.32,0.0,9.6,4.3,14.9,False
20040409,5.4,0.73,1.0091,1.3,0.06,8.3,6.7,9.9,False
20040410,4.1,0.86,1.0119,0.45,0.02,6.8,5.2,8.5,False
20040411,7.0,0.62,1.0142,2.51,0.0,10.0,5.3,14.8,False
20040412,5.9,0.62,1.0155,2.21,0.0,10.8,6.8,14.7,False
20040413,5.0,0.59,1.0159,1.81,0.0,11.7,7.0,16.4,False
20040414,3.0,0.63,1.0179,1.4,0.0,11.9,7.3,16.5,False
20040415,2.2,0.82,1.0198,1.09,0.58,10.4,5.6,15.3,False
20040416,2.6,0.86,1.0109,0.71,0.08,10.4,7.2,13.5,False
20040417,1.9,0.89,1.0079,1.01,0.26,12.2,8.7,15.7,False
20040418,2.2,0.86,1.0006,0.94,0.86,10.2,5.5,14.9,False
20040419,2.0,0.7,1.002,2.09,0.14,9.4,3.6,15.2,False
20040420,1.9,0.69,1.0102,2.15,0.0,12.6,6.1,19.1,True
20040421,3.0,0.61,1.0151,2.78,0.0,16.2,8.7,23.6,True
20040422,2.0,0.7,1.0152,1.6,0.0,14.1,8.6,19.6,True
20040423,7.4,0.73,1.0162,1.91,0.0,15.1,12.6,17.6,False
20040424,7.6,0.54,1.0163,2.74,0.0,16.3,13.1,19.5,True
20040425,6.0,0.44,1.0166,2.95,0.0,15.7,10.7,20.7,True
20040426,2.0,0.61,1.0158,2.72,0.0,14.4,6.3,22.6,True
20040427,2.6,0.61,1.0129,2.69,0.0,14.0,5.7,22.4,True
20040428,3.0,0.56,1.0085,1.76,0.18,15.8,11.0,20.6,False
20040429,2.4,0.93,1.001,0.5,3.14,12.1,11.0,13.2,False
20040430,2.6,0.87,1.0018,1.67,0.44,15.0,11.7,18.4,False
20040501,1.8,0.76,1.0096,2.63,0.0,12.1,5.7,18.5,True
20040502,0.8,0.88,1.0097,0.78,0.26,12.0,7.7,16.2,False
20040503,3.1,0.89,1.0031,0.74,0.34,12.7,9.9,15.5,False
20040504,2.9,0.69,0.9951,0.98,0.12,15.6,12.2,19.1,False
20040505,1.2,0.7,0.9926,2.44,0.06,13.6,9.0,18.1,False
20040506,1.6,0.71,0.9997,2.2,0.02,10.8,6.0,15.5,False
20040507,1.4,0.69,1.0062,2.3,0.0,9.7,4.6,14.8,False
20040508,1.4,0.63,1.0106,2.08,0.0,10.5,3.8,17.3,False
20040509,3.2,0.64,1.0106,2.66,0.0,12.5,8.2,16.7,False
20040510,3.5,0.61,1.0118,2.78,0.0,14.3,8.4,20.2,True
20040511,2.1,0.71,1.0143,2.49,0.08,15.8,8.9,22.8,False
20040512,6.2,0.59,1.0101,2.76,0.0,17.8,12.8,22.8,True
20040513,7.2,0.58,1.0131,1.65,0.0,15.4,13.0,17.8,False
20040514,6.8,0.56,1.019,3.05,0.0,15.6,11.5,19.6,True
20040515,5.0,0.5,1.0219,3.05,0.0,18.1,12.4,23.8,True
20040516,7.4,0.49,1.0179,3.15,0.0,19.8,13.7,26.0,True
20040517,3.2,0.55,1.0209,3.04,0.0,20.3,14.1,26.5,True
20040518,1.1,0.61,1.0234,3.01,0.0,19.4,10.5,28.4,True
20040519,2.8,0.57,1.0221,3.12,0.0,19.8,9.9,29.7,True
20040520,2.5,0.64,1.019,2.9,0.0,19.4,11.6,27.1,True
20040521,3.2,0.66,1.0146,2.84,0.16,19.0,12.3,25.6,False
20040522,7.8,0.62,1.0147,3.22,0.0,17.0,14.9,19.0,True
20040523,8.2,0.45,1.0175,3.33,0.0,15.6,11.0,20.2,True
20040524,4.0,0.46,1.0198,3.15,0.0,16.8,10.6,23.0,True
20040525,2.0,0.57,1.0182,3.03,0.0,16.6,7.6,25.5,True
20040526,2.1,0.51,1.017,3.02,0.0,17.6,8.7,26.5,True
20040527,3.6,0.59,1.0182,2.57,0.0,18.1,10.3,25.9,True
20040528,5.6,0.44,1.0197,3.23,0.0,18.8,13.4,24.1,True
20040529,3.1,0.44,1.0207,3.32,0.0,19.4,12.4,26.4,True
20040530,1.9,0.7,1.0211,2.06,0.3,17.4,9.1,25.8,False
20040531,4.2,0.65,1.0193,2.0,0.1,19.5,15.5,23.5,False
20040601,2.0,0.75,1.0175,1.36,0.0,19.0,14.7,23.2,True
20040602,5.6,0.59,1.0193,2.52,0.0,19.0,14.4,23.7,True
20040603,8.0,0.6,1.0212,2.39,0.0,17.5,14.2,20.8,True
20040604,7.8,0.58,1.0183,2.92,0.0,20.2,15.7,24.7,True
20040605,6.8,0.56,1.0147,3.25,0.0,20.9,16.5,25.3,True
20040606,5.9,0.51,1.0142,3.41,0.0,21.0,15.9,26.1,True
20040607,1.9,0.57,1.0201,3.15,0.0,20.0,10.9,29.2,True
20040608,2.1,0.52,1.0222,3.18,0.0,21.7,12.1,31.3,True
20040609,2.1,0.51,1.0224,3.23,0.0,23.2,13.0,33.3,True
20040610,2.8,0.5,1.022,3.24,0.0,23.0,13.2,32.7,True
20040611,1.8,0.8,1.0208,1.67,0.44,20.4,12.8,27.9,False
20040612,5.9,0.59,1.0189,2.86,0.0,21.8,16.3,27.3,True
20040613,8.5,0.48,1.0208,3.22,0.0,19.6,16.0,23.1,True
20040614,5.8,0.55,1.0208,3.23,0.0,20.1,15.1,25.1,True
20040615,3.2,0.57,1.0188,2.89,0.0,20.3,11.8,28.8,True
20040616,7.4,0.5,1.0141,3.17,0.0,23.6,18.4,28.7,True
20040617,6.2,0.46,1.0134,3.38,0.0,23.2,17.2,29.2,True
20040618,3.1,0.46,1.009,3.28,0.0,24.3,17.3,31.4,True
20040619,2.8,0.64,1.007,1.3,0.02,19.8,15.6,24.0,False
20040620,4.2,0.54,1.008,2.51,0.0,18.5,14.2,22.8,True
20040621,2.2,0.56,1.0138,2.46,0.02,16.8,8.5,25.0,False
20040622,2.9,0.72,1.0177,2.33,0.14,22.3,17.3,27.4,False
20040623,1.9,0.72,1.0163,1.63,0.0,22.3,17.8,26.8,True
20040624,3.4,0.5,1.0159,2.72,0.0,22.2,16.5,27.8,True
