DATE,SONNBLICK_cloud_cover,SONNBLICK_humidity,SONNBLICK_global_radiation,SONNBLICK_precipitation,SONNBLICK_sunshine,SONNBLICK_temp_mean,SONNBLICK_temp_min,SONNBLICK_temp_max,SONNBLICK_picnic_weather
20030619,8,0.99,1.62,0.16,0.0,0.2,-1.2,1.5,False
20030620,6,0.88,2.26,0.5,7.0,3.3,1.0,5.5,False
20030621,5,0.86,3.95,0.0,12.9,2.2,-0.8,5.2,False
20030622,2,0.66,4.03,0.0,15.5,5.1,1.4,8.8,False
20030623,5,0.59,2.81,1.27,9.6,8.2,3.7,12.7,False
20030624,4,0.81,2.62,0.94,10.9,6.4,2.5,10.2,False
20030625,5,0.91,1.32,1.05,5.7,5.5,4.0,6.9,False
20030626,6,0.9,2.36,0.48,6.0,4.8,0.9,8.6,False
20030627,6,0.94,1.91,0.05,6.3,3.6,1.8,5.3,False
20030628,6,0.91,2.45,0.69,8.0,5.1,1.0,9.1,False
20030629,6,0.87,2.64,0.61,9.1,4.7,1.8,7.5,False
20030630,3,0.69,3.18,0.1,11.8,7.1,3.7,10.4,False
20030701,6,0.93,1.13,1.6,3.4,6.9,4.6,9.2,False
20030702,6,1.0,2.94,0.93,7.2,1.6,-1.6,4.7,False
20030703,7,1.0,1.48,1.31,0.0,0.8,-1.0,2.5,False
20030704,8,1.0,1.81,1.28,0.0,-1.7,-2.6,-0.8,False
20030705,7,1.0,2.53,0.18,3.4,-1.3,-3.2,0.7,False
20030706,6,0.99,2.86,0.0,8.7,-0.4,-2.4,1.6,False
20030707,5,0.92,2.32,0.0,8.9,1.1,-1.0,3.2,False
20030708,6,0.98,1.77,0.02,3.8,1.6,-0.2,3.4,False
20030709,6,0.98,1.98,0.5,2.5,2.1,0.0,4.2,False
20030710,7,0.98,1.56,0.6,3.8,2.4,0.1,4.7,False
20030711,6,0.99,1.6,0.33,4.5,2.2,0.5,3.8,False
20030712,5,0.92,2.03,0.07,4.0,4.0,1.2,6.8,False
20030713,5,0.99,1.75,0.15,6.7,4.3,2.5,6.0,False
20030714,2,0.68,3.9,0.0,15.6,4.8,2.0,7.6,False
20030715,2,0.8,3.79,0.0,0.0,6.6,3.5,9.6,False
20030716,4,0.79,2.72,1.46,10.5,8.5,4.5,12.4,False
20030717,7,0.97,2.02,3.05,5.7,6.1,3.2,9.0,False
20030718,6,0.93,3.17,0.64,9.7,2.1,-0.5,4.6,False
20030719,1,0.65,3.87,0.0,15.5,4.9,2.8,7.0,False
20030720,2,0.76,3.92,0.0,15.1,6.4,3.0,9.8,False
20030721,4,0.84,2.42,0.97,8.6,8.3,4.8,11.7,False
20030722,6,0.88,2.25,1.26,7.9,8.1,4.5,11.6,False
20030723,5,0.85,2.19,0.91,8.1,4.6,2.4,6.7,False
20030724,6,0.93,1.4,1.3,3.6,5.6,3.2,7.9,False
20030725,6,0.95,2.71,0.0,8.0,3.1,-0.5,6.6,False
20030726,5,0.92,2.05,0.03,6.3,6.3,3.1,9.5,False
20030727,4,0.85,2.21,0.6,8.5,8.4,5.7,11.1,False
20030728,6,0.96,1.15,4.12,3.4,4.9,2.2,7.6,False
20030729,8,1.0,1.55,0.0,0.8,0.6,-1.0,2.2,False
20030730,8,1.0,2.23,0.0,2.4,-0.5,-2.7,1.8,False
20030731,7,1.0,1.47,0.65,3.6,0.9,-0.3,2.0,False
20030801,8,1.0,1.24,0.41,0.0,2.3,1.0,3.5,False
20030802,3,0.98,3.41,0.0,12.5,5.0,2.5,7.5,False
20030803,2,0.81,3.55,0.0,14.6,7.3,5.0,9.5,False
20030804,2,0.75,3.54,0.0,14.7,7.8,5.4,10.2,False
20030805,2,0.71,3.41,0.0,14.1,8.4,6.0,10.7,False
20030806,5,0.95,1.69,0.16,7.4,8.1,5.8,10.4,False
20030807,5,0.92,1.78,0.0,11.2,7.0,5.3,8.7,False
20030808,3,0.77,2.42,0.1,10.8,6.3,3.8,8.8,False
20030809,3,0.79,1.94,0.07,8.9,6.3,4.6,8.0,False
20030810,3,0.9,2.08,0.44,10.7,7.1,4.4,9.8,False
20030811,1,0.75,3.22,0.0,12.7,7.8,5.9,9.6,False
20030812,2,0.82,2.24,0.0,11.7,6.9,4.0,9.8,False
20030813,2,0.58,3.34,0.0,13.7,8.8,6.1,11.5,False
20030814,6,0.88,1.49,0.61,0.0,7.7,4.4,11.0,False
20030815,7,0.95,1.32,0.2,1.5,4.8,3.8,5.7,False
20030816,3,0.82,2.19,0.08,10.0,5.9,2.5,9.3,False
20030817,4,0.88,1.69,0.0,7.9,7.5,5.1,9.8,False
20030818,6,0.91,1.66,0.58,7.0,7.4,5.4,9.3,False
20030819,6,0.91,2.29,0.22,7.1,5.8,1.9,9.6,False
20030820,4,0.91,1.49,0.36,6.1,4.6,2.4,6.8,False
20030821,7,0.93,1.47,0.81,3.3,5.7,2.9,8.5,False
20030822,5,0.96,1.4,0.0,3.9,6.4,3.7,9.0,False
20030823,7,1.0,1.39,0.0,5.0,7.2,4.8,9.6,False
20030824,2,0.75,2.89,0.0,13.7,5.9,3.9,7.9,False
20030825,8,0.99,1.23,0.0,0.0,4.9,3.3,6.4,False
20030826,6,0.97,2.32,0.0,10.2,3.4,1.3,5.4,False
20030827,4,0.85,3.03,0.0,11.9,4.7,1.8,7.6,False
20030828,5,0.95,1.48,0.43,7.0,6.1,3.8,8.4,False
20030829,8,1.0,0.24,2.76,0.0,4.2,3.3,5.0,False
20030830,6,0.97,1.69,1.23,5.4,1.9,-0.8,4.6,False
20030831,8,1.0,1.15,1.86,0.9,-2.1,-5.2,1.1,False
20030901,7,0.99,2.29,1.16,4.0,-3.0,-6.7,0.8,False
20030902,8,1.0,1.66,1.3,0.0,-4.6,-6.8,-2.3,False
20030903,4,0.99,2.61,0.38,8.5,-5.7,-8.4,-3.0,False
20030904,1,0.74,2.96,0.0,12.8,-3.8,-7.1,-0.5,False
20030905,2,0.63,2.84,0.0,10.2,1.4,-1.5,4.2,False
20030906,6,0.93,1.37,0.1,0.4,1.7,-0.1,3.5,False
20030907,7,0.98,1.28,0.1,2.7,0.9,-0.5,2.3,False
20030908,7,1.0,1.12,0.28,0.0,0.1,-1.4,1.5,False
20030909,8,1.0,1.09,2.15,0.0,1.5,-1.0,4.0,False
20030910,8,1.0,1.29,0.15,0.0,-0.9,-2.8,1.0,False
20030911,7,1.0,1.0,2.55,2.0,-3.8,-6.7,-0.9,False
20030912,8,1.0,1.45,2.07,0.0,-4.5,-5.8,-3.2,False
20030913,8,1.0,1.44,0.57,0.6,-3.3,-4.5,-2.1,False
20030914,5,1.0,2.57,0.0,7.8,-3.9,-4.9,-2.9,False
20030915,1,0.61,2.77,0.0,12.4,-3.4,-5.9,-0.9,False
20030916,3,0.71,2.56,0.0,11.4,-1.4,-3.0,0.2,False
20030917,3,0.42,2.5,0.0,12.0,2.7,-0.9,6.2,False
20030918,1,0.54,2.5,0.0,12.0,5.8,3.2,8.3,False
20030919,1,0.69,2.51,0.0,12.9,6.1,4.7,7.5,False
20030920,1,0.71,2.47,0.0,11.0,6.7,4.5,8.8,False
20030921,2,0.84,2.15,0.0,11.0,5.8,4.3,7.2,False
20030922,3,0.69,2.6,0.1,10.1,3.0,1.5,4.5,False
20030923,7,0.99,1.28,0.9,2.3,0.3,-1.0,1.5,False
20030924,8,0.99,1.06,0.36,0.0,-2.1,-5.2,1.0,False
20030925,0,0.36,2.5,0.0,12.1,-1.8,-5.5,2.0,False
20030926,1,0.47,2.47,0.0,11.7,2.0,0.3,3.7,False
20030927,4,0.87,2.45,0.0,10.9,-0.8,-2.6,1.0,False
20030928,5,0.92,2.1,0.3,8.8,-0.3,-1.8,1.2,False
20030929,8,0.99,1.0,0.44,0.0,-1.6,-4.4,1.2,False
20030930,6,0.99,2.11,0.53,7.2,-2.8,-5.0,-0.5,False
20031001,6,0.81,1.66,0.0,3.5,-1.0,-3.3,1.3,False
20031002,6,0.83,1.87,0.0,6.3,2.1,0.2,4.0,False
20031003,7,0.92,1.55,2.1,5.8,2.5,0.6,4.4,False
20031004,7,1.0,1.27,1.49,4.5,-0.8,-2.7,1.2,False
20031005,8,1.0,0.76,2.61,0.0,-5.1,-9.2,-1.0,False
20031006,5,0.97,1.83,0.26,6.8,-9.3,-10.5,-8.0,False
20031007,7,0.98,1.04,2.24,0.0,-7.5,-8.8,-6.2,False
20031008,8,0.96,0.93,4.57,0.0,-9.4,-12.3,-6.4,False
20031009,8,1.0,0.97,3.5,0.0,-8.1,-10.7,-5.4,False
20031010,4,0.88,1.89,0.04,8.8,-3.3,-5.8,-0.8,False
20031011,3,0.49,1.93,0.0,9.5,-2.7,-4.9,-0.4,False
20031012,1,0.43,1.98,0.0,11.1,-0.8,-2.3,0.7,False
20031013,4,0.38,1.92,0.0,10.3,-0.9,-1.9,0.1,False
20031014,3,0.43,1.88,0.0,10.1,-4.9,-7.9,-1.9,False
20031015,0,0.32,1.94,0.0,11.2,-8.5,-10.0,-7.0,False
20031016,0,0.5,1.91,0.0,11.1,-7.3,-8.0,-6.5,False
20031017,1,0.39,1.85,0.0,10.8,-6.4,-8.5,-4.2,False
20031018,2,0.3,1.81,0.0,10.1,-4.8,-5.9,-3.7,False
20031019,3,0.6,1.73,0.0,10.3,-2.6,-4.5,-0.7,False
20031020,7,0.98,0.53,0.97,0.0,-3.9,-4.8,-3.0,False
20031021,8,0.98,0.89,1.44,0.0,-6.6,-9.8,-3.3,False
20031022,8,0.96,0.75,0.34,0.0,-8.7,-10.1,-7.2,False
20031023,8,0.91,0.83,1.0,0.0,-8.9,-10.7,-7.0,False
20031024,7,0.95,1.27,0.09,0.8,-14.1,-17.7,-10.4,False
20031025,1,0.89,1.69,0.0,10.4,-16.8,-19.5,-14.1,False
20031026,5,0.66,1.59,0.03,10.3,-14.2,-16.2,-12.2,False
20031027,2,0.65,1.63,0.0,9.2,-14.0,-15.0,-12.9,False
20031028,1,0.21,1.72,0.0,10.5,-8.2,-12.9,-3.4,False
20031029,7,0.97,0.88,1.02,2.4,-5.8,-6.9,-4.6,False
20031030,8,0.97,0.66,1.58,0.0,-9.3,-12.0,-6.5,False
20031031,7,0.98,0.65,2.22,0.0,-8.4,-12.3,-4.5,False
20031101,8,0.98,0.75,5.35,0.0,-3.8,-4.6,-3.0,False
20031102,4,0.98,1.33,0.19,5.0,-6.6,-9.2,-4.0,False
20031103,3,0.59,1.56,0.0,9.9,-5.5,-8.7,-2.3,False
20031104,1,0.32,1.53,0.0,9.7,-5.1,-7.2,-3.0,False
20031105,2,0.31,1.52,0.0,9.5,-2.1,-3.4,-0.8,False
20031106,4,0.45,1.43,0.06,7.7,-5.7,-9.6,-1.7,False
20031107,8,1.0,0.73,0.51,0.0,-11.3,-13.1,-9.4,False
20031108,8,1.0,0.67,0.98,0.0,-8.9,-12.3,-5.5,False
20031109,1,0.35,1.42,0.41,9.0,-2.0,-5.9,2.0,False
20031110,0,0.26,1.4,0.0,9.6,-1.3,-2.5,0.0,False
20031111,0,0.45,1.38,0.0,9.9,-3.1,-5.7,-0.5,False
20031112,1,0.71,1.36,0.25,9.5,-6.9,-8.2,-5.5,False
20031113,8,1.0,0.72,1.4,1.0,-8.0,-9.2,-6.7,False
20031114,1,0.67,1.3,0.0,8.6,-7.8,-9.4,-6.1,False
20031115,5,0.82,1.25,0.05,3.9,-8.0,-9.4,-6.5,False
20031116,6,0.95,1.19,0.65,5.2,-6.4,-7.6,-5.2,False
20031117,5,0.87,0.66,0.53,4.7,-7.4,-10.6,-4.2,False
20031118,6,0.92,0.75,0.29,3.2,-6.5,-10.5,-2.5,False
20031119,2,0.51,1.24,0.3,8.1,-1.1,-3.5,1.3,False
20031120,1,0.39,1.23,0.0,9.4,0.0,-1.7,1.7,False
20031121,7,0.66,0.63,0.0,0.0,-2.5,-3.8,-1.1,False
20031122,7,0.99,0.78,0.15,1.9,-4.1,-4.8,-3.3,False
20031123,6,0.92,0.77,0.18,0.4,-4.6,-5.3,-3.9,False
20031124,6,0.77,0.67,0.25,0.0,-3.6,-4.6,-2.5,False
20031125,6,0.95,1.02,0.15,5.3,-4.0,-5.7,-2.2,False
20031126,8,0.97,0.53,2.03,0.0,-4.9,-6.1,-3.6,False
20031127,8,0.97,0.53,1.31,0.0,-5.8,-7.2,-4.3,False
20031128,8,0.93,0.53,1.38,0.0,-8.0,-10.7,-5.2,False
20031129,6,0.96,1.04,0.0,5.3,-10.3,-11.7,-8.8,False
20031130,2,0.76,0.92,0.0,6.4,-8.1,-10.4,-5.8,False
20031201,6,0.96,1.0,0.0,5.4,-5.5,-6.7,-4.2,False
20031202,6,0.88,0.76,0.15,1.1,-4.3,-5.3,-3.2,False
20031203,6,0.48,0.95,0.0,2.9,-3.8,-5.2,-2.3,False
20031204,6,0.4,1.05,0.0,6.0,-2.2,-3.8,-0.6,False
20031205,2,0.35,1.06,0.0,8.4,-2.1,-3.6,-0.5,False
20031206,5,0.7,0.95,2.02,6.1,-6.1,-11.6,-0.5,False
20031207,3,0.9,0.87,0.22,5.9,-16.1,-20.8,-11.4,False
20031208,0,0.52,1.04,0.1,9.0,-13.1,-17.0,-9.2,False
20031209,1,0.88,1.03,0.07,8.8,-8.9,-10.9,-6.8,False
20031210,8,0.99,0.49,0.53,0.0,-10.9,-12.6,-9.2,False
20031211,8,1.0,0.48,0.4,0.0,-8.8,-11.6,-6.0,False
20031212,5,0.81,0.75,0.09,5.1,-8.6,-9.9,-7.2,False
20031213,5,0.71,0.72,0.0,3.1,-5.8,-10.0,-1.5,False
20031214,8,1.0,0.62,2.49,2.8,-8.2,-14.4,-1.9,False
20031215,8,0.99,0.48,2.5,0.0,-16.3,-19.0,-13.6,False
20031216,8,0.97,0.47,1.08,0.0,-19.5,-20.6,-18.3,False
20031217,7,0.94,0.59,0.04,0.0,-14.0,-18.4,-9.5,False
20031218,0,0.92,0.97,0.0,7.2,-9.5,-10.6,-8.4,False
20031219,2,0.85,0.79,0.0,8.4,-9.6,-10.3,-8.8,False
20031220,1,0.91,0.66,0.1,7.9,-9.9,-10.9,-8.8,False
20031221,8,0.96,0.28,1.81,0.0,-10.3,-12.2,-8.4,False
20031222,8,0.93,0.46,1.15,0.0,-15.4,-18.5,-12.2,False
20031223,6,0.89,0.43,0.09,0.0,-22.4,-26.2,-18.5,False
20031224,1,0.56,0.7,0.41,8.4,-20.4,-26.2,-14.6,False
20031225,3,0.63,0.67,0.1,6.9,-10.9,-14.7,-7.0,False
20031226,4,0.25,0.47,0.0,3.0,-5.5,-7.9,-3.1,False
20031227,6,0.49,0.59,0.29,2.4,-5.9,-8.7,-3.1,False
20031228,8,0.96,0.28,1.53,0.0,-10.0,-11.2,-8.7,False
20031229,8,0.96,0.3,1.45,0.0,-9.7,-10.4,-9.0,False
20031230,7,0.96,0.44,0.53,0.0,-8.8,-10.5,-7.0,False
20031231,8,0.96,0.46,0.43,0.0,-8.9,-10.3,-7.4,False
20040101,1,0.86,0.93,0.08,5.8,-10.4,-11.5,-9.2,False
20040102,8,0.93,0.48,0.0,0.0,-12.7,-14.2,-11.1,False
20040103,1,0.45,1.03,0.3,8.3,-15.1,-16.6,-13.6,False
20040104,6,0.63,0.76,2.11,4.3,-15.7,-17.9,-13.4,False
20040105,8,0.92,0.39,2.25,0.0,-16.2,-17.4,-15.0,False
20040106,7,0.96,0.69,0.97,5.9,-13.2,-17.2,-9.1,False
20040107,6,0.94,0.76,0.95,1.8,-11.8,-14.4,-9.2,False
20040108,3,0.74,0.58,0.15,3.4,-11.4,-14.3,-8.5,False
20040109,8,0.96,0.75,1.68,1.1,-10.0,-12.2,-7.7,False
20040110,8,0.93,0.4,2.41,0.0,-13.9,-15.6,-12.1,False
20040111,6,0.89,0.71,0.18,5.5,-12.1,-15.6,-8.6,False
20040112,8,0.95,0.81,1.07,2.3,-11.1,-13.4,-8.8,False
20040113,7,0.96,0.39,1.03,0.0,-8.1,-12.1,-4.0,False
20040114,4,0.78,0.98,0.63,6.1,-9.0,-13.7,-4.3,False
20040115,8,0.91,0.41,1.42,0.0,-16.7,-19.9,-13.5,False
20040116,5,0.8,0.83,0.26,1.3,-16.5,-17.6,-15.3,False
20040117,8,0.91,0.43,1.1,0.0,-14.2,-16.9,-11.4,False
20040118,7,0.93,0.49,0.31,0.0,-14.2,-15.5,-12.9,False
20040119,4,0.76,0.9,0.35,6.6,-14.2,-16.4,-11.9,False
20040120,8,0.94,0.67,3.17,0.0,-12.8,-15.9,-9.6,False
20040121,8,0.93,0.86,1.4,0.0,-18.7,-21.5,-15.9,False
20040122,6,0.89,0.75,0.03,4.4,-22.5,-23.7,-21.2,False
20040123,1,0.29,1.0,2.18,9.5,-19.6,-21.5,-17.7,False
20040124,3,0.43,1.03,0.18,9.2,-15.8,-19.2,-12.3,False
20040125,8,0.94,0.48,0.51,0.0,-15.4,-18.4,-12.3,False
20040126,4,0.9,0.88,0.15,5.6,-17.6,-19.2,-15.9,False
20040127,8,0.99,0.69,1.48,0.0,-14.6,-17.0,-12.2,False
20040128,8,0.97,0.84,0.55,0.0,-18.4,-20.9,-15.8,False
20040129,5,0.95,0.97,0.11,1.4,-20.4,-21.8,-19.0,False
20040130,1,0.84,1.13,0.0,8.3,-19.2,-23.0,-15.4,False
20040131,2,0.51,1.09,0.71,8.5,-10.7,-16.4,-5.0,False
20040201,5,0.45,0.91,0.0,2.9,-5.7,-7.5,-3.8,False
20040202,6,0.73,0.93,1.1,3.9,-6.2,-8.3,-4.0,False
20040203,5,0.71,1.04,2.69,6.3,-5.5,-8.0,-3.0,False
20040204,6,0.24,0.75,0.0,1.3,-1.8,-3.3,-0.3,False
20040205,1,0.32,1.22,0.0,9.9,-1.9,-3.0,-0.7,False
20040206,5,0.44,1.01,0.0,6.1,-2.1,-3.7,-0.5,False
20040207,7,0.75,1.08,0.51,3.8,-7.0,-12.2,-1.8,False
20040208,6,0.94,1.0,1.42,4.9,-13.8,-15.6,-12.0,False
20040209,8,0.92,0.85,1.31,0.0,-17.5,-19.5,-15.4,False
20040210,4,0.93,1.32,0.35,9.0,-16.8,-19.6,-14.0,False
20040211,8,0.94,0.94,2.58,0.0,-12.9,-14.0,-11.7,False
20040212,8,0.92,1.04,0.52,0.0,-16.2,-18.7,-13.7,False
20040213,7,0.95,0.86,0.44,0.4,-14.0,-17.4,-10.5,False
20040214,3,0.83,1.33,1.6,8.1,-11.5,-12.4,-10.5,False
20040215,4,0.81,1.36,0.21,9.0,-12.9,-15.3,-10.5,False
20040216,4,0.98,1.03,0.08,4.5,-13.9,-15.7,-12.0,False
20040217,1,0.48,1.8,0.0,10.5,-10.8,-14.0,-7.6,False
20040218,7,0.86,1.06,0.74,1.6,-12.7,-15.9,-9.5,False
20040219,6,0.97,1.08,0.1,0.0,-15.2,-17.6,-12.8,False
20040220,6,0.98,1.25,0.04,0.6,-12.1,-14.7,-9.5,False
20040221,8,0.99,0.35,0.26,0.0,-9.1,-11.6,-6.6,False
20040222,8,0.99,0.63,0.2,0.0,-5.7,-7.2,-4.2,False
20040223,8,0.97,0.75,2.5,0.0,-11.8,-19.6,-3.9,False
20040224,8,0.92,1.26,0.13,0.0,-20.9,-22.5,-19.3,False
20040225,3,0.92,1.6,0.0,8.9,-16.9,-22.7,-11.0,False
20040226,7,0.94,0.9,0.94,0.0,-13.8,-15.8,-11.8,False
20040227,8,0.94,1.14,0.59,0.0,-15.6,-18.7,-12.5,False
20040228,7,0.91,1.34,0.77,0.2,-17.2,-19.5,-14.8,False
20040229,8,0.92,1.43,0.28,0.0,-20.8,-22.5,-19.1,False
20040301,8,0.93,1.64,0.35,0.0,-21.0,-22.5,-19.5,False
20040302,8,0.93,1.52,0.87,0.0,-19.0,-22.2,-15.8,False
20040303,6,0.95,1.77,0.1,7.4,-15.2,-16.8,-13.5,False
20040304,5,0.73,1.92,1.24,6.1,-15.9,-17.7,-14.0,False
20040305,1,0.34,2.06,0.0,11.0,-14.6,-17.1,-12.1,False
20040306,6,0.71,1.9,0.1,7.4,-10.4,-12.8,-7.9,False
20040307,8,0.93,1.35,0.92,0.0,-12.1,-14.7,-9.4,False
20040308,8,0.9,1.2,0.78,0.0,-16.0,-17.2,-14.7,False
20040309,7,0.92,1.64,0.06,0.9,-18.3,-19.6,-16.9,False
20040310,6,0.94,1.91,0.62,6.2,-17.5,-19.9,-15.0,False
20040311,8,0.95,1.62,0.27,0.0,-14.2,-16.5,-11.8,False
20040312,3,0.83,2.06,0.0,10.0,-10.7,-14.4,-7.0,False
20040313,5,0.71,2.03,0.02,8.8,-5.7,-7.6,-3.8,False
20040314,5,0.85,1.89,0.0,7.2,-4.5,-5.5,-3.4,False
20040315,2,0.62,2.25,0.0,11.2,-6.2,-8.2,-4.2,False
20040316,2,0.4,2.26,0.0,9.7,-4.0,-6.3,-1.7,False
20040317,3,0.36,2.27,0.0,11.4,-1.2,-2.8,0.4,False
20040318,2,0.41,2.37,0.0,11.5,-0.1,-2.0,1.9,False
20040319,3,0.86,2.18,0.0,10.0,-3.4,-4.9,-1.8,False
20040320,7,0.98,1.14,0.08,0.4,-3.9,-6.0,-1.8,False
20040321,6,0.85,2.39,1.4,8.7,-2.6,-4.7,-0.5,False
20040322,8,0.93,1.63,1.45,0.0,-8.1,-12.3,-3.9,False
20040323,8,0.92,1.58,1.52,0.0,-12.7,-13.9,-11.4,False
20040324,8,0.91,1.57,1.33,0.0,-13.9,-15.0,-12.7,False
20040325,8,0.9,1.6,0.53,0.0,-14.8,-15.8,-13.8,False
20040326,7,0.9,2.03,0.17,0.8,-14.5,-17.0,-12.0,False
20040327,3,0.91,2.42,0.01,8.8,-14.8,-18.3,-11.2,False
20040328,1,0.83,2.64,0.1,11.7,-11.3,-14.4,-8.2,False
20040329,0,0.57,2.75,0.0,11.7,-9.2,-11.9,-6.5,False
20040330,1,0.43,2.81,0.0,12.3,-6.5,-8.5,-4.5,False
20040331,3,0.92,2.57,0.07,9.1,-5.4,-6.7,-4.0,False
20040401,8,1.0,1.71,0.3,0.0,-3.2,-6.2,-0.1,False
20040402,8,0.97,1.59,0.05,1.4,-5.3,-6.2,-4.4,False
20040403,6,0.82,2.13,0.06,6.0,-3.6,-5.9,-1.3,False
20040404,7,0.97,1.9,0.66,3.2,-3.8,-5.4,-2.2,False
20040405,8,0.97,1.83,0.77,0.0,-6.8,-9.3,-4.3,False
20040406,8,0.95,1.46,2.01,0.0,-9.1,-11.3,-6.8,False
20040407,7,0.93,1.98,1.17,2.1,-13.0,-14.6,-11.3,False
20040408,3,0.92,2.42,0.05,7.0,-12.6,-15.6,-9.6,False
20040409,7,0.93,2.06,0.63,0.0,-10.0,-13.6,-6.3,False
20040410,6,0.96,2.3,0.21,0.0,-7.9,-11.0,-4.8,False
20040411,8,0.95,1.95,1.39,0.3,-9.8,-11.1,-8.4,False
20040412,7,0.93,2.57,0.7,1.9,-11.2,-13.0,-9.3,False
20040413,8,0.93,2.37,1.1,0.0,-11.0,-11.9,-10.0,False
20040414,7,0.93,2.62,0.01,3.0,-9.1,-12.9,-5.3,False
20040415,8,0.94,2.03,0.0,0.0,-6.7,-8.2,-5.1,False
20040416,6,0.94,2.44,0.11,5.2,-7.0,-9.3,-4.7,False
20040417,8,0.94,2.11,0.1,1.8,-4.5,-6.6,-2.3,False
20040418,8,0.94,1.86,0.19,1.3,-4.0,-4.8,-3.2,False
20040419,8,0.98,1.74,0.65,0.0,-5.2,-7.0,-3.4,False
20040420,6,0.95,2.59,0.0,6.6,-4.9,-7.2,-2.5,False
20040421,3,0.88,3.27,0.0,12.9,-5.8,-9.4,-2.1,False
20040422,2,0.87,3.18,0.0,13.5,-3.3,-6.2,-0.3,False
20040423,6,1.0,2.79,0.45,8.2,-2.5,-3.7,-1.2,False
20040424,8,0.97,2.25,2.38,0.0,-6.0,-9.6,-2.3,False
20040425,8,0.95,2.07,0.68,0.0,-9.3,-11.0,-7.5,False
20040426,3,0.91,3.15,0.81,10.9,-6.7,-9.6,-3.8,False
20040427,5,0.91,3.06,0.0,8.4,-4.8,-7.2,-2.4,False
20040428,4,0.93,2.77,0.0,9.3,-3.4,-5.7,-1.0,False
20040429,5,0.96,2.01,0.04,4.1,-3.1,-4.4,-1.8,False
20040430,8,0.98,2.07,0.05,0.0,-3.6,-5.0,-2.2,False
20040501,8,0.99,2.25,0.23,0.0,-2.8,-4.8,-0.7,False
20040502,7,0.96,2.22,0.23,1.4,-3.1,-5.3,-0.9,False
20040503,7,0.98,2.08,0.15,0.9,-4.4,-5.9,-2.8,False
20040504,7,0.99,1.6,1.46,0.0,-3.3,-5.0,-1.6,False
20040505,8,0.98,2.02,0.82,0.0,-4.5,-5.9,-3.0,False
20040506,7,0.98,2.29,0.44,0.0,-5.2,-7.4,-3.0,False
20040507,7,0.96,2.47,1.89,1.5,-8.6,-10.6,-6.5,False
20040508,7,0.95,3.0,0.41,4.2,-9.7,-11.8,-7.5,False
20040509,8,0.96,2.25,2.1,0.3,-6.6,-9.3,-3.8,False
20040510,8,0.96,2.57,0.61,1.8,-7.9,-11.2,-4.6,False
20040511,4,0.94,3.08,0.0,8.5,-6.0,-8.5,-3.5,False
20040512,7,0.93,2.27,0.61,1.0,-3.6,-5.7,-1.5,False
20040513,8,0.99,2.34,2.52,0.0,-5.2,-6.3,-4.0,False
20040514,8,0.97,2.82,0.39,0.0,-6.8,-8.3,-5.2,False
20040515,8,0.97,2.75,1.79,0.0,-6.5,-8.3,-4.7,False
20040516,8,0.98,2.26,2.4,0.0,-6.3,-7.4,-5.1,False
20040517,8,0.97,2.7,0.0,0.0,-5.9,-8.3,-3.4,False
20040518,5,0.97,3.38,0.0,12.2,-2.7,-5.0,-0.4,False
20040519,6,0.95,2.52,0.0,7.1,-0.9,-2.3,0.5,False
20040520,1,0.61,3.89,0.0,14.3,0.2,-2.6,2.9,False
20040521,7,0.94,1.93,1.07,5.1,0.8,-1.0,2.5,False
20040522,8,0.98,2.34,2.44,0.0,-3.6,-8.1,1.0,False
20040523,8,0.94,2.52,1.47,0.0,-8.1,-12.5,-3.6,False
20040524,3,0.88,3.96,0.0,14.8,-11.0,-14.6,-7.3,False
20040525,1,0.63,3.98,0.0,15.4,-6.9,-9.9,-3.8,False
20040526,4,0.8,3.06,0.43,10.9,-2.9,-5.6,-0.1,False
20040527,5,0.92,2.25,2.68,4.4,-2.1,-4.5,0.4,False
20040528,8,0.99,2.28,1.91,0.0,-4.4,-6.2,-2.6,False
20040529,7,0.95,3.51,0.0,3.6,-6.8,-8.9,-4.7,False
20040530,1,0.61,4.1,0.0,15.3,-4.3,-8.7,0.1,False
20040531,5,0.76,3.18,1.44,8.9,-0.6,-4.0,2.8,False
20040601,7,0.94,2.38,0.61,1.3,-2.4,-4.8,0.0,False
20040602,8,0.98,2.6,2.15,0.0,-3.4,-4.6,-2.1,False
20040603,8,0.99,2.16,1.68,0.0,-4.0,-4.8,-3.2,False
20040604,8,0.98,2.5,0.43,0.0,-2.9,-4.2,-1.6,False
20040605,8,0.98,2.83,1.86,6.3,-3.0,-4.0,-2.0,False
20040606,7,0.98,3.75,0.08,2.9,-3.8,-6.2,-1.3,False
20040607,1,0.76,4.09,0.25,14.9,-1.8,-4.7,1.1,False
20040608,2,0.78,3.79,0.0,15.3,1.1,-1.1,3.2,False
20040609,3,0.67,3.95,0.0,14.8,3.6,1.4,5.7,False
20040610,5,0.58,3.72,0.0,12.4,5.9,3.3,8.5,False
20040611,7,0.85,2.36,2.17,6.9,5.0,2.5,7.5,False
20040612,7,0.96,2.17,2.22,3.4,0.9,-2.7,4.5,False
20040613,8,0.98,2.28,0.54,0.0,-4.2,-5.7,-2.7,False
20040614,6,1.0,3.43,0.02,6.3,-2.3,-5.3,0.8,False
20040615,4,0.92,3.29,0.0,10.4,1.8,-0.4,4.0,False
