DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_mean,TOURS_temp_min,TOURS_temp_max,TOURS_picnic_weather
20030713,4.0,0.42,1.014,3.36,0.0,24.0,15.0,33.0,True
20030714,2.2,0.44,1.0088,3.2,0.0,25.9,16.8,35.0,True
20030715,3.2,0.65,1.0066,2.73,1.48,26.4,19.3,33.5,False
20030716,4.2,0.85,1.0105,1.47,0.42,20.1,16.9,23.3,False
20030717,3.5,0.64,1.0203,3.02,0.0,20.0,14.9,25.0,True
20030718,1.8,0.62,1.0204,3.28,0.0,20.6,12.8,28.4,True
20030719,2.8,0.54,1.0164,3.0,0.0,23.7,14.9,32.4,True
20030720,2.4,0.68,1.0158,2.28,0.0,20.3,15.4,25.2,True
20030721,2.8,0.64,1.0167,2.57,0.0,20.6,14.5,26.7,True
20030722,2.5,0.67,1.0204,2.99,0.0,20.0,13.2,26.9,True
20030723,3.2,0.68,1.0187,2.43,0.5,20.4,15.3,25.5,False
20030724,3.4,0.74,1.0171,1.94,0.04,19.7,16.0,23.4,False
20030725,4.6,0.83,1.0129,1.19,0.18,18.4,14.1,22.6,False
20030726,4.6,0.95,1.0106,0.57,2.1,19.6,17.0,22.2,False
20030727,3.5,0.79,1.0145,1.86,0.46,19.4,15.8,22.9,False
20030728,2.9,0.7,1.0234,2.58,0.0,17.8,11.9,23.7,True
20030729,3.5,0.76,1.0238,2.36,0.0,18.5,12.5,24.5,True
20030730,4.5,0.75,1.019,2.17,0.02,21.0,18.0,24.0,False
20030731,1.8,0.77,1.0193,1.55,0.0,19.0,15.0,23.1,True
20030801,1.9,0.68,1.0191,3.03,0.0,20.6,13.0,28.2,True
20030802,2.0,0.6,1.0193,2.97,0.0,23.8,16.2,31.4,True
20030803,3.2,0.56,1.0187,2.89,0.0,27.0,18.6,35.3,True
20030804,3.8,0.44,1.0189,2.89,0.0,29.4,20.8,38.0,True
20030805,2.8,0.46,1.0189,2.66,0.0,30.8,22.2,39.3,True
20030806,2.1,0.48,1.0185,2.71,0.0,30.2,20.7,39.7,True
20030807,2.5,0.57,1.0175,2.66,0.0,30.0,22.0,37.9,True
20030808,2.8,0.56,1.0164,2.59,0.0,29.2,20.5,38.0,True
20030809,2.9,0.44,1.016,2.73,0.0,31.0,22.6,39.3,True
20030810,2.6,0.37,1.0144,2.68,0.0,31.2,22.6,39.8,True
20030811,2.0,0.53,1.017,2.54,0.0,29.2,21.4,37.0,True
20030812,2.5,0.62,1.0196,2.61,0.0,29.0,20.9,37.1,True
20030813,2.2,0.55,1.0194,2.62,0.08,27.9,19.9,35.9,False
20030814,3.5,0.7,1.0152,1.95,0.0,24.9,20.9,28.9,True
20030815,1.8,0.66,1.0148,1.69,0.0,23.3,19.4,27.3,True
20030816,2.9,0.61,1.0135,1.75,0.0,24.0,18.4,29.5,True
20030817,2.4,0.75,1.013,0.89,0.18,23.4,19.7,27.1,False
20030818,3.2,0.7,1.0184,2.02,0.0,21.7,16.4,27.0,True
20030819,2.6,0.64,1.0207,2.46,0.0,20.8,13.8,27.7,True
20030820,2.6,0.57,1.0198,2.14,0.0,20.1,13.9,26.3,True
20030821,2.2,0.6,1.0188,2.7,0.0,19.6,12.0,27.3,True
20030822,2.1,0.56,1.0196,2.7,0.0,20.7,13.0,28.4,True
20030823,3.8,0.55,1.019,2.62,0.0,22.8,16.1,29.5,True
20030824,4.6,0.57,1.0156,2.56,0.0,23.5,16.3,30.7,True
20030825,2.9,0.54,1.0139,2.57,0.0,22.2,15.8,28.6,True
20030826,1.5,0.56,1.014,2.26,0.0,22.0,14.2,29.7,True
20030827,3.6,0.47,1.0085,2.26,0.0,25.4,17.4,33.4,True
20030828,2.9,0.74,1.0036,1.11,0.04,21.6,16.4,26.7,False
20030829,4.0,0.75,1.0047,2.24,0.02,21.2,16.2,26.1,False
20030830,2.4,0.69,1.0164,1.6,0.0,17.0,12.8,21.1,True
20030831,1.9,0.55,1.0208,2.21,0.0,15.8,9.2,22.3,True
20030901,2.4,0.54,1.021,1.81,0.0,14.3,6.6,22.0,True
20030902,4.4,0.54,1.0251,2.08,0.0,16.5,11.1,21.9,True
20030903,5.2,0.5,1.0264,2.49,0.0,16.9,10.2,23.6,True
20030904,4.1,0.41,1.0227,2.39,0.0,19.0,9.9,28.1,True
20030905,2.4,0.71,1.0176,1.34,0.16,20.9,15.4,26.4,False
20030906,2.9,0.88,1.0187,1.09,0.04,15.6,12.6,18.6,False
20030907,2.2,0.81,1.0145,1.41,0.04,15.7,10.1,21.3,False
20030908,3.5,0.94,1.0049,0.5,4.8,15.1,12.7,17.5,False
20030909,5.0,0.74,1.0141,1.59,0.0,17.6,13.2,21.9,True
20030910,4.1,0.84,1.0196,1.0,0.0,16.0,11.5,20.6,True
20030911,2.9,0.81,1.0238,1.1,0.0,17.2,13.5,21.0,True
20030912,2.6,0.75,1.0278,1.69,0.0,20.4,16.1,24.6,True
20030913,3.9,0.79,1.0284,1.62,0.0,18.4,14.6,22.2,True
20030914,4.6,0.58,1.026,2.33,0.0,17.2,10.4,24.1,True
20030915,2.1,0.62,1.0233,2.2,0.0,18.0,11.0,25.1,True
20030916,1.4,0.64,1.0234,2.13,0.0,18.4,10.4,26.5,True
20030917,1.2,0.64,1.0212,1.99,0.0,18.6,10.0,27.3,True
20030918,2.1,0.6,1.0184,2.06,0.0,21.0,12.3,29.8,True
20030919,2.8,0.57,1.018,2.0,0.0,21.4,12.5,30.2,True
20030920,2.9,0.54,1.0197,2.06,0.0,20.6,12.7,28.6,True
20030921,3.1,0.64,1.0182,1.92,0.02,22.0,14.2,29.9,False
20030922,4.0,0.87,1.0121,0.82,0.34,18.8,15.8,21.8,False
20030923,3.0,0.71,1.0213,1.53,0.0,14.2,10.4,17.9,False
20030924,4.9,0.6,1.028,2.05,0.0,12.0,6.6,17.4,False
20030925,2.0,0.67,1.0231,1.99,0.0,12.7,5.8,19.6,True
20030926,1.2,0.68,1.0206,1.45,0.0,14.0,5.9,22.2,True
20030927,1.8,0.71,1.0175,1.85,0.0,15.0,7.9,22.2,True
20030928,2.5,0.81,1.0148,1.02,0.0,14.7,11.0,18.4,True
20030929,2.2,0.64,1.0146,1.79,0.0,15.0,9.3,20.8,True
20030930,3.9,0.58,1.0074,1.71,0.08,15.6,9.4,21.8,False
20031001,3.0,0.78,1.0042,1.17,0.16,19.7,14.6,24.8,False
20031002,2.8,0.81,1.0084,1.45,0.68,19.6,14.6,24.5,False
20031003,4.2,0.95,1.0091,0.47,0.48,14.9,13.1,16.7,False
20031004,3.5,0.91,1.0126,0.37,0.24,12.0,10.1,13.9,False
20031005,4.4,0.81,1.0175,1.31,0.0,10.0,6.6,13.5,False
20031006,4.6,0.84,1.0173,0.82,0.18,9.5,3.8,15.2,False
20031007,6.0,0.89,1.0151,0.33,0.24,12.6,10.5,14.6,False
20031008,3.4,0.95,1.0212,0.45,0.0,11.2,6.9,15.4,False
20031009,2.5,0.84,1.0231,0.81,0.0,16.3,12.9,19.7,True
20031010,1.9,0.79,1.0241,0.67,0.02,13.9,12.0,15.8,False
20031011,3.8,0.82,1.0225,1.61,0.0,12.6,6.3,19.0,True
20031012,3.5,0.85,1.018,1.33,0.0,13.8,8.3,19.3,True
20031013,1.5,0.94,1.017,0.6,0.28,15.3,11.3,19.3,False
20031014,3.4,0.93,1.0184,0.48,0.0,16.0,14.8,17.2,False
20031015,5.1,0.73,1.0207,1.47,0.0,11.0,6.3,15.7,False
20031016,5.1,0.73,1.0207,1.47,0.0,8.8,3.3,14.3,False
20031017,3.9,0.77,1.0164,1.41,0.0,8.5,2.7,14.3,False
20031018,3.6,0.72,1.0111,1.23,0.0,9.9,4.4,15.4,False
20031019,3.8,0.84,1.0035,0.35,0.54,7.3,4.2,10.4,False
20031020,4.1,0.92,1.0026,0.2,1.02,6.7,5.8,7.6,False
20031021,3.0,0.77,1.0121,1.42,0.02,7.4,3.1,11.7,False
20031022,3.4,0.95,1.005,0.32,0.58,5.5,1.1,9.9,False
20031023,4.5,0.92,1.0091,0.26,0.06,5.1,3.9,6.3,False
20031024,3.0,0.78,1.0222,1.36,0.0,3.4,-1.1,7.8,False
20031025,1.4,0.88,1.0235,1.12,0.0,4.3,-1.7,10.3,False
20031026,1.4,0.87,1.015,0.87,0.0,5.2,0.0,10.4,False
20031027,3.6,0.89,1.0189,0.94,0.0,5.4,1.0,9.7,False
20031028,2.8,0.94,1.0132,0.54,0.08,3.4,1.7,5.2,False
20031029,5.6,0.95,0.9998,0.29,0.78,5.6,2.4,8.7,False
20031030,5.6,0.94,0.9895,0.29,1.3,8.0,4.2,11.7,False
20031031,3.4,0.93,0.9806,0.36,0.72,10.3,8.4,12.2,False
20031101,2.2,0.9,0.9993,0.66,0.0,9.0,5.9,12.2,False
20031102,6.8,0.94,1.006,0.34,2.06,8.6,4.8,12.5,False
20031103,5.6,0.83,1.0177,0.93,0.0,13.4,10.9,15.8,False
20031104,2.8,0.98,1.0291,0.57,0.02,8.8,5.1,12.5,False
20031105,4.1,0.89,1.0244,1.06,0.0,10.1,5.5,14.7,False
20031106,3.0,0.81,1.0257,0.95,0.0,11.0,4.5,17.5,False
20031107,6.1,0.81,1.0206,1.05,0.0,7.9,4.7,11.1,False
20031108,3.5,0.88,1.0157,0.96,0.62,5.3,0.7,9.9,False
20031109,2.9,0.94,1.0173,0.32,0.36,9.0,4.6,13.5,False
20031110,3.2,0.98,1.0198,0.46,0.02,7.8,4.1,11.6,False
20031111,1.1,0.99,1.0202,0.33,0.26,8.6,6.3,10.8,False
20031112,2.2,0.94,1.0215,0.45,0.3,12.0,9.7,14.2,False
20031113,2.4,0.97,1.0265,0.52,0.0,5.0,1.0,9.1,False
20031114,3.4,0.87,1.0198,0.53,0.06,10.1,5.9,14.3,False
20031115,3.6,0.97,1.0132,0.29,0.2,7.2,5.0,9.5,False
20031116,3.9,0.95,1.0163,0.13,0.42,6.7,5.4,8.0,False
20031117,2.1,0.9,1.0286,0.81,0.02,5.0,-0.8,10.9,False
20031118,2.6,0.97,1.0287,0.3,0.0,9.3,6.8,11.8,False
20031119,2.1,0.95,1.0247,0.22,0.0,10.4,9.4,11.4,False
20031120,2.1,0.98,1.0172,0.37,0.02,7.6,6.0,9.2,False
20031121,2.1,0.97,1.0099,0.27,0.0,8.4,5.4,11.5,False
20031122,3.5,0.84,1.0027,0.39,0.0,12.8,8.6,16.9,False
20031123,3.1,0.84,0.9997,0.49,0.18,14.0,10.3,17.7,False
20031124,1.8,0.98,1.0058,0.16,0.36,10.4,9.7,11.0,False
20031125,4.0,0.87,1.0106,0.38,0.08,9.6,8.3,10.8,False
20031126,5.4,0.89,0.9994,0.14,0.48,8.6,7.5,9.6,False
20031127,2.8,0.93,1.0028,0.39,0.02,6.6,5.2,8.0,False
20031128,2.5,0.92,1.0134,0.73,0.0,5.0,-0.7,10.6,False
20031129,4.5,0.97,1.0101,0.16,0.52,7.0,2.2,11.9,False
20031130,3.4,0.97,1.0029,0.28,2.94,10.1,8.0,12.2,False
20031201,4.6,0.92,1.0006,0.18,0.0,8.4,7.1,9.6,False
20031202,1.8,0.97,1.0118,0.16,0.02,5.8,4.0,7.6,False
20031203,5.5,0.95,1.0168,0.15,0.32,6.2,3.4,9.0,False
20031204,6.4,0.92,1.0203,0.12,0.0,6.0,5.8,6.3,False
20031205,3.9,0.99,1.0263,0.22,0.0,3.4,2.5,4.3,False
20031206,5.8,0.96,1.0229,0.12,0.0,4.4,3.2,5.7,False
20031207,7.0,0.79,1.0207,0.74,0.0,1.2,-0.5,2.9,False
20031208,3.2,0.83,1.0201,0.67,0.0,5.3,-0.2,10.8,False
20031209,2.0,0.92,1.0154,0.68,0.0,2.8,-0.8,6.5,False
20031210,1.1,0.98,1.0175,0.32,0.0,-1.2,-3.4,0.9,False
20031211,4.8,0.98,1.0168,0.14,1.0,5.0,-1.3,11.3,False
20031212,3.2,0.99,1.0227,0.18,0.06,10.8,9.5,12.2,False
20031213,6.1,0.94,1.0201,0.2,0.3,12.0,10.9,13.2,False
20031214,4.6,0.85,1.0224,0.3,0.02,8.1,5.9,10.3,False
20031215,2.1,0.85,1.0288,0.57,0.0,5.8,3.5,8.0,False
20031216,3.6,0.87,1.0299,0.62,0.0,2.6,-1.4,6.5,False
20031217,4.4,0.85,1.0221,0.59,0.0,2.6,-0.3,5.6,False
20031218,3.1,0.88,1.0174,0.59,0.0,3.7,-1.0,8.4,False
20031219,2.8,0.97,1.0192,0.11,0.1,6.6,3.4,9.9,False
20031220,6.5,0.96,1.0159,0.07,0.6,9.8,8.0,11.6,False
20031221,5.5,0.83,1.0158,0.49,0.26,7.1,5.3,8.9,False
20031222,4.5,0.83,1.0291,0.43,0.0,2.6,0.8,4.5,False
20031223,2.8,0.95,1.0292,0.22,0.22,4.3,0.3,8.3,False
20031224,1.2,0.98,1.0302,0.14,0.02,7.9,6.2,9.6,False
20031225,1.9,0.87,1.0269,0.14,0.0,8.4,7.8,8.9,False
20031226,4.6,0.94,1.0131,0.15,0.98,5.6,1.3,9.8,False
20031227,7.2,0.9,1.002,0.38,0.64,8.3,6.4,10.2,False
20031228,7.6,0.84,1.0026,0.48,0.22,5.4,3.1,7.8,False
20031229,5.4,0.92,1.0079,0.07,0.72,1.4,-0.2,3.0,False
20031230,1.9,0.9,1.0159,0.68,0.0,1.2,-1.3,3.8,False
20031231,2.4,0.91,1.0251,0.67,0.0,1.3,-1.9,4.5,False
20040101,3.5,0.96,1.0154,0.23,0.62,2.0,-1.1,5.0,False
20040102,5.1,0.86,1.0164,0.25,0.02,4.0,1.1,6.8,False
20040103,1.5,0.76,1.0232,0.29,0.0,-0.2,-0.8,0.4,False
20040104,1.8,0.92,1.024,0.22,0.02,-1.1,-4.7,2.4,False
20040105,2.2,0.89,1.0238,0.22,0.0,3.2,0.6,5.8,False
20040106,1.9,0.86,1.0219,0.6,0.0,6.8,3.3,10.4,False
20040107,2.9,0.92,1.0179,0.59,0.0,2.3,-1.1,5.7,False
20040108,6.2,0.88,1.0063,0.14,1.02,6.1,2.8,9.4,False
20040109,4.2,0.91,1.0121,0.4,0.66,9.6,7.1,12.0,False
20040110,3.2,0.97,1.0169,0.28,0.12,10.1,6.9,13.3,False
20040111,8.0,0.88,1.0129,0.28,1.0,12.8,11.5,14.0,False
20040112,7.0,0.92,1.0059,0.14,2.46,11.0,7.9,14.2,False
20040113,9.6,0.94,1.0003,0.09,1.56,10.9,7.8,14.0,False
20040114,6.5,0.89,1.007,0.28,0.36,7.0,5.1,9.0,False
20040115,5.4,0.87,1.0128,0.52,0.38,5.4,1.5,9.2,False
20040116,5.1,0.92,1.0021,0.26,1.16,8.8,7.3,10.3,False
20040117,4.2,0.93,1.0033,0.25,0.56,6.6,5.0,8.2,False
20040118,4.6,0.82,1.0229,0.27,0.0,3.4,1.8,4.9,False
20040119,3.9,0.93,1.0244,0.35,0.0,3.2,-2.0,8.3,False
20040120,4.1,0.94,1.0171,0.12,0.18,7.3,5.6,9.0,False
20040121,3.1,0.94,1.0202,0.18,0.0,8.6,8.0,9.3,False
20040122,3.0,0.88,1.0182,0.19,0.84,6.7,5.7,7.7,False
20040123,2.1,0.98,1.0147,0.21,0.4,7.0,5.4,8.5,False
20040124,3.2,0.88,1.0181,0.5,0.0,8.1,6.0,10.2,False
20040125,3.1,0.87,1.014,0.71,1.16,5.0,0.5,9.4,False
20040126,6.6,0.95,0.9937,0.23,0.42,4.4,1.2,7.7,False
20040127,3.5,0.9,1.0079,0.62,0.2,1.9,-0.4,4.2,False
20040128,5.9,0.83,1.0085,0.69,0.18,1.9,-0.8,4.6,False
20040129,3.2,0.78,1.0158,1.0,0.0,1.5,-1.8,4.8,False
20040130,4.0,0.74,1.0153,0.72,0.08,1.0,-4.4,6.5,False
20040131,8.1,0.86,1.0122,0.17,0.26,6.8,2.0,11.6,False
20040201,5.4,0.88,1.0232,0.38,0.02,10.9,8.5,13.3,False
20040202,4.4,0.82,1.0276,0.95,0.0,11.4,7.4,15.5,False
20040203,2.8,0.82,1.0305,0.93,0.0,11.2,5.6,16.8,False
20040204,3.5,0.76,1.031,0.96,0.0,11.6,5.4,17.7,False
20040205,3.0,0.78,1.0299,0.87,0.0,11.0,5.4,16.7,False
20040206,5.8,0.83,1.0223,0.74,0.0,11.2,6.2,16.2,False
20040207,6.0,0.8,1.0251,0.78,0.06,9.0,6.6,11.4,False
20040208,5.0,0.8,1.0281,0.64,0.0,7.1,4.7,9.5,False
20040209,2.6,0.72,1.0356,1.19,0.0,3.2,-0.9,7.4,False
20040210,2.1,0.72,1.0334,1.12,0.0,3.5,-1.9,8.9,False
20040211,2.4,0.9,1.0296,0.59,0.0,3.7,-1.9,9.4,False
20040212,3.5,0.89,1.0318,0.85,0.0,6.3,4.8,7.8,False
20040213,4.0,0.88,1.0313,1.1,0.0,6.0,2.2,9.7,False
20040214,3.5,0.83,1.0257,1.21,0.0,5.8,0.9,10.8,False
20040215,1.6,0.91,1.0259,0.57,0.02,3.6,-0.8,8.0,False
20040216,3.0,0.84,1.0279,0.64,0.0,6.4,4.0,8.7,False
20040217,2.0,0.83,1.0288,0.78,0.16,4.1,-0.3,8.5,False
20040218,3.5,0.86,1.0247,0.33,0.06,4.8,3.6,5.9,False
20040219,8.5,0.7,1.0153,0.86,0.0,4.2,2.4,6.1,False
20040220,5.9,0.68,1.0119,1.17,0.02,4.8,0.9,8.7,False
20040221,5.9,0.88,1.0036,0.32,0.06,5.0,3.2,6.9,False
20040222,5.1,0.9,1.0077,0.14,1.78,3.0,1.6,4.3,False
20040223,4.5,0.7,1.0192,1.08,0.0,2.9,-0.2,6.0,False
20040224,1.0,0.73,1.019,1.15,0.0,1.4,-3.3,6.1,False
20040225,2.0,0.79,1.0111,0.5,0.0,1.7,-1.7,5.1,False
20040226,2.1,0.75,1.0059,1.23,0.0,0.1,-4.2,4.4,False
20040227,3.0,0.8,1.0001,0.65,0.0,0.1,-3.4,3.7,False
20040228,1.9,0.71,1.0078,1.22,0.0,1.2,-3.2,5.6,False
20040229,2.5,0.78,1.019,1.06,0.04,0.8,-3.7,5.3,False
20040301,4.8,0.66,1.0305,1.44,0.0,1.0,-2.5,4.6,False
20040302,2.2,0.69,1.0351,1.59,0.0,1.6,-3.8,7.0,False
20040303,2.2,0.62,1.0307,1.42,0.0,5.0,-2.8,12.7,False
20040304,3.5,0.88,1.0201,0.31,1.06,7.2,4.8,9.6,False
20040305,2.5,0.92,1.0173,0.34,0.0,7.4,6.2,8.7,False
20040306,2.1,0.85,1.0226,0.79,0.06,6.3,2.2,10.4,False
20040307,2.9,0.84,1.025,1.02,0.02,6.6,3.5,9.7,False
20040308,3.0,0.78,1.0303,0.69,0.0,4.4,1.9,6.8,False
20040309,3.4,0.72,1.0287,0.77,0.0,2.4,-1.4,6.3,False
20040310,2.5,0.82,1.0244,0.61,0.0,-0.5,-3.4,2.4,False
20040311,3.5,0.71,1.0168,0.85,0.08,1.0,-1.9,4.0,False
20040312,4.6,0.9,1.0072,0.16,0.92,6.0,2.8,9.1,False
20040313,3.6,0.76,1.0188,1.54,0.0,9.4,5.0,13.7,False
20040314,4.9,0.7,1.0274,1.39,0.0,8.5,2.9,14.1,False
20040315,3.0,0.82,1.0322,0.73,0.0,11.8,8.5,15.1,False
20040316,2.5,0.64,1.0296,2.0,0.0,13.3,4.8,21.8,True
20040317,1.5,0.65,1.0268,1.76,0.0,14.0,5.9,22.1,True
20040318,3.8,0.79,1.0252,1.32,0.02,13.1,8.8,17.4,False
20040319,7.4,0.86,1.0234,0.98,0.34,11.0,7.8,14.3,False
20040320,8.0,0.88,1.0203,0.55,0.46,12.4,11.2,13.6,False
20040321,7.4,0.77,1.0167,1.6,0.14,10.7,7.7,13.7,False
20040322,5.0,0.82,1.0162,1.36,0.14,6.9,4.3,9.5,False
20040323,2.8,0.82,1.0159,1.8,0.0,5.1,0.6,9.6,False
20040324,3.5,0.79,1.0197,1.56,0.0,5.1,0.5,9.7,False
20040325,3.5,0.79,1.0189,1.36,0.02,4.0,-0.6,8.5,False
20040326,4.6,0.64,1.0184,1.39,0.0,4.0,0.3,7.8,False
20040327,3.2,0.65,1.0166,1.75,0.0,3.3,-1.4,8.0,False
20040328,3.4,0.6,1.0175,2.16,0.0,6.2,-1.5,13.8,False
20040329,5.9,0.54,1.0158,2.15,0.0,8.9,2.3,15.5,False
20040330,4.6,0.63,1.0084,1.98,0.0,10.9,3.3,18.5,True
20040331,4.4,0.81,1.0067,0.39,1.06,10.8,8.7,13.0,False
20040401,3.8,0.78,1.0052,1.82,1.78,12.9,6.5,19.3,False
20040402,4.4,0.82,1.0096,1.36,0.18,12.0,8.4,15.6,False
20040403,6.1,0.78,1.021,1.2,0.26,11.5,8.3,14.7,False
20040404,5.6,0.7,1.0222,2.25,0.0,12.2,8.8,15.7,False
20040405,6.5,0.73,1.0202,1.24,0.02,9.8,6.8,12.9,False
20040406,6.5,0.75,1.0125,1.25,0.1,9.1,6.6,11.6,False
20040407,3.1,0.77,1.0151,1.77,0.12,7.2,1.9,12.5,False
20040408,2.4,0.77,1.0167,1.66,0.08,6.4,1.7,11.2,False
20040409,3.2,0.75,1.0161,1.59,0.02,6.4,2.4,10.3,False
20040410,2.2,0.68,1.017,1.97,0.0,7.2,2.0,12.4,False
20040411,4.8,0.65,1.0207,1.96,0.0,8.2,5.3,11.2,False
20040412,3.8,0.66,1.0227,2.37,0.0,7.6,1.9,13.2,False
20040413,3.2,0.76,1.0225,1.42,0.0,7.8,2.3,13.3,False
20040414,2.5,0.72,1.0193,1.48,0.0,9.7,5.3,14.1,False
20040415,2.6,0.67,1.0156,2.29,0.0,9.6,2.5,16.6,False
20040416,2.9,0.68,1.01,2.4,0.3,10.8,3.1,18.4,False
20040417,5.4,0.74,1.0062,1.82,0.3,11.4,8.7,14.2,False
20040418,8.4,0.8,0.9917,0.94,0.68,8.6,6.4,10.7,False
20040419,5.5,0.83,0.9968,1.57,0.76,8.1,4.0,12.2,False
20040420,4.5,0.83,1.0065,1.26,0.0,11.2,7.2,15.2,False
20040421,3.9,0.72,1.0114,1.84,0.0,15.6,10.4,20.9,True
20040422,2.4,0.79,1.0178,1.16,0.0,12.8,10.0,15.5,False
20040423,3.4,0.67,1.0237,2.77,0.0,11.6,5.0,18.1,True
20040424,5.0,0.65,1.0236,2.82,0.0,12.8,7.5,18.2,True
20040425,4.6,0.67,1.0224,2.87,0.0,13.0,7.1,18.9,True
20040426,3.2,0.65,1.0159,2.94,0.0,13.2,7.3,19.0,True
20040427,2.2,0.71,1.0088,2.4,0.1,13.6,6.9,20.3,False
20040428,1.8,0.87,1.0056,1.17,0.02,10.0,4.7,15.2,False
20040429,3.2,0.81,1.0003,2.02,0.02,12.0,7.4,16.7,False
20040430,3.1,0.72,0.9991,1.76,0.66,13.2,9.9,16.6,False
20040501,3.6,0.72,1.0067,2.34,0.0,11.8,7.0,16.7,False
20040502,2.9,0.69,1.0074,2.61,0.0,12.6,5.7,19.5,True
20040503,2.5,0.72,1.0045,2.77,0.0,12.0,4.9,19.2,True
20040504,5.4,0.83,0.9943,1.37,0.7,9.1,5.8,12.4,False
20040505,4.2,0.83,0.9897,1.65,0.6,8.8,4.8,12.9,False
20040506,3.2,0.87,0.9986,1.63,0.36,7.9,3.2,12.6,False
20040507,3.6,0.88,1.006,1.38,0.52,9.4,6.0,12.9,False
20040508,6.1,0.78,1.0086,1.09,0.02,9.2,5.4,13.0,False
20040509,3.1,0.73,1.0105,1.78,0.0,11.7,7.1,16.3,False
20040510,1.8,0.86,1.013,1.26,0.0,11.8,9.2,14.3,False
20040511,3.2,0.81,1.017,2.16,0.0,15.2,11.0,19.3,True
20040512,5.1,0.74,1.0184,2.69,0.0,14.0,9.6,18.3,True
20040513,4.1,0.71,1.0215,1.63,0.0,9.4,5.9,12.9,False
20040514,3.0,0.67,1.0247,2.17,0.0,12.0,7.3,16.6,False
20040515,4.0,0.68,1.027,3.17,0.0,13.5,7.0,20.0,True
20040516,5.2,0.71,1.0254,3.17,0.0,16.4,11.2,21.5,True
20040517,3.0,0.66,1.0228,3.28,0.0,17.6,10.7,24.4,True
20040518,2.2,0.66,1.0236,3.24,0.0,19.5,12.6,26.4,True
20040519,2.0,0.65,1.0232,3.24,0.0,19.7,12.8,26.6,True
20040520,2.2,0.64,1.0174,3.25,0.0,18.8,12.0,25.7,True
20040521,3.6,0.74,1.0167,2.38,0.0,15.5,11.7,19.3,True
20040522,6.9,0.6,1.0227,3.35,0.0,12.0,7.8,16.1,False
20040523,6.5,0.62,1.0254,3.39,0.0,11.2,5.6,16.8,False
20040524,4.6,0.62,1.0229,3.42,0.0,13.2,6.3,20.0,True
20040525,4.0,0.55,1.0185,3.38,0.0,15.0,7.3,22.7,True
20040526,4.6,0.64,1.0177,2.28,0.66,15.4,8.8,22.1,False
20040527,2.9,0.73,1.0211,2.88,0.0,16.0,11.5,20.5,True
20040528,2.5,0.6,1.0232,2.98,0.0,15.0,8.4,21.7,True
20040529,1.9,0.61,1.0214,2.9,0.1,17.5,10.2,24.8,False
20040530,3.2,0.75,1.0208,2.4,0.0,18.5,14.9,22.1,True
20040531,3.1,0.88,1.0196,1.03,1.38,13.6,10.6,16.6,False
20040601,4.8,0.9,1.0174,1.13,0.06,16.6,13.3,19.9,False
20040602,4.1,0.71,1.0252,2.71,0.0,16.7,12.9,20.5,True
20040603,2.8,0.71,1.0277,3.36,0.0,14.8,8.7,20.8,True
20040604,2.2,0.76,1.0228,2.43,0.0,17.1,10.4,23.8,True
20040605,2.6,0.77,1.0194,1.77,0.0,18.0,13.0,23.1,True
20040606,3.2,0.67,1.0181,3.4,0.0,18.6,12.1,25.0,True
20040607,2.9,0.6,1.0177,3.43,0.0,20.4,11.6,29.3,True
20040608,2.8,0.54,1.0192,3.3,0.0,24.0,16.7,31.3,True
20040609,1.6,0.7,1.0201,2.94,0.0,22.8,15.9,29.8,True
20040610,2.5,0.76,1.0202,2.09,0.04,22.4,17.6,27.2,False
20040611,2.6,0.73,1.0213,2.31,0.02,21.2,16.1,26.4,False
20040612,3.0,0.65,1.0251,3.21,0.0,16.0,9.5,22.5,True
20040613,4.0,0.6,1.0294,3.12,0.0,16.0,9.4,22.7,True
20040614,4.4,0.55,1.0279,3.44,0.0,17.0,9.6,24.5,True
20040615,2.4,0.64,1.0215,3.04,0.0,20.4,12.7,28.1,True
20040616,2.9,0.68,1.0199,2.84,0.0,19.5,13.3,25.7,True
20040617,3.0,0.61,1.0154,3.45,0.0,20.3,12.4,28.2,True
20040618,2.8,0.65,1.0114,2.0,0.0,16.2,11.7,20.6,True
20040619,3.0,0.61,1.009,2.2,0.0,16.6,13.0,20.1,True
20040620,3.6,0.58,1.0098,2.73,0.0,12.9,6.3,19.5,True
20040621,2.9,0.74,1.0124,1.68,0.1,14.0,9.2,18.7,False
20040622,4.6,0.74,1.0101,1.96,0.76,19.6,13.6,25.6,False
20040623,7.4,0.66,1.0112,2.62,0.16,19.0,15.2,22.8,False
20040624,5.2,0.59,1.0166,2.67,0.0,16.6,10.8,22.3,True
20040625,1.9,0.6,1.0201,3.32,0.0,15.6,8.4,22.7,True
20040626,2.4,0.56,1.0174,2.42,0.0,19.8,10.7,28.8,True
20040627,4.4,0.64,1.0213,2.55,0.0,22.8,17.0,28.6,True
20040628,2.5,0.56,1.0271,3.4,0.0,18.0,11.1,24.8,True
20040629,2.4,0.5,1.0247,3.38,0.0,18.3,10.5,26.1,True
20040630,3.6,0.49,1.0166,2.89,0.0,20.6,11.0,30.3,True
20040701,4.2,0.6,1.0174,1.83,0.0,17.6,14.0,21.2,True
20040702,5.9,0.58,1.0176,2.69,0.06,18.4,12.9,23.9,False
