DATE,MALMO_wind_speed,MALMO_precipitation,MALMO_temp_mean,MALMO_temp_min,MALMO_temp_max,MALMO_picnic_weather
20070321,3.5,0.11,3.7,1.5,5.9,False
20070322,4.2,0.0,6.2,3.9,9.6,False
20070323,5.0,0.05,6.3,1.8,10.9,False
20070324,6.0,0.0,8.1,5.4,12.2,False
20070325,3.6,0.0,7.7,2.8,14.4,False
20070326,2.8,0.0,8.3,2.9,15.0,False
20070327,2.2,0.0,7.3,0.6,14.9,False
20070328,2.9,0.0,8.7,1.2,15.9,False
20070329,3.5,0.0,9.0,4.7,14.1,False
20070330,1.6,0.0,7.8,0.8,15.2,False
20070331,2.6,0.0,8.8,2.4,15.8,False
20070401,1.0,0.0,8.0,0.0,15.6,False
20070402,2.0,0.0,7.1,-0.8,14.8,False
20070403,2.2,0.05,6.1,4.4,10.3,False
20070404,3.5,0.0,6.3,-0.2,10.9,False
20070405,7.2,0.0,9.6,6.8,13.7,False
20070406,4.9,0.0,6.4,4.9,9.7,False
20070407,4.8,0.0,6.2,3.1,9.3,False
20070408,3.3,0.84,5.1,3.3,7.9,False
20070409,4.8,0.27,7.8,5.3,10.7,False
20070410,5.1,0.0,9.2,6.2,12.3,False
20070411,4.9,0.0,11.1,8.0,15.8,False
20070412,1.9,0.0,10.3,6.4,14.9,False
20070413,0.7,0.0,10.0,1.3,17.6,False
20070414,1.5,0.0,11.7,2.5,19.3,True
20070415,2.8,0.0,11.5,4.3,16.8,False
20070416,2.2,0.0,14.1,6.3,20.2,True
20070417,4.3,0.0,10.1,6.8,16.0,False
20070418,6.1,0.0,8.9,6.2,12.1,False
20070419,6.8,0.11,7.6,5.7,9.7,False
20070420,6.2,0.0,6.0,3.9,9.1,False
20070421,2.3,0.0,7.2,2.8,11.3,False
20070422,1.9,0.0,6.1,-1.6,11.2,False
20070423,1.1,0.0,12.0,7.1,15.8,False
20070424,1.2,0.0,11.8,3.5,18.4,True
20070425,2.3,0.0,10.7,5.2,15.6,False
20070426,1.6,0.0,14.7,4.7,21.9,True
20070427,1.5,0.0,15.2,4.8,23.6,True
20070428,3.0,0.0,11.8,7.7,18.5,True
20070429,2.3,0.0,8.8,1.4,14.3,False
20070430,1.8,0.0,9.2,6.8,13.4,False
20070501,1.6,0.0,8.9,0.7,14.8,False
20070502,1.9,0.0,12.1,5.1,18.8,True
20070503,1.7,0.0,9.1,2.6,15.0,False
20070504,0.7,0.0,10.9,1.1,17.8,False
20070505,1.8,0.0,11.2,3.1,18.0,True
20070506,1.5,0.31,12.1,1.7,20.6,False
20070507,2.7,0.18,11.5,8.6,15.4,False
20070508,3.6,0.53,10.3,8.7,14.0,False
20070509,5.1,0.19,9.5,7.4,11.8,False
20070510,3.3,0.21,9.3,5.7,14.2,False
20070511,1.9,0.32,10.7,9.8,12.4,False
20070512,2.4,0.19,9.7,6.8,14.1,False
20070513,2.5,0.02,13.6,9.8,17.7,False
20070514,3.3,0.0,15.9,12.5,20.1,True
20070515,4.2,0.0,11.3,7.9,16.3,False
20070516,1.8,0.85,9.3,6.4,12.5,False
20070517,2.2,0.06,10.0,9.0,11.9,False
20070518,2.2,0.0,11.0,5.0,15.7,False
20070519,2.4,0.54,13.3,10.2,17.2,False
20070520,0.8,0.0,14.5,8.1,19.7,True
20070521,2.1,0.0,17.6,10.2,23.9,True
20070522,2.5,0.0,15.1,12.1,20.6,True
20070523,2.3,0.0,13.6,10.4,16.9,False
20070524,1.7,0.0,14.7,9.0,19.2,True
20070525,0.9,0.15,17.0,12.2,23.6,False
20070526,1.6,0.19,12.5,9.9,17.3,False
20070527,2.5,0.15,14.2,9.9,18.5,False
20070528,1.9,1.0,16.7,13.6,21.3,False
20070529,4.0,0.06,18.7,14.7,23.8,False
20070530,2.2,0.0,14.5,13.1,20.4,True
20070531,0.7,0.0,14.6,7.0,19.4,True
20070601,1.4,0.18,17.0,12.2,22.5,False
20070602,2.5,0.05,13.7,11.8,17.6,False
20070603,2.9,0.0,14.9,8.7,21.0,True
20070604,1.8,0.0,15.4,12.7,18.4,True
20070605,2.1,0.0,18.5,14.0,24.8,True
20070606,2.1,0.0,19.2,14.6,24.7,True
20070607,2.8,0.0,20.6,14.3,26.2,True
20070608,1.2,0.0,20.5,11.4,27.3,True
20070609,1.0,0.0,20.2,10.2,28.1,True
20070610,0.9,0.0,22.1,12.5,28.3,True
20070611,1.1,0.0,23.3,13.5,31.0,True
20070612,3.0,0.0,21.7,15.7,26.3,True
20070613,2.6,0.0,17.7,15.7,23.1,True
20070614,2.6,0.0,15.6,13.7,19.4,True
20070615,2.5,0.15,11.4,6.2,16.2,False
20070616,2.7,2.37,13.9,12.8,15.5,False
20070617,1.6,0.0,16.3,11.4,20.7,True
20070618,1.5,0.0,17.0,12.8,21.5,True
20070619,1.1,0.0,17.8,12.1,22.0,True
20070620,2.6,0.02,17.1,9.9,22.4,False
20070621,2.4,3.1,19.1,16.5,22.7,False
20070622,3.4,0.92,15.5,13.2,18.8,False
20070623,1.3,0.0,16.2,11.5,20.3,True
20070624,1.6,0.0,16.9,12.1,21.0,True
20070625,1.9,1.56,18.2,13.2,22.3,False
20070626,2.4,0.14,16.3,15.0,19.2,False
20070627,3.7,3.0,14.8,12.3,19.1,False
20070628,5.1,0.0,13.6,10.9,16.9,False
20070629,3.2,0.73,15.2,11.9,18.9,False
20070630,2.3,0.04,14.9,12.8,18.7,False
20070701,1.7,0.49,14.2,7.6,18.9,False
20070702,4.5,1.29,16.5,13.3,21.3,False
20070703,1.7,0.49,17.9,14.9,21.0,False
20070704,1.3,1.11,16.3,13.8,20.6,False
20070705,4.0,7.69,14.3,13.1,17.4,False
20070706,2.1,0.95,15.2,13.7,17.6,False
20070707,4.4,0.04,16.1,14.4,18.5,False
20070708,6.0,0.0,16.5,13.8,20.3,True
20070709,3.0,0.0,16.3,12.5,20.3,True
20070710,2.0,0.0,15.7,11.3,20.3,True
20070711,2.4,0.95,14.6,12.1,17.6,False
20070712,3.8,0.04,15.7,13.9,18.5,False
20070713,1.7,0.0,16.6,14.3,20.4,True
20070714,2.5,0.05,19.3,12.3,26.1,False
20070715,2.8,0.0,19.1,15.3,23.3,True
20070716,2.5,0.05,20.9,15.0,26.9,False
20070717,2.8,0.0,20.6,15.1,24.6,True
20070718,3.2,0.0,19.6,14.0,24.2,True
20070719,2.7,0.0,18.2,15.2,22.3,True
20070720,1.0,0.07,17.5,11.0,22.3,False
20070721,2.8,0.0,17.7,13.2,21.9,True
20070722,1.7,4.7,14.5,12.4,19.5,False
20070723,2.9,0.0,16.3,12.2,20.2,True
20070724,2.0,0.88,15.2,11.8,20.4,False
20070725,4.1,0.1,17.1,14.1,20.7,False
20070726,2.1,1.45,18.2,14.7,21.4,False
20070727,3.7,0.75,16.7,13.8,20.4,False
20070728,3.0,0.23,16.6,13.2,20.9,False
20070729,3.3,0.07,16.0,14.4,19.4,False
20070730,3.5,0.84,14.2,11.7,17.7,False
20070731,4.0,0.0,14.8,12.3,18.0,True
20070801,2.8,0.0,16.5,11.8,20.5,True
20070802,1.9,0.3,16.4,12.8,20.7,False
20070803,2.7,0.0,16.9,14.0,20.3,True
20070804,1.5,0.0,16.9,11.2,21.6,True
20070805,1.3,0.0,19.7,13.5,25.1,True
20070806,3.2,0.0,19.6,13.3,25.0,True
20070807,2.5,0.0,20.4,14.8,25.6,True
20070808,1.8,0.0,20.3,14.4,26.1,True
20070809,1.9,0.02,21.3,16.3,26.7,False
20070810,1.6,0.55,21.2,19.0,24.8,False
20070811,1.2,0.58,20.8,17.9,26.1,False
20070812,1.7,0.0,19.0,18.2,22.4,True
20070813,1.0,0.0,18.5,12.6,23.6,True
20070814,1.3,0.0,18.3,12.2,22.8,True
20070815,2.7,0.93,17.8,14.6,21.9,False
20070816,3.1,0.33,17.7,15.3,20.8,False
20070817,3.7,0.0,16.4,14.2,19.8,True
20070818,2.5,0.0,16.3,13.6,20.2,True
20070819,3.1,0.0,17.0,11.1,22.1,True
20070820,3.7,0.26,17.8,15.9,21.0,False
20070821,4.1,0.0,18.5,16.8,20.1,True
20070822,3.2,0.9,20.9,17.2,26.0,False
20070823,1.3,0.71,19.4,17.1,22.8,False
20070824,2.1,0.0,18.8,16.3,21.7,True
20070825,3.8,0.03,17.6,15.6,20.3,False
20070826,4.8,0.02,17.2,15.6,19.9,False
20070827,4.8,0.18,14.9,12.5,17.6,False
20070828,3.0,0.03,13.4,9.6,17.6,False
20070829,3.2,0.0,13.4,10.4,17.0,False
20070830,1.7,0.0,12.6,10.8,15.3,False
20070831,2.7,0.44,12.5,8.2,16.2,False
20070901,1.7,0.0,14.1,10.4,17.0,False
20070902,3.6,0.59,16.1,14.2,18.4,False
20070903,4.2,0.0,13.8,11.7,16.3,False
20070904,2.7,0.0,11.6,8.9,15.5,False
20070905,1.0,0.09,11.9,3.5,18.5,False
20070906,2.6,0.0,14.8,9.6,18.3,True
20070907,3.0,0.0,16.5,12.9,20.2,True
20070908,4.4,0.0,15.7,14.0,19.4,True
20070909,3.5,0.86,14.6,11.9,18.0,False
20070910,2.3,1.17,13.4,11.1,16.5,False
20070911,1.6,0.0,12.8,7.3,18.5,True
20070912,3.6,0.0,14.2,9.6,17.9,False
20070913,1.6,0.0,14.3,10.6,19.1,True
20070914,3.3,0.22,12.5,7.9,15.5,False
20070915,7.0,0.0,11.8,9.7,14.8,False
20070916,2.8,0.0,13.9,10.1,18.0,True
20070917,2.7,0.07,15.7,13.9,18.5,False
20070918,2.8,0.15,12.3,10.9,14.9,False
20070919,3.8,0.4,11.2,8.0,13.6,False
20070920,3.5,0.7,13.1,11.3,15.0,False
20070921,2.7,0.0,14.8,13.0,16.2,False
20070922,1.7,0.0,14.5,12.5,18.1,True
20070923,1.4,0.0,13.7,8.2,18.3,True
20070924,3.0,0.11,16.6,12.5,19.7,False
20070925,0.8,0.77,12.3,11.0,18.8,False
20070926,0.8,0.09,11.4,9.1,15.1,False
20070927,3.0,0.0,9.9,4.4,14.2,False
20070928,6.2,0.74,12.3,10.9,13.8,False
20070929,3.8,0.72,12.4,11.5,14.6,False
20070930,2.6,0.4,13.0,12.0,14.6,False
20071001,2.1,0.05,12.8,11.5,15.0,False
20071002,0.9,0.0,10.9,6.7,15.2,False
20071003,0.5,0.0,9.9,5.9,15.5,False
20071004,2.0,0.56,10.0,2.8,14.8,False
20071005,1.5,0.0,12.3,10.1,16.4,False
20071006,0.7,0.0,10.1,4.2,16.5,False
20071007,2.5,0.0,10.7,6.0,14.5,False
20071008,3.2,0.0,10.6,9.1,14.0,False
20071009,0.7,0.0,8.2,3.6,11.0,False
20071010,1.7,0.0,9.5,7.7,10.9,False
20071011,3.1,0.18,10.4,8.4,12.3,False
20071012,3.5,0.0,9.7,5.9,15.2,False
20071013,0.3,0.0,3.8,-0.8,9.2,False
20071014,1.2,0.0,6.6,0.0,13.0,False
20071015,1.1,0.0,9.9,6.7,14.7,False
20071016,2.5,0.36,12.5,7.9,14.1,False
20071017,2.1,0.51,11.6,10.5,13.6,False
20071018,3.2,0.0,8.7,7.1,12.0,False
20071019,2.0,0.0,5.1,2.5,8.9,False
20071020,0.6,0.0,4.3,-1.6,8.6,False
20071021,1.1,0.0,5.4,3.3,10.5,False
20071022,0.2,0.0,4.7,1.9,9.3,False
20071023,1.4,0.0,4.6,-2.4,9.7,False
20071024,1.9,0.0,4.9,1.9,9.8,False
20071025,1.4,0.0,7.0,1.4,11.1,False
20071026,1.7,0.0,9.1,6.0,10.8,False
20071027,0.4,0.0,9.0,6.7,10.8,False
20071028,2.8,0.0,8.5,5.5,10.2,False
20071029,2.0,2.23,8.6,7.9,9.3,False
20071030,2.1,0.0,9.1,5.7,11.1,False
20071031,3.0,0.0,8.9,6.5,10.7,False
20071101,3.8,0.0,12.0,10.2,13.0,False
20071102,1.0,0.02,8.2,6.1,12.5,False
20071103,5.2,0.0,10.2,5.4,12.1,False
20071104,1.3,0.0,6.5,5.4,10.1,False
20071105,2.7,1.28,5.9,-1.1,10.2,False
20071106,5.0,0.29,7.8,6.0,10.0,False
20071107,6.0,0.0,8.2,4.6,9.9,False
20071108,3.8,0.1,7.8,5.7,9.3,False
20071109,6.8,0.77,6.1,4.8,9.4,False
20071110,3.1,0.14,2.7,0.0,5.8,False
20071111,1.9,0.0,1.6,-1.3,5.8,False
20071112,2.3,0.0,1.1,-1.4,3.9,False
20071113,2.7,0.0,1.7,0.8,3.4,False
20071114,2.2,0.0,0.0,-0.9,2.6,False
20071115,1.4,0.0,-0.1,-4.1,2.7,False
20071116,2.2,0.0,4.9,2.5,7.1,False
20071117,1.4,0.01,7.2,4.8,8.3,False
20071118,1.0,0.01,7.0,6.4,8.1,False
20071119,4.0,0.0,4.3,3.6,6.5,False
20071120,2.8,0.0,4.2,3.7,4.8,False
20071121,3.2,0.0,4.1,3.4,4.7,False
20071122,1.8,0.0,6.8,4.1,8.4,False
20071123,2.0,0.05,6.5,5.3,7.7,False
20071124,2.5,0.43,3.0,1.0,5.5,False
20071125,6.1,0.23,5.0,3.3,6.8,False
20071126,6.0,0.0,3.4,0.6,5.5,False
20071127,3.5,0.0,2.2,0.5,3.8,False
20071128,2.0,0.15,2.2,-3.1,4.8,False
20071129,3.8,0.15,5.1,4.4,5.5,False
20071130,3.2,0.05,5.2,3.7,7.2,False
20071201,4.9,0.88,6.9,3.4,8.7,False
20071202,4.2,1.13,6.3,5.6,7.6,False
20071203,5.1,0.16,5.9,4.8,7.6,False
20071204,3.3,0.09,5.1,4.1,6.1,False
20071205,4.4,0.15,7.0,2.5,9.1,False
20071206,4.1,0.83,7.9,7.3,9.0,False
20071207,5.0,0.81,8.0,6.9,9.9,False
20071208,5.0,0.0,5.7,4.8,7.3,False
20071209,2.7,0.38,5.0,2.8,6.0,False
20071210,2.0,0.0,4.8,3.1,6.2,False
20071211,1.4,0.0,4.8,4.3,5.3,False
20071212,1.4,0.0,1.8,0.1,4.7,False
20071213,0.8,0.0,1.0,-2.4,2.4,False
20071214,1.1,0.0,3.5,1.2,4.5,False
20071215,0.2,0.0,-0.1,-2.6,4.1,False
20071216,0.8,0.0,-0.5,-4.6,2.6,False
20071217,0.4,0.0,1.8,0.4,3.4,False
20071218,0.8,0.0,1.0,-0.4,3.4,False
20071219,2.7,0.0,1.0,-0.6,1.7,False
20071220,2.5,0.0,2.3,1.3,2.9,False
20071221,1.0,0.0,0.3,-0.9,2.2,False
20071222,1.0,0.0,-0.8,-1.6,0.7,False
20071223,1.1,0.0,0.9,-1.3,2.7,False
20071224,2.4,0.0,2.5,1.7,3.1,False
20071225,3.9,0.0,2.9,2.4,3.4,False
20071226,2.9,0.0,3.8,2.4,4.9,False
20071227,3.9,0.18,3.7,2.7,4.6,False
20071228,4.4,0.0,5.9,4.3,6.6,False
20071229,4.5,0.0,4.9,3.9,6.5,False
20071230,3.3,0.0,4.7,3.4,6.3,False
20071231,2.4,0.0,2.0,-0.6,4.1,False
20080101,1.8,0.15,0.2,-1.1,2.0,False
20080102,3.8,0.1,0.7,-0.2,1.4,False
20080103,8.2,0.0,-2.2,-3.9,0.8,False
20080104,8.1,0.0,-2.2,-2.8,-1.2,False
20080105,6.2,0.66,-1.1,-2.0,-0.1,False
20080106,1.2,0.01,2.1,-0.9,3.0,False
20080107,3.0,0.61,2.4,0.4,3.7,False
20080108,4.2,0.03,4.7,3.0,6.0,False
20080109,3.3,0.07,4.1,3.2,4.7,False
20080110,4.5,0.2,4.4,3.1,5.2,False
20080111,3.0,0.27,6.1,4.9,6.6,False
20080112,4.0,0.01,5.8,5.0,7.0,False
20080113,3.7,0.0,4.2,3.3,6.0,False
20080114,3.1,0.0,2.6,1.2,4.6,False
20080115,4.6,0.5,5.1,3.2,6.1,False
20080116,5.0,0.0,6.5,5.2,7.1,False
20080117,2.7,0.24,4.7,3.5,7.3,False
20080118,4.1,0.64,5.4,4.4,6.2,False
20080119,5.6,0.0,7.4,5.3,9.3,False
20080120,2.9,0.05,4.3,3.5,5.5,False
20080121,3.7,0.0,4.5,3.6,6.3,False
20080122,3.6,0.0,1.2,-0.6,3.9,False
20080123,2.3,0.74,1.6,-1.3,3.7,False
20080124,4.6,0.03,6.7,3.3,7.9,False
20080125,6.5,0.04,5.8,3.4,7.8,False
20080126,8.4,0.73,6.3,4.6,8.4,False
20080127,4.1,0.01,4.3,3.2,6.3,False
20080128,1.5,0.11,3.8,-2.5,6.9,False
20080129,3.7,0.0,4.8,3.9,6.1,False
20080130,3.9,0.21,4.3,3.6,5.5,False
20080131,5.6,0.42,2.7,1.4,4.3,False
20080201,6.2,0.01,4.0,0.5,5.6,False
20080202,6.2,0.0,2.5,-0.3,4.7,False
20080203,3.8,0.0,2.7,0.5,4.6,False
20080204,3.6,0.0,2.6,1.2,4.7,False
20080205,3.3,0.39,4.2,2.2,5.1,False
20080206,5.1,0.0,6.1,4.1,7.6,False
20080207,4.8,0.0,4.8,3.5,6.6,False
20080208,1.6,0.0,5.3,3.7,6.2,False
20080209,2.1,0.0,5.9,2.8,11.0,False
20080210,1.8,0.0,6.0,4.2,10.1,False
20080211,0.9,0.0,4.5,2.6,6.1,False
20080212,0.7,0.0,0.8,-2.9,4.9,False
20080213,2.8,0.0,3.1,-1.9,4.5,False
20080214,2.2,0.0,1.0,-1.4,4.1,False
20080215,2.2,0.0,-1.3,-3.2,1.4,False
20080216,2.2,0.0,-2.2,-7.6,1.6,False
20080217,6.1,0.0,3.4,1.3,5.7,False
20080218,4.0,0.0,7.2,4.6,9.7,False
20080219,1.4,0.0,5.6,4.7,6.9,False
20080220,1.7,0.0,5.2,4.0,7.3,False
20080221,3.9,0.27,3.4,-0.1,5.2,False
20080222,7.9,0.01,7.9,5.1,9.2,False
20080223,7.0,0.01,6.2,4.6,9.2,False
20080224,5.5,0.02,7.3,5.5,8.0,False
20080225,4.6,0.0,6.4,5.0,8.6,False
20080226,4.3,0.3,6.3,4.5,8.0,False
20080227,8.0,0.02,6.6,5.6,8.5,False
20080228,4.9,0.0,5.5,4.0,8.9,False
20080229,4.0,0.71,5.4,4.2,7.2,False
20080301,7.2,0.3,6.1,4.0,7.8,False
20080302,7.5,0.0,5.5,3.4,7.5,False
20080303,3.8,0.29,4.0,2.8,6.6,False
20080304,2.2,0.11,0.8,-1.6,5.8,False
20080305,4.7,0.3,1.5,-2.3,4.9,False
20080306,6.5,0.03,6.6,2.7,9.8,False
20080307,2.2,0.0,5.9,3.2,7.9,False
20080308,2.7,0.0,5.3,2.6,9.3,False
20080309,3.2,0.15,5.9,4.6,7.0,False
20080310,4.1,0.0,7.3,5.8,10.0,False
20080311,4.5,0.3,7.4,5.6,10.8,False
20080312,4.6,0.3,5.6,4.2,8.1,False
20080313,6.1,1.0,5.4,4.3,6.9,False
20080314,3.1,0.4,4.4,3.5,6.0,False
20080315,2.4,0.01,4.8,3.3,7.8,False
20080316,0.8,0.0,3.7,-0.8,10.5,False
20080317,6.8,1.4,1.4,0.1,5.0,False
20080318,4.2,0.04,1.4,-0.3,3.3,False
20080319,2.8,0.1,1.7,-0.8,4.3,False
20080320,2.7,1.0,0.4,-4.1,4.5,False
20080321,4.7,0.5,2.3,1.1,3.4,False
20080322,4.3,0.0,-0.6,-1.7,2.5,False
20080323,2.1,0.0,-2.2,-7.3,1.8,False
20080324,3.6,0.14,1.0,-0.6,3.2,False
20080325,1.2,0.2,0.2,-3.5,4.0,False
20080326,1.7,0.0,0.8,-2.0,4.3,False
20080327,0.9,0.0,0.9,-5.0,5.4,False
20080328,4.7,0.0,4.1,-2.6,8.0,False
20080329,3.5,0.25,7.0,5.4,8.9,False
20080330,6.0,0.0,7.6,3.1,10.6,False
20080331,2.5,0.0,8.8,5.8,13.0,False
20080401,1.5,0.23,5.8,3.3,9.6,False
20080402,0.8,0.0,7.1,4.3,11.8,False
20080403,2.0,0.0,6.8,3.1,10.4,False
20080404,2.6,0.24,6.2,4.1,10.0,False
20080405,1.0,0.97,5.9,5.2,7.2,False
20080406,1.9,0.0,5.5,3.2,9.6,False
20080407,1.2,0.09,5.2,-0.2,9.6,False
20080408,3.6,0.54,4.7,3.7,6.7,False
20080409,1.9,0.0,4.9,1.8,8.6,False
20080410,0.8,0.0,4.0,-1.2,10.0,False
20080411,5.0,0.59,4.8,-1.4,10.1,False
20080412,1.4,0.0,6.9,2.9,10.8,False
20080413,2.2,0.0,8.2,2.8,13.0,False
20080414,1.2,0.0,7.8,4.4,11.5,False
20080415,1.1,0.0,6.5,-0.1,11.6,False
20080416,2.1,0.42,6.7,3.0,10.8,False
20080417,2.7,0.0,8.3,6.0,13.4,False
20080418,1.3,0.0,5.9,1.9,10.8,False
20080419,2.0,0.0,6.5,-1.6,13.2,False
20080420,1.3,0.0,6.8,-1.1,13.7,False
20080421,2.8,0.0,7.5,-1.1,13.7,False
20080422,4.9,0.0,8.3,2.7,13.6,False
20080423,1.8,0.0,7.9,-0.9,14.7,False
20080424,2.0,0.0,7.4,-2.3,14.1,False
20080425,1.3,0.0,10.2,3.5,16.0,False
20080426,1.9,0.0,10.2,9.3,14.0,False
20080427,2.4,0.0,12.9,7.7,18.2,True
20080428,5.8,0.0,14.6,9.1,19.3,True
20080429,6.8,0.0,15.5,11.4,20.3,True
20080430,4.4,0.27,12.4,9.1,18.0,False
20080501,1.2,0.63,10.7,8.6,13.2,False
20080502,1.7,0.0,10.9,5.2,16.1,False
20080503,2.2,0.0,11.4,6.4,15.9,False
20080504,1.7,0.0,11.3,4.1,17.9,False
20080505,2.2,0.0,12.3,4.6,18.1,True
20080506,1.0,0.0,13.9,6.3,21.0,True
20080507,1.3,0.0,14.1,6.0,20.4,True
20080508,1.2,0.0,15.7,7.0,22.6,True
20080509,1.0,0.0,16.0,6.9,22.2,True
20080510,1.2,0.0,17.2,7.0,24.1,True
20080511,1.4,0.0,17.7,7.2,25.0,True
20080512,3.6,0.0,14.7,9.1,22.4,True
20080513,2.8,0.0,10.3,6.6,14.9,False
20080514,0.8,0.0,10.3,1.6,16.3,False
20080515,1.0,0.0,12.1,2.0,18.5,True
20080516,1.6,0.0,14.7,9.2,19.9,True
20080517,2.2,0.0,11.8,7.3,16.0,False
20080518,3.1,0.0,9.6,5.7,13.3,False
20080519,0.8,0.46,7.9,1.6,12.6,False
20080520,1.2,0.0,9.9,1.5,15.3,False
20080521,0.6,0.0,11.1,3.3,16.6,False
20080522,1.1,0.0,11.9,2.1,18.7,True
20080523,1.3,0.0,13.2,3.6,20.7,True
20080524,2.4,0.0,13.0,4.7,19.8,True
20080525,2.8,0.0,11.6,3.3,18.4,True
20080526,2.9,2.59,9.1,8.0,13.6,False
20080527,1.0,0.0,12.1,2.9,19.3,True
20080528,4.5,0.0,13.1,4.0,19.1,True
20080529,3.5,0.0,14.6,8.6,20.9,True
20080530,3.6,0.0,16.9,9.3,23.1,True
20080531,3.0,0.0,18.1,11.1,24.5,True
20080601,2.6,0.0,17.3,7.8,24.6,True
20080602,1.7,0.0,19.7,9.2,27.3,True
20080603,4.3,0.0,17.4,11.4,23.1,True
20080604,4.0,0.0,16.3,9.1,22.6,True
20080605,2.3,0.0,16.4,7.0,23.8,True
20080606,1.6,0.0,17.0,6.0,25.6,True
20080607,2.0,0.0,19.2,7.3,27.5,True
20080608,1.4,0.0,19.2,8.2,26.7,True
20080609,4.3,0.0,18.6,13.8,22.9,True
20080610,5.3,0.0,16.8,12.4,22.3,True
20080611,5.3,0.13,13.5,11.5,17.5,False
20080612,2.8,0.06,13.7,11.1,18.4,False
20080613,2.3,0.0,13.6,8.4,18.0,True
20080614,2.8,0.0,13.7,9.0,17.7,False
20080615,2.0,0.25,13.8,10.5,17.6,False
20080616,2.2,0.67,12.9,8.4,16.8,False
20080617,2.3,0.0,14.5,7.7,19.4,True
20080618,1.6,0.0,15.9,7.5,21.6,True
20080619,2.8,0.09,17.4,14.3,23.9,False
20080620,3.8,0.06,16.7,12.7,20.8,False
20080621,3.9,0.0,15.2,11.0,20.9,True
20080622,2.2,1.1,14.8,9.2,20.2,False
20080623,5.6,0.0,16.0,14.6,19.1,True
20080624,5.1,0.0,14.6,10.9,18.7,True
20080625,1.0,0.0,14.4,7.4,19.3,True
20080626,2.4,0.02,16.4,9.6,22.5,False
20080627,1.5,0.16,15.4,12.2,19.4,False
20080628,2.0,0.05,14.7,13.0,17.5,False
20080629,2.9,0.02,17.1,14.1,21.6,False
20080630,3.8,0.0,17.3,14.2,21.6,True
20080701,1.8,0.0,17.0,12.2,21.6,True
20080702,2.1,0.0,17.5,7.7,23.3,True
20080703,4.2,0.0,20.2,11.8,27.5,True
20080704,2.0,0.0,17.8,9.5,24.8,True
20080705,1.2,0.0,19.4,9.8,26.2,True
20080706,1.7,1.0,20.1,16.5,24.2,False
20080707,2.2,0.0,18.7,14.5,22.2,True
20080708,2.2,0.47,16.0,12.9,20.2,False
20080709,2.5,0.0,17.3,13.8,21.0,True
20080710,2.7,1.03,16.9,12.8,21.9,False
20080711,2.0,0.06,18.9,16.4,22.2,False
20080712,2.2,0.0,18.1,13.6,22.6,True
20080713,2.5,0.0,16.8,10.7,20.9,True
20080714,3.7,0.0,16.9,13.1,21.3,True
20080715,3.7,0.0,18.9,15.7,23.5,True
20080716,4.2,0.0,17.9,15.9,21.2,True
20080717,3.4,0.06,16.4,13.8,20.3,False
20080718,2.2,0.05,16.1,13.3,19.6,False
20080719,2.1,0.3,17.1,14.8,20.6,False
20080720,4.0,0.0,17.2,15.3,19.9,True
20080721,3.0,0.0,14.2,8.6,17.8,False
20080722,2.5,0.0,17.0,9.2,22.8,True
20080723,1.1,0.0,17.4,12.3,22.3,True
20080724,2.0,0.0,19.1,9.1,26.5,True
20080725,3.3,0.0,19.9,11.2,26.7,True
20080726,3.0,0.0,21.0,11.7,28.3,True
20080727,1.8,0.0,22.0,11.5,29.9,True
20080728,1.7,0.0,22.2,12.0,30.1,True
20080729,2.9,0.0,21.2,12.2,28.3,True
20080730,2.0,0.0,20.3,12.0,26.2,True
20080731,1.2,0.0,21.2,11.3,27.8,True
20080801,3.7,0.02,21.7,12.7,29.2,False
20080802,3.2,0.02,20.6,17.6,24.0,False
20080803,3.0,1.28,20.2,16.0,24.9,False
20080804,6.3,2.39,16.5,14.7,20.7,False
20080805,8.6,0.11,16.4,14.1,19.5,False
20080806,1.5,0.0,16.2,10.1,21.9,True
20080807,2.7,0.01,21.4,15.6,27.6,False
20080808,3.5,0.46,19.2,16.5,23.4,False
20080809,5.0,0.57,18.2,14.7,22.2,False
20080810,2.5,0.26,16.2,14.2,18.2,False
20080811,3.0,0.09,18.5,14.5,21.8,False
20080812,2.6,0.4,16.1,13.3,19.4,False
20080813,2.8,0.8,18.1,16.0,21.6,False
20080814,5.0,0.14,16.5,12.9,20.0,False
20080815,2.2,0.0,16.3,11.8,20.4,True
20080816,2.2,0.0,17.3,10.9,22.8,True
20080817,2.0,0.14,16.0,13.4,19.6,False
20080818,1.4,0.06,15.3,9.9,19.8,False
20080819,2.0,0.02,18.2,14.2,22.2,False
20080820,3.0,0.34,17.6,15.4,20.2,False
20080821,4.7,0.2,17.9,15.7,21.1,False
20080822,2.7,0.7,18.2,15.8,20.9,False
20080823,3.2,3.35,14.6,13.9,18.3,False
20080824,1.4,0.01,15.9,13.4,19.4,False
20080825,1.2,0.01,16.6,12.1,21.1,False
20080826,1.7,0.3,17.3,14.8,20.2,False
20080827,3.2,0.49,17.0,16.5,18.2,False
20080828,4.5,0.27,16.1,14.6,19.2,False
20080829,4.0,0.0,16.5,13.9,19.8,True
20080830,0.5,0.0,14.4,6.9,21.0,True
20080831,2.5,0.0,15.2,8.6,21.6,True
20080901,4.6,0.03,16.9,13.5,20.0,False
20080902,2.5,0.02,17.4,14.1,19.7,False
20080903,3.5,0.03,16.2,15.4,18.8,False
