DATE,DRESDEN_cloud_cover,DRESDEN_wind_speed,DRESDEN_wind_gust,DRESDEN_humidity,DRESDEN_global_radiation,DRESDEN_precipitation,DRESDEN_sunshine,DRESDEN_temp_mean,DRESDEN_temp_min,DRESDEN_temp_max,DRESDEN_picnic_weather
20030309,8,6.4,13.8,0.8,0.4,0.11,0.0,6.9,5.1,8.9,False
20030310,6,4.4,10.4,0.63,1.54,0.0,9.4,10.1,5.0,15.0,False
20030311,7,4.9,20.3,0.65,0.63,0.99,1.0,10.8,5.9,14.4,False
20030312,8,6.5,17.4,0.9,0.7,0.84,0.8,6.4,4.1,9.1,False
20030313,6,5.3,13.0,0.68,1.21,0.0,5.1,2.1,-0.5,4.6,False
20030314,8,3.2,8.3,0.81,0.43,0.0,0.0,0.6,-1.0,2.1,False
20030315,4,2.9,8.0,0.74,1.52,0.0,8.2,2.4,-0.9,6.3,False
20030316,2,2.4,6.7,0.82,1.67,0.0,10.2,2.3,-2.6,6.8,False
20030317,6,4.0,10.2,0.81,1.21,0.0,4.9,2.7,-0.9,7.0,False
20030318,5,3.2,8.6,0.78,1.5,0.0,5.9,4.6,-0.5,8.9,False
20030319,4,4.5,11.7,0.79,1.86,0.0,9.3,3.8,1.9,6.9,False
20030320,8,3.7,9.4,0.83,0.21,0.0,0.0,1.8,1.1,2.7,False
20030321,3,4.7,10.7,0.61,1.98,0.0,11.7,-0.4,-3.1,2.9,False
20030322,1,4.2,8.9,0.44,2.06,0.0,11.7,1.0,-4.6,7.5,False
20030323,0,2.4,6.6,0.37,2.09,0.0,11.9,5.6,-3.0,14.7,False
20030324,0,4.2,9.3,0.38,2.13,0.0,11.8,9.0,0.8,16.4,False
20030325,3,3.7,9.6,0.57,1.64,0.0,7.6,9.8,4.9,14.9,False
20030326,1,2.9,8.7,0.76,1.77,0.0,7.9,8.2,1.5,14.2,False
20030327,2,4.0,11.8,0.6,1.79,0.43,9.5,11.8,6.9,18.2,False
20030328,2,2.6,6.2,0.93,1.63,0.0,5.4,6.8,2.2,10.3,False
20030329,4,1.9,5.2,0.72,2.02,0.0,9.3,8.6,0.8,17.3,False
20030330,4,4.0,10.4,0.66,1.58,0.0,6.2,10.7,6.0,16.5,False
20030331,4,4.7,11.3,0.65,1.61,0.0,6.7,6.3,2.3,10.4,False
20030401,4,5.2,12.2,0.47,2.11,0.23,11.0,8.5,-0.7,15.2,False
20030402,7,5.9,17.1,0.72,1.15,0.02,3.2,7.5,4.3,12.9,False
20030403,7,5.1,11.0,0.83,0.92,0.07,1.5,4.1,2.9,6.4,False
20030404,4,4.2,13.9,0.63,2.33,0.0,11.2,4.7,0.1,8.1,False
20030405,7,8.1,20.0,0.67,0.94,0.0,1.3,4.9,-1.2,9.3,False
20030406,5,5.9,15.8,0.7,1.57,0.02,5.2,-1.0,-3.9,2.6,False
20030407,7,5.7,13.1,0.85,0.82,0.01,0.1,-2.1,-4.1,0.7,False
20030408,6,3.7,10.4,0.74,1.33,0.0,3.0,-1.6,-3.9,1.2,False
20030409,6,3.2,9.0,0.63,1.53,0.0,4.8,-1.1,-5.2,1.9,False
20030410,5,2.2,7.0,0.58,2.23,0.0,9.4,2.3,-4.2,7.9,False
20030411,6,3.5,9.7,0.62,1.2,0.0,1.7,3.6,0.2,7.6,False
20030412,2,3.9,10.6,0.59,2.45,0.0,12.1,5.8,-1.1,12.0,False
20030413,0,3.7,11.0,0.59,2.43,0.0,11.8,7.7,-0.2,14.4,False
20030414,0,5.0,13.3,0.52,2.56,0.0,12.6,10.6,2.7,17.1,False
20030415,2,4.9,12.8,0.48,2.5,0.0,12.5,13.2,5.8,19.3,True
20030416,2,5.1,12.8,0.46,2.56,0.0,13.0,11.9,5.8,17.3,False
20030417,1,3.8,11.8,0.45,2.64,0.0,12.9,11.2,4.2,17.3,False
20030418,6,3.8,8.1,0.87,0.61,0.53,2.1,4.2,2.9,7.0,False
20030419,8,5.9,12.7,0.84,0.86,0.33,0.8,7.6,4.9,10.2,False
20030420,1,7.0,15.3,0.5,2.61,0.0,12.6,13.5,6.8,19.0,True
20030421,1,5.3,13.1,0.44,2.56,0.0,11.7,14.2,7.6,19.8,True
20030422,0,2.8,10.2,0.4,2.63,0.0,12.5,13.8,5.1,20.2,True
20030423,3,3.4,9.8,0.53,2.43,0.0,11.0,11.1,4.6,17.0,False
20030424,2,2.2,6.6,0.57,2.36,0.0,11.3,12.1,4.1,18.5,True
20030425,3,2.7,6.3,0.49,2.57,0.0,10.2,14.6,5.1,21.6,True
20030426,6,5.3,11.0,0.46,1.91,0.07,4.3,16.9,11.4,23.3,False
20030427,6,7.2,17.3,0.66,1.99,0.04,7.5,13.0,10.3,17.1,False
20030428,6,4.8,10.6,0.58,1.83,0.0,4.6,14.7,9.1,19.0,True
20030429,6,5.9,14.3,0.58,1.36,0.0,4.4,17.2,11.5,20.7,True
20030430,6,4.9,15.5,0.64,1.39,0.0,4.9,17.3,9.5,23.3,True
20030501,5,7.1,17.5,0.51,1.51,0.0,5.1,14.3,10.7,18.8,True
20030502,5,3.6,12.0,0.46,2.35,0.0,9.2,16.1,8.5,21.5,True
20030503,5,6.7,18.5,0.52,1.28,0.0,2.2,13.7,8.5,16.5,False
20030504,3,3.6,8.5,0.44,3.04,0.0,14.0,15.1,6.1,22.2,True
20030505,1,6.8,13.2,0.37,3.05,0.0,13.3,21.2,13.0,28.2,True
20030506,5,5.8,14.9,0.5,2.61,0.0,11.0,20.6,12.3,27.7,True
20030507,3,3.1,8.3,0.62,2.78,0.0,10.9,15.1,11.0,19.7,True
20030508,2,2.3,14.0,0.64,2.66,2.03,11.1,18.8,8.8,27.3,False
20030509,7,2.6,10.7,0.83,1.49,0.55,3.2,15.0,12.1,19.0,False
20030510,7,2.2,6.6,0.85,1.53,0.0,0.9,13.5,11.2,16.3,False
20030511,7,2.0,5.7,0.79,2.0,0.0,4.3,15.0,9.8,20.2,True
20030512,5,3.3,10.1,0.78,1.68,0.3,5.0,15.9,12.6,20.4,False
20030513,6,3.6,15.3,0.84,1.08,0.03,1.8,12.6,8.1,17.1,False
20030514,5,4.3,11.5,0.68,2.23,0.0,5.5,9.6,6.6,14.8,False
20030515,5,2.7,9.6,0.76,1.49,0.26,3.4,8.7,5.0,12.6,False
20030516,2,3.2,9.9,0.67,2.86,0.0,12.0,9.9,2.7,15.9,False
20030517,6,4.1,10.9,0.65,2.22,0.09,7.3,13.0,6.7,20.3,False
20030518,6,4.6,19.9,0.76,2.11,0.49,7.0,14.6,10.5,19.6,False
20030519,8,4.3,19.5,0.81,1.34,0.32,1.0,15.2,12.5,18.1,False
20030520,6,5.4,15.7,0.71,1.89,0.01,4.7,13.1,9.8,16.6,False
20030521,4,3.8,8.8,0.66,2.59,0.0,8.9,12.3,8.2,16.8,False
20030522,4,3.3,7.9,0.69,2.5,0.0,8.7,13.3,8.4,18.2,True
20030523,6,4.2,11.7,0.7,1.69,0.0,4.3,16.5,10.8,21.7,True
20030524,4,5.5,14.6,0.59,3.3,0.0,14.4,20.6,14.5,26.7,True
20030525,4,4.7,11.6,0.64,3.13,0.0,13.0,20.5,16.3,24.6,True
20030526,7,3.8,8.3,0.72,1.47,0.19,2.6,16.1,14.0,19.2,False
20030527,7,3.0,7.2,0.73,1.38,0.0,1.3,14.9,11.5,19.1,True
20030528,6,3.6,8.9,0.6,2.4,0.0,5.7,17.5,12.5,22.0,True
20030529,1,3.6,10.4,0.5,3.4,0.0,14.8,18.5,10.5,25.0,True
20030530,0,2.6,7.4,0.46,3.5,0.0,15.2,19.8,9.3,27.0,True
20030531,6,3.1,9.8,0.68,1.83,0.0,5.8,18.4,11.6,26.2,True
20030601,3,2.6,7.9,0.61,3.26,0.0,13.4,20.7,13.7,26.8,True
20030602,1,3.3,9.2,0.52,3.07,0.0,11.4,21.8,12.5,28.2,True
20030603,1,3.3,8.9,0.49,3.22,0.0,14.2,23.8,16.2,29.4,True
20030604,1,4.5,12.0,0.48,3.3,0.0,14.5,25.2,18.4,30.7,True
20030605,4,3.1,16.2,0.59,2.43,0.04,8.5,24.7,18.0,30.9,False
20030606,6,2.7,6.9,0.82,1.35,0.0,3.4,18.8,15.9,22.7,True
20030607,2,2.5,6.5,0.58,3.3,0.0,14.9,21.5,13.4,28.0,True
20030608,2,4.3,22.3,0.56,3.35,0.14,14.3,23.9,15.4,31.1,False
20030609,4,4.7,12.4,0.58,3.16,0.0,11.9,19.5,14.3,23.1,True
20030610,6,3.4,7.9,0.51,3.2,0.06,14.0,21.9,11.0,29.0,False
20030611,5,3.6,10.5,0.65,1.89,0.0,5.3,21.8,18.0,25.7,True
20030612,2,2.9,11.3,0.59,3.32,0.52,14.3,23.1,14.6,30.3,False
20030613,5,2.9,9.6,0.7,2.75,0.0,8.7,19.2,14.7,22.8,True
20030614,4,2.4,6.7,0.53,3.11,0.0,12.1,19.1,11.7,24.9,True
20030615,5,2.7,9.5,0.54,3.29,0.0,11.5,18.4,12.9,23.1,True
20030616,4,3.0,9.1,0.55,2.94,0.0,11.8,17.9,12.7,22.4,True
20030617,2,3.2,9.8,0.5,3.09,0.02,13.4,19.0,11.0,25.0,False
20030618,6,2.9,8.4,0.74,1.12,0.4,1.7,17.6,14.4,21.6,False
20030619,5,3.9,11.3,0.83,1.21,0.3,1.2,17.4,14.3,21.1,False
20030620,6,7.3,16.9,0.62,2.59,0.07,6.7,17.0,11.8,20.3,False
20030621,5,6.3,14.1,0.61,1.99,0.0,4.5,14.3,9.5,19.2,True
20030622,6,2.7,9.9,0.59,3.05,0.0,10.1,17.3,11.0,22.3,True
20030623,5,4.8,17.5,0.52,2.57,0.07,9.5,23.4,15.8,32.2,False
20030624,3,5.2,13.6,0.55,3.04,0.0,12.6,20.0,15.0,24.8,True
20030625,5,5.2,12.1,0.61,2.18,0.0,6.2,16.6,12.6,21.6,True
20030626,5,2.5,7.6,0.67,1.96,0.0,5.2,16.0,11.1,20.7,True
20030627,2,2.9,9.2,0.56,3.19,0.0,13.3,18.5,10.6,24.8,True
20030628,3,2.2,7.4,0.44,3.27,0.0,13.8,20.7,12.2,27.0,True
20030629,6,3.5,13.1,0.52,2.15,0.02,6.0,21.9,16.7,29.2,False
20030630,5,2.7,11.5,0.64,2.74,0.51,9.1,21.4,15.1,28.8,False
20030701,8,3.8,13.1,0.91,0.36,1.05,0.1,16.7,14.2,19.9,False
20030702,5,6.1,16.1,0.66,2.79,0.59,7.9,17.9,13.9,23.4,False
20030703,5,4.8,13.6,0.71,1.67,0.19,5.1,16.5,12.7,21.2,False
20030704,6,5.2,14.1,0.74,2.08,0.48,6.1,16.6,13.7,20.8,False
20030705,8,5.4,12.0,0.87,0.64,0.1,0.0,14.7,13.8,15.9,False
20030706,8,5.0,12.3,0.8,1.16,0.01,0.9,15.2,12.6,18.6,False
20030707,6,3.7,10.2,0.65,2.04,0.0,4.3,16.6,13.6,20.0,True
20030708,5,3.3,9.5,0.64,2.08,0.0,5.4,17.8,11.0,23.6,True
20030709,6,3.0,10.4,0.71,1.74,0.22,4.0,17.3,13.1,21.8,False
20030710,5,3.8,9.8,0.67,1.88,0.0,5.0,15.6,12.5,19.3,True
20030711,4,2.8,8.4,0.52,3.25,0.0,13.4,19.1,10.8,25.9,True
20030712,7,4.5,11.3,0.57,2.46,0.0,6.9,18.5,15.2,22.3,True
20030713,5,3.4,8.9,0.58,1.98,0.0,5.1,17.1,12.5,21.0,True
20030714,1,2.7,8.2,0.55,3.27,0.0,14.6,19.1,10.0,25.9,True
20030715,2,2.6,7.9,0.51,2.72,0.0,11.4,21.7,13.0,27.5,True
20030716,2,3.8,10.9,0.45,3.12,0.0,13.6,24.8,16.8,31.0,True
20030717,7,3.1,14.7,0.67,1.78,1.04,4.1,21.9,15.9,29.2,False
20030718,4,3.2,10.0,0.7,2.13,0.0,5.9,20.2,16.0,25.9,True
20030719,2,2.5,5.8,0.56,3.04,0.0,13.6,22.4,14.4,28.7,True
20030720,1,3.9,10.4,0.47,3.31,0.0,14.6,24.7,16.5,30.5,True
20030721,5,4.1,15.6,0.57,2.59,0.68,8.9,24.9,19.4,33.9,False
20030722,5,2.7,7.7,0.7,2.76,0.0,9.9,23.3,18.2,29.3,True
20030723,4,2.4,9.8,0.7,2.39,0.05,9.3,21.4,16.7,26.6,False
20030724,6,3.5,14.6,0.63,2.16,2.7,7.7,22.3,16.2,28.9,False
20030725,6,2.7,7.2,0.81,1.7,0.0,5.5,19.3,16.3,24.1,True
20030726,6,2.9,8.0,0.68,1.3,0.0,2.0,21.4,16.6,26.1,True
20030727,5,4.5,15.8,0.66,2.18,3.1,8.1,24.4,18.7,33.4,False
20030728,6,2.8,9.8,0.82,1.36,0.11,2.3,19.1,16.1,22.2,False
20030729,6,2.1,10.4,0.81,1.72,0.55,4.1,18.1,15.0,23.2,False
20030730,1,2.3,6.5,0.61,3.09,0.0,14.2,19.9,12.4,25.1,True
20030731,6,2.9,7.9,0.73,1.63,0.03,3.5,20.3,16.4,23.6,False
20030801,4,1.9,9.2,0.73,2.25,0.0,6.9,23.1,17.2,28.5,True
20030802,3,2.3,6.2,0.62,2.7,0.0,10.6,25.0,18.4,31.0,True
20030803,3,2.2,6.9,0.58,2.59,0.0,11.0,26.4,18.9,32.6,True
20030804,2,2.9,6.6,0.63,2.75,0.0,12.1,25.1,20.0,30.6,True
20030805,3,3.2,7.1,0.51,2.78,0.0,13.6,23.5,17.9,28.8,True
20030806,1,2.5,6.6,0.53,2.69,0.0,12.8,22.2,14.7,28.3,True
20030807,0,2.2,6.1,0.47,2.94,0.0,14.1,22.8,14.3,29.7,True
20030808,4,3.1,7.4,0.43,2.76,0.0,13.8,24.0,15.0,31.3,True
20030809,4,2.6,6.2,0.42,2.91,0.0,13.2,24.5,14.8,32.2,True
20030810,0,3.5,10.2,0.46,2.92,0.0,14.1,23.4,17.2,29.4,True
20030811,0,2.9,8.2,0.43,3.0,0.0,14.4,21.2,14.0,27.2,True
20030812,4,2.7,6.3,0.35,2.61,0.0,10.8,24.3,13.0,32.5,True
20030813,3,5.0,15.9,0.4,2.47,0.0,13.3,28.2,20.8,36.0,True
20030814,5,2.5,10.0,0.63,1.55,0.0,4.1,20.9,15.4,25.7,True
20030815,3,4.4,14.4,0.51,2.36,0.0,9.9,18.1,12.9,23.5,True
20030816,3,3.1,9.9,0.5,2.76,0.0,12.1,18.1,12.1,23.8,True
20030817,3,2.7,6.4,0.44,2.75,0.0,13.4,20.7,10.7,29.2,True
20030818,6,3.6,15.5,0.54,1.36,0.19,2.7,23.4,18.9,31.5,False
20030819,6,4.4,12.0,0.73,1.14,0.22,2.4,19.9,16.8,24.7,False
20030820,4,2.3,7.9,0.63,2.05,0.0,6.9,18.9,15.6,22.9,True
20030821,6,2.1,6.6,0.55,2.36,0.0,9.7,20.2,13.5,26.0,True
20030822,5,4.2,11.8,0.5,2.43,0.0,10.9,21.4,15.5,27.2,True
20030823,6,4.4,11.7,0.69,1.17,0.06,2.5,19.9,15.3,25.1,False
20030824,5,3.7,9.2,0.68,1.18,0.0,1.3,16.2,12.0,19.5,True
20030825,2,2.5,7.4,0.59,2.42,0.0,10.8,18.5,12.3,24.3,True
20030826,4,3.5,13.0,0.52,2.51,0.0,12.0,18.8,11.9,25.6,True
20030827,6,5.9,14.7,0.6,0.99,0.0,0.4,15.9,11.9,18.4,True
20030828,4,2.7,7.0,0.59,1.93,0.05,7.3,16.4,10.0,23.1,False
20030829,7,4.6,12.9,0.61,1.53,0.21,4.1,20.5,14.1,27.7,False
20030830,6,5.7,12.6,0.76,1.11,0.0,2.0,14.8,12.3,19.8,True
20030831,6,4.0,12.3,0.77,1.58,0.26,3.8,13.2,10.0,17.8,False
20030901,6,4.8,13.7,0.81,1.49,0.69,5.4,11.8,9.2,16.8,False
20030902,5,3.7,9.7,0.78,1.5,0.06,4.4,10.7,6.9,15.4,False
20030903,5,2.9,9.4,0.65,1.79,0.01,5.5,11.6,3.8,17.3,False
20030904,7,3.4,9.6,0.7,0.95,0.0,0.2,14.7,12.4,17.1,False
20030905,5,3.0,7.3,0.62,1.85,0.0,7.3,15.6,10.5,21.0,True
20030906,4,4.3,10.6,0.49,2.29,0.0,11.4,17.5,11.4,23.8,True
20030907,5,4.0,12.8,0.48,2.09,0.0,10.9,19.1,14.4,25.1,True
20030908,6,4.7,10.9,0.51,1.79,0.0,7.7,18.9,14.3,24.0,True
20030909,7,2.2,7.4,0.79,1.21,0.76,1.6,15.4,12.6,19.6,False
20030910,7,2.7,8.6,0.82,0.87,0.38,2.2,14.2,11.9,17.7,False
20030911,7,5.9,17.1,0.84,0.57,0.1,0.7,11.8,10.1,15.2,False
20030912,8,3.0,9.7,0.92,1.0,0.13,1.3,12.7,8.7,16.9,False
20030913,7,3.7,10.1,0.85,1.16,0.12,3.0,13.8,12.1,16.4,False
20030914,4,2.4,5.9,0.82,1.06,0.0,3.4,14.1,10.1,18.7,True
20030915,2,2.7,7.8,0.71,2.06,0.0,10.6,14.2,6.3,21.2,True
20030916,4,3.4,8.2,0.71,1.26,0.0,10.5,15.5,8.9,21.7,True
20030917,2,3.2,11.2,0.68,1.81,0.0,10.3,16.6,10.6,22.3,True
20030918,1,3.5,6.8,0.58,1.94,0.0,10.3,19.2,9.7,28.0,True
20030919,0,4.2,9.1,0.5,1.98,0.0,8.7,21.0,13.6,28.8,True
20030920,3,3.1,6.9,0.52,1.91,0.0,11.0,20.9,12.3,29.7,True
20030921,0,4.4,11.7,0.51,1.91,0.0,11.0,21.4,13.9,29.1,True
20030922,0,4.2,9.6,0.52,1.82,0.0,10.5,21.2,12.3,29.3,True
20030923,5,5.1,20.6,0.7,0.59,0.22,1.3,15.4,9.1,21.9,False
20030924,3,2.9,7.1,0.69,1.48,0.0,7.9,10.4,6.1,14.7,False
20030925,2,3.2,7.7,0.64,1.82,0.0,10.6,10.8,3.8,17.1,False
20030926,3,5.5,10.9,0.49,1.84,0.0,11.3,13.9,7.6,19.8,True
20030927,6,3.0,9.6,0.64,1.23,0.0,5.1,13.9,10.0,17.3,False
20030928,6,2.6,5.6,0.65,1.21,0.45,6.0,15.4,9.6,20.4,False
20030929,7,4.8,11.5,0.78,0.77,0.04,1.2,13.2,9.1,16.0,False
20030930,6,3.6,9.8,0.82,0.84,0.0,1.5,9.6,6.5,12.8,False
20031001,4,4.9,10.9,0.72,1.41,0.0,8.5,12.1,6.0,16.4,False
20031002,6,3.6,9.5,0.83,0.52,0.13,1.2,13.6,9.6,16.5,False
20031003,5,3.8,10.1,0.9,0.6,0.36,1.3,12.3,5.2,17.2,False
20031004,5,4.1,11.6,0.84,0.56,0.5,2.1,12.3,6.7,14.8,False
20031005,7,2.6,7.8,0.92,0.35,0.16,0.0,7.1,5.5,9.6,False
20031006,7,7.1,16.2,0.76,0.87,0.06,1.8,8.0,5.9,10.7,False
20031007,7,8.0,16.6,0.77,0.52,0.04,1.0,8.3,6.4,10.8,False
20031008,8,8.0,18.3,0.86,0.46,0.35,0.1,8.1,5.1,11.3,False
20031009,7,7.6,17.2,0.8,0.91,0.05,3.1,9.1,6.7,11.7,False
20031010,8,6.8,13.2,0.84,0.28,0.01,0.0,12.3,8.7,13.8,False
20031011,5,6.3,15.9,0.68,0.9,0.02,4.4,11.6,9.3,14.7,False
20031012,4,3.8,9.4,0.74,1.3,0.0,6.7,8.7,5.0,11.9,False
20031013,3,2.5,6.3,0.78,1.33,0.0,7.6,6.5,1.5,11.4,False
20031014,5,1.8,4.7,0.81,0.7,0.01,1.8,4.7,-0.8,8.0,False
20031015,7,1.7,4.7,0.82,0.65,0.0,0.5,6.4,3.0,9.4,False
20031016,6,2.1,7.1,0.83,0.75,0.0,2.0,4.5,0.3,9.1,False
20031017,1,3.7,8.9,0.73,1.33,0.0,10.0,3.7,-1.3,9.7,False
20031018,0,4.7,10.5,0.65,1.31,0.0,9.8,5.2,0.3,11.2,False
20031019,3,3.6,10.5,0.71,1.06,0.0,7.0,4.3,0.1,8.5,False
20031020,8,3.1,7.5,0.81,0.34,0.0,0.0,3.6,0.3,6.4,False
20031021,8,1.9,5.9,0.97,0.13,0.54,0.0,2.8,2.4,3.2,False
20031022,7,2.8,6.7,0.91,0.25,0.03,0.1,2.6,-1.2,4.3,False
20031023,3,2.4,9.4,0.87,1.06,0.01,5.7,-0.7,-4.6,3.4,False
20031024,5,2.3,5.3,0.83,0.7,0.01,2.0,-1.4,-3.3,2.2,False
20031025,7,7.0,15.1,0.69,0.68,0.01,2.9,2.8,-1.5,5.7,False
20031026,8,5.8,13.8,0.88,0.18,0.46,0.0,4.3,2.3,5.4,False
20031027,5,2.3,6.0,0.88,0.66,0.0,3.3,1.8,-2.2,4.7,False
20031028,0,4.2,11.1,0.78,1.05,0.0,9.2,2.4,-3.0,8.9,False
20031029,4,9.2,15.8,0.76,0.66,0.65,3.8,2.7,0.9,4.9,False
20031030,8,4.1,11.4,0.9,0.39,0.12,0.1,4.1,1.7,7.1,False
20031031,6,6.6,15.4,0.73,0.77,0.0,4.6,7.2,3.4,10.2,False
20031101,7,5.1,16.7,0.78,0.29,0.0,0.0,9.5,6.9,11.3,False
20031102,5,4.6,10.5,0.74,0.61,0.01,3.6,8.6,6.1,11.1,False
20031103,6,6.2,12.8,0.73,0.29,0.2,1.7,10.2,7.1,13.3,False
20031104,6,5.4,14.1,0.73,0.66,0.0,4.4,9.4,7.6,11.1,False
20031105,4,2.9,6.4,0.75,0.9,0.0,8.3,7.3,2.4,12.7,False
20031106,2,4.0,8.7,0.86,0.77,0.0,7.2,4.1,2.0,6.5,False
20031107,6,4.5,11.8,0.95,0.12,0.0,0.0,4.0,0.9,5.5,False
20031108,3,5.7,14.1,0.8,0.79,0.0,7.8,6.2,2.4,11.3,False
20031109,2,4.4,9.2,0.81,0.83,0.0,8.5,6.2,1.7,12.5,False
20031110,7,5.7,11.5,0.89,0.43,0.0,2.0,2.2,0.1,4.0,False
20031111,0,5.0,11.4,0.73,0.81,0.0,8.5,3.9,1.6,8.6,False
20031112,0,5.5,13.9,0.66,0.8,0.0,8.3,2.5,-0.1,6.2,False
20031113,0,3.7,9.1,0.72,0.73,0.0,7.8,1.1,-1.6,5.5,False
20031114,4,4.9,10.7,0.76,0.65,0.01,7.5,2.2,-1.4,6.0,False
20031115,6,4.3,9.4,0.84,0.47,0.01,2.2,4.5,2.3,9.0,False
20031116,6,6.6,13.9,0.9,0.56,0.86,4.2,3.3,1.5,5.6,False
20031117,8,7.5,15.7,0.89,0.16,0.2,0.0,5.4,2.8,7.5,False
20031118,8,7.1,15.3,0.83,0.17,0.13,0.0,7.6,5.4,10.7,False
20031119,8,8.0,16.6,0.81,0.19,0.0,0.2,11.2,10.4,12.3,False
20031120,6,3.3,10.7,0.86,0.2,0.0,1.4,10.4,6.0,12.7,False
20031121,2,3.1,7.4,0.87,0.56,0.0,6.4,7.3,4.1,11.7,False
20031122,4,5.5,12.4,0.84,0.45,0.0,3.1,7.2,4.3,10.4,False
20031123,4,7.5,12.2,0.82,0.55,0.0,4.8,6.5,4.7,10.8,False
20031124,4,6.4,10.7,0.83,0.48,0.0,4.4,7.2,5.3,10.3,False
20031125,6,3.7,7.4,0.87,0.45,0.1,3.3,8.0,5.3,13.0,False
20031126,6,4.7,10.3,0.91,0.5,0.42,6.0,7.5,5.8,9.6,False
20031127,6,2.8,7.8,0.95,0.38,0.0,3.1,7.9,5.4,10.1,False
20031128,8,2.2,4.6,0.98,0.05,0.83,0.0,6.4,5.8,7.9,False
20031129,8,2.4,8.3,0.98,0.05,0.41,0.0,6.7,5.4,7.3,False
20031130,3,7.2,16.2,0.88,0.52,0.0,6.3,4.7,3.2,5.7,False
20031201,4,7.4,14.6,0.77,0.54,0.0,6.3,6.9,5.1,9.0,False
20031202,5,6.8,13.0,0.82,0.39,0.0,3.1,7.3,6.1,9.4,False
20031203,5,4.9,10.7,0.89,0.43,0.0,2.2,6.3,3.0,8.8,False
20031204,8,2.7,6.5,0.98,0.08,0.0,0.0,3.2,1.1,5.0,False
20031205,8,4.5,13.1,0.99,0.06,0.01,0.0,2.6,1.7,3.3,False
20031206,7,8.4,20.1,0.8,0.38,0.22,2.6,2.8,-0.6,5.9,False
20031207,4,2.2,6.4,0.91,0.41,0.0,4.3,-2.0,-5.5,0.1,False
20031208,0,2.7,5.4,0.83,0.58,0.02,7.7,-3.3,-6.7,1.4,False
20031209,0,5.1,13.2,0.7,0.52,0.0,7.6,-0.4,-4.9,4.5,False
20031210,1,9.4,19.5,0.59,0.53,0.0,7.0,1.8,0.2,4.4,False
20031211,4,5.7,12.6,0.67,0.5,0.33,6.8,1.9,-0.9,5.8,False
20031212,7,4.7,13.0,0.93,0.05,0.05,0.0,2.0,-1.0,4.3,False
20031213,7,7.5,17.3,0.89,0.07,1.36,0.0,6.4,-2.1,12.0,False
20031214,7,10.0,21.6,0.86,0.14,1.63,0.1,6.7,0.4,10.1,False
20031215,7,8.7,19.5,0.87,1.26,0.1,4.8,-0.1,-1.7,1.3,False
20031216,4,6.7,16.7,0.84,0.35,0.02,3.6,-0.4,-2.7,0.5,False
20031217,8,4.3,9.0,0.91,0.23,0.01,0.6,2.4,-0.6,4.2,False
20031218,2,3.3,6.0,0.8,0.5,0.0,7.5,2.7,-1.1,7.1,False
20031219,3,4.0,8.6,0.88,0.48,0.0,7.1,0.7,-1.4,4.2,False
20031220,8,4.4,11.1,0.89,0.11,0.01,0.0,4.5,2.0,7.2,False
20031221,6,9.7,23.1,0.73,0.23,0.14,2.4,6.7,3.2,9.3,False
20031222,6,6.4,14.0,0.84,0.18,0.08,0.3,0.2,-3.6,3.5,False
20031223,2,3.7,8.7,0.79,0.53,0.0,7.4,-5.2,-8.4,-2.5,False
20031224,2,4.9,8.8,0.72,0.51,0.0,7.3,-5.2,-9.0,-0.4,False
20031225,8,4.3,10.2,0.7,0.1,0.0,0.0,-0.9,-4.7,3.5,False
20031226,8,5.0,12.1,0.81,0.16,0.0,0.0,2.9,1.4,4.0,False
20031227,8,6.6,12.3,0.71,0.12,0.0,0.0,2.3,0.4,4.4,False
20031228,6,7.8,14.6,0.74,0.21,0.0,0.9,1.8,0.2,4.2,False
20031229,6,5.0,12.8,0.74,0.21,0.0,0.4,2.3,-2.5,5.1,False
20031230,7,2.4,6.3,0.9,0.2,0.0,0.0,-0.5,-3.0,1.7,False
20031231,8,2.8,6.6,0.96,0.18,0.0,0.0,-0.5,-1.5,1.4,False
20040101,7,2.9,7.6,0.92,0.36,0.0,2.1,-3.0,-5.8,-0.6,False
20040102,8,2.7,5.6,0.94,0.18,0.01,0.0,-3.7,-5.0,-3.0,False
20040103,6,2.2,4.9,0.84,0.35,0.0,1.5,-5.4,-10.1,-3.3,False
20040104,7,2.8,5.8,0.86,0.31,0.34,0.4,-6.7,-10.1,-4.2,False
20040105,4,2.4,5.4,0.9,0.5,0.01,5.7,-7.9,-14.2,-3.6,False
20040106,6,7.9,15.4,0.77,0.42,1.02,3.5,-7.6,-15.1,-3.6,False
20040107,8,3.1,10.1,0.98,0.16,0.05,0.0,-0.6,-4.1,1.4,False
20040108,5,4.7,14.3,0.89,0.52,0.0,5.7,0.5,-1.5,3.9,False
20040109,8,6.7,16.9,0.89,0.14,0.25,0.0,-0.4,-2.0,0.7,False
20040110,8,4.4,8.8,0.98,0.09,0.45,0.0,1.8,-0.2,2.7,False
20040111,7,5.9,12.8,0.87,0.3,0.83,1.0,3.9,0.8,8.1,False
20040112,7,5.7,16.6,0.8,0.42,0.33,3.4,4.4,1.3,6.7,False
20040113,8,5.5,14.5,0.89,0.08,0.37,0.0,4.4,1.0,8.1,False
20040114,6,9.9,23.0,0.71,0.3,1.04,1.2,4.7,2.6,6.1,False
