DATE,KASSEL_wind_speed,KASSEL_wind_gust,KASSEL_humidity,KASSEL_pressure,KASSEL_global_radiation,KASSEL_precipitation,KASSEL_sunshine,KASSEL_temp_mean,KASSEL_temp_min,KASSEL_temp_max,KASSEL_picnic_weather
20030314,3.5,11.1,0.63,1.0369,1.39,0.0,7.0,2.5,-3.1,7.8,False
20030315,2.3,7.2,0.73,1.0423,1.7,0.0,10.1,2.7,-1.6,8.5,False
20030316,1.4,5.4,0.75,1.0435,1.73,0.0,10.3,3.3,-3.2,11.2,False
20030317,2.6,11.6,0.87,1.0355,1.02,0.0,3.3,1.8,-2.0,9.2,False
20030318,1.6,6.6,0.82,1.034,1.46,0.0,7.0,3.0,-2.9,10.7,False
20030319,2.4,10.3,0.77,1.0291,1.73,0.01,9.6,4.1,-1.8,12.5,False
20030320,2.8,8.8,0.81,1.028,0.42,0.0,0.0,1.9,0.5,2.6,False
20030321,3.2,9.5,0.61,1.029,1.49,0.0,6.9,3.2,-1.5,7.6,False
20030322,2.1,6.7,0.42,1.0294,1.96,0.0,11.5,3.3,-3.7,11.0,False
20030323,1.9,6.9,0.44,1.0289,1.99,0.0,11.6,5.6,-3.2,14.7,False
20030324,2.3,7.5,0.46,1.0266,1.98,0.0,11.3,8.6,-1.6,19.2,True
20030325,2.1,6.8,0.56,1.0232,1.28,0.0,4.5,11.4,6.4,16.9,False
20030326,2.0,5.8,0.63,1.021,1.65,0.09,7.6,11.1,5.3,16.5,False
20030327,1.5,7.0,0.73,1.0183,1.59,0.01,6.9,10.7,5.4,16.7,False
20030328,1.5,5.6,0.72,1.0164,1.95,0.0,10.2,9.9,2.3,17.5,False
20030329,1.5,6.3,0.79,1.0143,0.95,0.5,1.9,11.0,5.9,17.7,False
20030330,2.0,9.1,0.6,1.0154,1.74,0.0,7.8,11.3,6.6,17.1,False
20030331,2.9,10.9,0.71,1.0238,1.76,0.0,7.9,6.4,1.9,11.5,False
20030401,4.4,16.0,0.64,1.0142,1.84,0.19,8.5,8.3,-0.9,15.8,False
20030402,3.6,14.8,0.83,1.0036,1.15,0.22,2.9,5.6,3.2,9.6,False
20030403,3.9,11.0,0.79,1.0176,0.82,0.02,1.0,4.1,1.6,7.5,False
20030404,2.7,9.3,0.67,1.0266,1.99,0.0,9.4,5.9,0.4,11.4,False
20030405,4.9,15.8,0.71,1.0225,0.96,0.01,1.6,5.7,1.6,8.7,False
20030406,4.9,16.5,0.49,1.0242,1.82,0.01,7.6,1.8,-1.6,6.5,False
20030407,3.4,11.5,0.45,1.026,1.92,0.0,8.3,0.3,-3.7,5.1,False
20030408,2.2,9.7,0.52,1.0245,1.8,0.0,7.2,-0.9,-6.3,4.1,False
20030409,2.3,10.9,0.6,1.0155,2.26,0.01,11.1,0.2,-6.4,6.6,False
20030410,1.9,5.7,0.74,1.0067,1.23,0.0,2.9,1.2,-2.1,5.0,False
20030411,2.4,8.4,0.66,1.0121,1.56,0.0,5.0,2.6,-3.0,8.1,False
20030412,1.7,7.3,0.53,1.0175,2.38,0.0,11.8,6.1,-2.6,13.9,False
20030413,1.8,6.8,0.46,1.0238,2.45,0.0,12.3,9.3,-0.1,17.0,False
20030414,3.4,11.6,0.42,1.0227,2.49,0.0,12.5,12.5,5.1,18.6,True
20030415,2.9,10.1,0.43,1.0245,2.53,0.0,12.7,15.6,8.1,22.9,True
20030416,3.4,10.5,0.36,1.0272,2.54,0.0,12.6,15.1,8.8,21.4,True
20030417,3.5,11.0,0.35,1.0304,2.57,0.01,12.8,14.1,7.5,20.2,False
20030418,5.5,13.9,0.51,1.0288,2.28,0.0,10.0,9.0,4.3,12.9,False
20030419,4.1,12.4,0.91,1.0193,0.58,0.49,0.0,4.9,3.0,6.9,False
20030420,1.9,6.0,0.81,1.013,1.79,0.0,5.9,9.4,1.5,16.9,False
20030421,2.6,7.1,0.59,1.013,2.57,0.0,12.2,14.8,8.3,21.3,True
20030422,2.1,10.4,0.78,1.0147,2.31,0.54,9.8,12.5,7.3,19.6,False
20030423,2.3,7.9,0.64,1.0156,2.63,0.0,12.4,13.0,7.1,19.4,True
20030424,1.4,6.4,0.55,1.0178,2.66,0.0,12.6,13.4,4.2,20.7,True
20030425,2.0,6.9,0.49,1.016,1.56,0.03,4.0,15.5,7.1,22.1,False
20030426,3.3,15.8,0.71,1.0078,0.61,0.27,0.0,14.3,10.4,18.5,False
20030427,3.3,13.5,0.8,1.0098,1.59,0.04,4.1,11.7,8.8,16.4,False
20030428,3.3,10.7,0.75,1.0078,0.89,0.05,0.6,13.7,8.7,19.1,False
20030429,3.5,13.7,0.77,1.0099,1.68,0.1,4.5,15.2,10.2,19.5,False
20030430,2.2,13.6,0.96,1.0097,1.01,0.3,1.0,13.0,9.5,17.0,False
20030501,4.0,13.9,0.75,1.0174,1.83,0.08,4.9,11.6,7.3,16.1,False
20030502,3.7,13.3,0.67,1.014,2.34,0.01,8.6,13.8,6.1,20.4,False
20030503,0.3,10.9,0.65,1.018,1.73,0.01,4.1,11.8,6.2,16.3,False
20030504,0.0,2.9,0.54,1.0204,2.97,0.0,14.0,14.6,4.1,23.1,True
20030505,0.1,6.7,0.48,1.013,2.59,0.0,10.4,19.9,8.9,28.4,True
20030506,0.0,8.4,0.82,1.0189,1.14,0.0,1.1,14.2,10.5,18.1,True
20030507,0.1,5.3,0.65,1.0242,2.84,0.0,12.4,14.5,9.2,20.5,True
20030508,0.2,7.9,0.66,1.0179,2.56,0.28,9.9,17.1,8.9,24.2,False
20030509,0.4,6.6,0.93,1.0169,1.24,0.59,1.4,13.5,9.8,18.2,False
20030510,0.1,3.7,0.92,1.0205,1.24,0.02,1.4,12.0,8.5,16.8,False
20030511,0.2,5.1,0.78,1.0205,2.21,0.0,6.9,13.6,7.5,20.6,True
20030512,1.1,7.7,0.73,1.0161,1.94,0.38,5.0,14.5,9.1,19.6,False
20030513,2.5,12.9,0.82,1.0146,1.9,0.41,4.7,9.8,5.0,14.2,False
20030514,3.0,14.3,0.82,1.0191,1.83,0.08,4.2,7.5,3.5,13.3,False
20030515,2.0,8.7,0.8,1.0231,1.44,0.03,2.1,8.3,3.7,13.8,False
20030516,1.5,6.9,0.67,1.0185,2.58,0.0,9.4,10.0,1.9,17.4,False
20030517,2.9,11.0,0.77,1.0132,1.47,0.15,2.2,11.7,6.5,16.0,False
20030518,3.1,11.6,0.82,1.0131,1.6,0.61,2.8,14.1,10.4,19.9,False
20030519,2.2,7.2,0.94,1.0112,1.5,0.51,2.3,12.9,10.1,14.9,False
20030520,3.2,12.3,0.7,1.0152,2.52,0.03,8.7,11.7,7.2,16.9,False
20030521,2.6,10.4,0.9,1.0215,1.59,0.2,2.7,9.8,5.5,15.1,False
20030522,3.8,10.2,0.97,1.0229,0.71,0.17,0.0,11.2,7.8,13.0,False
20030523,3.3,13.8,0.76,1.0144,1.98,0.0,4.8,16.0,11.8,21.2,True
20030524,2.5,10.5,0.74,1.0082,2.55,0.0,8.7,18.0,9.9,25.1,True
20030525,2.2,8.3,0.77,1.0141,1.14,0.02,0.8,15.6,12.6,19.4,False
20030526,2.4,7.3,0.7,1.0226,2.14,0.0,5.7,15.3,10.6,19.6,True
20030527,2.8,7.4,0.65,1.0249,1.76,0.0,3.4,17.0,14.1,20.8,True
20030528,3.1,8.8,0.54,1.0234,2.74,0.0,10.0,17.9,14.6,23.2,True
20030529,2.6,7.7,0.49,1.0188,2.95,0.0,11.7,20.1,14.9,25.8,True
20030530,1.5,5.2,0.59,1.0147,2.99,0.01,12.0,21.3,12.6,28.3,False
20030531,1.5,8.4,0.87,1.0129,2.3,0.1,6.6,18.9,14.4,24.8,False
20030601,1.4,5.3,0.7,1.0133,2.54,0.0,8.9,20.0,14.3,27.9,True
20030602,2.3,9.1,0.6,1.0112,3.05,0.0,12.8,22.6,15.5,29.2,True
20030603,1.3,6.5,0.74,1.0137,2.38,0.0,7.7,22.0,15.8,27.7,True
20030604,2.5,10.3,0.66,1.0138,3.01,0.0,12.4,23.7,16.6,30.6,True
20030605,2.4,9.7,0.75,1.0181,2.28,0.71,7.0,21.4,15.4,28.6,False
20030606,1.4,4.6,0.72,1.021,2.88,0.0,11.3,19.3,13.9,24.4,True
20030607,1.7,8.4,0.77,1.0183,2.79,0.09,10.6,21.1,13.8,28.2,False
20030608,2.5,18.8,0.72,1.0133,2.62,2.44,9.3,20.9,15.7,30.3,False
20030609,2.2,7.9,0.67,1.0198,3.27,0.0,14.4,16.6,10.6,22.7,True
20030610,2.1,14.6,0.74,1.0168,2.73,1.48,10.1,19.3,10.2,28.6,False
20030611,2.0,8.4,0.77,1.0193,2.5,0.0,8.4,20.0,15.1,25.6,True
20030612,1.8,6.8,0.72,1.0192,2.76,0.0,10.3,21.3,13.3,28.6,True
20030613,2.6,7.9,0.66,1.0223,2.67,0.0,9.6,18.5,12.4,23.7,True
20030614,2.1,7.6,0.66,1.0214,2.45,0.0,8.0,17.6,10.1,23.6,True
20030615,2.3,6.2,0.58,1.0197,3.2,0.0,13.7,18.2,12.2,24.0,True
20030616,1.9,7.4,0.63,1.0169,3.28,0.0,14.4,17.6,10.7,23.2,True
20030617,1.5,6.0,0.6,1.0137,3.23,1.55,14.0,19.7,10.7,26.8,False
20030618,1.8,10.8,0.92,1.0166,1.65,2.57,3.1,17.8,14.4,22.3,False
20030619,2.4,9.0,0.8,1.0196,1.53,0.44,2.5,18.3,15.6,22.1,False
20030620,3.8,13.1,0.65,1.0177,2.54,0.0,8.6,16.4,10.7,20.5,True
20030621,2.6,9.5,0.64,1.0192,2.61,0.0,9.1,14.6,8.8,19.4,True
20030622,1.6,6.0,0.71,1.0143,2.31,0.0,7.0,17.3,9.1,25.1,True
20030623,3.2,15.5,0.67,1.0088,2.49,0.03,8.3,21.5,13.8,29.1,False
20030624,2.7,9.8,0.67,1.0174,2.89,0.0,11.2,18.7,12.8,24.2,True
20030625,2.7,9.0,0.66,1.0212,3.09,0.0,12.8,16.5,12.6,21.6,True
20030626,2.4,7.1,0.64,1.0182,3.34,0.0,14.9,17.1,10.9,22.7,True
20030627,2.3,8.0,0.56,1.0159,3.19,0.0,13.7,19.7,12.8,26.0,True
20030628,1.3,3.8,0.7,1.0148,1.3,0.02,1.5,18.1,15.0,20.9,False
20030629,1.9,7.6,0.73,1.0099,2.88,0.0,11.2,19.8,13.4,25.8,True
20030630,1.8,5.3,0.76,1.0055,1.95,0.45,4.8,19.7,15.1,25.2,False
20030701,3.1,13.6,0.89,1.0022,1.86,0.15,4.3,16.7,13.3,21.2,False
20030702,3.6,13.3,0.88,1.0034,1.87,0.76,4.4,15.3,11.8,21.0,False
20030703,2.9,13.1,0.82,1.0079,1.91,0.01,4.6,15.5,12.4,20.5,False
20030704,2.4,9.3,0.8,1.012,1.49,0.05,2.4,15.7,12.7,19.9,False
20030705,2.0,9.4,0.88,1.0148,0.74,0.0,0.0,14.6,12.4,16.8,False
20030706,2.1,9.1,0.79,1.0207,0.74,0.0,0.0,15.0,12.0,17.1,False
20030707,1.2,4.9,0.8,1.0233,1.63,0.0,3.1,15.5,10.6,21.3,True
20030708,1.5,5.7,0.72,1.0211,1.94,0.0,4.9,17.8,10.6,23.7,True
20030709,2.2,7.9,0.71,1.0192,1.8,0.0,4.1,18.4,14.1,22.9,True
20030710,2.3,8.2,0.64,1.02,3.06,0.0,13.0,17.3,11.4,22.7,True
20030711,2.3,12.3,0.65,1.018,2.69,0.0,10.1,20.1,10.4,28.1,True
20030712,2.5,7.8,0.64,1.021,2.0,0.0,5.3,17.1,13.1,22.8,True
20030713,2.3,7.5,0.6,1.0211,2.94,0.0,12.1,17.9,12.1,24.3,True
20030714,2.7,8.9,0.5,1.0181,3.25,0.0,14.8,20.4,11.6,27.3,True
20030715,2.7,9.5,0.42,1.0137,3.23,0.0,14.7,23.5,15.7,29.8,True
20030716,2.7,10.7,0.49,1.0101,2.74,0.31,10.7,24.9,17.5,32.8,False
20030717,2.7,10.0,0.72,1.0164,2.35,0.0,7.8,21.1,15.5,26.7,True
20030718,1.8,5.7,0.64,1.0225,1.89,0.0,4.8,20.3,14.8,26.5,True
20030719,1.4,5.8,0.53,1.021,3.04,0.0,13.3,23.4,13.9,31.1,True
20030720,2.4,17.8,0.44,1.015,2.89,0.46,12.1,25.7,18.7,33.8,False
20030721,2.0,8.1,0.81,1.016,2.0,0.54,5.6,21.5,16.4,25.7,False
20030722,1.6,8.0,0.85,1.0186,2.28,0.74,7.5,20.1,15.8,25.4,False
20030723,1.4,6.4,0.74,1.0183,1.89,0.04,5.0,20.1,15.5,25.7,False
20030724,1.9,12.6,0.85,1.0146,1.38,0.34,2.2,18.6,14.4,24.8,False
20030725,2.2,8.6,0.72,1.014,2.49,0.25,9.2,19.4,14.3,25.7,False
20030726,2.3,8.3,0.9,1.0119,1.09,0.93,1.0,18.8,15.9,22.8,False
20030727,2.9,14.4,0.86,1.0112,1.69,0.07,3.9,20.3,16.9,25.7,False
20030728,1.3,5.8,0.9,1.0207,1.08,0.49,1.0,17.6,15.1,20.9,False
20030729,1.3,4.6,0.67,1.0238,2.4,0.0,8.8,19.2,13.9,25.2,True
20030730,1.6,7.5,0.68,1.0186,2.02,0.0,6.1,19.4,12.8,26.0,True
20030731,1.3,5.1,0.71,1.0171,1.89,0.0,5.3,20.3,13.8,26.6,True
20030801,1.2,5.3,0.61,1.0194,2.88,0.0,12.9,22.3,14.1,29.8,True
20030802,1.6,6.0,0.58,1.0198,2.46,0.0,9.5,24.1,15.3,31.9,True
20030803,1.8,7.0,0.61,1.021,2.66,0.0,11.2,25.2,17.2,31.7,True
20030804,2.4,7.0,0.5,1.0231,2.91,0.0,13.5,26.0,18.6,32.6,True
20030805,2.6,7.2,0.46,1.0236,2.86,0.0,13.1,26.0,20.6,32.5,True
20030806,2.2,8.3,0.44,1.0228,2.83,0.0,13.0,25.4,19.4,32.5,True
20030807,1.4,4.5,0.45,1.0204,2.72,0.0,12.1,25.8,16.5,34.7,True
20030808,1.5,6.6,0.43,1.0186,2.82,0.0,13.1,27.0,17.4,35.4,True
20030809,1.6,8.6,0.38,1.0175,2.44,0.0,10.0,28.4,21.1,36.5,True
20030810,2.2,8.8,0.46,1.0162,2.78,0.0,13.0,27.1,18.6,35.9,True
20030811,1.8,7.0,0.34,1.0197,2.81,0.0,13.4,25.7,19.3,32.5,True
20030812,2.1,8.3,0.37,1.0194,2.63,0.0,11.9,27.6,17.0,36.7,True
20030813,2.6,11.0,0.49,1.0172,2.72,0.02,12.8,25.8,19.8,32.3,False
20030814,2.0,10.7,0.66,1.0154,1.62,0.14,4.3,19.7,13.6,24.3,False
20030815,2.3,8.6,0.57,1.0166,2.07,0.0,7.6,17.9,11.6,23.8,True
20030816,2.0,6.9,0.53,1.0186,2.71,0.0,13.1,17.6,9.7,24.6,True
20030817,2.1,5.8,0.44,1.0165,2.18,0.03,8.6,21.2,13.1,28.5,False
20030818,3.3,13.6,0.78,1.0144,1.59,0.05,4.4,20.2,16.6,26.4,False
20030819,2.7,10.5,0.72,1.0186,1.64,0.0,4.8,19.9,15.9,26.1,True
20030820,2.2,7.8,0.55,1.0201,2.35,0.0,10.4,18.1,12.1,24.3,True
20030821,1.4,6.1,0.58,1.0171,2.39,0.0,10.9,18.5,9.9,26.6,True
20030822,2.3,10.2,0.61,1.0171,2.37,0.0,10.8,19.3,12.5,24.7,True
20030823,2.4,10.9,0.76,1.0184,1.12,0.04,1.9,19.6,14.9,25.1,False
20030824,1.9,7.5,0.73,1.0201,0.9,0.0,0.9,16.0,11.0,19.5,True
20030825,2.1,10.4,0.58,1.017,2.04,0.0,8.3,19.0,14.0,25.3,True
20030826,2.0,9.2,0.62,1.0137,2.25,0.0,10.3,18.3,11.3,25.2,True
20030827,2.4,10.8,0.61,1.0123,0.85,0.0,0.8,16.0,12.4,19.9,True
20030828,1.6,5.2,0.63,1.0087,1.72,0.39,6.1,17.3,11.4,23.8,False
20030829,2.9,11.0,0.9,1.001,0.97,0.28,1.4,16.2,13.5,21.3,False
20030830,2.0,8.7,0.75,1.011,1.29,0.04,3.2,14.8,10.4,20.6,False
20030831,2.3,11.4,0.82,1.0166,1.46,0.35,4.4,12.7,8.5,17.8,False
20030901,2.5,11.1,0.84,1.0184,1.19,0.36,2.7,11.3,7.5,15.8,False
20030902,2.1,7.5,0.74,1.0251,1.42,0.0,4.3,11.7,6.1,17.6,False
20030903,1.6,7.2,0.69,1.0303,2.29,0.0,12.5,12.3,3.8,20.1,True
20030904,1.4,6.7,0.72,1.0301,1.91,0.0,8.7,13.8,6.6,21.2,True
20030905,1.6,6.8,0.64,1.0236,2.24,0.0,12.3,15.7,7.2,23.6,True
20030906,2.1,9.8,0.61,1.018,1.75,0.4,7.5,17.5,9.7,24.7,False
20030907,1.7,9.3,0.89,1.0159,1.03,0.0,2.1,16.5,12.0,22.0,True
20030908,1.7,8.8,0.98,1.0089,0.59,0.2,0.2,12.6,8.8,15.3,False
20030909,1.6,7.2,0.7,1.0114,1.54,0.01,6.0,13.1,7.4,20.1,False
20030910,2.4,14.6,0.89,1.0128,0.92,1.86,1.6,12.7,10.2,17.3,False
20030911,4.5,13.7,0.91,1.0141,0.77,0.33,0.9,12.1,9.2,14.1,False
20030912,2.1,8.0,0.83,1.0254,1.52,0.04,6.2,14.7,11.9,18.6,False
20030913,2.9,9.6,0.75,1.0315,1.72,0.0,8.3,14.1,8.1,18.7,True
20030914,1.5,6.1,0.77,1.0328,1.98,0.0,11.3,13.6,6.0,21.2,True
20030915,1.0,4.2,0.8,1.0283,1.68,0.0,8.2,14.4,8.4,21.7,True
20030916,1.6,6.1,0.8,1.0247,1.57,0.0,7.3,15.4,10.0,23.5,True
20030917,1.1,3.4,0.76,1.0243,1.35,0.0,5.3,14.9,8.7,24.0,True
20030918,2.3,8.5,0.69,1.0208,1.87,0.0,10.9,16.6,7.9,25.9,True
20030919,2.8,8.2,0.63,1.0204,1.86,0.0,11.0,18.8,10.3,28.6,True
20030920,2.5,7.5,0.62,1.0224,1.81,0.0,10.6,19.3,10.6,29.2,True
20030921,2.5,7.6,0.64,1.0203,1.82,0.0,11.0,19.4,12.4,28.5,True
20030922,3.5,14.0,0.65,1.0111,1.78,0.6,10.8,19.2,10.2,27.3,False
20030923,3.2,18.6,0.79,1.014,0.9,0.02,2.3,11.9,6.5,18.6,False
20030924,1.6,6.1,0.78,1.0319,1.46,0.0,7.4,8.4,3.5,15.0,False
20030925,1.8,6.7,0.7,1.0314,1.73,0.0,10.9,10.2,2.5,17.6,False
20030926,2.9,9.9,0.6,1.0207,1.68,0.0,10.5,13.3,7.0,20.3,True
20030927,1.7,5.5,0.84,1.0196,0.68,0.01,1.1,11.5,7.9,15.7,False
20030928,1.6,6.2,0.97,1.0135,0.36,0.17,0.0,10.1,7.3,12.2,False
20030929,2.8,9.7,0.97,1.0126,0.62,0.64,0.9,9.9,6.2,13.5,False
20030930,1.5,4.3,0.78,1.0187,1.18,0.0,5.5,8.5,4.6,15.2,False
20031001,1.7,5.5,0.88,1.0131,0.95,0.32,3.4,10.3,5.1,15.3,False
20031002,1.5,6.0,0.96,1.0129,0.47,0.0,0.3,12.6,8.4,15.9,False
20031003,2.0,8.7,0.67,1.0085,0.51,0.71,0.5,12.1,7.5,17.0,False
20031004,1.9,10.9,0.81,1.0055,0.95,0.01,3.7,11.5,7.5,16.0,False
20031005,2.6,10.2,0.85,1.0088,0.86,0.0,3.0,8.7,5.4,12.5,False
20031006,4.7,16.8,0.94,1.01,0.62,0.95,1.2,5.9,2.9,7.8,False
20031007,3.6,20.0,0.9,0.9997,0.62,0.2,1.2,7.4,6.1,8.1,False
20031008,4.2,14.8,0.9,1.0074,0.5,1.06,0.6,8.5,5.3,12.1,False
20031009,3.8,15.5,0.82,1.0137,0.61,0.07,1.3,10.2,8.5,13.1,False
20031010,2.5,8.5,0.92,1.0162,0.3,0.04,0.0,12.1,9.9,14.4,False
20031011,1.9,9.4,0.8,1.0224,0.69,0.0,2.1,10.6,7.5,14.7,False
20031012,1.8,6.0,0.8,1.0278,1.16,0.0,7.3,8.5,2.6,13.0,False
20031013,1.8,6.6,0.83,1.0283,1.2,0.0,8.1,6.4,0.1,13.0,False
20031014,2.5,8.1,0.76,1.0321,1.24,0.0,8.9,6.0,2.3,10.6,False
20031015,2.3,7.3,0.82,1.0345,1.08,0.0,6.9,4.9,-0.3,11.7,False
20031016,2.4,7.9,0.8,1.0339,1.19,0.0,8.7,4.7,-0.3,10.2,False
20031017,2.5,6.3,0.76,1.0296,1.23,0.0,9.6,4.6,0.5,10.2,False
20031018,2.7,8.0,0.73,1.0199,1.22,0.0,9.6,4.6,-0.9,11.4,False
20031019,1.7,5.1,0.82,1.0112,1.14,0.0,8.6,3.6,-2.8,10.0,False
20031020,2.7,7.5,0.85,1.0044,0.33,0.0,0.2,3.4,0.4,6.8,False
20031021,1.3,18.0,0.94,1.0087,0.35,0.2,0.2,3.8,2.6,4.5,False
20031022,1.9,6.9,0.93,1.0158,0.5,0.22,1.3,3.6,1.5,6.8,False
20031023,3.3,9.3,0.83,1.017,0.72,0.0,3.6,0.9,-2.6,4.4,False
20031024,1.7,5.6,0.78,1.0193,0.7,0.0,3.5,-0.8,-6.2,2.9,False
20031025,3.4,10.3,0.85,1.0175,0.31,0.03,0.2,3.1,0.1,5.8,False
20031026,2.4,9.5,0.91,1.0133,0.23,0.11,0.0,4.8,3.7,6.0,False
20031027,1.5,4.8,0.92,1.0214,0.43,0.0,1.0,3.3,-1.1,5.8,False
20031028,1.7,15.0,0.78,1.0188,0.43,0.2,1.0,1.1,-1.9,2.6,False
20031029,2.3,6.9,0.93,1.0019,0.22,0.08,0.0,3.9,-1.3,6.0,False
20031030,3.0,8.8,0.97,0.993,0.21,0.01,0.0,5.3,4.2,7.2,False
20031031,2.3,8.0,0.9,0.9871,0.21,0.05,0.0,6.5,2.5,9.1,False
20031101,3.1,10.5,0.94,0.9936,0.27,0.0,0.2,7.9,5.8,10.2,False
20031102,4.4,13.7,0.86,1.0053,0.48,0.01,1.9,8.2,4.0,10.1,False
20031103,4.8,14.9,0.87,1.0096,0.42,0.4,1.4,10.0,6.9,13.4,False
20031104,1.8,8.2,0.85,1.029,0.87,0.01,8.0,7.7,2.8,12.9,False
20031105,1.0,2.9,0.93,1.0351,0.62,0.0,4.0,4.1,-0.3,9.8,False
20031106,1.6,6.9,0.82,1.0342,0.87,0.0,8.4,5.3,-0.5,12.7,False
20031107,3.6,11.7,0.88,1.0352,0.56,0.0,3.4,4.2,0.9,6.9,False
20031108,3.4,12.4,0.78,1.0268,0.61,0.0,4.2,6.3,4.2,8.9,False
20031109,1.3,4.4,0.84,1.0264,0.79,0.0,7.7,6.5,1.5,12.3,False
20031110,1.8,4.7,0.94,1.0279,0.61,0.0,4.6,3.0,0.6,6.4,False
20031111,1.6,5.1,0.87,1.0263,0.74,0.0,7.0,2.9,-0.1,6.6,False
20031112,2.0,5.7,0.84,1.0237,0.77,0.0,7.9,1.1,-2.0,5.9,False
20031113,3.0,6.5,0.97,1.0267,0.17,0.11,0.0,1.6,-1.3,3.4,False
20031114,2.5,9.4,0.95,1.0227,0.16,0.0,0.0,4.1,2.2,6.2,False
20031115,3.9,10.3,0.96,1.0169,0.47,0.0,3.0,6.2,2.2,9.6,False
20031116,1.5,7.3,0.81,1.0145,0.16,1.06,0.0,3.8,0.9,6.1,False
20031117,3.2,12.6,0.91,1.0205,0.21,0.13,0.2,5.8,4.3,7.9,False
20031118,5.3,15.0,0.7,1.0218,0.22,0.2,0.2,6.8,5.0,6.0,False
20031119,2.4,11.5,0.78,1.0163,0.19,0.2,0.1,11.0,9.3,13.0,False
20031120,5.0,12.9,0.98,1.0168,0.15,0.0,0.0,9.2,7.6,10.4,False
20031121,3.6,9.6,0.96,1.0138,0.35,0.0,1.7,8.1,7.1,9.8,False
20031122,3.0,9.3,0.9,1.0104,0.14,0.0,0.0,8.9,5.3,11.9,False
20031123,2.6,25.0,0.81,1.008,0.16,0.2,0.0,9.6,7.1,11.5,False
20031124,3.2,9.0,0.84,1.0074,0.43,0.0,3.1,10.6,6.6,15.0,False
20031125,2.8,7.4,0.88,1.0099,0.35,0.0,1.9,9.7,8.2,11.6,False
20031126,3.0,10.1,0.84,1.0049,0.34,0.0,1.8,8.3,4.1,11.2,False
20031127,1.8,9.4,0.9,1.0004,0.14,0.7,0.0,6.8,5.4,8.1,False
20031128,4.3,12.9,0.89,1.0096,0.13,0.51,0.0,5.8,5.1,6.6,False
20031129,2.5,9.1,0.87,1.0152,0.13,0.0,0.0,5.4,4.6,6.4,False
20031130,4.0,10.6,0.85,1.0107,0.13,0.0,0.0,5.2,4.5,6.3,False
20031201,1.5,6.2,0.79,1.0103,0.13,0.0,0.0,6.1,4.1,8.6,False
20031202,2.2,4.6,0.83,1.0164,0.29,0.0,1.4,4.5,1.5,6.9,False
20031203,1.8,8.2,0.98,1.0241,0.13,0.0,0.0,1.4,-0.2,2.6,False
20031204,3.3,7.6,0.93,1.0273,0.13,0.0,0.0,3.6,2.0,4.8,False
20031205,1.5,6.7,0.9,1.0293,0.13,0.01,0.0,2.6,1.7,4.0,False
20031206,4.3,17.8,0.72,1.0248,0.38,0.02,3.3,2.7,-0.2,6.9,False
20031207,2.3,8.4,0.72,1.0338,0.52,0.0,6.8,-1.9,-5.7,1.3,False
20031208,2.0,5.6,0.8,1.03,0.52,0.0,6.9,-3.9,-7.8,1.0,False
20031209,1.3,4.5,0.74,1.0235,0.52,0.0,6.9,-2.8,-7.1,2.7,False
20031210,1.9,10.3,0.76,1.0168,0.51,0.0,6.8,-1.2,-5.7,5.2,False
20031211,5.4,13.7,0.82,1.0164,0.12,0.14,0.0,-0.5,-2.6,1.3,False
20031212,2.6,10.4,0.83,1.022,0.37,0.24,3.3,2.7,-0.4,6.0,False
20031213,5.7,13.4,0.93,1.0112,0.12,2.59,0.0,7.5,3.0,10.2,False
20031214,5.1,17.2,0.83,1.0045,0.22,0.98,0.8,6.0,0.9,9.4,False
20031215,6.4,17.3,0.77,1.0142,0.23,0.22,0.9,1.4,0.2,2.8,False
20031216,3.4,14.1,0.81,1.0257,0.12,0.03,0.0,2.8,1.0,4.2,False
20031217,2.5,6.4,0.87,1.0281,0.28,0.0,1.7,2.6,-0.2,5.3,False
20031218,3.2,8.4,0.86,1.0256,0.49,0.0,6.6,0.6,-1.8,4.1,False
20031219,4.5,9.4,0.88,1.0213,0.23,0.0,0.9,-0.2,-2.2,2.0,False
20031220,4.5,16.4,0.89,1.0151,0.12,0.33,0.0,5.0,1.9,8.1,False
20031221,5.0,18.4,0.79,0.9987,0.22,1.17,0.8,4.8,0.9,8.5,False
20031222,3.7,14.9,0.84,1.0153,0.18,0.28,0.4,-1.0,-6.9,2.0,False
20031223,3.5,11.0,0.88,1.0277,0.12,0.0,0.0,-4.0,-9.0,-0.6,False
20031224,5.5,12.9,0.71,1.0312,0.48,0.0,6.2,-0.3,-1.6,0.8,False
20031225,5.0,11.3,0.74,1.0263,0.12,0.01,0.0,0.2,-0.7,1.2,False
20031226,5.0,12.7,0.87,1.0154,0.12,0.04,0.0,2.4,1.0,4.0,False
20031227,4.4,14.4,0.81,1.0038,0.16,0.12,0.2,4.8,2.9,6.4,False
20031228,4.4,14.9,0.78,0.996,0.12,0.08,0.0,6.2,2.8,8.3,False
20031229,3.2,9.8,0.81,1.0106,0.23,0.0,0.9,1.0,-2.8,3.4,False
20031230,1.6,5.0,0.86,1.0179,0.48,0.0,5.9,-1.4,-3.9,3.2,False
20031231,2.3,7.0,0.83,1.0257,0.12,0.0,0.0,-0.4,-3.1,1.6,False
20040101,1.9,7.3,0.83,1.0185,0.12,0.0,0.0,-1.8,-3.4,0.2,False
