DATE,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_wind_gust,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max,DUSSELDORF_picnic_weather
20021206,8,5.3,11.7,0.8,1.0278,0.12,0.0,0.0,1.8,0.7,4.2,False
20021207,8,5.4,10.7,0.8,1.0258,0.12,0.0,0.0,0.6,-1.4,1.5,False
20021208,3,4.7,10.2,0.69,1.0273,0.47,0.0,5.8,-1.4,-3.7,1.0,False
20021209,0,4.8,11.4,0.66,1.0285,0.52,0.0,6.9,-5.0,-7.7,-2.9,False
20021210,0,3.2,7.4,0.68,1.0263,0.5,0.0,6.7,-5.9,-8.5,-1.7,False
20021211,0,2.6,6.4,0.71,1.0256,0.5,0.0,6.6,-6.5,-10.7,-2.0,False
20021212,3,3.9,11.3,0.66,1.0226,0.26,0.0,1.7,-3.0,-9.9,1.1,False
20021213,6,2.0,7.2,0.81,1.0243,0.11,0.01,0.0,0.1,-6.3,4.4,False
20021214,8,1.6,6.3,0.88,1.0209,0.11,0.0,0.0,2.5,-1.0,5.0,False
20021215,8,6.8,13.3,0.82,1.0129,0.13,0.38,0.1,3.6,2.7,4.9,False
20021216,8,5.5,11.6,0.9,1.0114,0.11,0.8,0.0,5.8,2.7,7.1,False
20021217,8,3.1,5.8,0.92,1.022,0.11,0.01,0.0,1.1,0.1,2.7,False
20021218,4,1.4,5.3,0.82,1.032,0.49,0.0,6.6,0.2,-3.6,3.6,False
20021219,5,2.2,8.3,0.81,1.0309,0.41,0.0,4.7,1.1,-2.0,4.8,False
20021220,5,4.2,9.3,0.83,1.0204,0.14,0.0,0.2,1.7,-0.7,3.9,False
20021221,8,1.5,4.6,0.9,1.0185,0.11,0.06,0.0,4.2,2.7,6.3,False
20021222,8,5.7,15.2,0.91,1.0084,0.11,1.41,0.0,7.7,3.9,11.1,False
20021223,8,3.2,11.3,0.89,1.0133,0.11,0.08,0.0,6.0,3.2,8.7,False
20021224,8,4.8,11.8,0.86,1.0114,0.23,0.19,1.3,10.0,8.0,12.3,False
20021225,7,4.9,8.9,0.86,1.0142,0.22,0.0,1.1,10.6,9.5,12.0,False
20021226,6,6.2,15.7,0.87,1.0066,0.11,0.47,0.0,9.0,7.9,10.2,False
20021227,8,6.4,12.2,0.87,0.9971,0.11,0.43,0.0,10.7,9.4,11.3,False
20021228,8,4.1,10.9,0.88,0.999,0.11,0.08,0.0,9.6,7.9,10.9,False
20021229,8,4.6,11.8,0.88,1.0034,0.11,1.8,0.0,7.7,5.9,12.1,False
20021230,8,6.5,17.9,0.87,0.9982,0.11,1.19,0.0,10.6,2.7,12.9,False
20021231,8,4.4,11.3,0.8,1.0111,0.11,0.0,0.0,1.1,-0.2,2.7,False
20030101,8,6.1,14.6,0.85,1.0032,0.17,0.74,0.4,4.5,0.4,11.4,False
20030102,8,7.3,24.0,0.85,0.987,0.18,0.91,0.5,10.1,7.7,12.6,False
20030103,8,5.4,16.3,0.86,0.9956,0.12,0.9,0.0,7.2,1.9,9.5,False
20030104,7,4.9,10.3,0.78,1.008,0.2,0.0,0.7,-0.4,-1.7,2.1,False
20030105,7,2.9,6.8,0.81,1.0136,0.26,0.07,1.6,-2.3,-4.2,-0.8,False
20030106,7,3.7,9.8,0.82,1.0144,0.19,0.0,0.6,-1.7,-4.7,-0.1,False
20030107,6,3.7,8.0,0.74,1.0205,0.33,0.0,2.7,-4.3,-5.2,-3.0,False
20030108,2,2.8,7.1,0.67,1.0181,0.57,0.0,7.5,-7.0,-11.1,-2.7,False
20030109,1,2.7,6.6,0.6,1.02,0.56,0.0,7.2,-7.9,-10.5,-3.7,False
20030110,4,1.7,5.9,0.75,1.0255,0.32,0.0,2.3,-6.5,-13.1,-1.6,False
20030111,3,1.9,5.7,0.79,1.0346,0.53,0.0,6.3,-3.9,-8.4,0.1,False
20030112,6,3.2,8.6,0.84,1.0343,0.13,0.18,0.0,-2.2,-7.4,0.4,False
20030113,8,5.6,13.0,0.92,1.0263,0.13,0.26,0.0,3.2,-0.6,6.7,False
20030114,8,5.7,9.9,0.87,1.0291,0.13,0.0,0.0,6.5,5.5,7.6,False
20030115,8,7.2,14.2,0.75,1.0257,0.13,0.16,0.0,5.2,4.1,6.1,False
20030116,5,4.8,10.2,0.85,1.0268,0.36,0.0,2.6,4.6,1.5,7.1,False
20030117,2,5.4,12.6,0.8,1.0214,0.62,0.0,7.4,2.8,0.2,5.7,False
20030118,7,4.4,10.7,0.83,1.0176,0.14,0.0,0.0,3.5,1.3,5.0,False
20030119,6,7.9,17.4,0.77,1.0067,0.24,0.06,0.8,4.8,1.7,8.0,False
20030120,7,7.0,14.5,0.76,1.0024,0.24,0.51,0.7,8.0,6.0,9.8,False
20030121,6,5.9,11.4,0.82,0.9924,0.23,0.01,0.6,7.6,6.2,8.9,False
20030122,7,5.6,12.4,0.81,0.994,0.15,0.38,0.0,7.3,5.7,9.2,False
20030123,8,5.3,12.7,0.85,1.0158,0.15,0.07,0.0,6.3,3.3,7.2,False
20030124,3,2.3,7.2,0.77,1.0368,0.51,0.0,4.3,2.7,-0.8,6.8,False
20030125,4,4.4,11.9,0.81,1.0323,0.56,0.25,5.1,2.2,-1.6,6.2,False
20030126,8,4.2,10.1,0.9,1.0281,0.16,0.55,0.0,4.8,3.5,6.3,False
20030127,8,4.3,12.3,0.93,1.024,0.16,0.65,0.0,9.0,6.3,10.4,False
20030128,7,7.9,23.5,0.78,1.0114,0.16,0.41,0.0,5.9,2.2,9.6,False
20030129,8,5.5,15.9,0.86,0.9994,0.17,0.53,0.0,3.4,1.0,4.6,False
20030130,7,5.2,14.2,0.86,1.0012,0.32,0.18,1.2,0.7,-3.9,2.6,False
20030131,4,2.8,11.8,0.77,1.0168,0.45,0.0,2.7,-3.7,-6.2,-2.2,False
20030201,6,5.1,13.0,0.77,1.019,0.5,0.01,3.3,-2.6,-6.5,-0.4,False
20030202,8,6.2,13.4,0.85,1.007,0.24,0.26,0.3,2.1,-1.7,5.3,False
20030203,5,6.2,16.4,0.79,0.993,0.51,0.15,3.2,3.5,-1.5,6.1,False
20030204,6,5.3,12.7,0.85,0.9931,0.56,0.28,3.8,1.2,-1.6,4.2,False
20030205,6,5.5,14.3,0.79,1.0045,0.35,0.08,1.2,2.8,1.2,5.3,False
20030206,7,3.1,12.8,0.75,1.0191,0.43,0.0,2.0,1.1,-0.4,3.2,False
20030207,8,3.9,7.1,0.86,1.0217,0.2,0.1,0.0,2.6,0.6,4.4,False
20030208,8,3.0,6.1,0.9,1.0234,0.2,0.0,0.0,5.0,3.9,6.7,False
20030209,5,5.0,12.1,0.8,1.0212,0.37,0.0,1.1,4.4,0.2,6.8,False
20030210,0,3.1,8.3,0.73,1.0244,0.94,0.0,8.7,0.3,-4.0,4.6,False
20030211,0,3.4,9.0,0.73,1.0279,0.93,0.0,8.3,0.4,-2.9,6.0,False
20030212,3,3.2,8.6,0.81,1.0303,0.26,0.0,0.2,-3.3,-7.3,-0.3,False
20030213,0,2.4,7.6,0.68,1.0287,1.0,0.0,9.0,-2.6,-8.4,3.2,False
20030214,2,2.8,9.2,0.54,1.0299,1.02,0.0,9.0,-1.4,-6.9,4.5,False
20030215,4,4.1,12.7,0.73,1.035,0.49,0.0,1.9,-2.6,-6.1,0.4,False
20030216,4,4.5,10.0,0.57,1.0371,1.01,0.0,8.5,-0.9,-4.1,1.3,False
20030217,1,3.4,10.1,0.64,1.0373,1.09,0.0,9.4,-2.3,-6.8,3.0,False
20030218,0,2.3,7.7,0.63,1.0298,1.1,0.0,9.3,-1.8,-8.0,5.4,False
20030219,0,2.9,7.5,0.68,1.0213,1.13,0.0,9.5,-1.1,-7.8,6.8,False
20030220,0,2.5,9.8,0.63,1.0168,1.16,0.0,9.8,1.7,-5.3,10.7,False
20030221,0,1.8,5.7,0.64,1.0222,1.16,0.0,9.5,2.1,-5.8,11.2,False
20030222,0,3.2,10.3,0.58,1.0259,1.18,0.0,9.6,3.9,-4.7,11.6,False
20030223,0,5.3,10.9,0.55,1.0284,1.16,0.0,9.1,5.9,1.1,12.3,False
20030224,1,3.8,8.5,0.53,1.0281,1.19,0.0,9.3,6.9,0.9,14.0,False
20030225,0,3.1,9.3,0.45,1.0218,1.26,0.0,10.0,5.9,-1.6,14.4,False
20030226,3,3.7,8.3,0.44,1.0151,1.01,0.01,6.5,7.3,2.5,13.2,False
20030227,6,2.8,6.9,0.54,1.0158,0.8,0.0,4.0,9.0,5.8,14.4,False
20030228,6,3.9,7.8,0.63,1.0211,0.91,0.25,5.0,10.1,5.7,14.6,False
20030301,6,4.3,8.9,0.76,1.0176,1.04,0.67,5.5,10.0,7.4,13.7,False
20030302,8,3.3,8.1,0.88,1.0102,0.53,1.49,1.0,8.6,6.6,11.5,False
20030303,6,3.1,8.4,0.8,1.019,0.49,0.0,0.7,5.7,0.4,8.7,False
20030304,4,3.9,10.6,0.75,1.0215,1.24,0.03,7.2,5.8,-1.5,11.2,False
20030305,6,4.0,8.0,0.72,1.0172,1.19,0.0,6.5,10.8,7.4,15.5,False
20030306,7,4.9,11.4,0.77,1.014,0.34,0.68,0.0,8.4,3.4,11.3,False
20030307,5,4.6,12.4,0.74,1.0206,1.1,0.02,5.3,6.8,1.8,11.1,False
20030308,7,7.6,14.5,0.67,1.0185,0.61,0.01,1.2,8.5,5.6,11.4,False
20030309,6,6.0,12.4,0.65,1.0198,0.9,0.0,3.3,10.4,8.2,14.5,False
20030310,6,4.8,10.3,0.69,1.0227,0.72,0.04,1.8,10.7,6.0,14.5,False
20030311,8,5.2,14.1,0.84,1.0161,0.37,1.33,0.0,10.8,8.9,12.3,False
20030312,7,4.9,11.3,0.78,1.0231,0.45,0.0,0.2,8.3,5.5,10.1,False
20030313,1,3.2,9.0,0.64,1.036,1.61,0.0,9.5,5.6,1.0,10.4,False
20030314,0,4.2,11.6,0.59,1.0358,1.78,0.0,11.2,4.5,-2.3,10.4,False
20030315,0,4.2,8.9,0.61,1.0402,1.76,0.0,10.8,5.2,-1.9,11.3,False
20030316,1,2.1,6.8,0.6,1.0422,1.78,0.0,10.8,5.7,-1.9,13.5,False
20030317,3,2.3,9.7,0.75,1.0356,1.59,0.0,8.6,3.7,-1.3,11.2,False
20030318,1,2.0,8.9,0.7,1.0335,1.82,0.0,10.8,4.6,-3.5,12.6,False
20030319,1,2.3,8.3,0.73,1.0298,1.84,0.0,10.8,4.9,-1.8,13.0,False
20030320,6,2.2,6.9,0.7,1.0279,1.15,0.0,4.2,3.9,-2.3,8.2,False
20030321,2,3.0,8.0,0.63,1.0263,1.81,0.0,10.1,4.9,-2.2,11.6,False
20030322,1,2.5,9.0,0.47,1.0264,1.98,0.0,11.6,6.0,-3.8,14.9,False
20030323,0,3.9,10.9,0.26,1.0264,2.02,0.0,11.8,10.0,2.3,17.9,False
20030324,2,3.6,8.8,0.36,1.0254,1.9,0.0,10.4,13.3,5.6,20.9,True
20030325,6,1.3,4.1,0.61,1.0231,0.56,0.0,0.3,11.7,5.9,16.4,False
20030326,4,1.7,6.1,0.66,1.0194,1.52,0.0,6.6,11.3,4.0,18.8,True
20030327,2,1.9,5.3,0.64,1.0172,1.77,0.0,8.7,11.8,5.3,19.4,True
20030328,2,2.3,7.9,0.6,1.0136,1.87,0.0,9.4,12.5,2.7,21.3,True
20030329,7,3.1,8.4,0.65,1.0127,0.73,0.04,0.9,14.6,11.2,19.3,False
20030330,4,2.9,8.4,0.71,1.0164,1.55,0.0,6.4,11.3,6.1,17.2,False
20030331,2,2.5,9.2,0.64,1.0243,2.05,0.0,10.6,7.6,1.0,14.0,False
20030401,5,7.2,19.0,0.6,1.0133,1.43,0.61,5.2,9.4,3.1,16.0,False
20030402,6,5.7,17.2,0.79,1.0064,1.26,0.24,3.9,6.2,3.7,10.2,False
20030403,4,4.9,11.6,0.66,1.0203,1.25,0.0,3.7,5.3,2.1,9.4,False
20030404,5,2.7,8.5,0.69,1.0285,1.62,0.0,6.4,6.5,-0.1,10.8,False
20030405,7,7.2,15.6,0.66,1.0261,1.28,0.0,3.8,7.8,4.0,11.9,False
20030406,3,4.5,12.5,0.53,1.0255,2.03,0.0,9.5,5.2,-1.1,10.0,False
20030407,1,3.3,11.1,0.45,1.0264,2.2,0.0,10.9,1.8,-3.7,8.0,False
20030408,2,2.8,8.9,0.48,1.0237,2.07,0.0,9.6,1.7,-6.3,8.3,False
20030409,4,2.9,8.6,0.49,1.0156,1.65,0.0,6.1,2.2,-4.7,7.5,False
20030410,6,2.3,6.9,0.68,1.0067,1.15,0.02,2.6,2.8,-1.1,6.9,False
20030411,4,3.0,9.0,0.61,1.0112,1.87,0.0,7.6,4.1,-2.8,10.7,False
20030412,3,2.4,6.9,0.43,1.0158,2.27,0.0,10.8,8.6,-0.2,15.9,False
20030413,1,2.7,9.0,0.47,1.0212,2.42,0.0,11.9,11.5,1.0,19.4,True
20030414,4,4.8,12.8,0.35,1.0189,2.46,0.0,12.1,15.1,6.9,22.4,True
20030415,2,3.6,10.8,0.43,1.021,2.57,0.0,13.0,16.7,4.6,25.9,True
20030416,2,4.5,11.4,0.35,1.0245,2.57,0.0,12.8,18.3,9.6,24.6,True
20030417,0,4.1,11.8,0.39,1.0286,2.57,0.0,12.7,15.3,5.6,22.2,True
20030418,1,6.0,14.9,0.43,1.0279,2.59,0.0,12.7,12.2,6.1,16.9,False
20030419,6,5.6,12.8,0.67,1.0189,0.72,0.0,0.3,7.3,4.2,9.9,False
20030420,3,2.6,9.7,0.64,1.0112,2.3,0.0,10.0,9.8,1.0,17.1,False
20030421,3,2.2,10.3,0.57,1.012,2.36,0.0,10.4,15.2,4.1,25.5,True
20030422,7,2.3,7.4,0.71,1.0162,0.6,0.0,0.0,12.2,9.2,15.2,False
20030423,0,2.4,7.3,0.63,1.0164,2.55,0.0,11.7,12.5,4.4,20.6,True
20030424,3,1.8,7.0,0.51,1.0162,2.62,0.0,12.2,14.9,3.7,23.8,True
20030425,7,4.1,13.5,0.43,1.013,1.8,0.39,5.8,18.8,13.4,24.8,False
20030426,7,4.3,16.5,0.85,1.0068,0.62,1.1,0.0,14.3,10.2,19.8,False
20030427,6,7.1,17.9,0.72,1.0093,1.48,0.01,3.7,12.9,10.8,17.4,False
20030428,7,5.9,15.3,0.65,1.0044,1.32,0.19,2.7,16.5,11.6,22.8,False
20030429,4,5.5,17.0,0.67,1.0088,2.02,0.09,7.1,15.6,10.9,19.4,False
20030430,6,3.9,17.5,0.8,1.0085,0.81,0.51,0.4,13.2,9.4,16.7,False
20030501,5,6.7,16.1,0.73,1.0159,1.63,0.2,4.4,12.3,9.4,16.8,False
20030502,5,5.8,14.5,0.66,1.0111,1.85,0.3,5.7,14.1,9.2,21.8,False
20030503,5,8.1,18.7,0.62,1.0177,1.92,0.0,6.1,12.9,8.7,17.1,False
20030504,3,5.6,13.4,0.46,1.0173,2.97,0.0,14.0,17.0,8.8,24.9,True
20030505,6,3.8,12.4,0.55,1.0121,2.28,0.12,8.5,19.3,15.6,24.8,False
20030506,8,2.7,6.9,0.8,1.0205,0.73,0.08,0.1,13.2,10.0,15.7,False
20030507,3,2.2,7.2,0.64,1.0242,3.03,0.0,14.2,13.1,5.4,20.1,True
20030508,4,2.7,8.1,0.63,1.0179,2.69,0.17,11.4,15.8,7.6,23.0,False
20030509,7,1.9,5.2,0.83,1.0171,0.82,0.08,0.3,13.3,11.5,15.3,False
20030510,4,2.1,6.0,0.67,1.0203,2.73,0.0,11.5,13.3,8.3,18.5,True
20030511,5,2.0,7.1,0.62,1.0197,2.45,0.07,9.3,14.5,5.9,20.7,False
20030512,6,4.1,11.9,0.63,1.0162,2.02,0.16,6.3,14.0,10.8,17.4,False
20030513,6,4.8,12.9,0.73,1.015,1.64,0.35,3.9,9.9,5.7,14.1,False
20030514,5,4.6,14.1,0.75,1.019,1.62,0.21,3.8,9.2,5.9,14.4,False
20030515,5,2.3,10.4,0.76,1.0234,1.8,0.06,4.8,9.1,4.4,14.5,False
20030516,4,2.3,7.1,0.57,1.0171,2.55,0.0,9.8,12.0,2.7,18.4,True
20030517,7,4.6,11.0,0.6,1.011,1.43,0.6,2.7,14.8,12.0,18.2,False
20030518,7,4.7,11.4,0.75,1.0118,1.4,0.66,2.5,14.9,11.7,18.9,False
20030519,6,4.5,13.2,0.84,1.0108,1.04,0.26,0.9,13.0,9.3,16.0,False
20030520,5,7.0,20.8,0.67,1.0149,2.19,0.55,7.1,12.3,9.7,16.2,False
20030521,7,4.8,11.3,0.75,1.0212,1.55,0.33,3.2,12.7,9.8,16.6,False
20030522,8,4.4,11.1,0.86,1.0213,0.71,0.19,0.0,13.8,11.2,15.8,False
20030523,7,4.9,13.8,0.74,1.0137,1.23,0.09,1.6,15.8,13.6,18.4,False
20030524,8,2.6,10.1,0.82,1.0079,0.79,0.93,0.1,15.2,12.2,19.2,False
20030525,6,3.9,12.1,0.73,1.0145,1.41,0.0,2.4,14.7,9.2,17.0,False
20030526,2,1.6,5.7,0.68,1.0229,3.07,0.0,13.2,14.8,6.7,21.9,True
20030527,4,2.4,9.0,0.64,1.0248,2.17,0.0,6.7,16.8,9.0,22.7,True
20030528,4,3.3,9.8,0.62,1.0227,2.39,0.0,8.1,18.9,13.6,24.1,True
20030529,1,2.0,6.2,0.61,1.0179,3.22,0.0,14.2,19.5,10.7,27.0,True
20030530,4,2.0,8.8,0.61,1.014,2.74,0.06,10.5,22.5,13.7,30.3,False
20030531,3,1.9,6.7,0.72,1.0125,2.64,0.0,9.8,21.5,14.8,27.7,True
20030601,1,2.2,6.7,0.64,1.0115,3.04,0.0,12.7,22.2,14.7,29.3,True
20030602,4,3.1,19.6,0.71,1.0098,2.39,1.06,7.8,21.0,16.7,28.3,False
20030603,6,2.1,9.0,0.71,1.0131,1.94,0.03,4.9,21.5,16.5,26.6,False
20030604,3,4.1,14.9,0.64,1.0124,2.89,0.02,11.4,23.9,17.8,30.3,False
20030605,5,2.1,7.4,0.81,1.019,1.5,0.19,2.5,18.5,13.1,21.7,False
20030606,2,1.5,5.5,0.67,1.0207,2.86,0.0,11.1,18.9,11.0,26.3,True
20030607,2,2.3,7.2,0.62,1.0172,3.09,0.0,12.9,22.8,13.9,29.0,True
20030608,4,3.8,18.1,0.75,1.0125,2.32,1.31,7.2,20.4,13.6,30.3,False
20030609,3,3.3,8.9,0.61,1.0197,3.11,0.0,13.0,16.5,11.7,22.2,True
20030610,6,3.7,10.4,0.65,1.0148,1.92,0.01,4.7,20.4,12.1,28.5,False
20030611,5,3.2,9.3,0.65,1.0196,2.85,0.0,11.0,20.7,17.2,25.1,True
20030612,5,2.0,11.6,0.62,1.0194,2.37,0.01,7.5,21.3,14.4,26.9,False
20030613,2,2.4,8.5,0.56,1.0226,3.31,0.0,14.6,19.9,13.2,25.8,True
20030614,4,2.4,9.0,0.66,1.0209,2.07,0.08,5.6,17.7,11.0,23.9,False
20030615,3,2.7,6.2,0.58,1.0196,3.35,0.0,14.9,18.5,11.1,25.3,True
20030616,2,2.0,7.2,0.58,1.0166,3.3,0.0,14.5,19.0,10.9,25.8,True
20030617,4,2.2,10.4,0.59,1.0126,2.81,0.11,10.6,21.0,11.7,29.4,False
20030618,7,4.0,10.7,0.69,1.0174,1.63,0.01,3.1,19.9,16.6,25.2,False
20030619,7,5.9,12.1,0.69,1.0205,1.1,0.0,0.8,19.5,17.4,22.8,True
20030620,4,5.7,12.4,0.54,1.0198,2.73,0.0,10.0,17.6,11.3,22.0,True
20030621,3,2.3,7.3,0.59,1.0197,2.76,0.0,10.2,15.8,7.5,21.7,True
20030622,5,2.7,7.9,0.55,1.0124,2.31,0.15,7.1,20.2,9.9,27.7,False
20030623,4,6.4,17.3,0.6,1.008,2.13,0.26,5.9,22.4,15.7,30.7,False
20030624,4,3.4,9.2,0.65,1.0185,2.43,0.0,7.9,18.7,12.4,24.7,True
20030625,2,2.5,10.2,0.61,1.0214,3.2,0.0,13.7,17.5,9.6,24.8,True
20030626,4,2.8,8.2,0.56,1.0167,2.94,0.0,11.6,18.9,11.9,25.3,True
20030627,4,2.4,8.0,0.53,1.014,2.99,0.0,12.0,21.7,12.3,28.6,True
20030628,6,3.0,6.9,0.68,1.0142,1.94,0.0,4.8,20.5,15.5,24.9,True
20030629,4,2.2,6.5,0.61,1.0098,2.97,0.0,11.9,20.7,13.3,27.9,True
20030630,6,2.8,14.1,0.77,1.0043,1.15,1.64,1.0,18.8,13.2,24.1,False
20030701,5,5.4,18.3,0.71,1.001,2.0,0.31,5.2,17.4,13.5,23.0,False
20030702,6,5.9,15.5,0.79,1.0028,1.25,0.16,1.4,16.0,12.4,20.3,False
20030703,7,4.9,12.5,0.82,1.0082,1.17,0.11,1.1,15.4,11.4,19.5,False
20030704,7,4.4,11.2,0.8,1.0133,0.92,0.29,0.3,15.7,13.7,19.1,False
20030705,8,4.0,8.5,0.8,1.0163,0.74,0.0,0.0,15.8,14.1,18.2,True
20030706,6,2.2,6.1,0.69,1.0211,1.36,0.0,1.9,16.9,12.5,21.8,True
20030707,5,1.6,5.4,0.66,1.0227,1.87,0.0,4.5,18.2,11.4,24.1,True
20030708,6,2.3,8.0,0.66,1.0211,2.28,0.01,7.1,19.6,13.7,24.8,False
20030709,5,2.4,7.3,0.7,1.0203,1.74,0.0,3.8,18.7,12.9,23.9,True
20030710,1,1.6,6.7,0.59,1.0199,3.36,0.0,15.4,19.1,10.6,26.8,True
20030711,5,4.7,10.9,0.57,1.0182,2.36,0.0,7.7,21.5,14.2,27.6,True
20030712,5,2.1,7.3,0.59,1.0219,1.97,0.0,5.2,17.9,10.6,24.1,True
20030713,1,2.9,8.8,0.56,1.0204,3.32,0.0,15.2,19.4,11.1,26.0,True
20030714,0,3.2,9.9,0.46,1.0158,3.34,0.0,15.4,22.0,12.0,29.0,True
20030715,0,3.7,14.6,0.36,1.0112,3.32,0.0,15.3,25.4,17.5,32.2,True
20030716,4,3.8,26.0,0.46,1.0073,2.82,2.29,11.3,26.4,17.1,36.2,False
20030717,6,4.7,13.0,0.68,1.0163,0.96,0.0,0.5,19.4,16.3,22.0,True
20030718,3,3.8,10.6,0.55,1.0216,2.84,0.0,11.5,22.1,16.3,28.4,True
20030719,1,3.5,10.3,0.46,1.0193,3.23,0.0,14.8,24.7,16.6,31.1,True
20030720,4,4.2,13.8,0.45,1.0133,2.64,0.0,10.1,26.0,18.9,34.7,True
20030721,5,2.0,12.7,0.64,1.0152,2.42,0.13,8.5,22.6,16.3,29.9,False
20030722,4,2.7,9.2,0.62,1.0187,2.63,0.0,10.1,21.9,17.0,27.3,True
20030723,6,2.1,7.3,0.57,1.0175,2.22,0.06,7.2,22.2,16.4,27.7,False
20030724,6,2.3,12.5,0.74,1.0141,1.45,1.46,2.6,19.9,16.3,25.5,False
20030725,5,3.7,12.8,0.62,1.0126,2.42,0.05,8.7,20.2,14.0,25.6,False
20030726,7,4.1,11.7,0.69,1.0102,1.68,0.76,3.9,20.2,17.8,25.0,False
20030727,6,5.4,14.7,0.73,1.0102,1.66,0.13,3.8,20.9,16.5,24.4,False
20030728,4,2.9,8.8,0.67,1.0211,2.58,0.0,10.1,18.8,13.9,24.8,True
20030729,2,2.4,7.4,0.55,1.0231,2.73,0.0,11.4,20.3,12.8,26.1,True
20030730,6,3.8,9.2,0.71,1.0169,1.23,0.43,1.7,19.3,16.3,23.9,False
20030731,2,1.4,5.4,0.72,1.0174,2.4,0.0,8.9,20.4,13.9,26.9,True
20030801,2,1.4,6.7,0.62,1.0194,2.82,0.0,12.3,22.5,14.5,29.3,True
20030802,2,1.9,5.7,0.62,1.0202,2.85,0.0,12.7,23.8,16.6,30.2,True
20030803,1,2.1,7.1,0.61,1.0218,2.92,0.0,13.4,24.4,17.8,31.1,True
20030804,1,2.2,6.4,0.58,1.0235,2.95,0.0,13.7,24.2,16.0,32.3,True
20030805,0,2.7,7.0,0.52,1.0237,2.87,0.0,13.1,24.5,16.5,33.1,True
20030806,1,2.5,6.8,0.45,1.022,2.83,0.0,12.9,26.1,16.7,34.2,True
20030807,2,2.3,8.5,0.42,1.0191,2.63,0.0,11.3,29.1,19.7,37.8,True
20030808,0,1.4,5.3,0.52,1.0176,2.75,0.0,12.4,29.2,20.7,38.5,True
20030809,0,2.5,6.9,0.6,1.0182,2.71,0.0,12.2,25.7,18.9,33.2,True
20030810,0,1.5,5.4,0.6,1.0176,2.65,0.0,11.8,23.3,15.7,31.6,True
20030811,2,1.5,6.8,0.55,1.0185,2.62,0.0,11.6,26.0,16.9,34.4,True
20030812,3,3.0,10.2,0.5,1.0188,2.65,0.0,12.0,28.6,19.0,36.8,True
20030813,4,3.2,9.8,0.56,1.0186,2.39,0.0,9.9,24.6,20.3,30.7,True
20030814,4,3.3,10.1,0.55,1.0162,2.07,0.0,7.5,21.0,15.0,26.1,True
20030815,2,2.6,9.4,0.57,1.0174,2.3,0.0,9.4,18.6,11.2,26.1,True
20030816,4,2.4,6.9,0.54,1.0185,2.53,0.0,11.4,18.3,10.3,25.0,True
20030817,7,3.0,7.7,0.55,1.0156,0.82,0.0,0.5,19.6,15.7,22.7,True
20030818,6,3.5,8.1,0.8,1.014,0.6,0.44,0.0,19.3,16.0,21.6,False
20030819,5,4.2,9.2,0.66,1.0192,1.5,0.0,3.9,19.6,14.9,23.9,True
20030820,2,1.6,6.2,0.58,1.0202,2.34,0.0,10.3,17.9,10.3,25.2,True
20030821,3,2.6,9.6,0.6,1.0171,2.36,0.0,10.6,18.6,10.7,25.7,True
20030822,6,4.4,9.3,0.67,1.0174,0.9,0.0,0.9,18.7,12.7,23.0,True
20030823,5,4.0,10.6,0.68,1.019,1.22,0.0,2.5,20.6,13.4,25.3,True
20030824,5,2.0,7.1,0.66,1.0203,0.84,0.0,0.7,16.9,10.6,21.4,True
20030825,4,2.6,7.5,0.59,1.017,1.69,0.0,5.6,18.7,12.5,24.4,True
20030826,1,2.4,8.8,0.64,1.0143,2.28,0.0,10.5,18.2,10.4,26.0,True
20030827,6,2.9,7.6,0.65,1.013,0.94,0.0,1.2,16.7,12.1,21.9,True
20030828,6,2.1,6.7,0.67,1.0079,1.47,1.59,4.3,16.8,11.0,23.3,False
20030829,8,3.0,8.6,0.89,1.0015,0.54,0.6,0.0,14.6,13.8,15.9,False
20030830,5,3.3,12.6,0.73,1.0117,1.64,0.08,5.7,15.6,12.7,20.2,False
20030831,4,3.8,12.2,0.74,1.0177,1.5,0.07,4.8,14.0,9.8,19.9,False
20030901,4,2.9,11.3,0.77,1.0194,1.24,0.15,3.4,12.8,8.3,18.7,False
20030902,2,1.4,6.9,0.68,1.0254,2.04,0.0,10.0,13.0,6.3,19.6,True
20030903,1,1.8,6.9,0.65,1.03,2.19,0.0,11.7,13.9,5.8,21.5,True
20030904,1,1.9,6.5,0.63,1.0291,2.18,0.0,11.7,15.9,8.2,23.7,True
20030905,2,3.1,9.7,0.52,1.021,2.0,0.02,10.1,18.5,9.6,26.1,False
20030906,7,3.1,8.3,0.69,1.0166,1.06,0.05,2.5,18.3,15.9,23.0,False
20030907,7,2.0,5.7,0.75,1.0154,1.21,0.75,3.6,16.8,13.9,21.5,False
20030908,6,1.8,5.8,0.79,1.0087,1.04,0.31,2.5,15.4,11.2,19.9,False
20030909,3,2.1,7.0,0.71,1.0115,1.74,0.02,8.2,15.2,8.7,22.0,False
20030910,8,4.1,11.8,0.85,1.0126,0.53,1.19,0.1,13.2,11.0,16.2,False
20030911,4,4.7,13.7,0.73,1.0173,1.48,0.0,6.1,14.6,10.3,19.2,True
