DATE,MUENCHEN_cloud_cover,MUENCHEN_wind_speed,MUENCHEN_wind_gust,MUENCHEN_humidity,MUENCHEN_pressure,MUENCHEN_global_radiation,MUENCHEN_precipitation,MUENCHEN_sunshine,MUENCHEN_temp_mean,MUENCHEN_temp_min,MUENCHEN_temp_max,MUENCHEN_picnic_weather
20021112,2,2.5,7.0,0.71,1.0151,1.01,0.0,9.0,8.5,5.8,13.2,False
20021113,6,2.0,6.0,0.7,1.0064,0.66,0.0,3.6,7.2,3.9,12.7,False
20021114,7,2.6,16.4,0.76,0.9966,0.39,0.0,0.8,7.2,2.8,14.3,False
20021115,6,1.9,6.8,0.81,0.997,0.49,0.0,1.7,7.7,4.6,11.3,False
20021116,7,2.2,16.1,0.84,0.9976,0.42,0.34,1.1,8.6,4.1,14.2,False
20021117,5,1.9,9.4,0.72,1.0135,0.64,0.0,3.8,8.8,3.9,13.8,False
20021118,8,1.1,4.1,0.93,1.0149,0.23,0.84,0.0,5.2,2.9,7.2,False
20021119,8,3.6,11.0,0.94,1.011,0.22,1.19,0.0,5.7,4.9,6.0,False
20021120,3,1.9,5.8,0.87,1.015,0.56,0.0,2.9,6.1,2.8,10.3,False
20021121,5,2.0,5.5,0.74,1.0029,0.78,0.0,6.5,7.3,1.2,14.7,False
20021122,8,4.1,13.5,0.9,1.0036,0.21,1.06,0.0,5.2,3.2,7.4,False
20021123,3,2.6,7.0,0.69,1.0118,0.85,0.0,8.0,7.6,4.8,13.4,False
20021124,4,1.5,5.1,0.8,1.0113,0.31,0.0,0.5,5.2,3.8,7.6,False
20021125,6,1.7,8.9,0.77,1.0068,0.35,0.0,0.8,7.8,3.4,15.5,False
20021126,6,1.9,6.0,0.89,1.0146,0.21,0.03,0.0,7.0,5.5,8.5,False
20021127,8,1.9,5.4,0.91,1.0182,0.2,0.09,0.0,7.5,6.6,8.6,False
20021128,8,1.5,4.7,0.92,1.0173,0.2,0.0,0.0,6.5,4.9,7.7,False
20021129,8,2.5,7.7,0.94,1.016,0.2,1.31,0.0,5.8,4.8,6.9,False
20021130,7,3.4,9.1,0.88,1.02,0.2,0.04,0.0,5.9,5.2,7.5,False
20021201,4,2.2,6.3,0.79,1.0166,0.65,0.22,5.3,5.3,1.4,9.5,False
20021202,8,2.0,7.6,0.85,1.008,0.21,0.3,0.0,3.9,1.1,5.8,False
20021203,8,1.6,5.7,0.89,1.0111,0.2,0.22,0.0,2.8,1.7,3.3,False
20021204,8,1.3,3.6,0.85,1.0166,0.2,0.15,0.0,3.0,2.1,3.7,False
20021205,8,1.8,5.9,0.94,1.0166,0.2,0.43,0.0,3.2,2.1,4.4,False
20021206,8,3.6,9.6,0.91,1.0212,0.2,0.01,0.0,2.7,1.0,4.0,False
20021207,8,4.2,10.7,0.89,1.0213,0.2,0.0,0.0,0.8,-0.4,1.4,False
20021208,6,4.2,10.9,0.7,1.0237,0.47,0.0,2.6,-0.9,-3.9,1.4,False
20021209,6,4.2,10.6,0.69,1.025,0.5,0.0,3.2,-4.7,-7.0,-2.0,False
20021210,4,2.8,7.1,0.73,1.0265,0.49,0.0,3.0,-5.6,-7.2,-1.5,False
20021211,8,3.3,8.1,0.81,1.0269,0.19,0.0,0.0,-7.1,-8.0,-6.3,False
20021212,5,2.0,5.4,0.79,1.0258,0.51,0.0,3.4,-4.4,-6.4,-1.6,False
20021213,8,1.1,3.4,0.89,1.0278,0.19,0.0,0.0,-2.7,-6.9,0.9,False
20021214,7,2.4,6.6,0.93,1.0241,0.49,0.0,3.1,-2.2,-3.7,-0.2,False
20021215,8,2.0,5.5,0.92,1.0204,0.19,0.28,0.0,-0.9,-2.7,4.7,False
20021216,6,3.0,10.1,0.81,1.0181,0.35,1.36,1.2,5.5,3.6,9.0,False
20021217,7,2.5,8.0,0.87,1.0194,0.38,0.03,1.6,4.0,2.4,5.9,False
20021218,8,2.5,6.1,0.91,1.0283,0.19,0.0,0.0,0.4,-1.0,2.4,False
20021219,4,2.4,7.8,0.8,1.0318,0.55,0.0,4.4,-1.2,-3.3,2.0,False
20021220,7,1.6,6.6,0.8,1.0244,0.52,0.38,3.8,1.7,-1.7,5.5,False
20021221,8,3.8,10.5,0.91,1.0196,0.19,0.7,0.0,6.4,3.4,7.7,False
20021222,7,3.4,18.1,0.91,1.0149,0.19,2.04,0.0,7.9,6.1,10.6,False
20021223,8,3.5,15.4,0.84,1.0148,0.24,0.04,0.2,8.6,5.6,10.9,False
20021224,8,1.4,4.8,0.92,1.0172,0.22,0.0,0.1,5.1,2.6,6.8,False
20021225,8,1.9,5.4,0.95,1.0206,0.19,0.0,0.0,1.7,0.5,2.6,False
20021226,8,2.0,6.4,0.93,1.0162,0.19,0.12,0.0,3.3,1.1,7.6,False
20021227,5,1.8,5.4,0.81,1.0054,0.19,0.0,0.0,4.7,1.2,7.8,False
20021228,8,2.3,7.4,0.9,1.0026,0.26,1.08,0.3,4.1,0.4,7.3,False
20021229,8,5.2,19.0,0.83,1.0102,0.37,0.95,1.4,6.4,4.2,10.7,False
20021230,6,8.7,23.6,0.63,1.0042,0.4,0.01,1.7,11.6,10.4,13.5,False
20021231,7,3.4,12.3,0.8,1.0079,0.19,0.98,0.0,7.3,1.0,10.7,False
20030101,6,2.4,9.9,0.82,1.0108,0.48,0.22,2.8,5.0,0.9,10.0,False
20030102,7,8.3,30.9,0.65,0.9967,0.2,0.67,0.0,11.6,8.7,13.9,False
20030103,3,7.8,25.8,0.58,1.0011,0.57,0.42,4.3,8.6,6.8,10.6,False
20030104,7,3.9,16.0,0.83,1.0018,0.39,1.21,1.5,5.5,2.0,7.4,False
20030105,8,2.5,11.5,0.83,1.0104,0.2,0.12,0.0,-2.7,-4.5,2.0,False
20030106,8,2.4,6.1,0.77,1.0124,0.2,0.0,0.0,-4.2,-6.0,-2.9,False
20030107,8,2.3,6.4,0.8,1.0155,0.2,0.17,0.0,-5.9,-7.5,-4.1,False
20030108,3,3.1,8.2,0.76,1.0156,0.6,0.0,4.4,-8.1,-10.3,-5.6,False
20030109,7,2.6,7.6,0.75,1.0169,0.21,0.0,0.0,-10.6,-11.6,-9.9,False
20030110,7,1.7,5.2,0.77,1.0227,0.21,0.0,0.0,-8.9,-10.4,-6.8,False
20030111,4,2.9,9.8,0.8,1.0321,0.35,0.0,0.8,-8.4,-10.9,-5.6,False
20030112,1,1.6,4.8,0.77,1.036,0.78,0.0,7.7,-9.8,-13.1,-4.4,False
20030113,8,4.5,15.5,0.82,1.0332,0.22,0.89,0.0,-5.6,-12.6,1.0,False
20030114,7,4.7,11.3,0.87,1.0344,0.34,0.07,0.6,2.6,0.8,4.5,False
20030115,4,2.0,6.9,0.83,1.0313,0.55,0.0,3.1,1.9,-0.7,5.1,False
20030116,8,2.7,8.5,0.76,1.0304,0.32,0.0,0.4,2.5,-1.1,4.5,False
20030117,6,1.9,6.2,0.87,1.0265,0.77,0.0,6.6,0.0,-3.3,4.4,False
20030118,4,1.4,6.0,0.79,1.022,0.51,0.0,2.3,0.0,-4.0,5.3,False
20030119,2,2.1,7.4,0.69,1.0148,0.87,0.0,8.4,1.1,-4.0,7.0,False
20030120,4,2.0,5.3,0.69,1.0111,0.85,0.0,7.8,4.7,-1.2,9.7,False
20030121,5,1.5,4.4,0.81,1.0,0.51,0.09,2.1,-0.9,-3.0,1.5,False
20030122,7,3.0,11.2,0.77,1.0024,0.64,0.18,3.8,4.5,-0.3,8.8,False
20030123,7,4.4,10.6,0.82,1.0165,0.24,0.34,0.0,3.2,1.7,4.5,False
20030124,8,3.0,7.5,0.93,1.0335,0.25,0.05,0.0,1.5,0.2,3.0,False
20030125,8,1.9,7.2,0.85,1.0355,0.25,0.0,0.0,0.7,0.0,1.6,False
20030126,8,2.8,7.6,0.84,1.0324,0.26,0.1,0.0,0.6,-0.3,1.5,False
20030127,8,5.0,12.7,0.91,1.0284,0.26,0.72,0.0,3.0,0.3,6.6,False
20030128,7,6.9,27.6,0.76,1.0166,0.43,0.26,0.8,5.0,1.4,9.1,False
20030129,8,5.9,18.0,0.76,1.0026,0.39,0.33,0.5,1.2,-0.1,2.8,False
20030130,5,3.6,9.6,0.84,1.0011,0.36,0.15,0.3,-0.5,-1.8,0.8,False
20030131,8,3.5,9.8,0.78,1.0119,0.35,0.12,0.2,-3.7,-6.4,-1.8,False
20030201,4,2.3,6.4,0.72,1.0243,0.95,0.02,7.2,-6.0,-8.2,-1.8,False
20030202,7,3.2,10.9,0.73,1.0167,0.36,0.05,0.2,-2.4,-8.4,1.7,False
20030203,7,5.0,16.5,0.73,1.0009,0.33,1.29,0.1,3.2,0.5,5.9,False
20030204,8,2.5,9.7,0.84,0.9956,0.29,0.07,0.0,0.1,-1.9,1.2,False
20030205,7,4.8,9.7,0.84,1.0032,0.41,0.36,0.4,-1.6,-3.4,-0.1,False
20030206,8,3.9,9.7,0.83,1.0185,0.35,0.21,0.1,-2.3,-4.2,-0.6,False
20030207,6,3.3,9.4,0.74,1.027,0.86,0.36,4.7,-2.3,-4.9,0.7,False
20030208,8,2.7,6.7,0.93,1.0257,0.31,1.05,0.0,-0.3,-1.9,0.8,False
20030209,7,2.1,5.7,0.88,1.0245,0.31,0.0,0.0,-2.5,-4.4,0.1,False
20030210,8,1.6,3.8,0.87,1.0267,0.32,0.0,0.0,-4.5,-6.1,-3.4,False
20030211,8,2.2,5.8,0.87,1.0305,0.32,0.0,0.0,-5.2,-6.1,-4.7,False
20030212,5,2.8,7.1,0.74,1.0301,0.33,0.0,0.0,-5.4,-7.4,-3.6,False
20030213,6,2.2,7.5,0.78,1.0273,0.75,0.0,2.6,-6.7,-9.2,-3.8,False
20030214,6,1.4,4.3,0.8,1.0285,0.34,0.0,0.0,-7.7,-11.1,-5.2,False
20030215,4,1.7,5.4,0.75,1.0322,1.1,0.0,6.7,-7.4,-12.2,-2.2,False
20030216,8,3.9,12.4,0.76,1.0323,0.46,0.0,0.3,-4.1,-5.6,-2.2,False
20030217,3,3.7,9.6,0.7,1.0333,1.06,0.0,5.7,-4.7,-7.5,-0.7,False
20030218,2,2.8,8.1,0.66,1.029,1.31,0.0,9.0,-6.3,-10.3,-1.3,False
20030219,1,3.2,8.1,0.73,1.0232,1.25,0.0,7.9,-5.7,-10.3,-0.4,False
20030220,1,2.0,5.0,0.72,1.0184,1.39,0.0,9.7,-3.4,-9.3,3.0,False
20030221,5,1.8,5.6,0.84,1.0248,0.86,0.0,2.9,-3.3,-6.2,1.6,False
20030222,5,1.4,4.6,0.86,1.0305,0.93,0.0,3.5,-4.0,-6.9,1.3,False
20030223,3,1.3,3.5,0.82,1.0346,1.22,0.0,6.7,-3.5,-8.4,3.6,False
20030224,3,1.6,4.9,0.74,1.0326,1.46,0.0,9.8,-1.9,-7.2,5.3,False
20030225,0,1.5,4.6,0.66,1.0255,1.52,0.0,10.3,-0.7,-7.4,6.9,False
20030226,1,1.4,5.0,0.63,1.0196,1.54,0.0,10.3,1.4,-6.0,10.3,False
20030227,0,1.4,5.1,0.58,1.0192,1.56,0.0,10.4,3.2,-4.2,11.5,False
20030228,1,2.2,5.3,0.5,1.026,1.55,0.0,10.0,6.2,1.4,12.7,False
20030301,6,2.0,7.5,0.62,1.0229,0.68,0.04,1.1,6.6,1.8,10.9,False
20030302,7,2.5,14.2,0.77,1.0159,0.93,0.42,2.7,5.9,1.9,12.5,False
20030303,8,3.6,10.0,0.77,1.0201,0.48,0.0,0.1,4.1,2.9,5.3,False
20030304,2,1.8,5.7,0.77,1.0251,1.73,0.0,10.2,3.9,-0.6,9.1,False
20030305,4,1.7,5.3,0.62,1.022,1.41,0.0,6.7,5.8,-0.6,13.7,False
20030306,6,2.7,12.1,0.84,1.0176,0.54,0.79,0.2,2.8,-1.0,5.5,False
20030307,7,2.6,9.6,0.85,1.0241,0.72,0.02,1.0,4.0,1.2,7.2,False
20030308,3,3.0,9.8,0.74,1.0251,0.98,0.0,2.6,4.3,-0.1,8.5,False
20030309,7,3.7,11.8,0.55,1.0251,0.84,0.0,1.6,7.7,2.4,12.5,False
20030310,3,3.2,9.5,0.34,1.0259,1.93,0.0,11.1,12.0,5.8,18.4,True
20030311,7,3.9,15.1,0.33,1.0214,1.07,0.0,3.0,13.6,8.5,19.0,True
20030312,7,4.9,14.3,0.64,1.0216,0.64,0.77,0.4,8.7,3.2,15.2,False
20030313,5,3.3,10.7,0.7,1.0314,0.75,0.0,0.9,3.6,-0.5,6.2,False
20030314,5,2.6,8.5,0.6,1.0329,0.96,0.01,2.0,0.8,-1.4,4.2,False
20030315,7,3.8,9.8,0.69,1.0386,0.95,0.0,1.9,0.9,-1.1,3.2,False
20030316,4,2.3,8.1,0.59,1.0411,1.76,0.0,8.2,2.6,-1.4,7.4,False
20030317,5,1.5,5.9,0.58,1.0334,1.77,0.0,8.2,3.4,-2.5,9.2,False
20030318,1,2.1,6.8,0.65,1.0315,2.03,0.0,10.5,3.4,-1.9,10.0,False
20030319,1,2.0,6.8,0.58,1.028,2.1,0.0,11.0,5.5,-1.2,12.1,False
20030320,1,3.0,10.1,0.53,1.025,2.14,0.0,11.2,6.5,1.2,13.1,False
20030321,3,3.2,10.8,0.64,1.0258,2.01,0.0,9.7,3.3,-1.1,8.6,False
20030322,0,4.2,10.4,0.36,1.0277,2.24,0.0,11.8,2.2,-3.5,8.8,False
20030323,0,2.4,7.3,0.36,1.0289,2.27,0.0,11.9,4.7,-2.8,13.7,False
20030324,0,2.3,7.8,0.42,1.028,2.26,0.0,11.6,9.0,-0.2,17.8,False
20030325,1,2.1,9.2,0.41,1.023,2.22,0.0,11.0,11.4,4.2,18.6,True
20030326,0,2.0,8.5,0.51,1.0187,2.17,0.0,10.4,10.8,3.6,17.9,False
20030327,5,1.9,7.5,0.5,1.0173,2.02,0.0,8.8,11.8,4.1,19.3,True
20030328,3,1.4,5.1,0.44,1.0143,2.19,0.0,10.2,13.4,4.5,20.6,True
20030329,6,1.6,4.2,0.56,1.0133,1.39,0.03,3.7,13.9,11.2,18.4,False
20030330,7,2.0,10.7,0.58,1.0134,1.86,0.13,7.1,13.8,9.4,19.4,False
20030331,5,2.8,8.7,0.56,1.0197,1.92,0.01,7.4,10.0,5.4,13.8,False
20030401,2,3.4,14.6,0.47,1.0171,2.42,0.25,11.6,10.8,2.4,18.6,False
20030402,8,5.4,21.3,0.76,1.0059,0.73,0.42,0.2,5.8,2.2,13.2,False
20030403,7,3.1,9.0,0.71,1.0164,0.7,0.0,0.1,3.5,1.4,5.7,False
20030404,6,2.2,6.9,0.69,1.026,1.25,0.01,2.4,3.7,1.4,7.7,False
20030405,8,5.5,15.3,0.64,1.0212,0.71,0.0,0.1,4.8,0.9,7.5,False
20030406,6,4.2,16.2,0.56,1.0209,1.73,0.0,5.3,1.1,-2.8,4.4,False
20030407,6,3.3,9.7,0.56,1.0234,1.42,0.0,3.2,-1.9,-4.4,1.0,False
20030408,3,2.1,8.7,0.46,1.022,2.56,0.0,11.7,0.5,-4.8,6.0,False
20030409,5,2.2,7.6,0.46,1.013,2.04,0.09,7.3,2.3,-1.8,7.1,False
20030410,7,3.0,15.7,0.73,1.0038,1.04,0.34,1.1,4.3,0.6,8.8,False
20030411,3,2.9,7.9,0.56,1.0126,2.36,0.0,9.6,4.2,0.1,9.6,False
20030412,7,2.0,7.7,0.59,1.0164,1.37,0.0,2.6,7.1,2.1,12.3,False
20030413,4,2.7,9.0,0.58,1.0219,2.37,0.0,9.4,10.8,6.7,16.4,False
20030414,0,3.9,11.2,0.49,1.0188,2.78,0.0,12.7,11.6,3.9,18.6,True
20030415,0,4.1,13.2,0.49,1.0209,2.82,0.0,12.9,13.3,6.2,19.7,True
20030416,2,4.2,12.2,0.44,1.022,2.8,0.0,12.6,14.1,6.9,20.4,True
20030417,1,4.1,11.5,0.37,1.025,2.83,0.0,12.7,12.6,6.7,18.8,True
20030418,3,3.0,11.6,0.44,1.022,2.52,0.0,10.0,9.8,4.0,16.2,False
20030419,7,2.9,7.7,0.71,1.0146,0.73,0.04,0.0,5.5,3.2,7.4,False
20030420,6,2.9,12.8,0.48,1.0096,2.63,0.0,10.7,13.0,3.0,21.0,True
20030421,5,2.5,10.5,0.55,1.0124,2.09,0.02,6.5,11.5,4.9,18.4,False
20030422,6,2.7,8.9,0.71,1.0142,2.24,1.17,7.5,11.5,7.3,18.3,False
20030423,3,2.7,9.0,0.59,1.0132,2.71,0.0,11.0,12.4,6.3,18.7,True
20030424,2,1.7,5.9,0.49,1.0174,2.91,0.0,12.5,12.6,5.0,19.1,True
20030425,4,2.3,8.7,0.44,1.0167,2.66,0.0,10.4,14.9,7.1,21.4,True
20030426,7,3.0,13.5,0.53,1.0109,2.11,0.11,6.3,16.4,9.9,25.0,False
20030427,6,5.2,16.9,0.52,1.0144,1.6,0.0,3.1,13.1,11.3,16.0,False
20030428,5,2.4,9.2,0.39,1.0104,2.44,0.0,8.4,17.2,10.3,24.3,True
20030429,6,3.6,12.9,0.48,1.0133,2.1,0.0,6.0,17.4,13.7,21.9,True
20030430,8,3.5,16.3,0.62,1.0122,1.9,0.07,4.7,16.9,11.2,24.6,False
20030501,5,3.0,11.1,0.5,1.0211,2.51,0.0,8.2,14.6,10.4,20.2,True
20030502,3,1.8,6.9,0.52,1.0154,2.63,0.32,9.0,16.1,7.8,22.9,False
20030503,4,4.3,14.5,0.57,1.0229,2.49,0.0,7.9,12.8,9.1,17.8,False
20030504,3,2.7,8.1,0.43,1.0209,3.17,0.0,13.4,16.0,5.9,25.2,True
20030505,1,2.6,9.1,0.45,1.0131,3.11,0.0,12.8,21.4,9.4,31.8,True
20030506,5,2.7,8.5,0.34,1.0135,2.78,0.0,9.9,23.9,18.1,30.3,True
20030507,1,2.5,8.2,0.58,1.0184,3.14,0.0,12.8,20.5,14.3,27.1,True
20030508,6,2.5,7.8,0.59,1.0156,3.07,0.87,12.1,21.7,14.8,28.1,False
20030509,6,3.0,18.4,0.78,1.018,2.03,0.29,4.4,15.4,13.0,20.7,False
20030510,6,2.0,6.1,0.73,1.0192,2.12,0.59,4.9,15.6,12.2,20.0,False
20030511,7,1.6,5.6,0.85,1.0193,1.28,0.19,0.9,15.5,13.1,19.5,False
20030512,6,2.7,9.9,0.72,1.0176,1.89,0.0,3.5,15.7,13.3,19.0,True
20030513,8,2.7,15.5,0.85,1.0168,0.84,0.89,0.0,10.7,4.9,13.3,False
20030514,5,3.6,13.2,0.69,1.0225,2.51,0.14,7.3,7.5,5.1,11.1,False
20030515,5,2.8,9.8,0.66,1.0237,2.61,0.05,7.9,8.2,4.4,12.9,False
20030516,2,2.5,7.9,0.59,1.0175,3.31,0.0,13.5,11.0,2.8,17.5,False
20030517,7,2.5,9.7,0.64,1.015,2.03,0.22,4.1,13.5,6.9,19.8,False
20030518,6,3.4,12.8,0.69,1.0176,2.14,0.03,4.7,14.9,10.0,19.3,False
20030519,6,4.8,23.1,0.6,1.0135,2.75,0.84,8.7,18.8,12.6,26.6,False
20030520,7,3.3,13.4,0.75,1.0193,1.15,0.52,0.4,11.0,8.3,13.5,False
20030521,6,4.4,15.7,0.71,1.0246,2.12,0.19,4.5,10.0,7.7,14.1,False
20030522,5,4.0,10.9,0.67,1.0263,2.18,0.05,4.8,11.9,8.8,15.9,False
20030523,7,2.7,7.5,0.68,1.0183,2.55,0.0,7.1,17.0,11.2,23.9,True
20030524,4,2.8,8.6,0.56,1.0075,3.45,0.0,14.1,20.0,10.8,28.2,True
20030525,7,3.4,11.0,0.69,1.0124,1.28,0.07,0.7,16.5,13.1,19.8,False
20030526,8,2.3,6.6,0.82,1.0188,1.07,0.05,0.2,14.3,11.7,17.0,False
20030527,7,2.1,7.4,0.8,1.0195,1.7,0.04,2.2,17.4,13.9,22.9,False
20030528,7,3.0,12.0,0.78,1.0181,1.73,0.17,2.3,18.1,15.1,23.0,False
20030529,6,3.1,9.3,0.68,1.0145,2.65,0.0,7.6,19.9,15.0,25.6,True
20030530,2,2.3,7.5,0.63,1.0131,3.39,0.23,13.3,20.5,14.3,27.3,False
20030531,5,2.4,9.4,0.66,1.0122,2.54,0.01,6.8,20.0,14.6,26.0,False
20030601,2,2.3,8.9,0.6,1.0117,2.95,0.0,10.6,20.8,15.0,26.6,True
20030602,1,2.6,8.7,0.54,1.0112,3.5,0.0,14.8,21.0,13.5,27.7,True
20030603,1,2.3,8.5,0.54,1.0128,3.42,0.0,14.1,22.0,14.9,28.6,True
20030604,3,2.0,11.2,0.59,1.0146,3.07,0.13,11.4,22.7,15.5,31.1,False
20030605,5,2.5,13.2,0.63,1.017,2.81,3.99,9.5,22.5,17.4,32.2,False
20030606,5,1.8,7.7,0.76,1.0192,1.69,0.05,2.9,20.8,17.2,25.2,False
20030607,3,2.5,8.3,0.67,1.0169,3.08,0.0,11.4,22.8,16.7,28.2,True
20030608,4,2.2,9.4,0.59,1.0136,2.86,0.05,9.8,23.3,17.7,29.6,False
20030609,5,2.2,7.8,0.62,1.0185,2.39,0.0,6.7,22.1,18.5,26.6,True
20030610,4,2.0,7.8,0.54,1.0162,3.49,0.0,14.5,24.9,16.8,31.3,True
20030611,5,2.5,9.0,0.56,1.0184,3.07,0.0,11.3,24.9,20.3,29.4,True
20030612,3,2.4,13.2,0.51,1.0173,3.13,0.15,11.7,26.3,19.5,33.7,False
20030613,4,2.3,11.8,0.72,1.0201,2.46,0.69,7.1,21.5,18.6,26.8,False
20030614,3,2.0,22.0,0.67,1.0182,2.86,0.89,9.7,22.3,16.9,30.2,False
20030615,4,2.5,8.0,0.69,1.0165,2.84,0.0,9.6,21.0,16.8,26.0,True
20030616,5,2.3,7.5,0.57,1.0132,3.12,0.0,11.6,21.1,16.0,25.5,True
20030617,3,2.0,13.3,0.54,1.0115,3.45,0.46,14.1,21.7,14.1,27.8,False
20030618,7,3.8,14.7,0.72,1.0171,1.93,0.94,4.0,18.9,16.7,23.1,False
20030619,6,3.7,11.4,0.64,1.022,1.79,0.0,3.3,19.3,16.3,23.2,True
20030620,6,4.4,14.5,0.66,1.0176,2.15,1.1,5.2,19.6,16.1,23.1,False
20030621,4,2.7,9.2,0.5,1.0176,3.3,0.0,12.9,17.7,12.8,22.8,True
20030622,2,1.9,5.8,0.46,1.0135,3.6,0.0,15.3,20.8,11.0,28.6,True
20030623,4,3.2,14.0,0.42,1.0098,3.45,0.01,14.1,26.3,15.9,34.8,False
20030624,6,2.4,7.4,0.66,1.0162,2.2,0.9,5.5,22.6,18.8,25.7,False
20030625,3,2.1,7.9,0.56,1.0173,3.05,0.01,11.1,22.1,17.4,27.2,False
20030626,5,1.9,12.4,0.47,1.0139,2.85,0.0,9.7,22.1,15.3,27.7,True
20030627,5,2.4,10.2,0.62,1.0131,2.55,0.04,7.7,20.7,17.1,26.7,False
20030628,6,2.0,8.2,0.62,1.0127,2.41,0.0,6.8,21.0,16.5,26.2,True
20030629,5,1.8,8.0,0.5,1.0082,3.15,0.0,11.9,22.9,15.5,29.9,True
20030630,3,2.5,12.1,0.39,1.0029,3.36,0.0,13.5,27.1,17.9,34.2,True
20030701,8,3.3,12.8,0.78,1.0067,0.78,1.99,0.0,15.9,12.7,22.1,False
20030702,5,4.0,12.5,0.58,1.0074,2.62,0.03,8.2,17.8,13.0,22.9,False
20030703,6,3.2,11.5,0.75,1.0112,1.58,0.74,2.4,15.5,13.1,19.5,False
20030704,6,3.9,12.2,0.74,1.0149,1.83,0.5,3.6,14.6,12.5,18.0,False
20030705,7,4.3,11.6,0.69,1.0164,1.69,0.0,2.9,16.0,13.3,20.3,True
20030706,3,2.5,7.8,0.65,1.0187,2.82,0.0,9.6,17.3,12.8,22.4,True
20030707,3,1.8,7.3,0.57,1.0207,3.18,0.0,12.3,19.0,11.3,24.8,True
20030708,4,1.9,8.0,0.53,1.0192,3.05,0.0,11.3,20.3,15.2,25.5,True
20030709,6,2.5,10.3,0.53,1.0168,2.57,0.0,8.0,20.8,14.8,26.8,True
20030710,4,3.1,11.5,0.54,1.017,3.12,0.0,11.9,20.5,15.1,25.8,True
20030711,5,2.5,9.8,0.46,1.0172,3.33,0.0,13.6,21.7,14.3,27.8,True
20030712,7,2.9,11.1,0.51,1.017,2.62,0.0,8.4,22.1,17.3,27.2,True
20030713,2,2.6,8.2,0.44,1.0173,3.37,0.0,14.0,20.3,14.2,26.1,True
20030714,0,3.7,12.7,0.43,1.0145,3.52,0.0,15.2,20.1,12.7,26.7,True
20030715,0,2.2,7.1,0.42,1.0111,3.5,0.0,15.1,22.0,12.1,30.5,True
20030716,3,3.4,21.5,0.52,1.0099,3.02,0.92,11.4,24.1,16.1,34.1,False
20030717,6,2.7,11.4,0.82,1.0184,1.81,0.72,3.7,18.5,15.3,23.8,False
20030718,4,2.1,7.4,0.62,1.0229,2.65,0.0,8.8,19.2,13.9,24.6,True
20030719,0,3.0,9.4,0.51,1.02,3.45,0.0,14.9,21.8,13.1,29.1,True
20030720,0,1.9,5.9,0.46,1.0149,3.41,0.07,14.7,24.3,14.6,32.7,False
20030721,6,3.1,19.0,0.58,1.016,2.28,0.28,6.5,23.3,18.9,31.5,False
20030722,3,2.8,10.1,0.49,1.017,3.22,0.34,13.3,24.6,18.5,30.4,False
20030723,3,2.9,13.7,0.63,1.0175,2.77,0.0,9.9,21.6,15.8,27.7,True
20030724,6,2.6,17.8,0.71,1.0146,2.01,1.76,5.0,19.7,15.1,27.4,False
20030725,4,2.0,5.0,0.63,1.0147,2.64,0.0,9.1,20.2,14.5,26.2,True
20030726,5,2.2,8.6,0.52,1.0124,2.51,0.0,8.2,23.9,18.8,29.0,True
20030727,5,2.9,14.3,0.63,1.0123,2.06,2.54,5.4,23.5,17.5,33.7,False
20030728,7,3.2,8.9,0.75,1.0208,1.43,0.05,2.1,18.3,15.8,22.1,False
20030729,2,2.5,8.5,0.55,1.023,2.88,0.0,11.1,18.9,13.8,23.6,True
20030730,3,1.7,4.9,0.51,1.0182,2.98,0.0,11.9,20.0,14.2,25.8,True
20030731,6,2.5,10.9,0.69,1.0154,1.88,0.16,4.5,18.6,16.0,23.1,False
20030801,3,1.8,5.2,0.68,1.0182,2.06,0.0,5.6,20.4,15.7,25.6,True
20030802,4,1.6,6.2,0.59,1.0187,3.04,0.0,12.6,23.5,16.0,30.5,True
20030803,1,1.9,7.7,0.53,1.0195,3.2,0.0,14.0,25.6,17.7,32.9,True
20030804,1,1.7,8.1,0.5,1.0203,3.02,0.0,12.6,26.9,18.6,34.6,True
20030805,2,1.9,7.2,0.46,1.0199,2.94,0.0,12.1,27.8,20.9,35.4,True
20030806,1,2.2,8.3,0.51,1.0194,2.94,0.0,12.2,26.8,21.3,33.3,True
20030807,1,1.7,7.4,0.45,1.0194,3.07,0.0,13.3,25.6,18.0,32.9,True
20030808,3,2.2,7.9,0.38,1.0175,2.93,0.0,12.3,27.3,19.2,34.5,True
20030809,3,2.1,10.2,0.41,1.0172,2.95,0.0,12.5,27.2,19.9,34.3,True
20030810,1,3.1,10.3,0.33,1.0144,2.93,0.0,12.5,28.5,22.0,35.9,True
20030811,0,2.2,7.0,0.37,1.0169,3.0,0.0,13.2,26.5,19.4,33.7,True
20030812,3,1.9,7.8,0.39,1.0201,2.96,0.0,12.9,27.3,19.3,34.6,True
20030813,2,3.3,18.5,0.31,1.0172,2.86,0.0,12.2,29.2,21.5,37.0,True
20030814,5,3.3,15.8,0.45,1.0142,2.16,0.79,7.0,24.8,20.0,27.7,False
20030815,5,2.1,14.8,0.79,1.0148,1.25,0.28,1.8,19.6,16.8,22.0,False
20030816,3,1.6,6.2,0.69,1.0154,2.53,0.01,9.9,21.6,16.2,28.0,False
20030817,4,2.0,6.9,0.54,1.0146,2.43,0.18,9.2,24.6,19.0,31.4,False
