DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_mean,BUDAPEST_temp_max,BUDAPEST_picnic_weather
20030611,4,0.45,1.0175,3.07,0.0,12.6,28.2,34.7,True
20030612,1,0.42,1.0192,3.33,0.0,12.4,28.4,32.6,True
20030613,6,0.53,1.0181,2.63,0.0,10.5,26.5,32.6,True
20030614,4,0.5,1.0188,3.05,0.76,9.7,25.2,29.2,False
20030615,6,0.71,1.0174,1.57,0.0,3.6,19.9,26.9,True
20030616,5,0.62,1.0132,2.39,0.07,8.9,20.8,25.5,False
20030617,4,0.53,1.0147,2.53,0.0,11.8,21.6,27.4,True
20030618,6,0.67,1.0155,1.65,0.04,4.0,19.9,26.5,False
20030619,4,0.65,1.016,2.83,0.0,9.5,21.2,25.3,True
20030620,4,0.64,1.0143,2.08,0.1,8.9,21.3,25.6,False
20030621,4,0.44,1.0148,3.28,0.0,12.7,18.9,22.2,True
20030622,3,0.41,1.0148,3.34,0.0,13.0,19.9,24.9,True
20030623,3,0.45,1.015,2.89,1.27,10.3,23.2,30.5,False
20030624,7,0.63,1.0143,1.97,0.25,8.3,24.7,30.4,False
20030625,1,0.48,1.0139,3.29,0.0,12.2,24.9,29.4,True
20030626,4,0.43,1.0145,3.37,0.0,13.3,20.8,26.0,True
20030627,4,0.46,1.0136,3.12,0.0,13.8,21.6,27.1,True
20030628,3,0.41,1.0147,3.11,0.0,14.0,22.8,28.3,True
20030629,6,0.4,1.0134,2.76,0.0,7.3,23.6,28.7,True
20030630,2,0.43,1.0089,3.25,0.0,13.8,26.1,32.1,True
20030701,1,0.54,1.0013,3.22,0.0,12.5,27.1,34.1,True
20030702,1,0.5,1.0051,3.35,0.12,11.6,21.8,31.9,False
20030703,6,0.75,1.0095,1.61,2.84,5.8,19.6,26.2,False
20030704,6,0.55,1.0109,2.53,0.01,7.3,21.4,26.2,False
20030705,5,0.6,1.0101,2.92,0.0,8.6,20.2,24.7,True
20030706,4,0.61,1.0136,2.62,0.0,11.9,20.2,24.4,True
20030707,2,0.56,1.0175,3.25,0.0,14.1,19.3,23.2,True
20030708,1,0.51,1.0162,3.45,0.0,13.3,20.0,24.4,True
20030709,3,0.45,1.014,3.05,0.0,13.3,21.3,25.4,True
20030710,4,0.47,1.0142,2.77,0.0,8.8,21.7,25.7,True
20030711,5,0.47,1.0155,2.74,0.0,12.0,21.0,26.0,True
20030712,5,0.52,1.0159,2.07,0.0,7.0,21.9,27.4,True
20030713,7,0.48,1.0147,2.55,0.0,8.5,20.6,24.2,True
20030714,3,0.47,1.0159,2.85,0.0,9.7,20.6,26.3,True
20030715,2,0.43,1.0139,3.16,0.0,12.3,23.5,29.6,True
20030716,3,0.47,1.0136,3.06,0.0,12.6,25.1,31.8,True
20030717,5,0.43,1.0136,2.69,0.18,9.8,27.1,34.0,False
20030718,8,0.88,1.0166,0.52,0.94,0.0,19.9,31.1,False
20030719,6,0.65,1.0182,2.41,0.0,5.8,23.9,29.7,True
20030720,6,0.64,1.0181,3.03,0.0,9.7,25.0,30.0,True
20030721,1,0.55,1.0177,3.02,0.0,13.3,27.1,33.7,True
20030722,5,0.6,1.0177,2.08,0.0,6.9,26.2,31.6,True
20030723,8,0.69,1.0167,1.02,0.0,3.0,24.1,28.5,True
20030724,4,0.62,1.014,2.31,0.0,9.4,25.0,31.6,True
20030725,7,0.77,1.0136,1.24,0.0,2.1,21.1,26.4,True
20030726,4,0.68,1.0143,2.33,0.0,9.6,23.3,29.0,True
20030727,1,0.56,1.016,2.81,0.0,13.1,26.3,32.5,True
20030728,3,0.55,1.0154,2.57,0.41,11.4,26.8,31.7,False
20030729,7,0.83,1.0167,0.88,0.31,1.0,19.8,28.5,False
20030730,7,0.9,1.014,1.54,0.47,3.2,19.6,23.5,False
20030731,8,0.85,1.0116,1.39,1.45,1.3,20.6,23.0,False
20030801,3,0.64,1.013,2.63,0.0,10.6,24.6,29.8,True
20030802,2,0.52,1.0173,2.91,0.0,13.0,26.0,32.4,True
20030803,4,0.52,1.0187,2.72,0.0,12.9,27.2,33.0,True
20030804,1,0.49,1.0208,2.7,0.0,12.7,27.7,33.7,True
20030805,2,0.48,1.0205,2.56,0.0,12.1,28.0,33.3,True
20030806,2,0.44,1.0201,2.67,0.0,13.1,26.2,31.7,True
20030807,5,0.43,1.0201,2.64,0.0,12.3,24.4,28.9,True
20030808,0,0.43,1.0188,2.87,0.0,13.4,24.8,30.7,True
20030809,3,0.42,1.0168,2.59,0.0,12.3,25.4,31.1,True
20030810,3,0.41,1.0151,2.73,0.0,12.7,25.7,31.5,True
20030811,1,0.32,1.0169,3.06,0.0,13.3,23.9,29.1,True
20030812,2,0.37,1.0223,2.82,0.0,12.4,23.3,29.6,True
20030813,4,0.38,1.0176,2.51,0.0,10.9,27.8,35.5,True
20030814,4,0.38,1.0126,2.33,0.05,7.3,29.6,37.3,False
20030815,6,0.65,1.0124,1.3,0.0,3.4,23.6,27.2,True
20030816,5,0.6,1.016,2.09,0.0,8.2,23.9,30.1,True
20030817,4,0.54,1.0174,2.31,0.0,9.8,26.0,31.5,True
20030818,2,0.45,1.0166,2.48,0.0,10.9,28.2,34.7,True
20030819,2,0.57,1.0162,2.51,0.0,12.2,24.6,32.3,True
20030820,2,0.5,1.0171,2.4,0.0,12.4,24.8,30.3,True
20030821,4,0.53,1.0162,2.06,0.0,6.8,24.5,30.5,True
20030822,4,0.48,1.0154,2.19,0.0,9.9,26.7,33.3,True
20030823,2,0.34,1.0146,2.56,0.0,12.3,27.8,32.5,True
20030824,1,0.39,1.0131,2.69,0.0,12.7,24.4,28.9,True
20030825,3,0.42,1.0126,2.11,0.0,11.1,21.8,26.6,True
20030826,2,0.41,1.0118,2.5,0.0,12.3,21.7,27.6,True
20030827,2,0.36,1.0088,2.5,0.0,10.8,24.8,30.6,True
20030828,2,0.43,1.0104,1.97,0.0,9.8,23.4,28.4,True
20030829,7,0.45,1.0073,1.84,0.0,7.3,27.1,34.8,True
20030830,7,0.62,1.0098,1.15,0.55,4.4,21.6,31.4,False
20030831,7,0.9,1.0126,0.43,0.58,0.0,16.2,23.2,False
20030901,2,0.63,1.0157,2.17,0.0,11.5,16.5,20.9,True
20030902,5,0.61,1.0176,1.59,0.0,6.1,15.3,18.9,True
20030903,2,0.5,1.0246,2.31,0.0,10.5,14.0,18.4,True
20030904,6,0.54,1.0272,1.7,0.0,3.6,15.5,20.3,True
20030905,4,0.55,1.0239,2.17,0.0,10.3,17.6,23.2,True
20030906,3,0.54,1.0225,2.3,0.0,10.3,18.0,23.1,True
20030907,3,0.5,1.0215,2.19,0.0,9.5,17.5,23.6,True
20030908,5,0.42,1.0141,2.18,0.0,9.9,19.0,24.5,True
20030909,6,0.45,1.009,1.56,0.0,5.0,20.4,25.7,True
20030910,8,0.57,1.01,0.87,0.0,0.8,19.4,22.9,True
20030911,5,0.62,1.0105,1.71,0.0,8.1,18.2,23.3,True
20030912,8,0.72,1.0159,0.52,0.0,0.0,14.5,17.3,False
20030913,7,0.67,1.0209,1.01,0.0,0.8,15.6,18.3,True
20030914,2,0.48,1.0258,2.13,0.0,10.2,17.0,21.9,True
20030915,3,0.44,1.0264,2.14,0.0,11.1,17.4,22.3,True
20030916,2,0.49,1.0243,2.1,0.0,10.3,17.6,23.4,True
20030917,1,0.46,1.0218,2.05,0.0,11.0,19.6,25.2,True
20030918,1,0.52,1.0228,1.95,0.0,10.4,20.0,26.4,True
20030919,0,0.56,1.0246,1.96,0.0,10.6,20.0,27.4,True
20030920,0,0.55,1.0263,1.96,0.0,10.8,20.9,29.0,True
20030921,0,0.54,1.0242,1.98,0.0,9.8,21.6,29.4,True
20030922,0,0.54,1.0196,1.95,0.0,9.9,21.6,29.7,True
20030923,0,0.48,1.013,1.93,0.0,9.4,22.6,29.1,True
20030924,8,0.8,1.0208,0.4,0.36,0.0,15.2,25.2,False
20030925,3,0.52,1.0297,1.79,0.0,9.3,15.4,19.6,True
20030926,2,0.59,1.0271,1.95,0.0,9.7,14.5,20.3,True
20030927,1,0.64,1.0207,1.86,0.0,8.3,15.6,21.5,True
20030928,5,0.65,1.0177,1.7,0.0,7.4,16.8,22.5,True
20030929,8,0.8,1.0125,0.49,0.54,0.0,16.0,20.4,False
20030930,1,0.69,1.0151,1.83,0.0,10.1,14.7,18.9,True
20031001,1,0.72,1.0187,1.54,0.0,7.3,14.4,19.9,True
20031002,6,0.64,1.0141,1.53,0.0,6.6,19.2,24.6,True
20031003,6,0.7,1.0111,1.51,0.0,5.6,20.6,25.2,True
20031004,6,0.85,1.0058,0.64,0.47,1.7,17.1,22.2,False
20031005,7,0.88,1.0015,0.64,1.02,1.9,14.6,21.9,False
20031006,4,0.69,1.0088,1.3,0.0,5.0,10.5,13.7,False
20031007,6,0.75,1.0102,1.02,1.61,2.9,11.5,15.9,False
20031008,7,0.78,1.0039,0.72,0.01,1.0,9.3,12.6,False
20031009,6,0.73,1.0075,0.64,0.06,3.4,9.4,12.5,False
20031010,7,0.76,1.0182,0.53,0.0,0.5,10.6,12.8,False
20031011,6,0.65,1.0208,0.95,0.0,4.1,15.0,18.4,True
20031012,1,0.55,1.0221,1.4,0.0,9.6,12.6,15.6,False
20031013,3,0.57,1.0255,1.64,0.0,9.3,8.9,13.9,False
20031014,2,0.57,1.0265,1.41,0.0,8.3,8.7,13.7,False
20031015,1,0.62,1.0292,1.46,0.0,9.1,7.8,12.8,False
20031016,6,0.72,1.0288,0.44,0.01,0.6,5.5,9.2,False
20031017,3,0.54,1.0298,1.34,0.0,7.2,7.6,11.1,False
20031018,2,0.65,1.0267,1.41,0.0,7.9,6.2,11.2,False
20031019,8,0.76,1.0173,0.3,0.0,0.0,5.5,7.8,False
20031020,8,0.87,1.0068,0.36,1.35,0.0,7.8,10.6,False
20031021,6,0.84,1.0019,0.57,0.0,1.3,10.7,15.7,False
20031022,6,0.7,1.013,0.51,0.0,0.0,7.2,9.9,False
20031023,7,0.79,1.0093,0.44,0.76,0.1,6.6,9.4,False
20031024,8,0.87,1.0112,0.29,0.09,0.0,1.6,6.9,False
20031025,1,0.63,1.0214,1.31,0.0,7.6,1.4,4.9,False
20031026,7,0.58,1.0171,1.06,0.0,1.8,4.9,9.0,False
20031027,4,0.7,1.0175,0.81,0.0,4.4,4.8,10.6,False
20031028,1,0.68,1.0256,1.23,0.0,8.1,3.3,7.4,False
20031029,8,0.82,1.0172,0.47,0.72,0.1,3.5,5.4,False
20031030,8,0.94,0.9996,0.12,2.04,0.0,5.7,6.5,False
20031031,5,0.82,1.0008,0.73,0.0,2.7,9.0,13.0,False
20031101,6,0.68,1.0021,0.64,2.89,0.0,13.6,18.2,False
20031102,6,0.89,1.0054,0.19,0.15,0.0,10.4,15.4,False
20031103,2,0.83,1.0192,0.92,0.0,7.8,9.4,15.2,False
20031104,0,0.76,1.0287,1.06,0.0,8.6,10.1,14.8,False
20031105,1,0.71,1.0344,1.04,0.0,8.6,8.7,13.7,False
20031106,6,0.71,1.0326,0.5,0.0,2.1,7.0,10.0,False
20031107,8,0.81,1.032,0.2,0.14,0.0,7.3,8.3,False
20031108,1,0.79,1.0337,0.99,0.0,8.1,7.4,11.7,False
20031109,1,0.81,1.0285,0.98,0.0,7.8,6.5,12.9,False
20031110,4,0.74,1.0307,0.32,0.0,2.6,4.3,6.8,False
20031111,1,0.6,1.0309,1.09,0.0,8.2,3.7,6.8,False
20031112,1,0.67,1.0308,0.89,0.0,8.1,2.0,6.0,False
20031113,1,0.73,1.0301,0.91,0.0,6.6,1.6,6.4,False
20031114,5,0.75,1.0295,0.65,0.56,4.7,2.8,6.0,False
20031115,8,0.92,1.0248,0.17,0.0,0.0,3.1,5.2,False
20031116,8,0.95,1.0224,0.09,0.02,0.0,3.2,4.6,False
20031117,6,0.84,1.0206,0.18,0.01,0.0,6.5,8.3,False
20031118,7,0.68,1.0251,0.4,0.01,0.4,7.9,9.8,False
20031119,6,0.7,1.0209,0.58,0.0,3.8,12.7,16.6,False
20031120,4,0.74,1.0199,0.71,0.0,6.4,11.2,14.4,False
20031121,8,0.97,1.0212,0.25,0.0,0.0,5.6,9.6,False
20031122,8,0.99,1.0207,0.16,0.0,0.0,6.0,7.4,False
20031123,3,0.97,1.0192,0.51,0.01,2.9,6.1,8.9,False
20031124,7,0.95,1.0162,0.62,0.0,2.0,7.0,9.9,False
20031125,7,0.9,1.0157,0.33,0.0,0.2,8.9,10.8,False
20031126,8,0.84,1.0138,0.28,0.03,0.0,10.3,12.5,False
20031127,4,0.82,1.0083,0.54,0.04,4.1,11.0,14.0,False
20031128,7,0.81,1.0072,0.58,0.74,2.7,10.7,13.3,False
20031129,7,0.89,1.0134,0.2,0.03,0.0,9.7,12.6,False
20031130,7,0.89,1.0181,0.21,0.0,0.0,9.5,10.6,False
20031201,8,0.87,1.0218,0.28,0.0,0.2,8.5,10.5,False
20031202,6,0.83,1.0269,0.62,0.0,0.0,7.5,9.4,False
20031203,2,0.85,1.0294,0.7,0.0,6.9,5.4,8.8,False
20031204,7,0.85,1.0296,0.59,0.0,5.0,2.9,4.9,False
20031205,8,0.87,1.0252,0.13,0.0,0.4,3.0,4.7,False
20031206,7,0.74,1.0127,0.2,0.01,0.5,3.7,7.5,False
20031207,2,0.53,1.0253,0.74,0.0,7.5,1.1,4.1,False
20031208,0,0.66,1.0302,0.75,0.0,7.6,-0.9,2.9,False
20031209,0,0.74,1.0297,0.78,0.0,7.5,-0.5,3.5,False
20031210,4,0.8,1.0303,0.6,0.0,4.7,-0.6,3.0,False
20031211,5,0.76,1.0277,0.39,0.01,1.6,1.3,3.1,False
20031212,6,0.82,1.0227,0.3,0.0,1.8,3.2,7.4,False
20031213,5,0.87,1.0271,0.4,0.23,4.4,2.0,5.5,False
20031214,7,0.88,1.0094,0.15,0.0,0.0,2.0,6.0,False
20031215,6,0.65,1.0064,0.39,0.0,2.8,3.3,7.2,False
20031216,6,0.72,1.0118,0.58,0.0,4.4,0.8,3.1,False
20031217,1,0.67,1.025,0.68,0.0,7.6,0.2,2.3,False
20031218,2,0.78,1.0271,0.62,0.0,7.3,3.2,6.7,False
20031219,8,0.94,1.0272,0.22,0.0,0.0,-0.4,3.1,False
20031220,8,0.97,1.0262,0.16,0.0,0.0,-0.9,0.8,False
20031221,8,0.87,1.015,0.08,0.22,0.0,1.5,6.6,False
20031222,7,0.63,1.0082,0.15,0.0,0.0,5.1,7.0,False
20031223,2,0.61,1.0192,0.61,0.0,6.3,0.1,4.6,False
20031224,1,0.4,1.0315,0.71,0.0,7.5,-1.7,0.9,False
20031225,0,0.46,1.0327,0.67,0.0,7.7,-3.7,1.4,False
20031226,2,0.58,1.0266,0.66,0.0,7.1,-2.8,1.3,False
20031227,5,0.89,1.02,0.14,0.0,0.0,-4.6,-1.2,False
20031228,7,0.89,1.0155,0.34,0.0,0.0,-2.2,-0.9,False
20031229,7,0.83,1.0156,0.28,0.0,0.4,1.7,3.2,False
20031230,7,0.8,1.0163,0.24,0.01,0.2,4.7,6.3,False
20031231,8,0.77,1.0149,0.22,0.03,0.0,6.3,8.5,False
20040101,7,0.87,1.0128,0.06,0.06,0.0,3.0,6.6,False
20040102,7,0.81,1.0111,0.14,0.0,0.0,-0.1,1.5,False
20040103,8,0.68,1.0177,0.25,0.0,0.5,-3.0,-0.5,False
20040104,8,0.69,1.0181,0.25,0.0,0.3,-4.5,-2.1,False
20040105,6,0.78,1.0179,0.24,0.04,0.0,-5.8,-4.1,False
20040106,0,0.62,1.0268,0.69,0.0,7.4,-6.6,-0.4,False
20040107,7,0.8,1.0246,0.22,0.2,0.0,-6.1,-4.8,False
20040108,8,0.83,1.022,0.28,0.0,0.0,-4.0,-2.3,False
20040109,8,0.89,1.0172,0.13,0.0,0.0,-6.5,-4.0,False
20040110,7,0.84,1.0121,0.34,0.0,0.5,-2.9,0.3,False
20040111,8,0.95,1.0201,0.18,0.38,0.0,-1.1,1.0,False
20040112,6,0.92,1.0115,0.38,0.98,2.8,1.3,3.2,False
20040113,7,0.83,1.0004,0.53,0.53,2.9,4.7,7.4,False
20040114,3,0.64,0.998,0.71,0.0,7.3,6.9,9.4,False
20040115,6,0.76,1.0003,0.25,0.0,0.0,3.8,7.2,False
20040116,3,0.67,1.0088,0.74,0.0,4.5,3.7,6.8,False
20040117,7,0.82,1.0032,0.28,1.31,0.6,4.1,7.6,False
20040118,5,0.74,1.0105,0.62,0.0,4.3,4.2,7.6,False
20040119,7,0.71,1.0179,0.35,0.06,1.8,2.2,4.0,False
20040120,7,0.87,1.0034,0.12,0.19,0.0,0.6,2.6,False
20040121,2,0.65,1.0115,0.82,0.0,7.3,-1.5,1.4,False
20040122,1,0.55,1.0182,0.65,0.0,8.2,-4.9,-2.1,False
20040123,1,0.59,1.0218,0.9,0.0,8.1,-6.2,-1.4,False
20040124,4,0.59,1.0182,0.58,0.0,3.5,-5.7,-2.3,False
20040125,6,0.63,1.014,0.45,0.01,1.1,-3.7,-1.0,False
20040126,8,0.8,1.0154,0.39,0.0,0.1,-3.6,-1.9,False
20040127,8,0.78,1.0076,0.33,0.48,0.0,-3.8,-2.0,False
20040128,6,0.84,1.0011,0.39,0.09,0.0,-3.2,-1.2,False
20040129,5,0.69,1.0034,0.88,0.0,6.0,-2.1,2.1,False
20040130,2,0.62,1.0174,1.0,0.0,6.4,0.2,3.1,False
20040131,3,0.7,1.0251,1.08,0.0,7.6,-1.7,3.4,False
20040201,4,0.7,1.0222,0.93,0.0,5.3,1.1,10.3,False
20040202,7,0.68,1.0228,0.42,0.11,0.9,7.7,10.6,False
20040203,5,0.8,1.0272,1.0,0.19,5.6,7.8,10.4,False
20040204,6,0.69,1.0294,0.34,0.0,0.0,10.8,13.3,False
20040205,5,0.35,1.0239,0.9,0.0,4.3,15.0,18.6,True
20040206,7,0.44,1.0228,0.66,0.0,2.4,14.2,17.5,False
20040207,6,0.54,1.0143,0.61,0.0,0.5,9.8,13.5,False
20040208,5,0.58,1.0136,0.73,0.16,4.6,7.4,12.5,False
20040209,3,0.59,1.0147,0.67,0.0,6.8,3.5,6.6,False
20040210,4,0.63,1.0282,1.19,0.02,7.6,0.8,3.1,False
20040211,4,0.66,1.0155,0.38,0.06,0.8,1.0,2.9,False
20040212,2,0.45,1.0265,1.17,0.0,8.3,-4.8,1.0,False
20040213,6,0.66,1.0298,0.83,0.28,2.7,-4.7,-1.9,False
20040214,5,0.77,1.0212,0.84,0.0,3.0,0.7,3.7,False
20040215,2,0.64,1.0156,1.23,0.0,8.5,3.2,5.5,False
20040216,4,0.69,1.0212,0.87,0.0,4.7,2.3,5.1,False
20040217,1,0.69,1.0263,1.28,0.0,8.2,2.0,5.9,False
20040218,6,0.72,1.0174,0.6,0.0,0.6,3.1,5.1,False
20040219,6,0.7,1.02,0.8,0.0,0.9,1.6,4.1,False
20040220,0,0.46,1.0306,1.45,0.0,8.6,0.8,3.7,False
20040221,3,0.42,1.0348,1.47,0.0,8.1,-0.8,3.7,False
20040222,8,0.8,1.0177,0.15,2.26,0.0,-0.5,2.0,False
20040223,8,0.95,1.0057,0.22,0.8,0.0,0.8,2.0,False
20040224,8,0.87,1.0114,0.23,0.12,0.0,-0.5,1.6,False
20040225,2,0.72,1.0127,1.57,0.0,8.1,-0.4,2.9,False
20040226,8,0.79,1.0078,0.53,0.54,0.0,-0.2,1.5,False
20040227,8,0.89,0.9958,0.51,0.0,1.3,1.4,3.9,False
20040228,8,0.79,1.0031,0.67,0.99,0.2,1.0,2.8,False
20040229,7,0.86,1.0051,0.62,0.0,2.1,0.1,1.8,False
20040301,7,0.78,1.0189,0.7,0.0,0.0,-0.3,1.7,False
20040302,5,0.7,1.025,1.43,0.0,6.3,-1.1,1.0,False
20040303,6,0.76,1.0233,0.75,0.0,2.2,2.6,5.4,False
20040304,2,0.57,1.0235,1.75,0.0,9.3,0.3,3.4,False
20040305,8,0.77,1.0243,0.2,0.25,0.3,-1.9,0.6,False
20040306,0,0.51,1.0287,1.22,0.0,10.2,-2.2,1.3,False
20040307,8,0.59,1.0273,0.49,0.0,0.0,-0.9,0.8,False
20040308,8,0.89,1.0225,0.36,1.2,0.0,-0.1,1.1,False
20040309,8,0.95,1.0184,0.43,0.41,0.0,1.2,2.2,False
20040310,8,0.87,1.0237,0.44,0.01,0.0,2.2,3.7,False
20040311,8,0.78,1.0263,0.62,0.0,0.0,2.9,5.9,False
20040312,6,0.63,1.026,1.32,0.0,3.8,5.8,8.9,False
20040313,7,0.7,1.0291,1.01,0.0,1.2,6.2,9.2,False
20040314,7,0.71,1.0308,0.76,0.0,0.4,6.5,10.1,False
20040315,1,0.68,1.0329,1.88,0.0,9.4,8.8,14.3,False
20040316,5,0.58,1.0326,1.24,0.0,4.2,12.0,17.6,False
20040317,2,0.55,1.0289,1.87,0.0,10.5,15.5,20.1,True
20040318,0,0.6,1.0271,1.88,0.0,10.4,14.7,22.4,True
20040319,5,0.55,1.0214,1.89,0.0,8.1,15.0,21.5,True
20040320,6,0.52,1.0165,1.09,0.0,2.3,15.0,17.6,False
20040321,6,0.6,1.01,1.23,0.0,1.0,14.2,18.2,True
20040322,8,0.59,1.0123,0.88,0.0,0.4,10.3,14.7,False
20040323,8,0.81,1.0087,0.42,0.87,0.0,8.7,10.7,False
20040324,8,0.9,0.999,0.3,1.73,0.0,9.8,11.9,False
20040325,7,0.84,0.9999,0.27,0.03,0.0,4.3,8.8,False
20040326,8,0.83,1.0097,0.43,0.62,0.0,2.9,4.4,False
20040327,8,0.88,1.0139,0.58,0.39,0.0,2.9,4.1,False
20040328,7,0.73,1.0179,0.84,0.0,1.6,3.4,5.4,False
20040329,5,0.63,1.0238,1.28,0.0,5.0,5.6,9.2,False
20040330,7,0.61,1.0255,1.39,0.0,4.3,7.7,10.2,False
20040331,6,0.57,1.0219,1.43,0.0,3.8,9.7,13.4,False
20040401,7,0.57,1.0169,0.81,0.0,0.2,11.2,14.3,False
20040402,1,0.35,1.0212,2.44,0.0,11.2,11.3,15.6,False
20040403,6,0.39,1.0238,1.5,0.0,4.1,11.6,17.2,False
20040404,7,0.5,1.0227,1.49,0.0,3.1,13.4,18.0,True
20040405,7,0.7,1.0157,1.03,0.13,1.2,11.6,15.7,False
20040406,8,0.67,1.0099,1.36,1.13,2.6,9.6,12.6,False
20040407,7,0.7,1.0033,1.11,0.0,2.0,8.2,10.6,False
20040408,3,0.57,1.0119,1.71,0.0,8.8,8.3,13.0,False
20040409,6,0.5,1.014,1.59,0.0,6.7,10.3,14.2,False
20040410,8,0.59,1.0106,0.78,0.04,0.0,10.7,13.4,False
20040411,7,0.72,1.0118,0.92,0.0,1.0,11.0,14.7,False
20040412,6,0.61,1.0172,1.48,0.0,1.8,10.3,14.7,False
20040413,8,0.61,1.0123,0.62,0.55,0.9,10.5,15.0,False
20040414,7,0.65,1.016,0.65,0.0,1.2,9.9,12.8,False
20040415,4,0.59,1.0266,2.24,0.0,8.8,10.8,15.6,False
20040416,7,0.61,1.0224,1.85,1.39,5.9,12.7,17.4,False
20040417,8,0.93,1.0114,0.45,0.91,0.0,10.5,13.3,False
20040418,7,0.86,1.0038,1.19,0.01,1.0,12.4,15.8,False
20040419,6,0.65,1.0019,1.36,0.07,5.1,12.9,15.4,False
20040420,6,0.54,1.0058,1.59,0.0,2.1,14.4,17.8,False
20040421,5,0.69,1.0147,1.87,0.72,7.1,14.7,21.2,False
20040422,5,0.59,1.0143,2.52,0.0,7.9,16.0,22.2,True
20040423,4,0.49,1.0123,2.52,0.0,12.1,18.1,24.5,True
20040424,8,0.64,1.0148,0.71,0.13,1.2,12.3,20.5,False
20040425,7,0.69,1.0176,1.47,0.14,1.4,10.8,14.8,False
20040426,7,0.55,1.0195,1.34,0.0,2.9,13.4,17.4,False
20040427,3,0.43,1.0173,2.44,0.0,7.0,13.6,18.6,True
20040428,4,0.55,1.0145,2.48,0.0,10.6,15.3,20.1,True
20040429,5,0.54,1.0104,2.5,0.0,9.3,17.2,23.0,True
20040430,7,0.58,1.0075,2.2,0.0,7.3,17.8,23.5,True
20040501,6,0.65,1.0078,2.01,0.95,6.8,17.8,24.5,False
20040502,6,0.78,1.0082,2.23,1.01,6.3,16.4,23.0,False
20040503,3,0.66,1.0083,2.93,0.0,10.3,16.4,22.5,True
20040504,6,0.6,1.0038,1.91,0.06,2.1,17.5,23.3,False
20040505,5,0.64,0.9972,2.52,0.0,8.4,17.6,22.3,True
20040506,7,0.82,0.9943,1.39,0.53,0.9,13.6,18.5,False
20040507,8,0.78,0.9993,0.85,0.22,0.2,11.0,13.6,False
20040508,7,0.8,1.005,1.42,0.01,2.8,10.4,12.6,False
20040509,4,0.72,1.0056,2.67,0.0,7.1,12.1,17.3,False
20040510,5,0.67,1.0081,2.47,0.0,8.6,12.5,16.9,False
20040511,4,0.66,1.0125,2.66,0.0,11.5,14.5,18.3,True
20040512,3,0.57,1.0129,2.23,0.0,9.6,17.1,22.8,True
20040513,7,0.7,1.0077,1.9,0.2,2.8,15.2,20.6,False
20040514,6,0.57,1.0148,2.03,0.0,3.6,13.3,16.7,False
20040515,3,0.5,1.0214,3.06,0.0,11.2,13.4,18.2,True
20040516,6,0.7,1.0171,1.5,0.01,2.8,12.4,15.9,False
20040517,4,0.48,1.0215,2.32,0.0,8.6,13.3,17.7,False
20040518,4,0.54,1.0219,2.27,0.0,12.3,15.8,20.9,True
20040519,5,0.46,1.0191,2.69,0.0,10.7,18.9,23.2,True
20040520,1,0.44,1.0167,3.18,0.0,14.1,20.3,25.1,True
20040521,4,0.6,1.0121,2.45,0.5,10.0,20.0,27.7,False
20040522,7,0.69,1.0117,2.14,0.0,2.1,14.1,23.9,True
20040523,5,0.51,1.0161,2.3,0.0,6.8,10.4,14.1,False
20040524,6,0.54,1.0202,2.66,0.0,11.7,10.5,15.3,False
20040525,5,0.48,1.0208,1.92,0.0,6.3,12.6,17.2,False
20040526,4,0.45,1.0186,2.7,0.02,8.4,16.2,21.6,False
20040527,5,0.52,1.018,2.63,0.46,8.7,17.6,21.8,False
20040528,7,0.8,1.0202,1.96,0.1,4.2,13.7,18.3,False
20040529,7,0.76,1.022,1.52,0.29,2.6,15.3,19.9,False
20040530,2,0.54,1.0212,3.31,0.0,12.7,17.9,23.0,True
20040531,4,0.57,1.0177,2.66,0.0,10.8,19.3,24.3,True
20040601,5,0.59,1.016,2.73,0.0,8.9,18.7,24.6,True
20040602,7,0.79,1.0142,1.66,1.04,4.2,16.5,21.8,False
20040603,8,0.92,1.014,0.98,1.73,0.8,15.7,19.2,False
20040604,7,0.83,1.0166,1.65,1.49,2.1,16.3,22.2,False
20040605,7,0.8,1.0135,1.31,0.0,1.2,16.1,19.1,True
20040606,6,0.8,1.0141,1.62,0.41,2.6,16.6,22.0,False
20040607,4,0.64,1.0187,2.66,0.0,9.8,19.1,25.2,True
20040608,1,0.57,1.0202,3.08,0.0,14.0,21.3,26.3,True
20040609,5,0.58,1.0186,2.97,0.37,13.2,22.9,28.1,False
20040610,5,0.66,1.0199,3.07,0.0,10.8,22.0,27.7,True
20040611,7,0.61,1.016,2.2,0.0,6.2,23.3,26.9,True
20040612,6,0.65,1.0147,2.45,0.16,9.7,21.0,25.0,False
20040613,7,0.77,1.0185,1.5,0.05,1.4,17.2,20.9,False
20040614,3,0.51,1.0228,2.45,0.0,9.4,20.2,24.7,True
20040615,5,0.58,1.0172,1.93,0.0,3.6,19.9,24.4,True
20040616,6,0.53,1.0105,1.97,0.0,6.4,18.0,21.7,True
20040617,2,0.47,1.0141,3.33,0.0,11.7,16.8,21.4,True
20040618,7,0.59,1.0077,2.63,0.0,8.3,18.7,24.8,True
