DATE,OSLO_cloud_cover,OSLO_wind_speed,OSLO_wind_gust,OSLO_humidity,OSLO_pressure,OSLO_global_radiation,OSLO_precipitation,OSLO_sunshine,OSLO_temp_mean,OSLO_temp_min,OSLO_temp_max,OSLO_picnic_weather
20021119,0,4.3,10.3,0.67,1.0203,0.25,0.0,6.9,-2.0,-4.3,0.1,False
20021120,2,2.4,9.8,0.67,1.0175,0.19,0.0,4.9,-1.3,-4.7,0.6,False
20021121,8,4.3,13.4,0.7,1.0159,0.06,0.0,0.0,-0.8,-1.7,1.6,False
20021122,8,4.9,9.3,0.81,1.0173,0.02,0.01,0.0,-2.6,-3.4,-1.7,False
20021123,8,5.3,11.8,0.8,1.0192,0.06,0.37,0.0,-1.2,-2.8,0.1,False
20021124,8,6.5,11.8,0.81,1.0192,0.06,0.85,0.0,-0.7,-1.2,-0.2,False
20021125,8,3.1,10.8,0.87,1.0157,0.06,0.0,0.0,0.7,-1.0,1.7,False
20021126,7,3.6,10.3,0.81,1.0089,0.03,0.01,0.0,2.4,1.6,2.9,False
20021127,6,1.2,4.1,0.9,1.0188,0.15,0.06,0.3,-3.4,-4.6,1.8,False
20021128,8,4.6,8.7,0.88,1.0226,0.05,0.23,0.0,-1.4,-4.2,-0.9,False
20021129,8,5.3,13.9,0.84,1.0279,0.01,0.35,0.0,0.2,-1.0,1.3,False
20021130,8,5.8,10.8,0.8,1.0327,0.05,0.1,0.0,-3.8,-4.3,-0.9,False
20021201,8,4.8,10.3,0.82,1.021,0.05,0.08,0.0,-2.8,-4.0,-2.5,False
20021202,8,4.8,8.7,0.82,1.0136,0.05,0.09,0.0,-2.0,-2.7,-1.2,False
20021203,8,4.6,9.3,0.88,1.0247,0.05,0.0,0.0,0.6,-1.3,0.9,False
20021204,8,3.6,9.3,0.86,1.0267,0.05,0.15,0.0,-0.3,-0.8,1.1,False
20021205,8,3.8,8.7,0.82,1.039,0.05,0.02,0.0,-1.4,-1.8,-0.6,False
20021206,8,4.1,8.2,0.78,1.0488,0.02,0.0,0.0,-2.2,-2.6,-1.7,False
20021207,8,3.4,7.7,0.79,1.0511,0.01,0.0,0.0,-3.8,-4.3,-2.5,False
20021208,8,1.7,7.2,0.78,1.049,0.03,0.0,0.0,-5.1,-8.0,-3.6,False
20021209,1,0.5,6.2,0.83,1.0437,0.15,0.0,5.1,-9.4,-13.6,-5.8,False
20021210,3,0.7,2.6,0.86,1.0395,0.05,0.0,0.0,-7.5,-10.0,-4.4,False
20021211,6,0.8,3.1,0.9,1.0368,0.03,0.0,0.0,-9.6,-11.0,-7.6,False
20021212,1,0.8,3.1,0.85,1.0326,0.11,0.0,2.2,-10.1,-13.0,-7.1,False
20021213,6,0.0,2.1,0.87,1.0347,0.04,0.0,0.0,-6.1,-10.2,-3.5,False
20021214,8,1.4,6.2,0.84,1.0351,0.04,0.01,0.0,-4.0,-5.7,-3.5,False
20021215,7,2.4,7.2,0.83,1.0332,0.02,0.1,0.0,-4.2,-4.8,-3.6,False
20021216,7,3.6,7.7,0.81,1.027,0.02,0.02,0.0,-3.8,-4.9,-3.1,False
20021217,4,1.7,5.7,0.81,1.0209,0.04,0.0,4.5,-8.6,-11.5,-4.6,False
20021218,2,0.8,3.6,0.87,1.0258,0.11,0.0,0.4,-8.0,-10.4,-5.3,False
20021219,7,0.7,3.1,0.93,1.0212,0.04,0.0,0.0,-5.6,-9.0,-4.6,False
20021220,5,2.4,6.2,0.89,1.0074,0.04,0.0,0.0,-1.6,-5.1,0.1,False
20021221,4,1.3,5.1,0.9,1.0164,0.03,0.0,0.9,-8.5,-9.8,-2.4,False
20021222,3,0.7,6.7,0.8,1.0239,0.05,0.0,3.2,-11.8,-13.1,-5.4,False
20021223,7,2.6,5.7,0.81,1.0298,0.04,0.03,0.0,-9.4,-12.5,-8.4,False
20021224,6,2.6,6.2,0.81,1.0303,0.04,0.0,3.7,-7.8,-9.8,-7.1,False
20021225,8,1.6,5.7,0.83,1.022,0.04,0.0,0.0,-4.8,-7.1,-4.3,False
20021226,8,2.6,8.2,0.93,1.0138,0.04,0.12,0.0,-3.2,-4.4,-2.7,False
20021227,8,5.1,10.8,0.86,1.0073,0.04,0.59,0.0,-3.2,-3.9,-2.7,False
20021228,8,6.5,12.3,0.87,1.0029,0.04,1.36,0.0,-2.4,-3.1,-1.7,False
20021229,8,6.5,12.3,0.77,1.0051,0.04,0.11,0.0,-5.2,-6.4,-3.1,False
20021230,4,4.3,11.3,0.72,1.0148,0.12,0.0,2.5,-11.6,-14.4,-6.4,False
20021231,6,1.2,3.1,0.84,1.0176,0.04,0.01,0.0,-16.1,-19.7,-14.0,False
20030101,7,1.5,6.7,0.87,1.0028,0.04,0.02,0.0,-11.2,-14.9,-8.8,False
20030102,8,5.1,10.3,0.79,0.9988,0.04,0.09,0.0,-9.8,-10.3,-7.7,False
20030103,4,1.7,8.7,0.76,1.0061,0.13,0.0,2.4,-12.2,-14.9,-9.9,False
20030104,4,0.7,5.1,0.79,1.0121,0.13,0.02,2.5,-17.0,-20.1,-13.3,False
20030105,5,5.5,13.4,0.73,1.0139,0.05,0.03,0.0,-13.3,-15.8,-12.0,False
20030106,4,1.0,6.7,0.8,1.0223,0.18,0.0,4.7,-14.6,-17.7,-12.8,False
20030107,2,0.3,3.6,0.84,1.0186,0.15,0.0,2.9,-8.8,-14.8,-4.2,False
20030108,0,0.3,2.6,0.87,1.0195,0.11,0.0,1.2,-9.6,-11.2,-6.1,False
20030109,7,0.5,2.6,0.9,1.0186,0.05,0.0,0.0,-10.8,-14.0,-8.3,False
20030110,6,1.9,4.6,0.86,1.0288,0.05,0.03,0.0,-7.5,-9.0,-4.1,False
20030111,8,1.4,5.1,0.9,1.016,0.05,0.0,0.0,-3.6,-6.8,-2.6,False
20030112,6,1.2,5.1,0.9,1.008,0.05,0.0,0.0,-1.7,-4.3,0.2,False
20030113,6,3.2,12.3,0.79,1.0047,0.11,0.01,1.0,-0.6,-5.0,3.0,False
20030114,5,2.7,18.0,0.65,0.9939,0.02,0.0,1.7,3.9,-1.1,7.1,False
20030115,3,2.2,6.7,0.86,0.992,0.13,0.0,3.0,2.2,0.5,5.8,False
20030116,3,5.7,19.0,0.47,0.9984,0.14,0.0,4.3,3.1,-0.5,6.5,False
20030117,7,5.7,14.4,0.87,0.9982,0.06,0.0,0.0,3.9,-0.4,5.2,False
20030118,3,4.8,14.4,0.68,0.994,0.19,0.0,4.5,3.8,1.8,5.8,False
20030119,8,1.2,9.8,0.83,1.0042,0.07,1.48,0.0,1.1,-1.1,3.5,False
20030120,7,4.1,10.8,0.9,0.9936,0.03,0.98,0.9,2.2,0.3,3.9,False
20030121,8,2.4,9.3,0.94,0.9885,0.07,0.15,0.0,3.4,3.0,3.8,False
20030122,8,0.7,6.7,0.95,0.9969,0.07,0.06,0.0,2.8,2.6,3.3,False
20030123,6,3.1,13.4,0.79,1.0165,0.1,0.07,2.4,0.1,-1.8,2.6,False
20030124,7,2.6,13.4,0.86,1.0255,0.08,0.02,0.0,-3.1,-7.6,1.6,False
20030125,8,3.1,10.3,0.96,1.0099,0.08,1.01,0.0,3.0,1.4,3.7,False
20030126,5,1.5,5.7,0.89,1.0066,0.19,0.0,2.3,1.1,-0.5,3.6,False
20030127,6,1.3,4.6,0.91,1.0003,0.08,0.0,0.2,0.1,-0.7,1.5,False
20030128,5,1.0,5.1,0.82,0.9875,0.2,0.0,2.2,-0.9,-2.3,0.4,False
20030129,5,2.6,11.3,0.72,0.9986,0.1,0.03,2.9,-3.1,-5.6,-0.6,False
20030130,4,2.1,7.2,0.68,1.0058,0.29,0.0,4.7,-9.1,-10.7,-5.6,False
20030131,2,1.2,5.7,0.74,1.0175,0.37,0.0,5.9,-12.3,-15.1,-8.0,False
20030201,8,1.2,7.2,0.9,1.0059,0.1,1.48,0.0,-4.5,-13.1,0.0,False
20030202,8,4.4,12.3,0.95,0.9885,0.1,2.02,0.0,0.3,-0.6,0.7,False
20030203,8,1.2,10.8,0.93,0.9789,0.1,0.66,0.0,0.2,-0.1,1.0,False
20030204,7,3.6,7.7,0.88,0.9898,0.11,0.11,0.0,-0.4,-0.9,0.5,False
20030205,6,2.9,10.3,0.77,1.0069,0.19,0.0,0.7,-6.4,-7.1,-0.7,False
20030206,5,1.5,4.1,0.82,1.0157,0.26,0.26,1.7,-10.2,-13.6,-7.1,False
20030207,8,1.3,3.6,0.93,1.0133,0.12,0.62,0.0,-2.5,-8.4,-0.1,False
20030208,8,4.1,8.7,0.97,1.0169,0.12,0.21,0.0,1.3,-0.2,1.9,False
20030209,8,3.8,9.8,0.95,1.0221,0.12,0.23,0.0,1.2,0.3,2.1,False
20030210,8,3.4,8.7,0.9,1.0266,0.13,0.03,0.0,-0.7,-0.9,0.4,False
20030211,8,3.3,8.2,0.81,1.0283,0.09,0.0,0.0,-0.8,-1.2,-0.2,False
20030212,8,0.7,4.1,0.87,1.0336,0.15,0.0,0.0,-0.9,-1.9,0.1,False
20030213,8,1.3,4.1,0.88,1.0343,0.13,0.0,0.0,-2.0,-2.8,-0.4,False
20030214,3,0.5,3.6,0.81,1.0351,0.6,0.0,0.0,-3.7,-8.7,1.1,False
20030215,7,1.4,4.6,0.87,1.0415,0.26,0.0,7.1,-2.9,-6.4,-1.0,False
20030216,8,1.3,5.1,0.86,1.041,0.17,0.0,0.2,-3.7,-4.5,-2.1,False
20030217,1,0.8,4.6,0.82,1.0397,0.77,0.0,8.0,-7.2,-11.5,-2.2,False
20030218,1,1.2,4.1,0.81,1.0374,0.74,0.0,7.5,-3.5,-8.8,2.2,False
20030219,1,1.0,4.1,0.8,1.0297,0.82,0.0,6.7,-1.8,-7.7,4.8,False
20030220,1,1.6,4.6,0.69,1.0262,0.75,0.0,8.4,-0.4,-5.7,5.9,False
20030221,3,1.4,6.2,0.8,1.0291,0.71,0.0,7.9,-3.1,-7.5,1.8,False
20030222,8,1.2,5.1,0.83,1.034,0.18,0.0,0.0,-1.1,-1.9,-0.4,False
20030223,7,1.7,6.2,0.82,1.0345,0.19,0.0,0.0,-2.8,-3.5,-1.2,False
20030224,6,1.4,5.1,0.79,1.0316,0.45,0.0,4.3,-4.1,-4.5,-2.1,False
20030225,6,1.7,3.6,0.86,1.0314,0.43,0.0,2.5,-4.1,-6.5,-1.2,False
20030226,3,2.4,6.7,0.72,1.0272,1.01,0.0,6.0,-1.5,-8.1,4.2,False
20030227,1,1.2,6.7,0.76,1.0231,0.86,0.0,8.7,-1.3,-3.8,3.6,False
20030228,8,1.0,3.6,0.94,1.0262,0.3,0.0,0.0,-6.6,-8.2,-2.3,False
20030301,8,1.7,6.7,0.87,1.0267,0.48,0.01,0.6,-8.2,-10.8,-6.0,False
20030302,8,1.4,4.6,0.83,1.0246,0.18,0.0,0.0,-5.0,-6.3,-4.0,False
20030303,6,1.5,6.2,0.75,1.0268,0.51,0.01,0.0,-5.6,-8.4,-3.1,False
20030304,8,2.4,4.1,0.78,1.0284,0.35,0.0,0.0,-3.6,-4.9,-2.6,False
20030305,8,2.3,6.2,0.89,1.023,0.05,0.76,0.0,-2.4,-4.3,-1.1,False
20030306,8,2.9,10.8,0.85,1.0141,0.26,0.71,0.0,-0.5,-1.5,0.6,False
20030307,8,2.8,7.2,0.92,1.013,0.27,0.2,0.0,0.8,-0.9,2.0,False
20030308,8,1.2,7.2,0.94,1.0082,0.05,0.79,0.0,0.9,0.5,1.9,False
20030309,8,2.0,6.2,0.93,1.0059,0.19,0.45,0.0,0.6,-0.7,1.7,False
20030310,7,3.1,8.7,0.86,0.9993,0.68,0.0,3.0,4.5,1.3,8.0,False
20030311,8,1.7,7.2,0.89,0.9981,0.3,0.0,0.0,2.7,1.2,4.7,False
20030312,2,3.9,15.4,0.48,1.0216,1.27,0.0,9.4,3.3,0.2,6.8,False
20030313,1,1.2,7.7,0.61,1.0371,1.22,0.0,10.0,2.7,-2.2,10.4,False
20030314,3,0.5,3.6,0.68,1.0398,1.2,0.0,9.5,1.6,-3.9,9.6,False
20030315,6,0.7,7.7,0.62,1.0436,0.93,0.0,5.3,4.1,-0.7,9.1,False
20030316,6,1.4,4.1,0.7,1.0348,0.89,0.0,3.9,1.7,-3.5,6.9,False
20030317,5,1.5,6.2,0.57,1.0335,1.1,0.0,7.1,5.1,-0.1,12.1,False
20030318,4,0.5,5.7,0.7,1.0284,1.23,0.0,9.5,3.7,-1.3,10.8,False
20030319,5,1.4,6.7,0.62,1.0222,1.37,0.0,9.8,4.6,-1.3,12.2,False
20030320,7,2.6,10.3,0.5,1.0297,0.46,0.0,0.0,1.2,-0.6,7.2,False
20030321,7,3.1,10.8,0.76,1.028,1.29,0.0,7.6,1.5,-2.2,5.3,False
20030322,6,1.7,6.2,0.72,1.0213,1.09,0.0,5.3,4.2,1.1,8.1,False
20030323,4,1.4,9.3,0.64,1.0191,1.47,0.0,9.6,5.0,-1.8,13.0,False
20030324,4,1.5,8.2,0.7,1.0192,1.32,0.0,8.2,4.7,-0.2,11.4,False
20030325,4,1.3,3.6,0.76,1.0213,1.42,0.0,7.5,2.8,-2.1,10.5,False
20030326,8,1.9,5.1,0.96,1.0225,0.28,0.01,0.0,0.5,-1.0,6.0,False
20030327,6,0.7,4.1,0.82,1.0183,0.98,0.0,5.0,3.2,-0.3,9.0,False
20030328,2,2.1,5.7,0.57,1.0171,1.67,0.0,11.2,5.3,-1.9,11.8,False
20030329,8,0.8,7.2,0.87,1.0085,0.42,0.12,0.0,3.3,0.1,8.3,False
20030330,4,4.3,17.0,0.63,0.9969,1.22,0.0,6.7,4.2,-0.5,8.9,False
20030331,3,2.4,13.4,0.48,1.0173,1.74,0.01,10.7,4.4,-1.6,9.6,False
20030401,8,5.3,15.4,0.88,0.9992,0.43,1.15,0.0,2.9,2.1,5.1,False
20030402,5,4.3,12.9,0.66,0.9934,1.05,0.0,5.7,4.7,2.1,8.9,False
20030403,2,5.0,16.5,0.42,1.0145,1.66,0.0,11.4,3.7,0.8,7.6,False
20030404,3,4.6,18.0,0.44,1.011,1.84,0.0,10.3,5.6,-1.9,13.4,False
20030405,4,6.9,19.0,0.33,1.0225,1.7,0.0,11.0,2.4,-1.0,6.5,False
20030406,3,5.5,13.9,0.33,1.0305,1.91,0.0,11.3,1.9,-0.9,5.1,False
20030407,1,1.9,8.2,0.36,1.0299,1.98,0.0,12.1,1.9,-2.6,6.4,False
20030408,2,2.6,7.7,0.36,1.0261,2.02,0.0,12.1,2.0,-4.0,7.3,False
20030409,2,5.8,16.5,0.27,1.0234,2.09,0.0,12.2,5.1,-0.9,9.7,False
20030410,6,8.6,20.1,0.45,1.0102,1.45,0.02,7.1,4.5,2.8,7.8,False
20030411,8,4.1,15.4,0.8,1.0099,0.39,0.08,0.0,0.4,-0.7,3.5,False
20030412,8,2.6,6.7,0.78,1.0152,0.33,0.0,0.0,2.2,0.7,3.9,False
20030413,4,1.7,5.7,0.72,1.0255,1.74,0.0,6.5,4.3,-2.0,12.1,False
20030414,4,1.2,6.2,0.57,1.0324,2.04,0.0,11.0,6.2,-1.3,12.6,False
20030415,6,1.9,6.7,0.62,1.0334,1.31,0.0,3.8,6.9,1.5,12.4,False
20030416,2,2.1,6.2,0.63,1.0334,2.02,0.0,10.9,8.0,0.5,16.5,False
20030417,5,2.4,7.2,0.52,1.0392,1.86,0.0,10.1,10.3,2.1,17.2,False
20030418,1,1.6,6.2,0.52,1.039,1.95,0.0,10.3,9.9,2.8,16.3,False
20030419,1,1.4,5.1,0.47,1.035,2.26,0.0,13.2,9.8,1.4,16.9,False
20030420,1,2.1,8.2,0.4,1.0277,2.25,0.0,13.0,10.7,1.6,17.0,False
20030421,2,1.5,6.2,0.34,1.0249,2.01,0.0,13.2,12.3,4.1,18.6,True
20030422,1,2.1,5.7,0.3,1.0203,2.3,0.0,13.6,13.1,2.8,20.5,True
20030423,5,2.7,7.7,0.41,1.0189,2.01,0.0,11.4,13.3,8.2,18.4,True
20030424,8,3.1,11.3,0.49,1.025,1.17,0.0,0.7,5.3,2.9,16.2,False
20030425,3,3.1,8.2,0.62,1.023,2.38,0.0,12.7,6.5,0.9,11.3,False
20030426,8,3.4,9.3,0.74,1.013,0.53,0.98,0.0,5.8,3.9,9.5,False
20030427,8,5.8,14.4,0.88,0.9977,0.61,1.81,0.0,2.2,1.3,4.8,False
20030428,7,2.2,8.2,0.79,1.0007,1.8,0.0,5.5,6.3,2.1,11.0,False
20030429,8,4.6,12.3,0.83,0.9992,0.28,0.55,0.0,3.9,2.7,8.6,False
20030430,7,5.0,13.9,0.81,1.001,1.58,0.05,6.8,9.2,3.5,13.9,False
20030501,8,2.9,7.7,0.82,0.9987,0.64,0.01,0.0,7.5,7.0,10.3,False
20030502,5,0.7,10.8,0.54,1.009,1.88,0.0,8.9,8.1,3.8,12.7,False
20030503,8,5.0,12.3,0.72,1.0076,0.41,1.37,0.0,2.3,1.0,11.3,False
20030504,7,1.0,8.2,0.82,1.0169,1.32,0.31,4.3,4.4,1.1,8.4,False
20030505,8,2.9,11.8,0.91,1.0107,0.75,0.49,0.2,8.7,3.9,13.6,False
20030506,7,2.4,9.8,0.78,1.0076,1.45,0.0,4.9,9.9,7.4,14.3,False
20030507,5,2.7,9.8,0.51,1.0133,1.98,0.06,9.7,10.7,4.6,15.4,False
20030508,7,2.4,11.8,0.71,1.0092,0.61,0.0,2.1,7.2,4.1,12.6,False
20030509,4,3.8,13.9,0.48,1.0076,2.79,0.0,14.2,11.2,5.2,16.3,False
20030510,5,1.9,10.8,0.66,1.0121,1.81,0.0,8.4,9.2,2.9,13.8,False
20030511,4,2.4,12.3,0.58,1.0197,2.45,0.04,11.2,8.5,1.7,13.7,False
20030512,8,1.5,10.3,0.78,1.0119,0.39,0.9,0.1,9.3,7.2,15.7,False
20030513,7,2.1,8.7,0.81,1.0077,1.11,0.65,4.1,8.7,6.7,11.9,False
20030514,5,3.1,10.8,0.73,1.0068,1.39,0.16,6.2,7.8,4.6,10.9,False
20030515,6,2.7,9.3,0.68,1.0137,1.38,0.08,2.7,8.1,6.4,11.2,False
20030516,7,2.9,8.7,0.64,1.014,1.79,0.0,3.7,8.3,5.5,12.1,False
20030517,3,2.1,7.7,0.57,1.0139,3.05,0.0,14.4,9.5,3.6,14.2,False
20030518,7,1.9,7.2,0.61,1.0116,0.98,0.35,2.7,10.8,3.9,16.3,False
20030519,8,1.2,6.2,0.87,1.0063,1.21,0.72,2.9,11.4,9.8,14.1,False
20030520,8,1.0,5.1,0.84,1.0052,0.95,0.51,1.6,10.1,8.5,13.8,False
20030521,7,1.9,8.7,0.85,1.0084,0.95,0.56,2.7,9.4,7.7,11.8,False
20030522,5,1.9,7.7,0.7,1.0133,2.62,0.0,10.0,11.0,4.0,17.5,False
20030523,7,2.1,7.7,0.77,1.006,0.68,1.09,2.7,10.2,8.9,13.9,False
20030524,7,1.5,6.7,0.82,1.009,1.78,0.41,4.9,11.7,9.1,15.4,False
20030525,8,0.8,4.6,0.9,1.0121,0.45,0.51,0.0,13.1,11.1,15.4,False
20030526,6,2.9,9.8,0.64,1.0129,1.73,0.0,7.4,14.4,11.3,19.8,True
20030527,4,2.9,9.8,0.48,1.0212,2.32,0.0,12.7,13.3,6.2,19.6,True
20030528,4,1.5,7.2,0.44,1.0242,2.87,0.0,11.6,14.0,5.6,20.4,True
20030529,8,1.2,7.2,0.86,1.0191,0.95,0.12,0.6,12.9,8.3,18.2,False
20030530,3,2.1,8.7,0.53,1.0116,2.88,0.0,13.3,16.3,9.0,22.0,True
20030531,2,1.3,7.2,0.35,1.0111,2.99,0.0,14.0,15.5,9.0,21.8,True
20030601,3,2.8,9.3,0.37,1.0164,2.96,0.0,14.1,15.1,9.2,21.1,True
20030602,4,2.1,9.3,0.56,1.0159,2.89,0.0,11.8,16.4,9.3,22.4,True
20030603,5,1.5,6.7,0.59,1.0164,2.14,0.38,8.9,17.8,9.6,25.2,False
20030604,6,1.3,4.6,0.72,1.0151,2.65,0.12,7.3,17.8,14.4,23.7,False
20030605,5,2.9,12.3,0.63,1.0071,1.6,0.6,6.9,18.0,14.9,24.0,False
20030606,5,2.6,9.8,0.48,1.0108,2.63,0.0,11.1,16.6,9.2,21.8,True
20030607,3,2.9,8.2,0.65,1.0116,2.79,0.0,12.7,17.3,13.1,22.0,True
20030608,7,1.7,7.7,0.71,1.0114,2.3,0.49,7.2,16.9,13.5,21.4,False
20030609,7,3.7,12.3,0.63,1.0016,1.66,0.01,4.1,15.3,12.1,19.3,False
20030610,6,2.4,6.7,0.66,1.0119,2.11,0.04,6.8,16.4,12.1,20.6,False
20030611,7,1.7,9.3,0.9,1.0084,1.47,0.48,3.6,13.9,11.4,18.4,False
20030612,5,2.0,8.7,0.58,1.0087,2.34,0.01,9.6,15.4,9.0,20.2,False
20030613,6,1.7,7.7,0.57,1.0115,2.65,0.0,10.6,15.8,10.6,20.9,True
20030614,4,1.9,7.7,0.49,1.0151,2.54,0.64,12.0,15.8,10.5,21.0,False
20030615,7,1.2,10.3,0.5,1.0145,2.28,0.0,5.2,14.4,9.6,19.0,True
20030616,6,1.5,7.2,0.42,1.0144,1.9,0.0,8.2,15.8,11.1,19.9,True
20030617,7,2.7,9.8,0.64,1.0152,2.16,0.0,6.3,15.4,10.4,20.5,True
20030618,6,3.1,9.3,0.71,1.0136,2.25,0.25,8.0,16.5,13.0,21.1,False
20030619,6,3.8,12.3,0.6,0.9992,2.36,0.0,7.8,16.7,13.7,22.1,True
20030620,6,3.6,17.0,0.44,0.9972,2.39,0.0,10.5,16.5,11.9,21.4,True
20030621,6,1.9,9.3,0.54,1.0055,1.92,0.02,5.0,15.1,11.2,19.0,False
20030622,5,1.4,6.2,0.56,1.0087,2.58,0.0,8.2,16.6,12.1,21.7,True
20030623,8,1.7,5.7,0.85,1.007,0.6,3.18,0.0,12.6,11.2,19.2,False
20030624,8,2.8,9.3,0.87,1.0002,1.0,0.37,1.4,13.3,11.4,17.1,False
20030625,7,2.1,7.7,0.64,1.0177,2.04,0.18,5.6,17.2,12.5,22.1,False
20030626,4,1.7,8.2,0.47,1.0211,2.4,0.0,9.8,19.5,15.6,23.8,True
20030627,4,1.5,6.2,0.45,1.0199,2.93,0.02,2.7,21.0,15.0,26.5,False
20030628,7,0.8,8.7,0.77,1.0156,1.88,0.97,5.9,18.2,16.1,24.2,False
20030629,7,1.9,7.2,0.73,1.0149,1.27,0.01,3.8,15.9,14.6,19.9,False
20030630,5,1.7,7.7,0.61,1.0133,2.17,0.0,6.7,14.8,11.8,18.6,True
20030701,7,2.9,10.8,0.74,1.0055,1.33,0.48,4.3,15.0,13.1,17.9,False
20030702,8,2.4,8.2,0.82,1.0021,0.72,0.01,0.0,15.1,13.6,18.4,False
20030703,6,3.3,12.3,0.64,0.9995,2.05,0.18,7.0,19.7,15.2,25.2,False
20030704,4,3.7,11.3,0.54,1.0029,2.42,0.0,11.6,19.3,15.9,22.6,True
20030705,5,0.7,10.3,0.72,1.0053,2.46,2.02,10.0,19.6,15.1,26.6,False
20030706,5,3.1,8.7,0.65,1.0122,2.48,0.08,10.0,16.0,12.4,21.7,False
20030707,7,1.5,6.7,0.81,1.0143,1.19,0.01,2.9,16.6,14.6,20.6,False
20030708,7,0.8,12.3,0.87,1.0117,1.4,0.62,3.9,16.3,14.2,20.9,False
20030709,5,1.7,11.3,0.69,1.0118,2.13,0.15,8.7,17.0,12.1,22.5,False
20030710,3,2.6,6.7,0.49,1.016,3.14,0.0,14.7,18.7,13.4,23.6,True
20030711,8,1.7,6.7,0.81,1.0084,0.35,0.39,0.0,16.1,13.3,20.9,False
20030712,6,2.4,10.8,0.57,1.008,2.12,0.0,9.3,16.5,12.3,21.7,True
20030713,2,1.7,6.7,0.47,1.0191,3.02,0.0,12.8,20.4,14.7,26.3,True
20030714,1,1.0,5.1,0.49,1.0214,3.12,0.0,14.7,21.9,14.1,27.9,True
20030715,3,1.0,5.1,0.49,1.02,2.79,0.0,14.1,23.7,15.2,30.3,True
20030716,5,1.9,5.7,0.55,1.0202,2.44,0.0,10.7,24.9,19.5,29.5,True
20030717,6,2.3,6.7,0.68,1.0186,1.65,0.25,7.9,22.7,20.7,28.7,False
20030718,5,1.7,5.1,0.72,1.0166,2.35,0.04,8.1,22.6,17.6,28.7,False
20030719,6,3.1,8.2,0.75,1.0176,2.19,0.0,8.0,20.1,18.2,24.6,True
20030720,5,1.5,7.7,0.68,1.0163,2.41,0.0,9.2,20.8,17.3,26.6,True
20030721,7,0.7,5.7,0.77,1.0141,0.93,1.21,2.0,19.0,15.5,22.6,False
20030722,6,1.9,9.3,0.67,1.0132,2.29,0.0,11.7,20.0,16.7,23.2,True
20030723,6,1.9,8.7,0.73,1.0115,1.94,0.0,9.2,18.4,13.0,23.3,True
20030724,5,2.4,9.8,0.68,1.0122,2.6,0.79,10.9,19.0,14.8,24.4,False
20030725,7,1.7,6.7,0.83,1.0102,0.82,1.54,2.9,16.9,15.9,20.5,False
20030726,8,1.3,7.2,0.77,1.0088,0.96,1.95,2.0,17.5,14.8,20.0,False
20030727,7,0.8,6.2,0.87,1.008,1.28,1.11,4.1,17.1,15.1,21.0,False
20030728,4,1.7,9.3,0.75,1.0127,2.52,0.0,10.7,18.3,14.2,23.7,True
20030729,3,1.9,5.7,0.6,1.0217,2.74,0.0,10.9,17.5,11.3,24.2,True
20030730,4,1.0,5.1,0.56,1.0195,2.81,0.0,14.0,18.8,11.4,24.8,True
20030731,2,1.9,6.2,0.55,1.0182,2.73,0.0,14.0,19.7,13.7,24.8,True
20030801,8,1.2,8.7,0.71,1.0171,0.54,0.74,0.6,18.7,16.4,22.1,False
20030802,6,1.4,8.7,0.72,1.0153,1.86,0.0,7.6,18.8,15.5,23.8,True
20030803,5,1.2,8.2,0.67,1.0174,2.51,0.0,11.4,18.4,12.9,23.7,True
20030804,2,2.6,9.8,0.45,1.0203,2.7,0.0,14.3,18.7,10.7,25.3,True
20030805,3,2.4,8.7,0.38,1.0252,2.53,0.0,13.9,19.5,13.7,23.8,True
20030806,3,1.9,6.7,0.51,1.0242,2.5,0.0,12.4,20.0,14.9,25.4,True
20030807,4,1.0,5.1,0.56,1.0197,2.34,0.0,13.8,22.2,16.6,28.0,True
20030808,4,2.0,6.2,0.45,1.0198,2.37,0.0,12.1,21.8,15.5,27.0,True
20030809,2,2.1,6.7,0.47,1.0214,2.41,0.0,13.0,21.1,16.6,26.5,True
20030810,2,1.9,6.7,0.54,1.0198,2.39,0.0,14.0,22.5,15.5,28.3,True
20030811,4,1.2,5.1,0.62,1.0171,1.7,0.0,8.8,22.3,17.5,26.0,True
20030812,4,1.4,8.7,0.65,1.0151,1.92,0.07,11.8,21.3,16.6,26.0,False
20030813,8,2.2,6.7,0.77,1.0076,0.45,3.04,0.4,15.6,14.9,21.7,False
20030814,7,3.7,12.9,0.74,0.9937,0.83,0.18,1.6,13.8,11.4,16.6,False
20030815,5,3.1,11.3,0.57,1.0011,1.96,0.0,9.0,17.5,14.0,21.8,True
20030816,4,2.2,10.8,0.54,1.011,1.89,0.15,12.4,18.1,12.8,21.7,False
20030817,4,1.2,6.7,0.54,1.0163,2.3,0.0,12.9,18.8,13.2,23.9,True
20030818,6,1.3,7.2,0.67,1.0156,1.6,0.0,6.1,18.1,13.7,22.6,True
20030819,7,1.4,6.7,0.78,1.0074,0.42,0.82,1.8,16.7,15.4,19.8,False
20030820,3,2.2,9.1,0.58,1.0056,2.05,0.0,12.8,16.9,9.7,23.4,True
20030821,7,1.7,6.2,0.77,1.0048,1.0,0.88,0.8,15.1,11.6,19.0,False
20030822,5,1.2,5.7,0.72,0.9977,0.94,0.03,5.1,16.9,14.2,21.5,False
20030823,4,3.3,13.4,0.56,1.0041,1.23,0.0,7.3,15.6,10.0,21.1,True
