DATE,BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max,BASEL_picnic_weather
20030222,0,0.74,1.0272,1.29,0.0,8.3,-0.2,-3.7,4.8,False
20030223,0,0.76,1.0317,1.29,0.0,8.4,0.7,-3.5,6.5,False
20030224,1,0.63,1.0285,1.4,0.0,9.4,3.7,-1.9,10.4,False
20030225,1,0.58,1.0218,1.38,0.0,8.7,3.8,-1.5,10.9,False
20030226,3,0.55,1.0164,1.18,0.0,4.8,6.7,0.5,13.9,False
20030227,4,0.56,1.0185,1.27,0.0,7.5,5.4,-1.2,13.8,False
20030228,6,0.59,1.025,1.27,0.0,7.1,8.4,2.9,14.2,False
20030301,8,0.66,1.0208,1.13,0.24,4.1,9.5,4.2,15.7,False
20030302,6,0.82,1.0156,0.57,0.52,1.4,7.3,4.8,10.5,False
20030303,7,0.78,1.0209,0.57,0.0,0.4,5.3,1.8,8.8,False
20030304,5,0.75,1.0235,1.56,0.0,8.5,5.4,-0.3,11.3,False
20030305,3,0.64,1.0187,1.46,0.0,8.4,10.3,5.2,16.9,False
20030306,8,0.8,1.0174,0.33,0.32,0.0,6.9,4.4,11.6,False
20030307,5,0.69,1.0231,1.48,0.0,8.0,6.3,1.7,10.8,False
20030308,6,0.67,1.026,1.21,0.0,4.4,6.8,2.7,11.8,False
20030309,6,0.59,1.0263,1.49,0.0,6.1,8.8,3.2,16.5,False
20030310,1,0.53,1.027,1.74,0.0,10.5,10.8,3.2,19.2,True
20030311,7,0.44,1.022,1.28,0.0,4.3,14.2,7.3,22.0,True
20030312,6,0.67,1.0242,0.26,0.37,0.0,10.3,4.5,15.6,False
20030313,7,0.72,1.0303,1.22,0.0,4.0,7.0,3.8,12.1,False
20030314,0,0.48,1.0289,1.88,0.0,11.0,5.0,0.3,10.0,False
20030315,1,0.56,1.0344,1.76,0.0,9.0,3.7,-1.5,9.6,False
20030316,0,0.52,1.0378,1.88,0.0,10.9,4.6,-1.3,12.2,False
20030317,4,0.53,1.0323,1.8,0.0,10.5,5.7,-1.6,13.0,False
20030318,0,0.65,1.029,1.78,0.0,8.6,5.9,-0.7,12.5,False
20030319,1,0.58,1.0273,1.85,0.0,10.5,6.5,-1.4,14.3,False
20030320,1,0.53,1.0249,1.96,0.0,10.7,8.0,0.1,16.1,False
20030321,6,0.63,1.0224,1.69,0.0,6.3,4.8,-0.2,11.8,False
20030322,0,0.54,1.0228,1.86,0.0,10.1,6.6,-0.6,13.7,False
20030323,0,0.42,1.0264,1.99,0.0,11.2,8.7,1.5,16.9,False
20030324,0,0.5,1.0278,1.91,0.0,10.6,10.9,2.6,19.2,True
20030325,0,0.49,1.0222,1.91,0.0,10.6,11.9,4.0,19.7,True
20030326,1,0.46,1.0179,2.0,0.0,10.5,11.6,3.4,20.0,True
20030327,7,0.47,1.0167,1.7,0.0,6.5,12.7,4.5,20.5,True
20030328,7,0.54,1.0136,0.96,0.02,0.0,14.6,10.1,19.3,False
20030329,8,0.61,1.0139,1.35,0.12,2.4,14.4,8.7,19.1,False
20030330,8,0.74,1.0142,1.33,0.01,2.6,13.9,10.3,18.7,False
20030331,6,0.68,1.0195,1.22,0.0,2.7,11.6,5.1,15.8,False
20030401,3,0.52,1.0173,2.08,1.16,10.0,10.6,1.8,19.6,False
20030402,7,0.72,1.009,1.27,0.13,2.8,6.6,3.5,11.6,False
20030403,6,0.66,1.0182,0.89,0.0,0.5,4.9,1.8,8.0,False
20030404,3,0.65,1.0261,1.45,0.0,3.5,4.6,-0.7,10.9,False
20030405,3,0.59,1.0235,2.25,0.0,11.8,6.6,-1.2,13.6,False
20030406,5,0.47,1.0209,1.66,0.0,4.3,6.0,3.6,10.1,False
20030407,5,0.44,1.022,1.79,0.0,6.3,2.2,-0.6,6.3,False
20030408,1,0.4,1.02,2.33,0.0,11.4,2.6,-3.8,10.1,False
20030409,7,0.57,1.0114,1.21,0.07,0.7,4.3,1.3,8.0,False
20030410,8,0.85,1.0066,0.56,1.12,0.7,0.8,-0.5,3.7,False
20030411,6,0.69,1.0116,2.21,0.04,7.6,4.9,-0.8,11.1,False
20030412,7,0.8,1.0168,0.77,0.25,1.9,7.2,4.9,12.4,False
20030413,3,0.6,1.0194,2.6,0.0,10.9,10.8,3.1,18.8,True
20030414,7,0.46,1.0151,2.21,0.0,10.2,13.9,6.3,20.8,True
20030415,0,0.48,1.0179,2.61,0.0,12.4,13.9,4.4,23.0,True
20030416,1,0.46,1.0196,2.61,0.0,12.3,15.5,7.0,22.9,True
20030417,0,0.48,1.0227,2.48,0.0,11.7,14.0,6.0,21.8,True
20030418,1,0.42,1.0205,2.67,0.0,12.1,12.8,4.9,20.6,True
20030419,5,0.55,1.0117,2.54,0.07,8.2,8.2,2.6,14.2,False
20030420,7,0.63,1.0087,2.09,0.0,5.6,11.8,5.2,20.0,True
20030421,6,0.67,1.0137,2.17,0.18,6.8,13.2,10.9,19.8,False
20030422,5,0.72,1.0143,2.65,0.0,9.7,14.1,8.2,19.8,True
20030423,4,0.7,1.0139,2.54,0.0,9.3,13.5,7.4,20.4,True
20030424,1,0.56,1.0159,2.69,0.0,11.8,15.2,6.9,22.9,True
20030425,7,0.54,1.0144,2.27,0.0,8.2,16.5,9.6,25.5,True
20030426,8,0.8,1.0131,0.39,0.54,0.0,13.0,10.9,15.4,False
20030427,6,0.6,1.0158,1.67,0.0,3.2,13.9,10.4,18.3,True
20030428,6,0.49,1.0086,2.44,0.02,7.6,17.9,9.8,27.0,False
20030429,7,0.7,1.0138,1.6,0.44,3.8,16.3,12.8,22.1,False
20030430,8,0.82,1.0141,0.34,1.33,0.0,14.1,10.0,19.9,False
20030501,6,0.65,1.0215,2.24,0.0,6.5,13.1,7.4,18.8,True
20030502,8,0.74,1.0166,0.97,2.18,1.9,11.9,7.3,18.5,False
20030503,5,0.59,1.0238,2.88,0.0,10.0,13.4,7.9,18.8,True
20030504,2,0.52,1.0185,3.08,0.0,13.2,16.7,5.5,26.9,True
20030505,7,0.6,1.0123,1.67,0.0,2.6,18.7,12.5,25.5,True
20030506,7,0.64,1.0161,2.13,0.0,3.7,18.3,11.8,25.4,True
20030507,6,0.74,1.0188,2.41,0.0,6.7,17.4,11.9,24.5,True
20030508,7,0.76,1.0183,2.36,1.35,6.6,18.1,14.3,25.3,False
20030509,6,0.8,1.0186,1.94,0.07,3.0,16.4,12.9,21.3,False
20030510,7,0.77,1.0198,1.74,0.0,1.9,15.1,12.2,19.3,True
20030511,5,0.76,1.0193,2.34,0.69,7.2,16.2,11.9,20.7,False
20030512,6,0.73,1.0182,2.28,0.08,5.5,15.9,12.0,20.6,False
20030513,6,0.73,1.0189,0.94,0.12,2.0,11.4,7.0,14.8,False
20030514,5,0.69,1.0235,2.23,0.09,6.1,9.5,4.8,14.9,False
20030515,2,0.61,1.0228,3.02,0.0,11.3,10.1,3.2,16.9,False
20030516,5,0.59,1.0155,3.14,0.0,12.1,12.5,3.5,20.5,True
20030517,7,0.73,1.0153,1.05,0.24,0.8,14.1,11.3,16.6,False
20030518,7,0.83,1.0174,1.33,0.05,0.6,15.5,11.4,19.7,False
20030519,7,0.76,1.0157,1.35,0.99,1.6,17.1,12.6,25.2,False
20030520,4,0.73,1.0213,2.06,0.51,5.6,12.0,9.3,15.5,False
20030521,6,0.73,1.0268,1.5,0.02,0.9,11.1,8.2,14.1,False
20030522,8,0.91,1.0269,0.57,0.64,0.1,11.7,9.5,15.2,False
20030523,4,0.74,1.0169,3.07,0.0,10.6,18.6,12.6,25.0,True
20030524,7,0.67,1.0075,2.92,0.29,8.2,19.2,13.6,26.2,False
20030525,8,0.82,1.0165,0.5,0.05,0.0,12.5,11.8,14.4,False
20030526,8,0.88,1.0203,0.51,0.08,0.0,12.9,11.4,14.5,False
20030527,8,0.91,1.021,0.55,0.12,0.0,15.3,13.5,18.1,False
20030528,8,0.87,1.0186,1.38,0.47,1.4,16.8,14.4,22.4,False
20030529,6,0.82,1.015,2.34,0.0,4.8,19.2,14.7,23.8,True
20030530,4,0.68,1.0136,2.89,0.0,10.6,21.0,14.3,27.9,True
20030531,4,0.68,1.0129,2.79,0.0,10.9,21.6,15.0,28.1,True
20030601,1,0.64,1.0107,3.15,0.0,12.8,22.7,15.2,29.3,True
20030602,5,0.75,1.0121,1.91,0.82,7.9,19.8,16.9,27.0,False
20030603,6,0.72,1.0134,2.66,0.03,9.3,21.7,15.7,28.4,False
20030604,5,0.67,1.015,2.72,0.0,10.5,23.7,17.3,30.6,True
20030605,6,0.64,1.0188,2.79,0.23,8.8,22.9,17.1,28.0,False
20030606,6,0.78,1.0201,1.97,0.0,3.0,21.8,18.4,26.4,True
20030607,4,0.73,1.0172,2.32,0.0,4.9,22.6,18.5,29.1,True
20030608,4,0.66,1.0151,2.5,0.0,6.7,23.5,18.3,28.8,True
20030609,5,0.66,1.019,2.9,0.0,8.2,22.1,17.3,27.1,True
20030610,5,0.61,1.016,3.04,0.0,12.5,24.7,16.3,32.7,True
20030611,6,0.6,1.0188,2.88,0.0,10.3,25.8,20.6,31.3,True
20030612,5,0.62,1.0176,2.73,0.0,10.3,24.5,18.1,34.9,True
20030613,6,0.64,1.0199,2.36,0.02,8.0,25.0,20.1,29.6,False
20030614,5,0.71,1.0182,2.62,0.15,7.6,24.2,18.4,33.6,False
20030615,7,0.7,1.0164,2.93,0.0,9.1,24.0,18.9,30.3,True
20030616,2,0.65,1.0128,3.11,0.0,11.4,23.4,17.8,29.3,True
20030617,2,0.58,1.0119,3.12,0.02,11.5,23.6,16.2,30.4,False
20030618,5,0.6,1.0205,2.94,0.0,7.6,20.5,17.6,25.4,True
20030619,1,0.58,1.0239,3.35,0.0,13.6,21.2,15.2,26.9,True
20030620,3,0.61,1.02,2.84,0.0,9.8,23.5,17.8,28.5,True
20030621,1,0.55,1.0176,3.41,0.0,14.0,20.0,12.9,27.2,True
20030622,2,0.45,1.0112,3.4,0.0,14.4,24.5,14.0,33.9,True
20030623,4,0.44,1.0108,2.88,0.01,9.5,27.7,19.6,35.9,False
20030624,2,0.59,1.0165,2.89,0.0,11.0,25.7,19.7,32.3,True
20030625,4,0.61,1.0173,2.86,0.0,9.8,23.6,18.5,30.4,True
20030626,5,0.65,1.0143,2.54,0.05,6.2,21.6,17.1,31.7,False
20030627,6,0.65,1.0141,2.89,0.0,10.4,22.6,16.5,27.9,True
20030628,6,0.64,1.0133,2.4,0.0,6.4,22.0,17.4,27.2,True
20030629,3,0.58,1.0079,3.1,0.0,13.1,23.8,15.4,31.8,True
20030630,4,0.56,1.0043,2.73,0.77,8.4,25.8,18.6,33.9,False
20030701,8,0.87,1.0078,0.82,0.83,0.1,15.0,13.6,19.3,False
20030702,5,0.58,1.0086,2.84,0.19,7.3,18.7,15.1,24.6,False
20030703,7,0.72,1.0131,1.91,0.16,3.2,17.6,14.2,22.8,False
20030704,7,0.77,1.0176,1.43,0.38,1.2,14.7,13.2,19.1,False
20030705,5,0.67,1.0186,2.08,0.0,5.4,17.3,13.2,21.5,True
20030706,2,0.65,1.0194,3.23,0.0,12.1,18.6,11.5,26.3,True
20030707,3,0.62,1.0211,3.13,0.0,10.4,20.8,13.8,28.2,True
20030708,4,0.59,1.0199,3.04,0.0,11.1,21.5,14.9,27.7,True
20030709,5,0.58,1.0181,2.84,0.0,9.0,21.7,14.6,28.7,True
20030710,2,0.6,1.0182,3.19,0.0,13.1,22.0,14.7,29.8,True
20030711,3,0.53,1.0179,3.21,0.0,14.0,23.3,16.0,30.4,True
20030712,5,0.57,1.018,2.86,0.0,10.7,23.3,16.8,30.5,True
20030713,1,0.52,1.0162,3.23,0.0,13.9,22.4,14.4,30.4,True
20030714,1,0.46,1.0113,3.26,0.0,14.4,23.7,14.3,32.4,True
20030715,1,0.44,1.0089,2.8,0.07,11.9,27.2,18.9,33.9,False
20030716,6,0.7,1.0099,1.73,0.4,4.0,23.7,18.0,30.7,False
20030717,7,0.58,1.0199,1.54,0.0,3.4,20.6,17.7,24.5,True
20030718,3,0.54,1.0219,3.25,0.0,13.3,21.9,14.0,28.4,True
20030719,2,0.52,1.0181,3.19,0.0,14.1,24.1,15.0,32.5,True
20030720,5,0.45,1.013,2.86,0.01,10.4,27.3,18.0,36.3,False
20030721,6,0.67,1.0161,1.97,1.38,4.9,23.7,18.2,29.1,False
20030722,3,0.61,1.0182,2.52,0.0,7.8,23.5,17.3,30.1,True
20030723,4,0.66,1.017,2.5,0.01,8.4,24.0,18.8,28.4,False
20030724,7,0.8,1.0166,0.87,0.24,1.3,18.3,16.9,21.9,False
20030725,6,0.63,1.0142,2.68,0.0,8.1,21.4,14.9,28.4,True
20030726,5,0.58,1.012,2.16,0.0,4.7,24.1,19.5,29.5,True
20030727,8,0.85,1.0143,0.53,1.35,0.6,20.2,17.2,25.9,False
20030728,5,0.63,1.022,2.57,0.0,7.0,19.5,15.4,24.9,True
20030729,1,0.56,1.0232,3.02,0.0,12.4,20.5,14.6,26.5,True
20030730,5,0.62,1.018,2.66,0.44,9.9,20.4,13.6,27.3,False
20030731,6,0.86,1.0173,1.86,1.31,4.9,18.2,16.0,22.1,False
20030801,1,0.71,1.0181,2.74,0.0,10.5,21.7,15.2,28.4,True
20030802,2,0.64,1.0186,2.92,0.0,13.0,23.9,16.4,31.7,True
20030803,2,0.57,1.019,2.96,0.0,12.9,26.6,19.0,34.4,True
20030804,1,0.55,1.0202,2.8,0.0,12.8,27.5,19.5,35.6,True
20030805,2,0.52,1.0201,2.77,0.0,12.4,28.6,20.6,36.6,True
20030806,3,0.52,1.0196,2.45,0.0,8.6,28.2,20.8,35.7,True
20030807,1,0.48,1.0184,2.66,0.0,11.4,28.5,19.5,36.8,True
20030808,5,0.42,1.0174,2.57,0.0,10.6,27.6,20.0,37.0,True
20030809,2,0.45,1.017,2.51,0.0,10.6,28.5,19.6,36.7,True
20030810,0,0.42,1.0154,2.68,0.0,11.9,28.6,19.9,36.9,True
20030811,1,0.43,1.0175,2.78,0.0,12.6,26.7,17.8,35.8,True
20030812,1,0.4,1.0201,2.69,0.0,12.7,28.1,18.4,36.7,True
20030813,3,0.39,1.0177,2.56,0.0,11.2,29.0,20.7,38.6,True
20030814,7,0.63,1.0151,1.23,0.19,2.3,23.7,20.0,29.5,False
20030815,5,0.71,1.0147,1.33,0.0,1.0,21.0,17.6,25.2,True
20030816,5,0.63,1.0142,2.44,0.6,7.9,23.6,16.1,31.4,False
20030817,3,0.71,1.0144,2.29,0.81,8.3,24.1,18.1,31.1,False
20030818,3,0.7,1.0179,2.04,0.23,7.5,21.9,18.0,27.9,False
20030819,2,0.59,1.0198,2.62,0.0,11.5,22.4,16.4,29.1,True
20030820,6,0.74,1.0179,1.76,0.3,4.4,20.0,16.5,26.3,False
20030821,5,0.68,1.0165,2.13,0.0,8.0,22.5,17.2,28.1,True
20030822,1,0.55,1.0181,2.59,0.0,11.6,22.3,15.5,29.8,True
20030823,0,0.55,1.0183,2.64,0.0,12.7,21.6,13.7,30.5,True
20030824,3,0.57,1.0152,2.46,0.0,11.1,22.1,14.6,30.7,True
20030825,4,0.53,1.0124,2.58,0.0,12.0,21.6,15.2,28.9,True
20030826,2,0.49,1.0126,2.5,0.0,12.0,22.3,14.6,30.5,True
20030827,7,0.49,1.0111,2.26,0.01,9.7,22.1,14.5,30.3,False
20030828,7,0.64,1.0063,1.36,0.95,3.5,21.0,14.4,28.9,False
20030829,7,0.72,1.0049,1.43,0.29,3.4,19.6,15.3,26.9,False
20030830,7,0.83,1.0135,0.78,1.92,0.6,17.3,14.6,20.4,False
20030831,5,0.72,1.0191,2.03,0.58,7.2,14.8,9.9,19.9,False
20030901,6,0.69,1.0199,1.58,0.0,2.5,13.7,8.6,19.3,True
20030902,3,0.65,1.024,2.24,0.0,9.9,13.5,7.4,19.1,True
20030903,1,0.61,1.0272,2.49,0.0,12.2,13.9,6.1,21.4,True
20030904,0,0.57,1.0271,2.47,0.0,12.3,15.0,6.2,24.4,True
20030905,7,0.66,1.0216,1.61,0.07,4.8,15.2,9.1,23.1,False
20030906,6,0.83,1.0193,1.17,0.23,1.1,17.4,14.8,22.0,False
20030907,6,0.83,1.0146,1.45,2.31,3.3,17.9,14.3,24.0,False
20030908,7,0.8,1.0093,1.63,0.16,4.5,15.8,13.6,20.3,False
20030909,7,0.82,1.0098,1.08,0.19,0.9,15.0,12.6,19.7,False
20030910,7,0.71,1.0177,1.2,0.27,0.7,15.8,13.6,18.6,False
20030911,5,0.71,1.0202,1.31,0.43,3.1,15.2,11.8,19.2,False
20030912,4,0.68,1.027,2.06,0.0,8.8,15.2,10.0,21.2,True
20030913,7,0.73,1.0284,1.76,0.0,4.9,15.3,10.4,20.4,True
20030914,1,0.67,1.0273,2.19,0.0,11.8,13.3,7.2,22.1,True
20030915,0,0.7,1.0252,2.17,0.0,11.6,14.9,8.4,22.2,True
20030916,5,0.65,1.0244,2.1,0.0,10.3,14.9,9.1,23.6,True
20030917,4,0.63,1.0229,2.07,0.0,11.5,16.7,9.9,25.6,True
20030918,1,0.65,1.0212,2.05,0.0,11.5,18.0,10.7,26.8,True
20030919,6,0.6,1.0212,2.04,0.0,11.0,18.8,12.4,28.3,True
20030920,1,0.58,1.0226,1.99,0.0,11.5,19.1,12.3,28.7,True
20030921,1,0.58,1.0217,1.99,0.0,11.5,18.7,12.3,27.9,True
20030922,3,0.57,1.0137,1.77,0.13,9.1,19.1,12.6,26.9,False
20030923,6,0.74,1.0173,0.77,0.05,0.8,14.6,10.4,19.9,False
20030924,5,0.76,1.0278,1.06,0.0,2.2,10.8,6.9,15.7,False
20030925,1,0.68,1.0261,1.92,0.0,11.0,11.8,3.8,20.7,True
20030926,4,0.69,1.021,1.57,0.0,7.0,16.5,10.0,23.6,True
20030927,5,0.74,1.0177,1.23,0.01,2.9,14.4,9.6,21.0,False
20030928,7,0.91,1.013,0.4,0.78,0.2,14.4,12.3,16.3,False
20030929,2,0.73,1.0159,1.78,0.0,9.6,12.1,6.4,17.0,False
20030930,2,0.7,1.0139,1.73,0.0,10.5,11.3,4.4,19.6,True
20031001,7,0.9,1.0109,0.22,1.2,0.0,12.4,9.9,13.5,False
20031002,6,0.82,1.0124,1.34,0.6,5.4,17.3,12.5,23.6,False
20031003,7,0.86,1.0109,0.82,0.3,1.6,16.8,13.8,20.7,False
20031004,8,0.89,1.0085,0.25,0.92,0.0,12.8,9.8,14.9,False
20031005,8,0.88,1.011,0.43,0.86,0.0,7.2,6.2,9.8,False
20031006,4,0.69,1.0176,1.67,0.21,8.2,9.3,5.3,14.0,False
20031007,8,0.81,1.0112,0.4,2.5,0.0,8.0,2.7,11.9,False
20031008,6,0.67,1.0185,1.16,0.0,4.4,9.3,5.1,13.0,False
20031009,7,0.83,1.02,0.33,0.01,0.0,14.0,11.8,15.3,False
20031010,8,0.8,1.0231,0.53,0.0,0.1,12.9,9.1,15.6,False
20031011,5,0.8,1.0245,1.43,0.0,7.8,11.7,7.7,17.4,False
20031012,7,0.86,1.0235,0.9,0.0,2.2,10.9,5.4,15.0,False
20031013,5,0.82,1.0218,1.23,0.0,5.5,9.9,5.0,16.6,False
20031014,7,0.75,1.0236,1.15,0.0,3.4,9.0,5.7,14.7,False
20031015,2,0.61,1.0253,1.5,0.0,9.9,8.3,4.1,13.1,False
20031016,2,0.71,1.025,1.38,0.0,8.0,6.4,0.9,12.4,False
20031017,4,0.71,1.0217,1.37,0.0,7.7,4.7,0.2,11.9,False
20031018,4,0.75,1.0144,1.29,0.0,8.0,4.5,0.7,8.8,False
20031019,5,0.82,1.0079,1.24,0.58,7.0,5.5,1.0,11.5,False
20031020,8,0.94,0.9997,0.21,1.79,0.0,7.5,6.3,9.2,False
20031021,7,0.87,1.0098,0.4,0.15,0.2,5.6,3.0,8.4,False
20031022,3,0.8,1.0115,1.21,0.0,6.9,4.7,1.3,10.2,False
20031023,8,0.92,1.0086,0.13,1.47,0.0,2.0,0.7,5.1,False
20031024,7,0.94,1.0193,0.31,0.06,0.4,-0.3,-2.3,2.1,False
20031025,2,0.83,1.0246,1.18,0.0,7.4,0.6,-3.4,6.3,False
20031026,5,0.78,1.0173,0.91,0.0,1.9,2.1,-2.0,6.7,False
20031027,3,0.83,1.0198,1.15,0.0,7.6,1.7,-3.5,7.8,False
20031028,0,0.76,1.0171,1.12,0.0,7.9,3.9,-2.2,10.6,False
20031029,7,0.87,1.0035,0.15,0.51,0.0,6.1,3.6,9.2,False
20031030,7,0.78,0.9956,0.59,0.33,1.7,6.0,3.7,10.0,False
20031031,8,0.83,0.9856,0.31,0.83,0.0,8.2,5.9,11.2,False
20031101,6,0.87,0.9983,0.77,0.03,3.1,9.0,6.6,12.6,False
20031102,7,0.8,1.0109,0.69,0.0,3.7,8.6,5.5,12.6,False
20031103,5,0.76,1.0194,0.56,0.37,1.8,10.5,4.6,15.1,False
20031104,1,0.82,1.0311,1.0,0.0,8.4,8.4,4.0,15.0,False
20031105,0,0.82,1.031,1.03,0.0,8.4,6.1,0.1,13.7,False
20031106,3,0.88,1.0297,0.94,0.0,7.5,5.2,1.2,9.8,False
20031107,3,0.74,1.0237,0.89,0.0,6.9,6.2,0.4,9.8,False
20031108,7,0.91,1.0209,0.38,0.0,0.0,1.6,-0.4,4.5,False
20031109,6,0.75,1.0247,0.71,0.0,4.5,6.5,-0.9,11.9,False
20031110,5,0.79,1.0231,0.78,0.0,4.8,6.6,3.7,11.4,False
20031111,8,0.88,1.0232,0.29,0.0,0.0,5.1,3.9,7.2,False
20031112,8,0.88,1.0221,0.25,0.99,0.0,5.3,2.4,8.2,False
20031113,7,0.85,1.0271,0.29,0.0,0.8,7.7,4.2,10.8,False
20031114,5,0.87,1.0237,0.58,0.01,1.0,5.8,0.8,9.7,False
20031115,6,0.8,1.018,0.75,0.0,3.6,7.7,3.1,12.6,False
20031116,8,0.81,1.0143,0.36,0.96,0.0,9.0,4.9,11.6,False
20031117,6,0.82,1.0278,0.5,0.01,1.1,5.5,1.9,7.8,False
20031118,5,0.74,1.0299,0.47,0.0,0.7,7.1,2.2,11.1,False
20031119,8,0.9,1.0274,0.24,0.0,0.0,6.6,4.2,8.3,False
20031120,3,0.88,1.0207,0.75,0.0,6.7,7.0,4.6,10.9,False
20031121,5,0.88,1.0157,0.71,0.0,6.0,5.8,3.1,9.8,False
20031122,8,0.81,1.0119,0.52,0.0,0.4,7.5,4.9,11.7,False
20031123,6,0.8,1.0085,0.59,0.0,2.7,8.5,4.4,13.4,False
20031124,4,0.83,1.0085,0.47,0.0,0.7,7.8,5.0,12.0,False
20031125,6,0.86,1.0122,0.26,0.0,0.0,8.6,6.0,11.2,False
20031126,3,0.88,1.0056,0.62,0.0,5.3,7.2,4.1,11.9,False
20031127,8,0.9,0.9995,0.12,1.92,0.0,5.6,3.3,7.6,False
20031128,8,0.91,1.0114,0.09,0.33,0.0,4.6,3.3,5.5,False
20031129,5,0.85,1.0158,0.49,0.0,1.8,4.2,2.7,6.4,False
20031130,7,0.84,1.0105,0.22,0.03,0.2,6.0,3.4,7.4,False
20031201,8,0.81,1.0062,0.25,0.0,0.0,7.5,5.3,9.0,False
20031202,8,0.94,1.0144,0.13,0.0,0.0,5.4,3.8,6.6,False
20031203,8,0.96,1.0197,0.14,0.0,0.0,4.3,3.0,5.5,False
20031204,7,0.87,1.0227,0.27,0.0,0.0,4.6,2.6,5.8,False
20031205,8,0.96,1.0284,0.13,0.0,0.0,2.6,1.7,3.8,False
20031206,8,0.93,1.0243,0.14,0.11,0.0,2.3,1.3,3.6,False
20031207,1,0.61,1.0255,0.7,0.0,7.6,1.2,-2.1,4.0,False
20031208,0,0.77,1.0267,0.61,0.0,5.5,-0.5,-2.4,2.5,False
20031209,0,0.84,1.0195,0.62,0.0,6.0,-0.7,-3.5,2.4,False
20031210,4,0.84,1.0178,0.39,0.0,0.6,-1.2,-4.4,3.1,False
20031211,3,0.77,1.0212,0.55,0.0,4.7,0.7,-3.4,5.4,False
20031212,8,0.9,1.0253,0.18,0.0,0.0,5.1,2.9,7.2,False
20031213,8,0.8,1.0219,0.18,0.17,0.0,8.1,3.7,12.5,False
20031214,6,0.75,1.0164,0.32,0.16,1.6,7.9,4.6,12.5,False
20031215,7,0.8,1.0228,0.3,0.11,0.5,3.5,1.8,5.6,False
20031216,4,0.79,1.0307,0.53,0.0,3.9,1.8,-1.5,5.3,False
20031217,5,0.76,1.0285,0.57,0.0,4.1,1.0,-2.8,4.5,False
20031218,0,0.78,1.0249,0.58,0.0,6.9,1.0,-0.9,4.3,False
20031219,8,0.85,1.0241,0.18,0.0,0.0,2.0,-0.5,3.5,False
20031220,7,0.77,1.021,0.47,0.42,2.5,5.2,1.6,11.5,False
20031221,5,0.72,1.0115,0.38,0.75,2.6,6.5,2.6,10.4,False
20031222,6,0.8,1.0202,0.25,0.02,0.1,1.5,-0.8,3.0,False
20031223,2,0.76,1.0305,0.54,0.0,2.9,-1.0,-3.4,1.5,False
20031224,1,0.56,1.0333,0.66,0.0,7.6,-2.1,-4.5,1.0,False
20031225,2,0.65,1.0308,0.61,0.0,6.5,-2.0,-4.8,1.4,False
20031226,6,0.73,1.0196,0.6,0.0,5.8,-0.2,-3.6,3.3,False
20031227,8,0.81,1.01,0.19,0.0,0.0,2.4,-0.6,6.0,False
20031228,8,0.76,1.0028,0.09,0.04,0.0,4.4,2.7,9.1,False
20031229,3,0.73,1.0122,0.52,0.0,4.4,2.1,-1.7,4.6,False
20031230,8,0.88,1.0141,0.12,0.01,0.0,-0.8,-1.8,0.4,False
20031231,8,0.93,1.0209,0.1,0.05,0.0,0.1,-0.3,0.7,False
20040101,8,0.9,1.0148,0.16,0.18,0.0,-0.2,-1.0,1.1,False
20040102,8,0.94,1.0136,0.09,0.06,0.0,-0.7,-2.0,0.1,False
20040103,8,0.87,1.0223,0.16,0.0,0.0,-4.2,-5.7,-1.9,False
20040104,7,0.8,1.0236,0.3,0.0,0.0,-4.4,-8.7,-1.5,False
20040105,8,0.82,1.0256,0.2,0.0,0.0,-0.5,-2.6,1.4,False
20040106,7,0.86,1.0239,0.26,0.0,0.0,0.5,-1.6,2.5,False
20040107,4,0.83,1.0211,0.59,0.0,5.7,2.8,-1.3,6.8,False
20040108,6,0.89,1.0136,0.44,1.31,0.1,1.4,-1.9,3.0,False
20040109,7,0.81,1.0101,0.27,1.16,0.2,7.2,2.9,9.3,False
20040110,7,0.84,1.0183,0.46,0.01,1.7,6.3,3.6,8.7,False
20040111,7,0.83,1.0139,0.13,1.16,0.0,8.5,5.6,12.5,False
20040112,7,0.77,1.0078,0.11,0.89,0.0,9.0,6.4,12.9,False
20040113,8,0.78,0.9986,0.2,0.98,0.0,10.6,6.7,14.4,False
20040114,7,0.72,1.0052,0.41,0.23,0.0,6.6,3.5,8.1,False
20040115,7,0.71,1.0123,0.33,0.03,0.6,3.3,1.4,5.1,False
20040116,8,0.75,1.0043,0.2,1.57,0.0,4.7,0.7,8.9,False
20040117,8,0.86,1.0032,0.39,0.91,0.5,4.7,3.1,8.4,False
20040118,7,0.87,1.0151,0.19,0.12,0.2,2.8,-0.4,4.1,False
20040119,8,0.85,1.0217,0.39,1.75,0.0,-0.2,-2.5,2.6,False
20040120,8,0.92,1.0121,0.15,0.41,0.0,4.4,1.9,7.0,False
20040121,8,0.83,1.0195,0.23,0.0,0.0,0.8,-0.4,3.5,False
20040122,7,0.69,1.0221,0.7,0.0,4.5,0.0,-2.1,2.4,False
20040123,3,0.63,1.0194,0.74,0.0,6.5,0.8,-1.3,3.6,False
20040124,6,0.77,1.0173,0.58,0.14,1.5,-0.4,-2.6,3.8,False
