DATE,HEATHROW_cloud_cover,HEATHROW_humidity,HEATHROW_pressure,HEATHROW_global_radiation,HEATHROW_precipitation,HEATHROW_sunshine,HEATHROW_temp_mean,HEATHROW_temp_min,HEATHROW_temp_max,HEATHROW_picnic_weather
20030418,0,0.45,1.0287,2.63,0.0,12.6,15.6,9.7,11.0,False
20030419,7,0.71,1.0201,1.06,0.0,1.4,8.4,5.7,15.2,False
20030420,7,0.7,1.0094,1.74,0.28,5.4,10.8,6.4,15.7,False
20030421,5,0.7,1.0103,2.15,0.0,8.3,12.4,9.2,17.7,False
20030422,2,0.65,1.0164,2.27,0.0,9.1,11.6,5.5,18.7,True
20030423,4,0.55,1.0181,2.6,0.0,11.7,12.6,6.5,16.5,False
20030424,7,0.73,1.0154,1.26,0.02,2.2,11.4,6.4,18.9,False
20030425,7,0.75,1.0102,0.82,0.5,0.3,14.3,9.7,16.7,False
20030426,6,0.76,1.0048,1.59,0.04,4.0,12.3,7.9,17.4,False
20030427,6,0.67,1.0052,1.85,0.8,5.6,13.6,9.7,14.9,False
20030428,8,0.89,0.9969,0.76,0.12,0.1,12.5,10.1,17.7,False
20030429,4,0.72,1.0056,2.41,0.06,9.5,13.2,8.7,17.7,False
20030430,6,0.74,1.006,1.91,0.78,5.8,13.8,9.9,17.0,False
20030501,6,0.71,1.0112,1.91,0.32,5.7,12.8,8.6,14.6,False
20030502,7,0.85,1.0037,1.18,0.4,1.5,12.0,9.5,16.9,False
20030503,5,0.7,1.0165,1.99,0.0,6.1,12.2,7.6,22.0,True
20030504,5,0.61,1.0104,2.65,0.0,10.9,14.7,7.4,17.3,False
20030505,6,0.6,1.0108,2.51,0.0,9.7,14.4,11.6,17.6,False
20030506,2,0.59,1.0224,2.92,0.0,12.9,11.4,5.3,19.7,True
20030507,5,0.59,1.0239,2.85,0.0,12.2,12.9,6.1,15.9,False
20030508,7,0.66,1.0193,1.41,0.0,2.4,11.7,7.5,18.1,True
20030509,4,0.61,1.0182,2.82,0.0,11.8,13.2,8.2,15.3,False
20030510,4,0.72,1.0194,1.86,0.0,4.9,10.8,6.3,17.2,False
20030511,4,0.73,1.0178,2.15,0.0,6.7,11.4,5.7,14.6,False
20030512,4,0.77,1.0138,1.86,0.62,4.8,10.9,7.2,13.0,False
20030513,4,0.77,1.0165,2.24,0.48,7.2,8.4,3.8,15.9,False
20030514,4,0.64,1.0214,2.32,0.0,7.7,10.2,4.4,16.8,False
20030515,4,0.56,1.0221,2.91,0.28,12.0,10.6,4.4,12.9,False
20030516,8,0.83,1.0133,0.77,0.2,0.0,10.7,8.5,16.0,False
20030517,7,0.85,1.0051,1.4,0.34,2.1,13.3,10.6,16.7,False
20030518,7,0.75,1.0073,1.29,0.0,1.6,13.8,11.0,16.5,False
20030519,6,0.76,1.0076,1.87,0.87,4.6,13.7,10.9,15.0,False
20030520,5,0.74,1.0139,1.43,0.14,2.2,11.5,8.0,16.6,False
20030521,7,0.77,1.0212,1.92,0.18,4.8,13.3,10.0,19.0,False
20030522,8,0.82,1.0196,0.99,0.02,0.4,16.0,13.0,18.0,False
20030523,6,0.73,1.01,1.68,0.0,3.4,15.2,12.5,17.8,False
20030524,7,0.7,1.0064,2.05,0.06,5.5,13.6,9.4,18.3,False
20030525,5,0.7,1.0148,2.18,0.0,6.3,13.4,8.4,19.9,True
20030526,5,0.65,1.0231,3.04,0.0,12.4,14.1,8.3,19.3,True
20030527,8,0.79,1.0256,0.88,0.0,0.1,15.2,11.2,23.7,True
20030528,5,0.64,1.0234,2.57,0.0,8.8,17.7,11.7,25.8,True
20030529,5,0.59,1.0186,3.06,0.0,12.4,18.8,11.9,27.2,True
20030530,4,0.56,1.0154,2.8,0.0,10.4,19.8,12.5,28.9,True
20030531,5,0.6,1.0124,3.27,0.0,14.0,22.4,15.8,24.0,True
20030601,7,0.76,1.0094,1.33,0.1,1.5,19.2,14.4,22.7,False
20030602,6,0.71,1.0089,2.13,0.0,5.7,18.7,14.7,22.5,True
20030603,7,0.73,1.0101,1.72,0.04,3.3,17.0,11.5,21.5,False
20030604,6,0.78,1.0108,1.87,0.2,4.1,17.4,13.4,21.8,False
20030605,4,0.64,1.0187,3.25,0.0,13.7,16.2,10.5,19.1,True
20030606,7,0.82,1.0184,0.88,0.36,0.1,15.6,12.1,23.2,False
20030607,7,0.7,1.0154,2.38,0.7,7.2,19.2,15.1,21.9,False
20030608,6,0.72,1.0119,2.35,0.28,7.0,16.9,11.9,21.0,False
20030609,6,0.61,1.0174,3.1,0.1,12.4,15.4,9.9,22.7,False
20030610,6,0.69,1.0112,2.23,0.0,6.2,18.8,14.9,21.6,True
20030611,5,0.63,1.0179,2.79,0.0,10.0,17.6,13.6,23.5,True
20030612,4,0.58,1.0201,2.95,0.0,11.2,18.1,12.7,23.6,True
20030613,3,0.53,1.0236,3.33,0.0,14.2,17.1,10.6,24.8,True
20030614,5,0.47,1.0215,3.15,0.0,12.7,20.4,16.0,26.5,True
20030615,4,0.52,1.0211,3.43,0.0,15.0,19.3,12.1,27.5,True
20030616,4,0.54,1.0158,3.19,0.0,13.0,21.2,14.8,26.1,True
20030617,6,0.67,1.0119,1.85,0.1,3.9,20.9,15.7,21.1,False
20030618,6,0.71,1.0188,1.82,0.0,3.7,17.2,13.3,24.7,True
20030619,6,0.71,1.0211,1.94,0.0,4.4,20.6,16.6,22.4,True
20030620,1,0.59,1.0223,3.48,0.0,15.4,17.2,12.0,25.3,True
20030621,5,0.51,1.019,3.1,0.14,12.3,18.4,11.6,25.7,False
20030622,7,0.68,1.0086,1.33,1.84,1.4,20.3,14.9,23.4,False
20030623,5,0.71,1.0092,2.57,0.0,8.4,19.6,15.8,23.6,True
20030624,1,0.6,1.0201,3.48,0.0,15.4,17.4,11.1,22.8,True
20030625,5,0.6,1.0213,2.85,0.0,10.4,18.1,13.4,24.4,True
20030626,5,0.67,1.0165,2.47,0.0,7.7,19.6,14.9,22.3,True
20030627,6,0.74,1.0157,0.89,0.0,0.1,19.0,15.8,22.5,True
20030628,4,0.62,1.0152,2.86,0.0,10.5,16.6,10.7,26.3,True
20030629,4,0.54,1.0087,3.03,0.22,11.8,18.6,10.9,21.2,False
20030630,7,0.77,1.0025,1.63,0.68,2.8,18.3,15.4,20.3,False
20030701,7,0.76,0.9994,1.27,0.12,1.2,17.0,13.8,20.4,False
20030702,7,0.76,1.0053,1.34,0.56,1.5,17.4,14.4,19.8,False
20030703,7,0.75,1.0117,0.94,0.04,0.2,16.7,13.6,22.1,False
20030704,6,0.66,1.0163,1.69,0.0,3.1,16.8,11.5,19.4,True
20030705,5,0.68,1.0192,1.97,0.0,4.7,15.6,11.9,23.2,True
20030706,5,0.6,1.021,2.44,0.0,7.7,19.1,15.0,22.0,True
20030707,5,0.64,1.0227,2.71,0.0,9.6,17.0,12.1,25.0,True
20030708,7,0.71,1.0218,1.3,0.0,1.4,19.4,13.8,28.3,True
20030709,5,0.64,1.0207,2.53,0.0,8.4,22.2,16.1,29.3,True
20030710,3,0.6,1.0182,2.95,0.0,11.5,22.8,16.2,23.9,True
20030711,5,0.56,1.0202,3.12,0.0,12.9,19.2,14.4,26.7,True
20030712,4,0.53,1.0224,3.38,0.0,15.1,19.5,12.3,28.5,True
20030713,1,0.46,1.0193,3.41,0.0,15.4,21.6,14.8,29.6,True
20030714,0,0.54,1.0142,3.39,0.0,15.3,22.6,15.6,32.8,True
20030715,3,0.46,1.0093,3.32,0.0,14.8,24.9,17.0,24.4,True
20030716,6,0.73,1.0062,1.68,0.38,3.3,21.6,18.7,21.0,False
20030717,7,0.83,1.0117,0.86,0.22,0.1,19.2,17.3,25.1,False
20030718,5,0.68,1.0188,2.47,0.0,8.3,20.4,15.7,28.5,True
20030719,5,0.6,1.0167,2.79,0.0,10.7,22.0,15.4,24.4,True
20030720,5,0.6,1.014,3.01,0.0,12.5,20.2,16.1,25.1,True
20030721,4,0.64,1.0137,2.76,0.0,10.6,19.9,14.7,24.2,True
20030722,5,0.67,1.0179,2.25,0.0,6.9,19.4,14.6,24.6,True
20030723,7,0.69,1.0161,1.67,0.04,3.4,19.9,15.2,24.2,False
20030724,7,0.7,1.013,1.97,0.16,5.2,19.7,15.2,21.4,False
20030725,6,0.82,1.007,1.34,0.4,1.8,18.4,15.5,20.7,False
20030726,6,0.8,1.007,1.24,0.54,1.4,16.6,12.5,23.5,False
20030727,5,0.65,1.0107,2.56,0.0,9.4,19.0,14.5,23.1,True
20030728,6,0.65,1.0196,2.28,0.04,7.4,17.4,11.8,21.4,False
20030729,8,0.82,1.0186,0.86,0.28,0.2,18.8,16.1,24.8,False
20030730,6,0.71,1.0148,2.33,0.0,7.9,20.4,15.9,23.1,True
20030731,6,0.71,1.017,1.35,0.1,2.0,19.0,15.0,19.5,False
20030801,8,0.84,1.018,0.72,0.02,0.0,17.4,15.2,25.1,False
20030802,3,0.61,1.0218,3.12,0.0,14.5,18.7,12.3,29.5,True
20030803,2,0.54,1.0222,3.04,0.0,13.9,21.3,13.1,31.8,True
20030804,3,0.59,1.0235,2.81,0.0,12.0,24.2,16.7,32.2,True
20030805,5,0.55,1.0235,2.55,0.0,10.0,25.4,18.7,35.2,True
20030806,2,0.5,1.0199,2.86,0.0,12.7,27.8,20.3,29.7,True
20030807,3,0.65,1.0211,2.88,0.0,12.9,23.8,18.0,30.7,True
20030808,0,0.63,1.02,2.79,0.0,12.3,24.8,18.8,35.0,True
20030809,0,0.56,1.0187,2.86,0.0,13.0,26.6,18.3,37.9,True
20030810,1,0.51,1.0164,2.79,0.0,12.5,29.0,20.1,33.7,True
20030811,5,0.59,1.0175,2.53,0.0,10.4,26.8,20.0,30.1,True
20030812,6,0.67,1.0201,2.29,0.0,8.6,24.4,18.7,28.5,True
20030813,5,0.54,1.0207,2.51,0.0,10.5,23.0,17.5,25.1,True
20030814,2,0.46,1.0196,2.85,0.0,13.5,20.3,15.5,24.5,True
20030815,3,0.53,1.0195,2.73,0.06,12.6,19.0,13.4,24.0,False
20030816,5,0.61,1.0197,1.54,0.0,3.7,19.4,14.8,27.0,True
20030817,6,0.59,1.0147,2.03,0.0,7.1,21.0,15.0,25.3,True
20030818,6,0.7,1.0142,1.83,0.04,5.7,21.1,16.9,23.2,False
20030819,5,0.58,1.0209,2.04,0.0,7.3,17.3,11.4,23.4,True
20030820,3,0.56,1.0213,2.7,0.0,13.0,17.0,10.6,23.7,True
20030821,6,0.63,1.0173,1.61,0.0,4.4,18.8,14.0,26.3,True
20030822,5,0.68,1.0166,1.63,0.0,4.6,22.0,17.6,27.1,True
20030823,6,0.69,1.0203,1.55,0.0,4.2,22.2,17.4,25.4,True
20030824,5,0.66,1.0215,2.07,0.0,8.1,22.6,19.7,21.3,True
20030825,7,0.62,1.0197,0.68,0.0,0.1,18.2,15.0,23.1,True
20030826,6,0.61,1.0173,1.12,0.0,1.8,18.8,14.6,23.2,True
20030827,6,0.62,1.0147,1.18,0.0,2.2,20.0,16.8,18.8,True
20030828,7,0.69,1.0088,0.74,0.82,0.3,17.2,15.5,19.2,False
20030829,6,0.74,1.0076,0.92,0.1,1.0,16.0,12.8,19.5,False
20030830,2,0.59,1.0172,2.47,0.0,12.5,14.3,9.1,20.5,True
20030831,5,0.58,1.0211,2.18,0.0,9.9,14.4,8.4,19.4,True
20030901,6,0.52,1.0236,1.73,0.0,6.8,16.2,13.0,21.0,True
20030902,7,0.57,1.0278,1.1,0.0,2.3,16.2,11.5,22.4,True
20030903,6,0.57,1.0301,0.74,0.0,0.5,18.6,14.9,24.5,True
20030904,0,0.62,1.0277,2.22,0.0,11.8,17.8,11.2,26.9,True
20030905,5,0.63,1.0181,1.53,0.02,5.6,20.0,13.1,21.8,False
20030906,4,0.69,1.0148,1.66,0.04,6.8,18.0,14.2,19.3,False
20030907,5,0.69,1.0151,1.13,0.0,2.8,14.4,9.5,22.1,True
20030908,6,0.65,1.0086,1.47,0.0,5.4,16.2,10.3,20.8,True
20030909,6,0.58,1.0144,1.63,0.2,6.9,17.0,13.1,21.9,False
20030910,7,0.79,1.0134,1.27,0.02,4.0,17.0,12.1,18.5,False
20030911,7,0.84,1.0214,0.81,0.02,1.1,14.5,10.5,20.9,False
20030912,6,0.6,1.0294,1.77,0.0,8.7,16.8,12.8,23.9,True
20030913,5,0.62,1.0313,2.02,0.0,11.4,17.2,10.5,26.0,True
20030914,2,0.56,1.0299,1.97,0.0,11.1,18.6,11.3,26.1,True
20030915,5,0.57,1.026,1.83,0.0,9.8,18.6,11.1,27.0,True
20030916,3,0.59,1.0243,1.9,0.0,10.8,19.4,11.9,27.9,True
20030917,2,0.59,1.0203,1.93,0.0,11.3,19.8,11.8,21.7,True
20030918,5,0.7,1.0162,1.07,0.0,3.2,17.0,12.2,23.5,True
20030919,2,0.72,1.0169,1.5,0.0,7.1,17.8,12.1,27.0,True
20030920,2,0.69,1.0186,1.72,0.0,9.6,19.0,11.1,26.8,True
20030921,5,0.69,1.0171,1.53,0.0,7.8,20.0,13.1,21.9,True
20030922,5,0.84,1.0068,1.06,0.42,3.5,19.0,16.1,14.9,False
20030923,2,0.59,1.0203,1.69,0.0,9.9,10.8,6.7,17.3,False
20030924,2,0.6,1.0317,1.74,0.0,10.7,10.6,4.0,19.7,True
20030925,3,0.56,1.0262,1.73,0.0,10.7,12.7,5.7,20.4,True
20030926,6,0.73,1.0196,1.25,0.12,5.7,13.8,7.3,17.6,False
20030927,7,0.67,1.0193,0.89,0.0,2.6,14.0,10.5,16.1,False
20030928,5,0.68,1.014,1.09,0.0,4.4,12.5,8.9,18.8,True
20030929,2,0.66,1.0139,1.6,0.0,10.1,12.1,5.4,20.8,True
20030930,7,0.62,1.0106,1.05,0.0,4.3,14.9,9.0,18.6,True
20031001,7,0.71,1.0084,0.51,0.38,0.4,15.0,11.3,18.4,False
20031002,7,0.88,1.0105,0.43,0.2,0.1,14.6,10.7,18.0,False
20031003,7,0.77,1.0093,0.42,0.0,0.1,15.4,12.9,13.2,False
20031004,5,0.69,1.0119,0.79,0.0,2.4,10.6,7.9,13.3,False
20031005,3,0.58,1.017,1.46,0.12,9.8,8.6,3.8,15.3,False
20031006,7,0.66,1.0082,0.89,0.0,3.5,11.1,6.9,14.4,False
20031007,5,0.62,1.0087,1.13,0.02,6.1,12.8,11.2,20.4,False
20031008,6,0.74,1.0153,0.76,0.0,2.5,12.6,4.8,18.7,True
20031009,5,0.7,1.0183,1.21,0.0,7.5,15.0,11.2,19.3,True
20031010,6,0.78,1.018,0.68,0.14,2.0,16.2,13.0,18.3,False
20031011,1,0.71,1.0242,1.33,0.0,9.5,13.0,7.7,17.0,False
20031012,6,0.69,1.0233,0.97,0.0,5.1,12.7,8.4,17.1,False
20031013,7,0.68,1.021,0.75,0.0,2.9,13.6,10.0,16.5,False
20031014,6,0.63,1.0244,1.04,0.0,6.3,13.5,10.5,15.8,False
20031015,4,0.6,1.0281,1.25,0.0,9.3,12.0,8.2,15.7,False
20031016,1,0.66,1.0291,1.24,0.0,9.4,11.6,7.5,15.0,False
20031017,1,0.71,1.0237,1.22,0.0,9.4,11.0,6.9,16.0,False
20031018,4,0.72,1.0174,1.02,0.0,6.8,10.2,4.4,13.2,False
20031019,6,0.68,1.0111,0.76,0.0,3.7,9.8,6.3,12.2,False
20031020,5,0.61,1.0089,0.93,0.0,5.9,9.2,6.1,11.3,False
20031021,4,0.68,1.0108,0.95,0.46,6.4,6.3,1.3,9.2,False
20031022,8,0.8,1.0081,0.27,0.06,0.0,6.3,3.4,11.1,False
20031023,4,0.67,1.0173,1.05,0.0,8.2,8.8,6.5,10.3,False
20031024,5,0.73,1.0227,0.87,0.0,5.8,5.2,0.1,11.3,False
20031025,4,0.74,1.021,0.74,0.02,4.3,5.8,0.3,11.8,False
20031026,3,0.78,1.0161,0.96,0.0,7.6,8.0,4.1,12.0,False
20031027,2,0.73,1.0217,1.03,0.0,8.8,6.4,0.8,12.2,False
20031028,4,0.74,1.0143,0.92,0.3,7.4,6.3,0.4,10.3,False
20031029,7,0.87,0.9953,0.41,0.6,1.0,7.3,4.3,10.4,False
20031030,7,0.87,0.9853,0.72,1.16,4.7,6.8,3.3,12.6,False
20031031,7,0.9,0.9777,0.64,0.06,3.8,9.0,5.4,12.1,False
20031101,6,0.75,0.9945,0.82,0.44,6.5,9.4,6.6,14.6,False
20031102,6,0.81,0.9929,0.39,0.62,1.1,10.8,6.9,15.4,False
20031103,4,0.72,1.0042,0.82,0.02,7.0,11.9,8.4,15.4,False
20031104,5,0.85,1.0252,0.77,0.02,6.3,9.9,4.4,15.7,False
20031105,4,0.79,1.0243,0.81,0.0,7.2,12.7,9.7,18.4,True
20031106,6,0.86,1.0264,0.65,0.0,4.7,12.9,7.4,13.9,False
20031107,3,0.77,1.028,0.85,0.0,8.3,11.0,8.2,10.5,False
20031108,8,0.68,1.0208,0.36,0.0,1.1,9.4,8.2,11.1,False
20031109,7,0.9,1.0167,0.29,0.12,0.5,7.8,4.4,14.0,False
20031110,5,0.89,1.0219,0.42,0.0,2.0,10.6,7.2,12.6,False
20031111,8,0.94,1.0197,0.19,0.44,0.0,10.1,7.6,14.7,False
20031112,5,0.85,1.0165,0.56,0.02,4.2,11.3,7.9,14.3,False
20031113,4,0.85,1.0222,0.49,0.08,3.2,10.0,5.7,14.1,False
20031114,6,0.65,1.0096,0.6,0.0,5.1,12.0,9.8,13.3,False
20031115,7,0.76,1.0123,0.52,0.0,3.9,11.1,8.9,10.5,False
20031116,4,0.79,1.017,0.69,0.0,7.1,7.9,5.3,13.9,False
20031117,6,0.92,1.0203,0.17,0.28,0.0,8.3,2.7,15.0,False
20031118,8,0.85,1.0211,0.17,0.0,0.0,11.5,8.0,14.7,False
20031119,8,0.84,1.0208,0.17,0.02,0.0,13.4,12.2,13.1,False
20031120,8,0.88,1.0122,0.17,0.58,0.0,12.0,10.9,9.9,False
20031121,8,0.93,1.0082,0.16,1.24,0.0,9.5,9.1,8.8,False
20031122,8,0.95,1.0018,0.16,2.7,0.0,8.4,8.1,7.5,False
20031123,8,0.92,1.0032,0.16,1.82,0.0,7.0,6.6,9.7,False
20031124,5,0.88,1.0082,0.32,0.02,1.6,8.0,6.2,12.5,False
20031125,8,0.88,1.0043,0.22,1.64,0.4,7.5,2.5,9.8,False
20031126,5,0.81,0.9901,0.41,0.26,3.1,9.1,8.4,9.1,False
20031127,3,0.88,1.0011,0.46,0.02,4.2,5.5,1.9,11.0,False
20031128,4,0.83,1.0102,0.57,0.0,6.5,5.3,-0.4,12.2,False
20031129,7,0.89,1.0039,0.15,0.3,0.0,7.4,2.7,10.4,False
20031130,6,0.9,1.0015,0.45,0.74,4.2,8.0,5.5,10.7,False
20031201,7,0.92,0.9989,0.16,0.5,0.1,8.9,7.1,10.4,False
20031202,7,0.88,1.0125,0.22,0.12,0.8,8.4,6.3,9.5,False
20031203,8,0.92,1.0232,0.13,0.0,0.0,8.4,7.3,9.1,False
20031204,8,0.77,1.029,0.13,0.0,0.0,8.2,7.2,8.9,False
20031205,6,0.8,1.0303,0.13,0.02,0.0,8.6,8.2,9.0,False
20031206,7,0.78,1.0292,0.13,0.02,0.0,5.6,2.2,6.0,False
20031207,1,0.69,1.0301,0.54,0.0,7.4,3.4,0.9,8.0,False
20031208,4,0.84,1.0216,0.34,0.0,2.9,3.4,-1.2,9.1,False
20031209,5,0.87,1.0179,0.49,0.0,6.3,4.6,0.2,9.8,False
20031210,8,0.98,1.0157,0.12,0.52,0.0,6.2,2.5,11.7,False
20031211,8,0.9,1.0095,0.12,0.12,0.0,6.6,1.4,13.4,False
20031212,7,0.91,1.0173,0.12,0.82,0.0,8.2,3.1,14.1,False
20031213,7,0.9,1.008,0.12,0.14,0.0,10.0,6.0,9.9,False
20031214,4,0.72,1.0164,0.36,0.0,3.7,8.0,6.1,6.1,False
20031215,3,0.75,1.0288,0.51,0.0,7.1,4.3,2.5,6.1,False
20031216,5,0.84,1.0298,0.28,0.0,2.1,1.5,-3.1,8.4,False
20031217,1,0.86,1.0241,0.5,0.0,7.1,4.0,-0.5,8.4,False
20031218,1,0.88,1.0176,0.5,0.0,6.9,4.4,0.3,9.6,False
20031219,7,0.89,1.0171,0.14,0.18,0.1,5.4,1.1,12.8,False
20031220,6,0.86,1.0053,0.16,0.34,0.3,8.9,5.0,7.3,False
20031221,4,0.67,1.0089,0.43,0.0,5.2,5.4,3.6,5.3,False
20031222,4,0.67,1.0285,0.32,0.12,2.8,2.8,0.3,9.8,False
20031223,8,0.91,1.0246,0.12,0.16,0.0,5.2,0.6,10.0,False
20031224,8,0.86,1.0261,0.12,0.0,0.0,7.6,5.2,11.4,False
20031225,7,0.8,1.0202,0.12,0.02,0.0,10.3,9.2,10.7,False
20031226,8,0.87,1.0029,0.12,0.16,0.0,10.0,9.2,8.1,False
20031227,5,0.79,0.9949,0.32,0.22,2.7,5.8,3.4,5.8,False
20031228,5,0.78,0.9977,0.31,0.26,2.5,4.2,2.6,3.7,False
20031229,7,0.94,1.0067,0.12,0.88,0.0,2.4,1.0,5.0,False
20031230,8,0.94,1.017,0.12,0.12,0.0,3.4,1.8,5.7,False
20031231,8,0.94,1.0257,0.13,0.46,0.0,3.3,0.9,8.0,False
20040101,8,0.88,1.0077,0.13,0.12,0.0,4.3,0.6,4.7,False
20040102,6,0.83,1.0186,0.13,0.0,0.0,4.6,4.4,5.7,False
20040103,7,0.86,1.0227,0.13,0.1,0.0,1.6,-2.4,8.0,False
20040104,7,0.91,1.0199,0.13,0.04,0.0,3.6,-0.7,11.2,False
20040105,8,0.92,1.0175,0.13,0.18,0.0,7.1,3.0,11.7,False
20040106,7,0.84,1.0142,0.36,0.0,3.1,9.3,6.9,10.4,False
20040107,7,0.83,1.0122,0.23,0.74,0.9,8.5,6.6,11.9,False
20040108,6,0.86,0.9947,0.31,0.28,2.1,9.9,7.9,9.5,False
20040109,4,0.81,1.0026,0.37,0.04,3.1,7.1,4.7,12.1,False
20040110,8,0.88,1.0098,0.14,0.76,0.0,7.9,3.7,11.5,False
20040111,6,0.85,1.0007,0.36,0.58,2.8,10.1,8.7,10.5,False
20040112,6,0.85,0.9971,0.3,0.76,1.7,7.4,4.2,9.2,False
20040113,5,0.72,0.9885,0.39,0.18,3.2,7.6,6.1,7.1,False
20040114,6,0.82,0.9968,0.2,0.2,0.4,5.6,4.1,9.3,False
20040115,5,0.84,1.0011,0.39,0.66,3.0,5.2,1.1,8.4,False
20040116,5,0.7,0.9917,0.42,0.0,3.6,5.8,3.2,6.5,False
20040117,4,0.86,1.0033,0.52,0.02,5.3,3.2,-0.1,7.9,False
20040118,5,0.79,1.0255,0.59,0.0,6.6,3.8,-0.2,11.1,False
20040119,7,0.79,1.0171,0.18,0.02,0.1,5.6,0.1,10.1,False
20040120,8,0.88,1.015,0.16,0.08,0.0,9.0,7.9,9.9,False
20040121,8,0.83,1.0193,0.22,0.0,0.4,8.8,7.7,8.5,False
20040122,8,0.83,1.0148,0.16,0.54,0.0,7.5,6.5,8.9,False
20040123,8,0.9,1.0132,0.17,0.38,0.0,7.4,5.8,10.0,False
20040124,3,0.83,1.0155,0.67,0.02,7.3,7.0,4.0,7.3,False
20040125,4,0.87,1.0141,0.58,0.0,5.4,3.4,-0.4,5.4,False
20040126,7,0.86,1.0046,0.17,0.0,0.0,3.4,1.3,5.3,False
20040127,7,0.77,1.0083,0.44,0.07,2.8,3.8,2.4,5.4,False
20040128,5,0.8,1.0038,0.51,0.4,3.8,2.3,-0.8,4.4,False
20040129,1,0.7,1.0108,0.77,0.0,8.3,0.9,-2.6,10.6,False
20040130,6,0.82,1.0075,0.21,0.48,0.1,4.8,-1.0,12.4,False
20040131,8,0.85,0.9934,0.19,0.54,0.0,8.2,4.0,12.9,False
20040201,7,0.81,1.0091,0.41,0.76,2.0,11.1,9.3,14.3,False
20040202,8,0.84,1.0163,0.22,0.0,0.1,12.0,9.6,15.3,False
20040203,8,0.81,1.0191,0.2,0.14,0.0,13.4,11.6,16.6,False
20040204,7,0.78,1.0205,0.39,0.02,1.5,14.4,12.1,13.5,False
20040205,7,0.9,1.0212,0.21,0.16,0.0,12.8,12.1,11.3,False
20040206,7,0.89,1.0125,0.29,0.5,0.4,10.8,10.2,10.2,False
20040207,3,0.74,1.014,0.75,0.1,6.1,8.0,5.7,8.8,False
20040208,3,0.63,1.0205,0.74,0.0,5.8,6.6,4.3,6.2,False
20040209,5,0.67,1.0357,0.76,0.0,5.9,1.9,-2.4,9.4,False
20040210,7,0.79,1.0318,0.51,0.0,2.4,4.7,0.0,12.6,False
20040211,7,0.81,1.0298,0.23,0.0,0.0,7.8,2.9,11.1,False
20040212,7,0.86,1.034,0.24,0.0,0.0,9.5,7.9,9.6,False
20040213,8,0.82,1.034,0.24,0.08,0.0,8.5,7.4,10.0,False
20040214,7,0.88,1.028,0.59,0.14,2.9,8.4,6.7,9.0,False
20040215,7,0.87,1.0275,0.28,0.04,0.1,7.2,5.3,7.8,False
20040216,7,0.8,1.0307,0.25,0.0,0.0,6.7,5.6,7.3,False
20040217,8,0.9,1.0302,0.26,0.34,0.0,6.1,4.9,8.0,False
20040218,6,0.85,1.031,0.57,0.08,2.3,6.0,3.9,7.5,False
20040219,4,0.76,1.0275,0.96,0.0,7.0,5.3,3.1,3.3,False
20040220,6,0.76,1.0217,0.33,0.0,0.2,2.2,1.1,7.4,False
20040221,6,0.81,1.0151,0.56,0.0,2.0,3.6,-0.2,6.3,False
20040222,6,0.72,1.0165,0.51,0.0,1.4,4.4,2.4,5.9,False
20040223,3,0.71,1.0233,1.01,0.0,7.0,3.0,0.1,6.3,False
20040224,6,0.81,1.0167,0.29,0.22,0.0,1.6,-3.1,3.9,False
20040225,4,0.65,1.0116,0.88,0.0,5.0,2.0,0.2,5.1,False
20040226,3,0.62,1.0045,1.14,0.0,8.2,0.8,-3.6,4.8,False
20040227,5,0.68,1.0009,0.5,0.01,1.0,0.0,-4.8,3.2,False
20040228,6,0.8,1.0078,0.41,0.0,0.4,0.4,-2.4,5.7,False
20040229,4,0.79,1.0221,0.8,0.04,3.6,2.4,-0.8,6.6,False
20040301,1,0.69,1.0353,1.36,0.0,8.7,2.4,-1.9,8.8,False
20040302,2,0.68,1.0354,1.4,0.0,8.9,2.5,-3.8,10.9,False
20040303,7,0.73,1.0279,0.81,0.24,2.7,4.7,-1.5,10.1,False
20040304,8,0.88,1.0201,0.37,0.0,0.0,6.8,3.4,10.1,False
20040305,6,0.84,1.0184,0.65,0.0,1.3,7.5,4.9,9.6,False
20040306,6,0.84,1.0217,0.45,0.12,0.2,6.9,4.2,7.8,False
20040307,6,0.84,1.0249,0.69,0.08,1.5,5.8,3.7,9.5,False
20040308,6,0.73,1.0347,0.94,0.0,3.3,5.9,2.3,8.1,False
20040309,6,0.62,1.0344,1.16,0.0,5.2,5.4,2.7,5.2,False
20040310,6,0.77,1.0288,1.03,0.0,3.9,3.2,1.1,6.5,False
20040311,8,0.75,1.0178,0.79,0.45,1.9,4.2,1.9,7.0,False
20040312,8,0.93,1.0048,0.42,0.56,0.0,3.6,0.3,12.5,False
20040313,6,0.78,1.0094,1.35,0.24,6.4,7.4,2.4,11.2,False
20040314,7,0.88,1.0147,0.43,0.2,0.0,8.9,6.6,13.3,False
20040315,7,0.85,1.0235,0.49,0.02,0.1,11.0,8.8,17.4,False
20040316,7,0.77,1.026,1.33,0.0,5.8,14.1,10.8,14.7,False
20040317,5,0.8,1.0255,0.58,0.0,0.4,10.8,6.9,13.9,False
20040318,7,0.84,1.0201,0.86,0.18,1.9,10.7,7.5,12.8,False
20040319,7,0.78,1.0109,0.46,0.3,0.0,10.2,7.5,14.3,False
20040320,6,0.8,1.005,0.65,0.02,0.6,11.0,7.8,12.5,False
