DATE,PERPIGNAN_wind_speed,PERPIGNAN_humidity,PERPIGNAN_pressure,PERPIGNAN_global_radiation,PERPIGNAN_precipitation,PERPIGNAN_temp_mean,PERPIGNAN_temp_min,PERPIGNAN_temp_max,PERPIGNAN_picnic_weather
20030416,2.2,0.64,1.0203,2.29,0.0,15.0,10.9,19.0,True
20030417,1.9,0.58,1.0205,2.11,0.0,15.9,8.2,23.6,True
20030418,2.8,0.6,1.0153,2.6,0.02,18.6,15.4,21.9,False
20030419,5.0,0.75,1.0053,1.83,0.0,14.4,10.1,18.6,True
20030420,2.1,0.78,1.0053,1.45,0.3,14.2,9.5,18.8,False
20030421,3.0,0.8,1.0138,2.42,0.0,14.6,11.6,17.6,False
20030422,2.2,0.76,1.012,2.7,0.0,12.8,6.9,18.8,True
20030423,2.6,0.67,1.0115,2.97,0.0,14.8,8.1,21.5,True
20030424,2.0,0.71,1.015,2.78,0.0,15.3,8.9,21.7,True
20030425,3.6,0.82,1.0143,2.52,0.0,17.0,13.4,20.6,True
20030426,3.0,0.82,1.0156,1.03,0.16,17.3,14.1,20.5,False
20030427,3.2,0.75,1.0162,2.99,0.02,15.7,8.9,22.5,False
20030428,3.1,0.77,1.0105,2.47,0.0,16.2,10.7,21.6,True
20030429,4.1,0.88,1.0134,1.6,0.0,15.4,12.1,18.8,True
20030430,3.5,0.72,1.0167,0.88,0.0,18.0,14.6,21.3,True
20030501,3.0,0.67,1.02,1.57,0.0,14.3,9.0,19.6,True
20030502,4.5,0.69,1.0172,2.44,0.0,16.2,12.4,20.0,True
20030503,3.2,0.4,1.0209,3.24,0.0,19.1,13.7,24.5,True
20030504,3.1,0.7,1.0177,2.82,0.0,15.4,8.7,22.1,True
20030505,2.5,0.83,1.0119,1.67,0.0,17.0,12.7,21.4,True
20030506,9.4,0.57,1.0133,1.65,0.64,17.2,14.9,19.6,False
20030507,5.6,0.8,1.0152,2.63,0.64,16.6,12.3,21.0,False
20030508,3.5,0.7,1.0201,2.99,0.0,17.8,13.4,22.2,True
20030509,6.6,0.58,1.019,2.87,0.0,18.9,15.7,22.1,True
20030510,5.8,0.55,1.0185,3.15,0.0,18.9,14.9,22.9,True
20030511,3.5,0.55,1.0185,2.91,0.0,17.7,11.3,24.1,True
20030512,3.1,0.53,1.0188,2.88,0.0,20.8,15.8,25.9,True
20030513,6.9,0.48,1.0204,2.06,0.0,19.2,16.6,21.8,True
20030514,6.0,0.43,1.0228,3.34,0.0,15.4,11.1,19.7,True
20030515,3.0,0.44,1.019,3.28,0.0,16.3,9.5,23.1,True
20030516,4.1,0.76,1.0143,2.72,2.64,15.6,10.0,21.2,False
20030517,3.0,0.76,1.017,2.11,0.0,17.7,13.6,21.8,True
20030518,2.2,0.76,1.0191,3.08,0.02,17.9,12.3,23.5,False
20030519,3.8,0.77,1.019,1.79,0.02,19.0,14.7,23.2,False
20030520,8.6,0.48,1.0243,3.19,0.0,18.2,14.3,22.2,True
20030521,8.8,0.54,1.0276,3.12,0.0,17.6,14.3,21.0,True
20030522,6.1,0.47,1.0251,3.3,0.0,22.0,16.3,27.7,True
20030523,3.5,0.55,1.0159,3.42,0.0,21.7,16.2,27.1,True
20030524,5.8,0.74,1.011,1.03,0.48,17.2,14.1,20.2,False
20030525,7.1,0.68,1.0152,1.08,0.4,13.9,10.9,16.9,False
20030526,10.1,0.73,1.0167,0.45,0.4,14.0,11.7,16.3,False
20030527,7.2,0.53,1.0182,2.45,0.0,19.0,14.4,23.5,True
20030528,2.4,0.56,1.015,2.72,0.0,22.2,16.7,27.8,True
20030529,1.8,0.66,1.0123,3.29,0.0,20.2,13.9,26.4,True
20030530,1.6,0.67,1.0122,3.3,0.0,22.5,16.6,28.4,True
20030531,2.0,0.72,1.0121,3.16,0.0,22.3,15.8,28.8,True
20030601,2.0,0.76,1.0098,3.16,0.0,22.6,17.2,27.9,True
20030602,2.1,0.8,1.0113,2.09,0.12,22.1,17.1,27.1,False
20030603,1.8,0.85,1.0121,1.38,0.0,20.9,17.1,24.7,True
20030604,4.1,0.72,1.0138,3.31,0.0,22.8,15.4,30.2,True
20030605,2.0,0.86,1.0195,1.13,0.1,20.3,17.3,23.3,False
20030606,4.0,0.59,1.0188,2.79,0.0,22.8,16.1,29.4,True
20030607,2.9,0.69,1.0162,3.29,0.0,22.8,18.4,27.2,True
20030608,2.4,0.65,1.0161,2.51,0.0,22.8,17.6,28.1,True
20030609,3.2,0.71,1.0164,3.17,0.0,23.6,18.6,28.6,True
20030610,3.2,0.79,1.0171,3.19,0.0,22.4,17.6,27.1,True
20030611,3.2,0.78,1.0182,3.13,0.0,23.3,18.6,28.0,True
20030612,2.5,0.76,1.018,2.88,0.0,23.2,17.9,28.6,True
20030613,1.8,0.67,1.018,3.28,0.0,25.3,19.7,30.9,True
20030614,2.2,0.52,1.017,3.12,0.0,26.4,19.3,33.4,True
20030615,3.5,0.42,1.0152,2.32,0.0,31.3,26.1,36.5,True
20030616,4.9,0.53,1.0108,2.24,0.1,28.6,22.4,34.7,False
20030617,7.1,0.57,1.0138,3.17,0.0,26.5,22.5,30.5,True
20030618,8.8,0.53,1.0201,2.93,0.0,23.6,20.4,26.8,True
20030619,9.4,0.37,1.02,3.56,0.0,27.1,21.7,32.5,True
20030620,4.0,0.34,1.0166,3.57,0.0,30.9,25.3,36.5,True
20030621,2.5,0.43,1.0116,3.54,0.0,28.8,20.8,36.8,True
20030622,3.2,0.72,1.0101,3.19,0.0,25.2,20.8,29.5,True
20030623,3.5,0.76,1.0136,3.26,0.0,24.2,18.1,30.2,True
20030624,3.1,0.81,1.0159,1.95,0.0,23.8,20.1,27.4,True
20030625,2.8,0.69,1.0154,2.06,0.0,26.8,23.0,30.6,True
20030626,5.5,0.58,1.0132,2.56,0.0,27.8,24.0,31.7,True
20030627,6.6,0.52,1.0138,3.09,0.0,26.2,22.9,29.6,True
20030628,3.6,0.64,1.0116,2.55,0.34,23.8,19.0,28.7,False
20030629,3.8,0.76,1.0064,3.18,0.0,25.9,18.8,33.0,True
20030630,3.1,0.79,1.0054,2.69,0.0,25.4,21.3,29.6,True
20030701,5.1,0.43,1.0085,2.42,0.0,25.2,21.5,28.9,True
20030702,3.5,0.5,1.0122,2.33,0.0,21.8,16.4,27.1,True
20030703,5.1,0.49,1.0159,1.71,0.0,22.7,19.2,26.1,True
20030704,5.5,0.44,1.0177,2.97,0.0,23.0,18.3,27.7,True
20030705,3.6,0.43,1.0159,3.22,0.0,23.4,16.7,30.1,True
20030706,2.5,0.37,1.0168,2.73,0.0,26.0,20.4,31.5,True
20030707,3.1,0.42,1.0187,3.29,0.0,26.0,18.7,33.4,True
20030708,3.4,0.43,1.0169,3.25,0.0,28.0,22.9,33.0,True
20030709,4.8,0.42,1.0153,2.21,0.0,27.3,21.7,32.9,True
20030710,4.2,0.36,1.0152,3.31,0.0,29.5,24.0,35.0,True
20030711,4.1,0.3,1.0152,3.28,0.0,31.8,25.9,37.6,True
20030712,3.4,0.37,1.0149,3.24,0.0,28.8,22.7,35.0,True
20030713,2.6,0.72,1.012,3.17,0.0,26.1,20.8,31.4,True
20030714,3.0,0.75,1.0096,3.12,0.0,25.8,20.3,31.4,True
20030715,5.6,0.72,1.0082,2.77,0.0,26.6,22.8,30.5,True
20030716,6.9,0.49,1.0123,3.29,0.0,26.0,21.9,30.0,True
20030717,3.2,0.46,1.0194,3.32,0.0,25.4,20.0,30.8,True
20030718,3.0,0.52,1.0185,3.34,0.0,25.0,19.4,30.7,True
20030719,3.5,0.79,1.0164,3.03,0.0,24.2,20.0,28.5,True
20030720,3.2,0.84,1.0141,1.83,0.0,25.0,21.3,28.7,True
20030721,3.5,0.71,1.0144,2.34,0.0,25.8,21.7,29.9,True
20030722,3.6,0.51,1.0172,3.01,0.0,27.8,23.9,31.8,True
20030723,3.9,0.52,1.0162,2.91,1.0,28.6,23.8,33.5,False
20030724,5.0,0.54,1.017,2.6,0.0,24.4,20.0,28.9,True
20030725,2.9,0.63,1.0144,2.91,0.0,23.8,18.5,29.2,True
20030726,3.8,0.66,1.012,3.11,0.0,26.4,22.4,30.5,True
20030727,3.6,0.64,1.0144,2.07,0.3,26.6,21.2,32.0,False
20030728,5.8,0.46,1.0211,2.88,0.0,24.6,19.7,29.4,True
20030729,7.1,0.37,1.0212,3.29,0.0,26.9,21.7,32.1,True
20030730,4.8,0.4,1.0171,3.1,0.0,28.0,20.9,35.1,True
20030731,7.0,0.41,1.0149,2.75,0.0,26.6,22.2,31.0,True
20030801,5.0,0.27,1.0146,3.31,0.0,28.7,21.8,35.6,True
20030802,2.6,0.38,1.0163,3.2,0.0,28.6,22.1,35.2,True
20030803,2.8,0.74,1.0186,3.08,0.0,25.6,20.6,30.7,True
20030804,3.0,0.59,1.0191,3.06,0.0,27.3,19.2,35.4,True
20030805,2.8,0.46,1.0195,3.01,0.0,27.0,19.6,34.5,True
20030806,2.1,0.36,1.0179,3.0,0.0,29.4,20.5,38.2,True
20030807,3.8,0.45,1.0168,1.94,0.0,29.2,23.3,35.0,True
20030808,1.5,0.53,1.0166,1.96,0.0,28.5,22.6,34.4,True
20030809,2.1,0.67,1.0165,2.89,0.0,27.2,20.6,33.8,True
20030810,2.1,0.74,1.0155,2.63,0.0,25.7,19.4,32.0,True
20030811,2.8,0.42,1.0162,2.85,0.0,29.0,21.3,36.7,True
20030812,2.9,0.38,1.0185,2.54,0.0,31.4,25.2,37.5,True
20030813,2.2,0.4,1.0182,2.27,0.0,31.1,25.2,37.0,True
20030814,3.5,0.5,1.0148,2.35,0.0,30.4,24.3,36.6,True
20030815,4.2,0.53,1.0127,2.02,0.0,29.2,24.7,33.7,True
20030816,4.1,0.66,1.0113,2.02,0.0,27.2,24.2,30.3,True
20030817,2.8,0.8,1.0147,0.9,0.48,23.7,21.2,26.1,False
20030818,3.0,0.66,1.0183,2.38,0.0,24.5,19.7,29.3,True
20030819,2.5,0.46,1.0176,2.89,0.0,27.0,20.7,33.2,True
20030820,4.6,0.49,1.0155,2.61,0.0,27.3,20.5,34.1,True
20030821,2.9,0.54,1.0161,1.98,0.0,26.8,21.5,32.1,True
20030822,2.5,0.51,1.0165,2.55,0.0,26.2,20.3,32.1,True
20030823,2.8,0.66,1.0152,2.57,0.0,27.0,22.9,31.1,True
20030824,3.6,0.65,1.0129,1.75,0.04,26.0,20.5,31.5,False
20030825,6.0,0.46,1.011,2.62,0.0,27.6,21.8,33.3,True
20030826,4.2,0.48,1.0124,2.39,0.0,29.4,23.9,35.0,True
20030827,2.9,0.71,1.0085,2.49,0.0,26.0,21.4,30.7,True
20030828,4.1,0.66,1.0037,2.01,0.0,27.4,21.6,33.1,True
20030829,2.9,0.45,1.007,2.41,0.0,26.8,22.4,31.2,True
20030830,3.6,0.51,1.0153,1.63,0.0,25.9,21.7,30.1,True
20030831,4.9,0.46,1.0174,1.27,0.02,23.0,19.8,26.1,False
20030901,3.8,0.45,1.0167,1.81,0.02,22.8,17.5,28.1,False
20030902,3.5,0.33,1.0188,1.93,0.0,23.3,18.9,27.7,True
20030903,3.0,0.43,1.0213,2.64,0.0,20.0,13.5,26.6,True
20030904,4.2,0.73,1.0231,0.91,0.24,19.2,13.7,24.6,False
20030905,4.0,0.91,1.0199,0.32,0.12,19.8,18.6,20.9,False
20030906,2.0,0.7,1.0192,2.13,0.0,22.0,15.6,28.3,True
20030907,1.8,0.82,1.0143,0.59,0.5,20.4,18.0,22.8,False
20030908,2.8,0.73,1.0094,1.62,0.32,21.4,17.2,25.7,False
20030909,9.6,0.62,1.0087,1.82,0.0,19.2,17.2,21.3,True
20030910,9.5,0.51,1.0194,2.17,0.0,22.0,18.1,25.8,True
20030911,9.8,0.54,1.0205,2.57,0.0,22.7,18.5,26.9,True
20030912,7.8,0.51,1.0236,2.47,0.0,24.4,20.9,27.9,True
20030913,5.6,0.4,1.0212,2.32,0.0,25.6,20.5,30.7,True
20030914,2.9,0.58,1.0219,2.08,0.0,21.4,18.0,24.8,True
20030915,3.2,0.62,1.0231,2.4,0.0,18.6,11.3,25.8,True
20030916,2.1,0.57,1.0221,2.42,0.0,18.8,11.3,26.4,True
20030917,1.6,0.55,1.0213,2.39,0.0,19.9,13.0,26.8,True
20030918,3.1,0.71,1.0206,2.26,0.0,19.5,12.1,26.9,True
20030919,3.8,0.77,1.0208,2.27,0.02,19.4,13.3,25.4,False
20030920,3.9,0.8,1.0221,2.12,0.0,20.6,13.9,27.2,True
20030921,2.6,0.84,1.021,1.8,0.0,21.0,15.4,26.5,True
20030922,2.5,0.84,1.0155,1.39,0.34,22.8,18.3,27.2,False
20030923,5.6,0.64,1.018,1.6,0.0,19.8,15.8,23.9,True
20030924,4.0,0.46,1.0213,2.28,0.0,19.4,14.4,24.4,True
20030925,2.2,0.76,1.0236,2.12,0.02,16.4,9.7,23.2,False
20030926,1.8,0.86,1.0218,1.2,0.0,19.0,15.1,23.0,True
20030927,2.1,0.9,1.0166,0.78,0.4,18.8,15.4,22.3,False
20030928,3.5,0.72,1.0129,1.59,0.0,20.8,17.1,24.5,True
20030929,2.6,0.64,1.0129,1.16,0.0,21.0,17.9,24.2,True
20030930,4.4,0.8,1.0075,0.96,0.12,19.0,14.0,23.9,False
20031001,4.2,0.71,1.005,1.83,0.02,25.8,20.3,31.2,False
20031002,4.1,0.68,1.0091,1.24,0.0,23.0,15.4,30.5,True
20031003,3.5,0.61,1.0128,1.9,0.0,21.6,16.9,26.4,True
20031004,6.5,0.59,1.0125,0.95,0.02,20.6,18.4,22.7,False
20031005,8.5,0.55,1.0152,1.2,0.16,13.9,11.3,16.5,False
20031006,4.1,0.47,1.0206,1.92,0.0,13.6,8.0,19.1,True
20031007,9.4,0.47,1.0184,1.85,0.0,17.2,11.1,23.3,True
20031008,9.5,0.6,1.0199,1.58,0.0,18.4,16.7,20.1,True
20031009,7.4,0.59,1.0204,1.55,0.0,20.4,17.9,22.9,True
20031010,3.1,0.58,1.0205,1.91,0.0,20.4,15.6,25.2,True
20031011,2.8,0.82,1.0211,1.58,0.0,14.8,9.0,20.7,True
20031012,3.4,0.83,1.0171,0.91,0.0,20.2,17.4,23.1,True
20031013,2.4,0.9,1.0175,0.48,0.16,18.0,15.5,20.6,False
20031014,1.2,0.86,1.0165,1.11,0.0,19.2,16.6,21.8,True
20031015,3.9,0.79,1.0172,0.8,0.0,17.6,14.3,20.8,True
20031016,3.1,0.66,1.0179,1.23,8.48,15.6,11.6,19.7,False
20031017,6.6,0.89,1.0131,0.07,3.34,14.0,12.4,15.6,False
20031018,3.2,0.8,1.0115,0.65,0.14,13.9,12.9,14.9,False
20031019,3.4,0.86,1.0023,0.59,0.02,15.2,11.8,18.7,False
20031020,4.6,0.7,1.0011,1.51,0.0,17.2,11.4,23.0,True
20031021,5.6,0.51,1.0113,1.17,0.0,13.3,9.8,16.8,False
20031022,4.1,0.74,1.0077,0.94,0.04,12.6,8.9,16.2,False
20031023,8.2,0.47,1.0073,1.62,0.0,13.2,9.6,16.7,False
20031024,6.1,0.59,1.017,1.39,0.0,9.5,7.9,11.1,False
20031025,2.6,0.48,1.0216,1.6,0.0,9.9,4.5,15.3,False
20031026,1.9,0.85,1.0132,0.14,1.32,6.0,3.3,8.6,False
20031027,1.4,0.79,1.0151,0.9,0.0,10.0,6.4,13.7,False
20031028,3.5,0.88,1.0126,0.26,0.1,13.0,10.2,15.7,False
20031029,6.9,0.66,1.007,0.73,0.1,14.3,12.4,16.2,False
20031030,3.6,0.66,1.0003,0.56,0.0,13.9,10.5,17.3,False
20031031,6.6,0.68,0.983,0.8,0.0,14.7,8.8,20.6,True
20031101,4.8,0.66,0.9995,1.14,0.0,12.4,6.5,18.2,True
20031102,4.2,0.64,1.0135,1.36,0.0,15.0,11.4,18.7,True
20031103,1.8,0.8,1.0222,1.31,0.0,12.2,6.2,18.1,True
20031104,2.2,0.73,1.0271,1.3,0.0,14.6,7.6,21.5,True
20031105,2.5,0.88,1.0267,1.24,0.02,11.5,5.1,17.9,False
20031106,1.9,0.85,1.024,1.22,0.0,11.9,6.4,17.4,False
20031107,4.1,0.87,1.0155,0.59,0.0,9.0,4.1,13.8,False
20031108,1.8,0.93,1.0165,0.12,0.02,11.2,7.0,15.4,False
20031109,4.1,0.91,1.0187,0.36,0.02,14.0,9.7,18.2,False
20031110,4.0,0.92,1.018,0.7,0.0,16.5,14.3,18.7,True
20031111,1.2,0.9,1.0204,0.74,0.02,15.9,13.7,18.1,False
20031112,2.5,0.82,1.0221,0.54,0.02,13.2,9.1,17.2,False
20031113,2.6,0.69,1.0254,1.06,0.0,15.0,11.7,18.2,True
20031114,1.2,0.87,1.0238,0.5,0.0,10.6,6.9,14.3,False
20031115,2.5,0.85,1.0134,0.56,2.18,11.0,6.1,15.8,False
20031116,3.8,0.92,1.0099,0.24,5.0,14.6,13.0,16.1,False
20031117,8.1,0.62,1.0235,1.05,0.0,12.1,10.1,14.1,False
20031118,3.1,0.56,1.0264,1.16,0.0,13.0,7.4,18.7,True
20031119,1.2,0.81,1.0247,1.0,0.0,9.2,4.2,14.3,False
20031120,1.8,0.91,1.0198,0.31,0.0,11.4,8.2,14.7,False
20031121,3.2,0.94,1.0132,0.51,0.0,15.1,12.3,17.9,False
20031122,6.4,0.84,1.0086,0.36,0.3,15.8,14.1,17.6,False
20031123,7.2,0.76,1.0035,0.62,0.32,17.2,14.5,19.9,False
20031124,2.9,0.74,1.0075,0.8,0.0,14.2,11.9,16.4,False
20031125,5.5,0.66,1.0122,0.68,0.0,13.2,10.2,16.3,False
20031126,2.8,0.72,1.0052,0.93,0.0,11.6,7.6,15.6,False
20031127,11.6,0.62,1.003,0.53,0.14,10.8,8.8,12.7,False
20031128,6.4,0.65,1.0127,0.92,0.0,10.3,7.8,12.8,False
20031129,2.1,0.8,1.0141,0.72,0.02,10.3,4.9,15.7,False
20031130,2.9,0.92,1.0081,0.23,0.08,12.9,10.6,15.2,False
20031201,2.5,0.9,1.0038,0.12,1.18,9.5,8.0,11.0,False
20031202,1.1,0.9,1.0114,0.33,1.38,9.0,7.5,10.6,False
20031203,4.1,0.9,1.0094,0.17,9.36,10.9,7.5,14.3,False
20031204,7.2,0.78,1.014,0.76,2.76,10.4,6.5,14.4,False
20031205,2.4,0.92,1.0224,0.7,0.0,11.5,9.0,14.0,False
20031206,2.2,0.94,1.0174,0.61,0.0,10.2,6.2,14.1,False
20031207,2.6,0.84,1.0168,0.35,0.42,7.6,4.2,11.0,False
20031208,2.8,0.76,1.0219,0.81,0.0,9.6,7.0,12.2,False
20031209,2.4,0.87,1.015,0.94,0.04,6.0,0.0,11.9,False
20031210,2.2,0.88,1.0175,0.61,0.0,7.6,2.6,12.6,False
20031211,2.4,0.68,1.0213,0.91,0.0,9.8,3.9,15.7,False
20031212,6.6,0.72,1.0227,0.75,0.0,12.2,6.4,18.0,True
20031213,3.2,0.65,1.0237,0.81,0.0,15.0,11.1,19.0,True
20031214,9.0,0.63,1.0203,0.53,0.0,14.0,10.2,17.7,False
20031215,11.0,0.53,1.022,0.71,0.0,10.9,9.6,12.2,False
20031216,4.0,0.54,1.0244,0.92,0.0,11.0,5.5,16.4,False
20031217,1.6,0.86,1.0238,0.7,0.0,5.9,0.0,11.8,False
20031218,3.6,0.76,1.0172,0.43,0.28,10.4,4.6,16.3,False
20031219,3.1,0.88,1.0226,0.28,0.58,10.9,10.1,11.7,False
20031220,2.1,0.9,1.0238,0.69,0.0,7.8,3.1,12.4,False
20031221,4.8,0.77,1.0197,0.73,0.12,11.2,6.4,16.1,False
20031222,11.5,0.64,1.0233,0.67,0.38,5.2,2.5,8.0,False
20031223,12.1,0.51,1.0273,0.6,0.0,6.8,3.7,9.9,False
20031224,9.6,0.67,1.026,0.8,0.0,9.6,6.5,12.6,False
20031225,4.1,0.72,1.0253,0.9,0.0,12.2,8.7,15.8,False
20031226,1.1,0.88,1.0194,0.33,0.0,6.2,1.7,10.7,False
20031227,1.9,0.82,1.0115,0.63,0.0,10.0,6.9,13.1,False
20031228,8.2,0.69,1.006,0.14,0.0,7.8,5.5,10.1,False
20031229,5.5,0.65,1.0098,0.59,0.38,8.4,5.7,11.2,False
20031230,9.8,0.66,1.0107,0.51,0.0,7.8,5.0,10.7,False
20031231,13.3,0.59,1.0146,0.79,0.0,7.0,5.8,8.2,False
20040101,6.0,0.57,1.0123,0.44,0.58,7.4,4.6,10.2,False
20040102,10.4,0.7,1.0104,0.53,0.12,7.0,4.5,9.5,False
20040103,9.9,0.61,1.0153,0.96,0.0,6.8,5.0,8.7,False
20040104,9.0,0.42,1.0181,0.98,0.0,7.3,4.2,10.4,False
20040105,5.0,0.57,1.0206,0.95,0.0,9.2,5.4,13.0,False
20040106,1.2,0.86,1.0218,0.66,0.0,4.6,-0.6,9.8,False
20040107,1.5,0.9,1.02,0.34,0.0,4.4,-0.2,8.9,False
20040108,1.6,0.9,1.0164,0.61,0.0,6.9,-1.9,15.7,False
20040109,5.1,0.75,1.016,0.42,0.06,11.4,5.2,17.6,False
20040110,8.8,0.7,1.0194,0.51,0.2,15.0,12.2,17.8,False
20040111,3.4,0.66,1.021,0.8,0.0,14.6,9.6,19.6,True
20040112,3.2,0.75,1.0168,0.53,0.0,14.7,8.8,20.6,True
20040113,3.0,0.65,1.0107,0.79,0.0,15.4,8.7,22.0,True
20040114,9.9,0.6,1.0109,0.27,0.08,13.8,12.3,15.2,False
20040115,5.1,0.63,1.0172,0.75,0.0,10.0,6.4,13.6,False
20040116,2.0,0.76,1.0131,0.81,0.0,7.8,1.7,13.8,False
20040117,7.1,0.6,1.0082,0.59,0.42,11.2,6.4,16.0,False
20040118,13.8,0.6,1.0115,0.95,0.0,7.3,6.0,8.6,False
20040119,11.5,0.36,1.0193,1.13,0.0,7.4,4.2,10.6,False
20040120,11.2,0.6,1.0142,0.51,0.0,9.2,6.2,12.2,False
20040121,9.8,0.65,1.0163,0.79,0.0,11.4,9.8,13.0,False
20040122,5.2,0.68,1.0182,1.0,0.6,11.4,9.7,13.1,False
20040123,1.1,0.95,1.0158,0.2,2.66,8.0,7.0,8.9,False
20040124,3.4,0.85,1.0171,0.22,1.8,10.6,7.5,13.6,False
20040125,4.1,0.66,1.0148,0.89,0.16,9.3,6.4,12.2,False
20040126,4.2,0.8,1.0047,0.37,0.14,8.4,4.7,12.1,False
20040127,6.4,0.64,1.006,0.6,0.0,7.7,5.2,10.2,False
20040128,9.2,0.55,1.0106,1.0,0.02,6.8,4.1,9.4,False
20040129,7.4,0.53,1.0146,1.16,0.0,7.1,4.3,9.9,False
20040130,2.9,0.77,1.0199,1.12,0.0,2.2,-4.4,8.9,False
20040131,2.0,0.87,1.0211,0.85,0.0,5.9,-0.5,12.3,False
20040201,1.1,0.89,1.0284,0.83,0.0,10.8,5.7,15.9,False
20040202,1.9,0.93,1.031,1.09,0.0,7.7,3.6,11.8,False
20040203,1.6,0.95,1.0327,0.91,0.0,7.4,4.4,10.3,False
20040204,2.2,0.95,1.0353,0.25,0.0,7.6,6.0,9.3,False
20040205,1.9,0.91,1.0339,0.9,0.0,8.5,5.7,11.3,False
20040206,1.1,0.95,1.0297,0.27,0.0,7.6,5.9,9.2,False
20040207,5.0,0.74,1.0281,0.86,0.0,11.8,6.4,17.2,False
20040208,5.1,0.57,1.0291,1.16,0.0,10.0,6.6,13.3,False
20040209,6.9,0.42,1.028,1.47,0.0,12.0,7.8,16.3,False
20040210,1.6,0.6,1.0293,1.4,0.0,7.3,1.9,12.7,False
20040211,5.5,0.4,1.0228,1.06,0.0,9.4,0.3,18.5,True
20040212,9.1,0.41,1.0228,1.49,0.0,14.7,10.7,18.7,True
20040213,2.4,0.7,1.0274,1.43,0.0,9.4,4.9,13.8,False
20040214,1.8,0.84,1.0226,0.95,0.0,7.2,1.7,12.6,False
20040215,7.9,0.6,1.0197,1.5,0.0,10.7,5.1,16.3,False
20040216,4.8,0.64,1.0236,0.41,0.0,9.0,7.2,10.9,False
20040217,5.6,0.56,1.0256,1.49,0.0,8.6,4.5,12.6,False
20040218,5.9,0.61,1.0189,0.98,0.0,6.6,2.9,10.4,False
20040219,6.5,0.61,1.0089,1.52,0.0,7.1,4.2,10.0,False
20040220,4.5,0.83,1.0083,0.88,8.6,7.0,1.3,12.8,False
20040221,7.2,0.94,0.999,0.33,0.72,11.7,9.9,13.5,False
20040222,4.0,0.68,1.005,0.63,0.0,12.1,11.1,13.1,False
20040223,5.1,0.63,1.0106,1.36,0.0,8.6,4.4,12.7,False
20040224,3.0,0.51,1.0141,1.32,0.0,6.0,2.1,10.0,False
20040225,1.5,0.76,1.0091,0.37,0.02,5.0,3.1,6.9,False
20040226,5.9,0.56,1.0029,0.6,0.0,6.9,4.6,9.2,False
20040227,3.0,0.72,0.999,1.39,0.2,3.6,-1.5,8.7,False
20040228,7.1,0.55,1.0054,1.61,0.0,4.2,0.5,8.0,False
20040229,6.8,0.54,1.0141,1.89,0.0,4.2,0.7,7.7,False
20040301,8.5,0.52,1.0215,1.6,0.0,4.2,2.0,6.4,False
20040302,7.2,0.42,1.0283,1.85,0.0,5.3,1.4,9.2,False
20040303,5.1,0.31,1.0277,1.96,0.0,11.4,4.9,18.0,True
20040304,2.9,0.44,1.0229,1.13,0.0,13.4,7.5,19.2,True
20040305,3.5,0.68,1.0175,1.08,0.0,15.5,11.7,19.3,True
20040306,4.8,0.75,1.019,0.7,0.26,10.4,7.1,13.8,False
20040307,6.4,0.56,1.0238,1.58,0.0,10.8,8.1,13.5,False
20040308,7.2,0.55,1.024,1.75,0.0,8.2,4.7,11.7,False
20040309,4.1,0.47,1.0226,2.06,0.0,10.5,4.8,16.2,False
20040310,3.9,0.62,1.0187,1.68,0.0,6.0,0.2,11.9,False
20040311,2.9,0.48,1.0176,2.1,0.0,6.0,0.8,11.2,False
20040312,7.8,0.79,1.0111,1.67,0.0,11.2,4.6,17.8,False
20040313,3.0,0.9,1.0191,0.14,1.08,9.9,7.9,11.9,False
20040314,1.9,0.83,1.0298,0.81,0.0,9.1,5.5,12.7,False
20040315,2.0,0.79,1.0323,2.02,0.0,11.5,5.3,17.6,False
20040316,2.2,0.82,1.0322,1.91,0.0,11.2,5.3,17.0,False
20040317,2.2,0.89,1.0302,1.71,0.0,11.2,6.5,16.0,False
20040318,1.8,0.88,1.0286,1.18,0.0,12.2,9.9,14.6,False
20040319,3.6,0.62,1.0284,2.08,0.0,13.5,6.7,20.3,True
20040320,3.8,0.62,1.0268,1.46,0.0,17.8,15.0,20.7,True
20040321,7.9,0.58,1.0215,1.25,0.0,16.3,13.0,19.6,True
20040322,8.2,0.55,1.0181,1.72,0.0,11.0,7.6,14.4,False
20040323,8.2,0.64,1.0139,1.54,0.22,8.4,5.4,11.3,False
20040324,7.8,0.54,1.0148,2.3,0.0,8.5,5.0,12.0,False
20040325,7.4,0.54,1.0143,1.77,0.0,9.0,6.1,11.9,False
20040326,6.1,0.51,1.0111,2.11,0.0,8.8,5.1,12.4,False
20040327,4.4,0.48,1.012,1.42,0.0,7.8,4.8,10.8,False
20040328,2.5,0.77,1.0147,1.22,0.0,7.6,2.5,12.6,False
20040329,2.6,0.83,1.0123,0.69,3.76,9.2,4.5,13.8,False
20040330,7.0,0.89,1.007,1.07,0.56,13.2,10.1,16.2,False
20040331,6.2,0.72,1.0085,2.27,0.0,15.5,11.7,19.3,True
20040401,5.2,0.66,1.0062,2.12,0.0,14.5,8.2,20.8,True
20040402,5.4,0.74,1.012,1.47,0.04,14.8,12.0,17.7,False
20040403,3.6,0.66,1.0249,2.54,0.0,12.0,4.5,19.5,True
20040404,2.6,0.66,1.0253,2.32,0.0,14.2,7.7,20.6,True
20040405,7.2,0.59,1.0216,2.08,0.0,16.4,13.2,19.6,True
